ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeC2prime_1210, trial_index=auto, adv_interval_ms=0, subject=modeC2prime_1210
12,3212,54800,176.0
21,3216,55500,178.5
31,3216,55100,177.2
41,3064,144600,443.1
51,3216,55200,177.5
61,3216,54700,175.9
71,3216,55900,179.8
81,3212,54600,175.4
91,3216,56000,180.1
101,3212,54500,175.1
111,3216,56100,180.4
121,3212,54500,175.1
131,3216,56000,180.1
141,3212,54500,175.1
151,3052,135300,412.9
161,3212,54500,175.1
171,3216,55600,178.8
181,3212,55000,176.7
191,3216,55400,178.2
201,3212,55100,177.0
211,3216,55100,177.2
221,3216,55600,178.8
231,3216,54600,175.6
241,3216,56000,180.1
251,3208,97000,311.2
261,3216,56100,180.4
271,3212,54600,175.4
281,3216,56000,180.1
291,3212,54500,175.1
301,3216,56100,180.4
311,3212,54500,175.1
321,3216,56000,180.1
331,3212,54800,176.0
341,3216,55500,178.5
351,3216,55100,177.2
361,3024,137000,414.3
371,3216,55100,177.2
381,3212,54700,175.7
391,3216,55900,179.8
401,3212,54500,175.1
411,3216,56000,180.1
421,3212,54500,175.1
431,3216,56100,180.4
441,3212,54500,175.1
451,3216,56000,180.1
461,3212,54500,175.1
471,3024,160400,485.0
481,3216,54500,175.3
491,3216,55600,178.8
501,3212,55000,176.7
511,3216,55500,178.5
521,3212,55100,177.0
531,3216,55200,177.5
541,3212,55600,178.6
551,3212,54600,175.4
561,3220,56000,180.3
571,3208,94900,304.4
581,3216,56100,180.4
591,3212,54500,175.1
601,3212,56000,179.9
611,3212,54500,175.1
621,3216,56000,180.1
631,3212,54600,175.4
641,3216,56000,180.1
651,3212,54600,175.4
661,3216,55500,178.5
671,3216,55100,177.2
681,3064,144900,444.0
691,3212,55200,177.3
701,3212,54800,176.0
711,3216,55900,179.8
721,3212,54600,175.4
731,3216,56000,180.1
741,3212,54600,175.4
751,3216,56000,180.1
761,3212,54500,175.1
771,3216,56000,180.1
781,3212,54500,175.1
791,3216,56200,180.7
801,3212,54500,175.1
811,3216,55700,179.1
821,3212,54900,176.3
831,3216,55400,178.2
841,3216,55100,177.2
851,3216,55300,177.8
861,3216,55400,178.2
871,3212,54600,175.4
881,3216,56000,180.1
891,3212,54600,175.4
901,3216,56000,180.1
911,3212,54500,175.1
921,3216,56000,180.1
931,3212,54500,175.1
941,3216,56000,180.1
951,3212,54500,175.1
961,3216,56100,180.4
971,3212,54500,175.1
981,3216,55500,178.5
991,3032,184000,557.9
1001,3216,55500,178.5
1011,3212,55100,177.0
1021,3212,54800,176.0
1031,3216,55800,179.5
1041,3212,54500,175.1
1051,3216,55900,179.8
1061,3212,54500,175.1
1071,3216,56000,180.1
1081,3212,54500,175.1
1091,3216,56000,180.1
1101,3212,56200,180.5
1111,3216,56000,180.1
1121,3212,54500,175.1
1131,3216,55800,179.5
1141,3212,54900,176.3
1151,3216,55500,178.5
1161,3216,55100,177.2
1171,3216,55400,178.2
1181,3216,55300,177.8
1191,3212,54700,175.7
1201,3088,152700,471.5
1211,3212,54600,175.4
1221,3216,56000,180.1
1231,3212,54500,175.1
1241,3216,56000,180.1
1251,3212,54500,175.1
1261,3216,56100,180.4
1271,3212,54500,175.1
1281,3216,56100,180.4
1291,3212,54500,175.1
1301,3216,55600,178.8
