ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeC2prime_1210, trial_index=auto, adv_interval_ms=0, subject=modeC2prime_1210
12,3212,54800,176.0
21,2988,126400,377.7
31,3212,108200,347.5
41,3212,56300,180.8
51,3212,54800,176.0
61,3216,56400,181.4
71,3212,54800,176.0
81,3212,56000,179.9
91,3212,55300,177.6
101,3212,55800,179.2
111,3212,55400,177.9
121,3212,55700,178.9
131,3212,56200,180.5
141,3212,55000,176.7
151,3216,56400,181.4
161,3212,54800,176.0
171,3216,56300,181.1
181,3212,54800,176.0
191,3216,56400,181.4
201,3212,54800,176.0
211,3216,56300,181.1
221,3212,54800,176.0
231,3016,82900,250.0
241,3212,55300,177.6
251,3212,55700,178.9
261,3212,55400,177.9
271,3216,55700,179.1
281,3216,56200,180.7
291,3212,55000,176.7
301,3216,56300,181.1
311,3212,54800,176.0
321,3216,56400,181.4
331,3056,141400,432.1
341,3216,56400,181.4
351,3212,54800,176.0
361,3216,56400,181.4
371,3212,54800,176.0
381,3212,55900,179.6
391,3212,55300,177.6
401,3212,55800,179.2
411,3212,55400,177.9
421,3216,55700,179.1
431,3064,148000,453.5
441,3212,55000,176.7
451,3216,56400,181.4
461,3212,54800,176.0
471,3216,56400,181.4
481,3212,54800,176.0
491,3212,56400,181.2
501,3212,54800,176.0
511,3216,56400,181.4
521,3212,54900,176.3
531,3044,151200,460.3
541,3212,55400,177.9
551,3212,55800,179.2
561,3212,55400,177.9
571,3216,55800,179.5
581,3216,56300,181.1
591,3212,54900,176.3
601,3216,56300,181.1
611,3216,54800,176.2
621,3216,56300,181.1
631,3212,110500,354.9
641,3064,147600,452.2
651,3212,54900,176.3
661,3216,56400,181.4
671,3212,54900,176.3
681,3216,56200,180.7
691,3212,55400,177.9
701,3216,55800,179.5
711,3212,55500,178.3
721,3216,55700,179.1
731,3180,160400,510.1
741,3136,157500,493.9
751,3216,56400,181.4
761,3212,54800,176.0
771,3216,56400,181.4
781,3212,54800,176.0
791,3216,56400,181.4
801,3212,54800,176.0
811,3216,56400,181.4
821,3212,54900,176.3
831,3040,56900,173.0
841,3212,55400,177.9
851,3216,56900,183.0
861,3212,55600,178.6
871,3216,55700,179.1
881,3212,56200,180.5
891,3212,54900,176.3
901,3216,56400,181.4
911,3212,54800,176.0
921,3216,56400,181.4
931,3212,110800,355.9
941,3216,56400,181.4
951,3052,146100,445.9
961,3216,56400,181.4
971,3212,55000,176.7
981,3212,56100,180.2
991,3212,55400,177.9
1001,3216,55800,179.5
1011,3212,55600,178.6
1021,3212,55500,178.3
1031,3180,162100,515.5
1041,3212,54900,176.3
1051,3216,56300,181.1
1061,3156,55300,174.5
1071,3216,56400,181.4
1081,3212,54800,176.0
1091,3216,56300,181.1
1101,3212,54800,176.0
1111,3216,56200,180.7
1121,3212,55100,177.0
1131,3044,56900,173.2
1141,3212,55400,177.9
1151,3216,55700,179.1
1161,2992,136600,408.7
1171,3216,55500,178.5
1181,3216,56300,181.1
1191,3212,54800,176.0
1201,3216,56300,181.1
1211,3212,54700,175.7
1221,3216,56400,181.4
1231,3212,112100,360.1
1241,3216,56300,181.1
1251,3212,54800,176.0
1261,3212,115100,369.7
1271,3212,55100,177.0
1281,3212,56000,179.9
1291,3212,55400,177.9
1301,3212,55800,179.2
