ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeC2prime_1210, trial_index=auto, adv_interval_ms=0, subject=modeC2prime_1210
11,3080,186200,573.5
20,3212,55000,176.7
30,3212,55600,178.6
40,3212,55200,177.3
50,3216,55600,178.8
60,3212,55500,178.3
70,3212,55300,177.6
80,3216,56100,180.4
90,3212,54800,176.0
100,3216,56200,180.7
110,3048,141700,431.9
120,3216,56200,180.7
130,3212,54700,175.7
140,3216,56200,180.7
150,3212,54700,175.7
160,3216,56200,180.7
170,3212,54800,176.0
180,3216,55600,178.8
190,3212,55200,177.3
200,3216,55600,178.8
210,3212,55400,177.9
220,3212,138700,445.5
230,3216,56100,180.4
240,3212,54800,176.0
250,3216,56200,180.7
260,3212,54600,175.4
270,3216,56200,180.7
280,3212,54700,175.7
290,3216,56200,180.7
300,3212,54700,175.7
310,3216,56200,180.7
320,3060,144900,443.4
330,3216,55700,179.1
340,3212,55200,177.3
350,3212,55600,178.6
360,3216,55300,177.8
370,3212,55600,178.6
380,3212,56100,180.2
390,3212,54800,176.0
400,3216,56200,180.7
410,3212,54700,175.7
420,3216,56200,180.7
430,2988,108500,324.2
440,3216,56200,180.7
450,3212,54600,175.4
460,3216,56300,181.1
470,3212,54700,175.7
480,3216,55700,179.1
490,3212,55200,177.3
500,3216,55500,178.5
510,3212,55200,177.3
520,3216,55600,178.8
530,3068,159800,490.3
540,3212,54900,176.3
550,3216,56200,180.7
560,3212,54700,175.7
570,3216,56200,180.7
580,3212,54600,175.4
590,3216,56200,180.7
600,3212,54700,175.7
610,3216,56200,180.7
620,3212,54700,175.7
630,3020,143600,433.7
640,3212,55200,177.3
650,3216,55600,178.8
660,3212,55300,177.6
670,3212,55600,178.6
680,3212,55900,179.6
690,3212,55000,176.7
700,3216,56200,180.7
710,3212,54700,175.7
720,3216,56300,181.1
730,3212,54600,175.4
740,3076,184200,566.6
750,3212,54700,175.7
760,3216,56200,180.7
770,3212,54600,175.4
780,3216,55900,179.8
790,3212,55100,177.0
800,3216,55700,179.1
810,3212,55400,177.9
820,3212,55600,178.6
830,3216,55700,179.1
840,3060,144600,442.5
850,3216,56200,180.7
860,3212,54700,175.7
870,3216,56200,180.7
880,3212,54700,175.7
890,3216,56300,181.1
900,3212,54600,175.4
910,3212,56200,180.5
920,3212,54600,175.4
930,3212,56000,179.9
940,3212,55000,176.7
950,3000,135000,405.0
960,3212,55300,177.6
970,3216,55600,178.8
980,3212,55600,178.6
990,3212,55400,177.9
1000,3216,56100,180.4
1010,3212,54800,176.0
1020,3216,56100,180.4
1030,3212,54600,175.4
1040,3216,56200,180.7
1050,3212,54700,175.7
1060,3052,162000,494.4
1070,3212,54700,175.7
1080,3216,56200,180.7
1090,3212,54800,176.0
1100,3216,55600,178.8
1110,3212,55200,177.3
1120,3212,55600,178.6
1130,3216,55400,178.2
1140,3212,55500,178.3
1150,3212,56000,179.9
1160,3204,54800,175.6
1170,3216,56300,181.1
1180,3212,54700,175.7
1190,3216,56200,180.7
1200,3212,54700,175.7
1210,3216,56200,180.7
1220,3212,54700,175.7
1230,3216,56300,181.1
1240,3212,54700,175.7
1250,3216,55700,179.1
1260,3212,55200,177.3
1270,3208,55900,179.3
1280,3212,55300,177.6
1290,3212,55600,178.6
1300,3216,56100,180.4
1310,3212,54800,176.0
1320,3216,56200,180.7
1330,3212,54700,175.7
1340,3216,56200,180.7
1350,3212,54700,175.7
1360,3216,56200,180.7
1370,3064,143300,439.1
1380,3216,56200,180.7
1390,3212,54700,175.7
1400,3216,55700,179.1
1410,3212,55200,177.3
1420,3216,55600,178.8
1430,3216,55300,177.8
1440,3212,55600,178.6
1450,3212,55900,179.6
1460,3212,55000,176.7
1470,3212,56100,180.2
1480,2988,123300,368.4
1490,3216,56100,180.4
1500,3212,54700,175.7
1510,3216,56200,180.7
1520,3212,54700,175.7
1530,3216,56200,180.7
1540,3212,54700,175.7
1550,3216,55800,179.5
1560,3212,55100,177.0
1570,3216,55600,178.8
1580,3076,141000,433.7
1590,3216,55600,178.8
1600,3216,55900,179.8
1610,3212,55000,176.7
1620,3216,56200,180.7
1630,3212,54700,175.7
1640,3216,56200,180.7
1650,3212,54700,175.7
1660,3216,56300,181.1
1670,3212,54600,175.4
1680,3064,143000,438.2
1690,3212,54700,175.7
1700,3216,55900,179.8
1710,3212,55100,177.0
1720,3212,55600,178.6
1730,3212,55300,177.6
1740,3212,55500,178.3
1750,3212,55800,179.2
1760,3212,55100,177.0
1770,3216,56100,180.4
1782,3212,54700,175.7
1790,3012,139900,421.4
1800,3212,54700,175.7
1810,3212,56200,180.5
1820,3212,54700,175.7
1830,3216,56200,180.7
1840,3212,54600,175.4
1850,3216,56000,180.1
1860,3212,55000,176.7
1870,3212,55600,178.6
1880,3212,55200,177.3
1890,3064,141600,433.9
1900,3216,55600,178.8
1910,3212,55300,177.6
1920,3212,56200,180.5
1930,3212,54800,176.0
1940,3212,56200,180.5
1950,3216,54700,175.9
1960,3212,56300,180.8
1970,3212,54700,175.7
1980,3212,56200,180.5
1990,3212,54600,175.4
2000,3004,136100,408.8
2010,3212,54900,176.3
2020,3216,55600,178.8
2030,3212,55200,177.3
