ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_UCCS_D4_SCAN90, buf_size=512
# condition_label=F4-03-500
254,ADV,-33,1795,F4-03-500,e0:5a:1b:15:c4:ca,1795_F4-03-500
759,ADV,-34,5,P4-01-500,e0:5a:1b:15:c4:ca,5_P4-01-500
1261,ADV,-38,10,P4-01-500,e0:5a:1b:15:c4:ca,10_P4-01-500
1758,ADV,-41,15,P4-00-100,e0:5a:1b:15:c4:ca,15_P4-00-100
1851,ADV,-41,16,P4-00-100,e0:5a:1b:15:c4:ca,16_P4-00-100
1952,ADV,-32,17,P4-00-100,e0:5a:1b:15:c4:ca,17_P4-00-100
2062,ADV,-34,18,P4-00-100,e0:5a:1b:15:c4:ca,18_P4-00-100
2183,ADV,-34,19,P4-00-100,e0:5a:1b:15:c4:ca,19_P4-00-100
2269,ADV,-40,20,P4-00-100,e0:5a:1b:15:c4:ca,20_P4-00-100
2486,ADV,-33,22,P4-00-100,e0:5a:1b:15:c4:ca,22_P4-00-100
2814,ADV,-39,25,P4-00-100,e0:5a:1b:15:c4:ca,25_P4-00-100
2896,ADV,-32,26,P4-00-100,e0:5a:1b:15:c4:ca,26_P4-00-100
2997,ADV,-32,27,P4-00-100,e0:5a:1b:15:c4:ca,27_P4-00-100
3109,ADV,-34,28,P4-00-100,e0:5a:1b:15:c4:ca,28_P4-00-100
3211,ADV,-40,29,P4-00-100,e0:5a:1b:15:c4:ca,29_P4-00-100
3314,ADV,-40,30,P4-00-100,e0:5a:1b:15:c4:ca,30_P4-00-100
3435,ADV,-32,31,P4-00-100,e0:5a:1b:15:c4:ca,31_P4-00-100
3529,ADV,-34,32,P4-00-100,e0:5a:1b:15:c4:ca,32_P4-00-100
3639,ADV,-34,33,P4-00-100,e0:5a:1b:15:c4:ca,33_P4-00-100
3740,ADV,-40,34,P4-00-100,e0:5a:1b:15:c4:ca,34_P4-00-100
3854,ADV,-33,35,P4-00-100,e0:5a:1b:15:c4:ca,35_P4-00-100
3957,ADV,-33,36,P4-00-100,e0:5a:1b:15:c4:ca,36_P4-00-100
4053,ADV,-34,37,P4-00-100,e0:5a:1b:15:c4:ca,37_P4-00-100
4158,ADV,-39,38,P4-00-100,e0:5a:1b:15:c4:ca,38_P4-00-100
4263,ADV,-39,39,P4-00-100,e0:5a:1b:15:c4:ca,39_P4-00-100
4365,ADV,-33,41,P4-00-100,e0:5a:1b:15:c4:ca,41_P4-00-100
4470,ADV,-34,42,P4-00-100,e0:5a:1b:15:c4:ca,42_P4-00-100
4571,ADV,-34,43,P4-00-100,e0:5a:1b:15:c4:ca,43_P4-00-100
4674,ADV,-40,44,P4-00-100,e0:5a:1b:15:c4:ca,44_P4-00-100
4877,ADV,-32,46,P4-00-100,e0:5a:1b:15:c4:ca,46_P4-00-100
5099,ADV,-39,48,P4-00-100,e0:5a:1b:15:c4:ca,48_P4-00-100
5197,ADV,-39,49,P4-00-100,e0:5a:1b:15:c4:ca,49_P4-00-100
5295,ADV,-33,50,P4-00-100,e0:5a:1b:15:c4:ca,50_P4-00-100
5398,ADV,-32,51,P4-00-100,e0:5a:1b:15:c4:ca,51_P4-00-100
5506,ADV,-34,52,P4-00-100,e0:5a:1b:15:c4:ca,52_P4-00-100
5617,ADV,-39,53,P4-00-100,e0:5a:1b:15:c4:ca,53_P4-00-100
5821,ADV,-33,55,P4-00-100,e0:5a:1b:15:c4:ca,55_P4-00-100
5926,ADV,-34,56,P4-00-100,e0:5a:1b:15:c4:ca,56_P4-00-100
6026,ADV,-34,57,P4-00-100,e0:5a:1b:15:c4:ca,57_P4-00-100
6099,ADV,-39,58,P4-00-500,e0:5a:1b:15:c4:ca,58_P4-00-500
6601,ADV,-40,63,P4-00-500,e0:5a:1b:15:c4:ca,63_P4-00-500
7105,ADV,-39,68,P4-00-500,e0:5a:1b:15:c4:ca,68_P4-00-500
7605,ADV,-40,73,P4-00-500,e0:5a:1b:15:c4:ca,73_P4-00-500
8119,ADV,-40,78,P4-00-500,e0:5a:1b:15:c4:ca,78_P4-00-500
9118,ADV,-33,88,P4-06-500,e0:5a:1b:15:c4:ca,88_P4-06-500
9607,ADV,-32,93,P4-07-100,e0:5a:1b:15:c4:ca,93_P4-07-100
9709,ADV,-32,94,P4-07-100,e0:5a:1b:15:c4:ca,94_P4-07-100
9809,ADV,-34,95,P4-07-100,e0:5a:1b:15:c4:ca,95_P4-07-100
9920,ADV,-39,96,P4-07-100,e0:5a:1b:15:c4:ca,96_P4-07-100
10031,ADV,-39,97,P4-11-100,e0:5a:1b:15:c4:ca,97_P4-11-100
10133,ADV,-32,98,P4-11-100,e0:5a:1b:15:c4:ca,98_P4-11-100
10254,ADV,-34,99,P4-11-100,e0:5a:1b:15:c4:ca,99_P4-11-100
