ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_UCCS_D3_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=P4-03-100
152,ADV,-32,1799,P4-03-100,e0:5a:1b:15:c4:ca,1799_P4-03-100
479,ADV,-29,3,F4-01-100,e0:5a:1b:15:c4:ca,3_F4-01-100
788,ADV,-40,6,F4-01-100,e0:5a:1b:15:c4:ca,6_F4-01-100
1105,ADV,-32,9,F4-01-100,e0:5a:1b:15:c4:ca,9_F4-01-100
1422,ADV,-30,12,F4-01-100,e0:5a:1b:15:c4:ca,12_F4-01-100
1624,ADV,-32,14,F4-00-100,e0:5a:1b:15:c4:ca,14_F4-00-100
2044,ADV,-32,18,F4-00-100,e0:5a:1b:15:c4:ca,18_F4-00-100
2365,ADV,-31,22,F4-00-100,e0:5a:1b:15:c4:ca,22_F4-00-100
2578,ADV,-32,24,F4-00-100,e0:5a:1b:15:c4:ca,24_F4-00-100
2889,ADV,-30,27,F4-00-100,e0:5a:1b:15:c4:ca,27_F4-00-100
3302,ADV,-29,31,F4-00-100,e0:5a:1b:15:c4:ca,31_F4-00-100
3513,ADV,-32,33,F4-00-100,e0:5a:1b:15:c4:ca,33_F4-00-100
3842,ADV,-29,36,F4-00-100,e0:5a:1b:15:c4:ca,36_F4-00-100
4344,ADV,-29,41,F4-00-100,e0:5a:1b:15:c4:ca,41_F4-00-100
4667,ADV,-40,44,F4-00-100,e0:5a:1b:15:c4:ca,44_F4-00-100
4988,ADV,-32,47,F4-00-100,e0:5a:1b:15:c4:ca,47_F4-00-100
5414,ADV,-32,52,F4-00-100,e0:5a:1b:15:c4:ca,52_F4-00-100
5948,ADV,-32,57,F4-00-100,e0:5a:1b:15:c4:ca,57_F4-00-100
6360,ADV,-32,61,F4-00-100,e0:5a:1b:15:c4:ca,61_F4-00-100
6674,ADV,-30,64,F4-00-100,e0:5a:1b:15:c4:ca,64_F4-00-100
6888,ADV,-32,66,F4-00-100,e0:5a:1b:15:c4:ca,66_F4-00-100
7297,ADV,-32,70,F4-00-100,e0:5a:1b:15:c4:ca,70_F4-00-100
7619,ADV,-29,74,F4-00-100,e0:5a:1b:15:c4:ca,74_F4-00-100
7930,ADV,-39,77,F4-00-100,e0:5a:1b:15:c4:ca,77_F4-00-100
8137,ADV,-29,79,F4-00-100,e0:5a:1b:15:c4:ca,79_F4-00-100
8455,ADV,-40,82,F4-00-100,e0:5a:1b:15:c4:ca,82_F4-00-100
8654,ADV,-29,84,F4-00-100,e0:5a:1b:15:c4:ca,84_F4-00-100
8974,ADV,-39,87,F4-00-100,e0:5a:1b:15:c4:ca,87_F4-00-100
9296,ADV,-32,90,F4-06-100,e0:5a:1b:15:c4:ca,90_F4-06-100
9725,ADV,-32,94,F4-07-100,e0:5a:1b:15:c4:ca,94_F4-07-100
10234,ADV,-32,99,F4-11-100,e0:5a:1b:15:c4:ca,99_F4-11-100
10551,ADV,-29,103,F4-11-100,e0:5a:1b:15:c4:ca,103_F4-11-100
10863,ADV,-41,106,F4-11-100,e0:5a:1b:15:c4:ca,106_F4-11-100
11376,ADV,-39,111,F4-11-100,e0:5a:1b:15:c4:ca,111_F4-11-100
11701,ADV,-32,114,F4-11-100,e0:5a:1b:15:c4:ca,114_F4-11-100
12008,ADV,-29,117,F4-11-100,e0:5a:1b:15:c4:ca,117_F4-11-100
12320,ADV,-41,120,F4-10-100,e0:5a:1b:15:c4:ca,120_F4-10-100
12625,ADV,-32,123,F4-10-100,e0:5a:1b:15:c4:ca,123_F4-10-100
13043,ADV,-32,127,F4-10-100,e0:5a:1b:15:c4:ca,127_F4-10-100
13263,ADV,-40,129,F4-10-100,e0:5a:1b:15:c4:ca,129_F4-10-100
13696,ADV,-40,134,F4-10-100,e0:5a:1b:15:c4:ca,134_F4-10-100
13888,ADV,-29,136,F4-10-100,e0:5a:1b:15:c4:ca,136_F4-10-100
14244,ADV,-40,139,F4-10-100,e0:5a:1b:15:c4:ca,139_F4-10-100
14520,ADV,-32,142,F4-10-100,e0:5a:1b:15:c4:ca,142_F4-10-100
14748,ADV,-40,144,F4-10-100,e0:5a:1b:15:c4:ca,144_F4-10-100
15047,ADV,-31,147,F4-10-100,e0:5a:1b:15:c4:ca,147_F4-10-100
15360,ADV,-30,150,F4-10-100,e0:5a:1b:15:c4:ca,150_F4-10-100
15676,ADV,-41,153,F4-10-100,e0:5a:1b:15:c4:ca,153_F4-10-100
16001,ADV,-31,156,F4-10-100,e0:5a:1b:15:c4:ca,156_F4-10-100
16409,ADV,-32,161,F4-10-100,e0:5a:1b:15:c4:ca,161_F4-10-100
16816,ADV,-29,165,F4-10-100,e0:5a:1b:15:c4:ca,165_F4-10-100
17129,ADV,-40,168,F4-10-100,e0:5a:1b:15:c4:ca,168_F4-10-100
17559,ADV,-40,172,F4-10-100,e0:5a:1b:15:c4:ca,172_F4-10-100
17859,ADV,-32,175,F4-10-100,e0:5a:1b:15:c4:ca,175_F4-10-100
18166,ADV,-29,178,F4-10-100,e0:5a:1b:15:c4:ca,178_F4-10-100
18583,ADV,-41,182,F4-10-100,e0:5a:1b:15:c4:ca,182_F4-10-100
18896,ADV,-32,185,F4-10-100,e0:5a:1b:15:c4:ca,185_F4-10-100
19311,ADV,-32,189,F4-10-100,e0:5a:1b:15:c4:ca,189_F4-10-100
19528,ADV,-40,191,F4-10-100,e0:5a:1b:15:c4:ca,191_F4-10-100
19831,ADV,-32,194,F4-10-100,e0:5a:1b:15:c4:ca,194_F4-10-100
20475,ADV,-39,201,F4-10-100,e0:5a:1b:15:c4:ca,201_F4-10-100
20801,ADV,-31,204,F4-10-100,e0:5a:1b:15:c4:ca,204_F4-10-100
21216,ADV,-32,208,F4-10-100,e0:5a:1b:15:c4:ca,208_F4-10-100
21525,ADV,-98,211,F4-10-100,e0:5a:1b:15:c4:ca,211_F4-10-100
21736,ADV,-32,213,F4-10-100,e0:5a:1b:15:c4:ca,213_F4-10-100
22042,ADV,-29,216,F4-10-100,e0:5a:1b:15:c4:ca,216_F4-10-100
22683,ADV,-32,223,F4-10-100,e0:5a:1b:15:c4:ca,223_F4-10-100
22908,ADV,-41,225,F4-10-100,e0:5a:1b:15:c4:ca,225_F4-10-100
23217,ADV,-32,228,F4-10-100,e0:5a:1b:15:c4:ca,228_F4-10-100
