scenario_id,env_id,prior_env_id,filter_env_id,switch_env_id,switch_at,actions,actions_used,tau_s,epsilon,rep,method,reward_mode,cost_unit,constraint_ci,constraint_delta,init_strategy,avg_cost,violation_rate,violations_first_100,violations_last_100,violations_after_switch,after_switch_k,violations_first_after_switch_k,safe_set_empty_rate,safe_set_size_mean,filter_margin,filter_prior_weight,filter_reset_on_switch,distinct_actions_pulled,regret_vs_oracle,pull_100,pull_500,pull_1000,pull_2000
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,8,filter_ucb_online_w0.2_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1517.9334983907984,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,8,filter_ucb_online_w0_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1517.9334983907984,0.0,0.0,0.0,,50,,0.025,0.975,0.0,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,8,filter_ucb_online_w0_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1517.9334983907984,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,8,filter_ucb_online_w0_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1517.9334983907984,0.0,0.0,0.0,,50,,0.032,0.968,0.02,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,8,filter_ucb_online_w0_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1517.9334983907984,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,0.024,0.976,,,,3,0.0,0,1002,2,2
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000",1.0,0.1,9,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1090.5870817440896,0.11,16.0,11.0,,50,,,,,,,2,-418853.7429512646,0,1,999,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1074.3619612784055,0.574,61.0,60.0,,50,,,,,,,3,-435078.8634169486,0,1,8,991
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1090.0686654165224,0.11,16.0,11.0,,50,,,,,,,1,-419372.1592788317,0,0,1000,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,0.024,0.976,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,filter_ucb_online_w1_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,0.027,0.973,0.01,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,filter_ucb_online_w1_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,0.031,0.969,0.02,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,filter_ucb_online_w1_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,0.036,0.964,0.03,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,filter_ucb_online_w0.5_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,0.024,0.976,0.0,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,filter_ucb_online_w0.5_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,filter_ucb_online_w0.5_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,0.031,0.969,0.02,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,filter_ucb_online_w0.5_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,filter_ucb_online_w0.2_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,0.025,0.975,0.0,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,filter_ucb_online_w0.2_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,filter_ucb_online_w0.2_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,0.032,0.968,0.02,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,filter_ucb_online_w0.2_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,filter_ucb_online_w0_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,0.025,0.975,0.0,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,filter_ucb_online_w0_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,filter_ucb_online_w0_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,0.032,0.968,0.02,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,9,filter_ucb_online_w0_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1509.4408246953542,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,0.024,0.976,,,,3,0.0,0,1002,2,2
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000",1.0,0.1,10,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1095.8580496678883,0.108,12.0,6.0,,50,,,,,,,2,-422923.1925616879,0,1,999,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1076.4973002187644,0.542,52.0,48.0,,50,,,,,,,3,-442283.94201081176,0,1,1,998
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1095.5582453844734,0.108,12.0,6.0,,50,,,,,,,1,-423222.99684510287,0,0,1000,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,0.024,0.976,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,filter_ucb_online_w1_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,0.027,0.973,0.01,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,filter_ucb_online_w1_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,0.031,0.969,0.02,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,filter_ucb_online_w1_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,0.036,0.964,0.03,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,filter_ucb_online_w0.5_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,0.024,0.976,0.0,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,filter_ucb_online_w0.5_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,filter_ucb_online_w0.5_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,0.031,0.969,0.02,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,filter_ucb_online_w0.5_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,filter_ucb_online_w0.2_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,0.025,0.975,0.0,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,filter_ucb_online_w0.2_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,filter_ucb_online_w0.2_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,0.032,0.968,0.02,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,filter_ucb_online_w0.2_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,filter_ucb_online_w0_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,0.025,0.975,0.0,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,filter_ucb_online_w0_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,filter_ucb_online_w0_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,0.032,0.968,0.02,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,10,filter_ucb_online_w0_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1518.7812422295763,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,0.024,0.976,,,,3,0.0,0,1002,2,2
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000",1.0,0.1,11,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1086.161518126816,0.117,13.0,9.0,,50,,,,,,,2,-415508.8800299014,0,2,998,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1072.2237954232678,0.544,49.0,48.0,,50,,,,,,,3,-429446.60273344954,0,2,1,997
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1085.5018055612095,0.117,13.0,9.0,,50,,,,,,,1,-416168.59259550786,0,0,1000,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,oracle,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,,,,,,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,filter_ucb_online_w1_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,0.024,0.976,0.0,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,filter_ucb_online_w1_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,0.027,0.973,0.01,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,filter_ucb_online_w1_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,0.031,0.969,0.02,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,filter_ucb_online_w1_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,0.036,0.964,0.03,1.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,filter_ucb_online_w0.5_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,0.024,0.976,0.0,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,filter_ucb_online_w0.5_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,filter_ucb_online_w0.5_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,0.031,0.969,0.02,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,filter_ucb_online_w0.5_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.5,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,filter_ucb_online_w0.2_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,0.025,0.975,0.0,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,filter_ucb_online_w0.2_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,filter_ucb_online_w0.2_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,0.032,0.968,0.02,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,filter_ucb_online_w0.2_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.2,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,filter_ucb_online_w0_m0_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,0.025,0.975,0.0,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,filter_ucb_online_w0_m0.01_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,0.028,0.972,0.01,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,filter_ucb_online_w0_m0.02_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,0.032,0.968,0.02,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,11,filter_ucb_online_w0_m0.03_r0,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1501.6703981567175,0.0,0.0,0.0,,50,,0.036,0.964,0.03,0.0,0,1,0.0,0,1000,0,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,12,safe_ucb_warm,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1522.0607410326982,0.0,0.0,0.0,,50,,0.024,0.976,,,,3,0.0,0,1002,2,2
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000",1.0,0.1,12,filter_ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1097.8948195231594,0.094,10.0,4.0,,50,,,,,,,2,-424165.9215095388,0,1,999,0
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,12,ucb,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1077.7710483647909,0.552,58.0,48.0,,50,,,,,,,3,-444289.69266790734,0,1,1,998
E2_actions_500_1000_2000_warm_shift_from_E1,E2_fixed_v01,E1_scan90_stress_v5,E1_scan90_stress_v5,,,"500,1000,2000","500,1000,2000",1.0,0.1,12,fixed_ccs,per_60s,mJ_per_60s,wilson,0.05,safe_seed,1097.4856828752008,0.094,10.0,4.0,,50,,,,,,,1,-424575.0581574973,0,0,1000,0
