ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeC2prime_1210, trial_index=auto, adv_interval_ms=0, subject=modeC2prime_1210
12,3236,55400,179.3
21,3236,55400,179.3
31,3236,55700,180.2
41,3120,141700,442.1
51,3236,56100,181.5
61,3236,54600,176.7
71,3236,56200,181.9
81,3236,54600,176.7
91,3240,56200,182.1
101,3232,54600,176.5
111,3236,56200,181.9
121,3236,54800,177.3
131,3236,56100,181.5
141,3236,55200,178.6
151,3128,172700,540.2
161,3236,55300,179.0
171,3236,55600,179.9
181,3236,55400,179.3
191,3236,54700,177.0
201,3236,56100,181.5
211,3236,54600,176.7
221,3236,56200,181.9
231,3236,54600,176.7
241,3236,56200,181.9
251,3236,56800,183.8
261,3236,56200,181.9
271,3236,54700,177.0
281,3236,56100,181.5
291,3236,55200,178.6
301,3236,55600,179.9
311,3236,55300,179.0
321,3236,55500,179.6
331,3236,55300,179.0
341,3236,54700,177.0
351,3236,56100,181.5
361,3236,56400,182.5
371,3236,56200,181.9
381,3236,54600,176.7
391,3236,56200,181.9
401,3236,54600,176.7
411,3236,56200,181.9
421,3236,54700,177.0
431,3236,56100,181.5
441,3236,55100,178.3
451,3236,55600,179.9
461,3236,55200,178.6
471,3108,60800,189.0
481,3236,55200,178.6
491,3236,54800,177.3
501,3236,56000,181.2
511,3236,54600,176.7
521,3236,56100,181.5
531,3236,54600,176.7
541,3236,56100,181.5
551,3236,54600,176.7
561,3236,56100,181.5
571,3176,55000,174.7
581,3236,56200,181.9
591,3236,55100,178.3
601,3236,55700,180.2
611,3236,55200,178.6
621,3236,55600,179.9
631,3236,55200,178.6
641,3236,55000,178.0
651,3236,55900,180.9
661,3236,54600,176.7
671,3092,135600,419.3
681,3236,54600,176.7
691,3236,56100,181.5
701,3236,54500,176.4
711,3236,56100,181.5
721,3236,54600,176.7
731,3236,56200,181.9
741,3236,54900,177.7
751,3236,55800,180.6
761,3236,55200,178.6
771,3236,55600,179.9
781,3232,153900,497.4
791,3236,55400,179.3
801,3236,55700,180.2
811,3236,54600,176.7
821,3236,56100,181.5
831,3236,54600,176.7
841,3240,56100,181.8
851,3236,54600,176.7
861,3236,56100,181.5
871,3232,54600,176.5
881,3128,148700,465.1
891,3236,54800,177.3
901,3236,56000,181.2
911,3236,55200,178.6
921,3236,55500,179.6
931,3236,55200,178.6
941,3236,55500,179.6
951,3236,55600,179.9
961,3236,54700,177.0
971,3236,56200,181.9
981,3096,149900,464.1
991,3240,56200,182.1
1001,3232,54600,176.5
1011,3236,56200,181.9
1021,3232,54600,176.5
1031,3240,56100,181.8
1041,3236,54600,176.7
1051,3236,56200,181.9
1061,3236,55200,178.6
1071,3236,55500,179.6
1081,3120,55400,172.8
1091,3236,55600,179.9
1101,3236,55300,179.0
1111,3236,54700,177.0
1121,3236,56100,181.5
1131,3236,54600,176.7
1141,3236,56200,181.9
1151,3236,54600,176.7
1161,3236,56100,181.5
1171,3236,54600,176.7
1181,3236,56200,181.9
1191,3108,162500,505.1
1201,3236,56200,181.9
1211,3236,55200,178.6
1221,3236,55500,179.6
1231,3236,55200,178.6
1241,3236,55500,179.6
1251,3236,55300,179.0
1261,3236,54700,177.0
1271,3236,56100,181.5
1281,3236,54600,176.7
1291,3104,142500,442.3
1301,3236,54600,176.7
1311,3236,56200,181.9
1321,3236,54600,176.7
1331,3236,56100,181.5
1341,3236,54600,176.7
1351,3236,56100,181.5
1361,3236,55100,178.3
1371,3236,55700,180.2
1381,3236,55200,178.6
1391,3236,142100,459.8
1401,3236,55200,178.6
1411,3236,54900,177.7
1421,3236,56000,181.2
1431,3236,54700,177.0
1441,3236,56200,181.9
1451,3236,54700,177.0
1461,3236,56200,181.9
1471,3236,54600,176.7
1481,3236,56200,181.9
1491,3236,54600,176.7
1501,3124,143900,449.5
1511,3236,55100,178.3
1521,3236,55800,180.6
1531,3236,55300,179.0
1541,3236,55600,179.9
1551,3236,55200,178.6
1561,3236,55200,178.6
1571,3236,55800,180.6
1581,3232,54700,176.8
1591,3236,56100,181.5
1601,3236,54600,176.7
1611,3068,126100,386.9
1621,3236,54600,176.7
1631,3236,56200,181.9
1641,3236,54600,176.7
1651,3240,56200,182.1
1661,3236,54900,177.7
1671,3240,55900,181.1
1681,3236,55200,178.6
1691,3236,55500,179.6
1701,3236,55200,178.6
1711,3128,175100,547.7
1721,3236,55600,179.9
1731,3236,54700,177.0
1741,3236,56100,181.5
1751,3236,54600,176.7
1761,3236,56100,181.5
1771,3236,54600,176.7
1781,3236,56100,181.5
1793,3220,55000,177.1
1801,3236,56200,181.9
1811,3072,133000,408.6
1821,3236,56100,181.5
1831,3236,55100,178.3
1841,3236,55500,179.6
1851,3236,55200,178.6
1861,3236,55500,179.6
1871,3236,55400,179.3
1881,3236,54700,177.0
1891,3236,56100,181.5
1901,3236,54600,176.7
1911,3236,56100,181.5
1921,3140,55200,173.3
1931,3240,56200,182.1
