ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeC2prime_1210, trial_index=auto, adv_interval_ms=0, subject=modeC2prime_1210
12,3236,56400,182.5
21,3232,55000,177.8
31,3236,56200,181.9
41,3104,122200,379.3
51,3236,55700,180.2
61,3236,55400,179.3
71,3236,55700,180.2
81,3236,55800,180.6
91,3236,54900,177.7
101,3236,56300,182.2
111,3236,54800,177.3
121,3236,56300,182.2
131,3236,54900,177.7
141,3240,58400,189.2
151,3236,54800,177.3
161,3236,56400,182.5
171,3236,55100,178.3
181,3236,56100,181.5
191,3236,55300,179.0
201,3236,55700,180.2
211,3236,55300,179.0
221,3236,55400,179.3
231,3236,56000,181.2
241,3236,54800,177.3
251,3120,143300,447.1
261,3236,54800,177.3
271,3236,56400,182.5
281,3232,54700,176.8
291,3236,56300,182.2
301,3232,54800,177.1
311,3236,56300,182.2
321,3236,55200,178.6
331,3236,55900,180.9
341,3236,55300,179.0
351,3120,143000,446.2
361,3236,55400,179.3
371,3236,55300,179.0
381,3236,56000,181.2
391,3236,54900,177.7
401,3236,56300,182.2
411,3232,54800,177.1
421,3236,56300,182.2
431,3232,54800,177.1
441,3236,56400,182.5
451,3236,54800,177.3
461,3120,142700,445.2
471,3236,54800,177.3
481,3236,55900,180.9
491,3236,55400,179.3
501,3232,55700,180.0
511,3236,55400,179.3
521,3232,55200,178.4
531,3232,56200,181.6
541,3236,54800,177.3
551,3236,56300,182.2
561,3088,141700,437.6
571,3236,56400,182.5
581,3232,54800,177.1
591,3236,56300,182.2
601,3236,54800,177.3
611,3236,56300,182.2
621,3236,54800,177.3
631,3236,55900,180.9
641,3232,55400,179.1
651,3236,55700,180.2
661,3236,55400,179.3
671,3236,55000,178.0
681,3236,56300,182.2
691,3236,54800,177.3
701,3236,56400,182.5
711,3232,54800,177.1
721,3236,56400,182.5
731,3232,54800,177.1
741,3236,56400,182.5
751,3236,54800,177.3
761,3236,56400,182.5
771,3100,153000,474.3
781,3236,55800,180.6
791,3236,55400,179.3
801,3236,55700,180.2
811,3236,55400,179.3
821,3236,55000,178.0
831,3236,56300,182.2
841,3232,54700,176.8
851,3236,56300,182.2
861,3236,54800,177.3
871,3236,56300,182.2
881,3232,54900,177.4
891,3236,56400,182.5
901,3232,54800,177.1
911,3236,56400,182.5
921,3232,54900,177.4
931,3236,55700,180.2
941,3236,55400,179.3
951,3236,55700,180.2
961,3232,55400,179.1
971,3236,54900,177.7
981,3116,143000,445.6
991,3236,54800,177.3
1001,3236,56400,182.5
1011,3236,54800,177.3
1021,3236,56300,182.2
1031,3236,54800,177.3
1041,3236,56400,182.5
1051,3236,54800,177.3
1061,3236,56400,182.5
1071,3236,54900,177.7
1081,3120,141900,442.7
1091,3236,55400,179.3
1101,3236,55700,180.2
1111,3236,55500,179.6
1121,3232,54900,177.4
1131,3240,56300,182.4
1141,3232,54800,177.1
1151,3236,56400,182.5
1161,3236,54800,177.3
1171,3236,56400,182.5
1181,3236,54900,177.7
1191,3120,141300,440.9
1201,3236,54900,177.7
1211,3236,56300,182.2
1221,3236,55100,178.3
1231,3236,55700,180.2
1241,3232,55400,179.1
1251,3236,55700,180.2
1261,3236,55800,180.6
1271,3236,54800,177.3
1281,3236,56300,182.2
1291,3232,54800,177.1
1301,3116,144500,450.3
1311,3232,54800,177.1
1321,3236,56400,182.5
1331,3236,54800,177.3
1341,3236,56300,182.2
1351,3236,55000,178.0
1361,3236,56100,181.5
1371,3236,55200,178.6
1381,3236,55700,180.2
1391,3236,55400,179.3
1401,3232,55600,179.7
1411,3128,139400,436.0
1421,3232,54800,177.1
1431,3236,56300,182.2
1441,3232,54800,177.1
1451,3236,56300,182.2
1461,3236,54800,177.3
1471,3236,56300,182.2
1481,3232,54900,177.4
1491,3236,56300,182.2
1501,3236,55100,178.3
1511,3104,158600,492.3
1521,3236,55300,179.0
1531,3236,55700,180.2
1541,3232,55400,179.1
1551,3236,55400,179.3
1561,3236,56000,181.2
1571,3236,54800,177.3
1581,3236,56400,182.5
1591,3236,54800,177.3
