ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeC2prime_1210, trial_index=auto, adv_interval_ms=0, subject=modeC2prime_1210
12,3232,55300,178.7
21,3236,55100,178.3
31,3236,56100,181.5
41,3232,54700,176.8
51,3236,56300,182.2
61,3116,163300,508.8
71,3236,56200,181.9
81,3232,54700,176.8
91,3236,56300,182.2
101,3236,54700,177.0
111,3236,56300,182.2
121,3232,54700,176.8
131,3236,55700,180.2
141,3232,55200,178.4
151,3236,55600,179.9
161,3236,55400,179.3
171,3128,145500,455.1
181,3232,56100,181.3
191,3232,54700,176.8
201,3232,56200,181.6
211,3236,54700,177.0
221,3236,56300,182.2
231,3232,54700,176.8
241,3236,56300,182.2
251,3236,54700,177.0
261,3236,56200,181.9
271,3116,142100,442.8
281,3236,55900,180.9
291,3232,55200,178.4
301,3236,55700,180.2
311,3236,55400,179.3
321,3232,55000,177.8
331,3232,56100,181.3
341,3236,54700,177.0
351,3236,56200,181.9
361,3232,54800,177.1
371,3088,142400,439.7
381,3232,54700,176.8
391,3236,56300,182.2
401,3232,54700,176.8
411,3236,56200,181.9
421,3232,54800,177.1
431,3236,55800,180.6
441,3232,55300,178.7
451,3236,55600,179.9
461,3236,55400,179.3
471,3236,55100,178.3
481,3064,146500,448.9
491,3236,54700,177.0
501,3236,56300,182.2
511,3232,54800,177.1
521,3236,56300,182.2
531,3236,54700,177.0
541,3236,56300,182.2
551,3236,54700,177.0
561,3236,56300,182.2
571,3232,54800,177.1
581,3100,141500,438.6
591,3232,55300,178.7
601,3236,55700,180.2
611,3236,55300,179.0
621,3232,55000,177.8
631,3236,56100,181.5
641,3236,54800,177.3
651,3236,56200,181.9
661,3236,54700,177.0
671,3236,56300,182.2
681,3236,54700,177.0
691,3120,145700,454.6
701,3220,57000,183.5
711,3236,56300,182.2
721,3232,54800,177.1
731,3236,55800,180.6
741,3232,55300,178.7
751,3236,55700,180.2
761,3236,55300,179.0
771,3236,55000,178.0
781,3236,56100,181.5
791,3232,54700,176.8
801,3232,56500,182.6
811,3232,54700,176.8
821,3236,56200,181.9
831,3236,54700,177.0
841,3236,56300,182.2
851,3232,54700,176.8
861,3236,56300,182.2
871,3232,54700,176.8
881,3236,55800,180.6
891,3232,55300,178.7
901,3116,146000,454.9
911,3236,55400,179.3
921,3236,55000,178.0
931,3236,56200,181.9
941,3236,54700,177.0
951,3236,56300,182.2
961,3236,54700,177.0
971,3236,56300,182.2
981,3236,54700,177.0
991,3236,56300,182.2
1001,3180,159200,506.3
1011,3236,56200,181.9
1021,3232,54700,176.8
1031,3236,55700,180.2
1041,3232,55300,178.7
1051,3236,55700,180.2
1061,3236,55300,179.0
1071,3236,54900,177.7
1081,3236,56000,181.2
1091,3232,54700,176.8
1101,3236,56300,182.2
1111,3124,177400,554.2
1121,3236,56300,182.2
1131,3232,54700,176.8
1141,3236,56300,182.2
1151,3236,54700,177.0
1161,3236,56200,181.9
1171,3232,54700,176.8
1181,3236,55700,180.2
1191,3232,55300,178.7
1201,3236,55600,179.9
1211,3112,142500,443.5
1221,3236,54900,177.7
1231,3232,56100,181.3
1241,3232,54700,176.8
1251,3236,56200,181.9
1261,3232,54700,176.8
1271,3236,56200,181.9
1281,3232,54700,176.8
1291,3236,56200,181.9
1301,3232,54700,176.8
1311,3096,143900,445.5
1321,3236,54700,177.0
1331,3236,55700,180.2
1341,3236,55200,178.6
1351,3236,55600,179.9
1361,3236,55300,179.0
1371,3236,54900,177.7
1381,3236,56100,181.5
1391,3236,54700,177.0
1401,3236,56200,181.9
1411,3116,162900,507.6
1421,3236,56200,181.9
1431,3232,54600,176.5
1441,3236,56200,181.9
1451,3236,54700,177.0
1461,3236,56300,182.2
1471,3232,54700,176.8
1481,3236,55600,179.9
1491,3236,55300,179.0
1501,3236,55500,179.6
1511,3232,57500,185.8
1521,3236,54900,177.7
1531,3236,56100,181.5
1541,3232,54700,176.8
1551,3236,56200,181.9
1561,3232,54700,176.8
1571,3236,56300,182.2
1581,3236,54700,177.0
1591,3236,56200,181.9
1601,3236,54700,177.0
1611,3236,56200,181.9
1621,3128,180800,565.5
1631,3236,55700,180.2
1641,3232,55300,178.7
1651,3236,55600,179.9
1661,3236,55300,179.0
1671,3236,54900,177.7
1681,3236,56200,181.9
1691,3236,54700,177.0
1701,3236,56200,181.9
1711,3232,54800,177.1
1721,3232,56500,182.6
1731,3236,54800,177.3
1741,3236,56300,182.2
1751,3232,54700,176.8
1761,3236,56200,181.9
1771,3232,54700,176.8
1783,3236,55700,180.2
1791,3236,55300,179.0
1801,3236,55600,179.9
1811,3236,55300,179.0
1821,3236,54900,177.7
1831,3120,143000,446.2
1841,3232,54700,176.8
1851,3236,56200,181.9
1861,3236,54700,177.0
1871,3236,56300,182.2
1881,3236,54700,177.0
1891,3236,56300,182.2
1901,3232,54700,176.8
1911,3236,56300,182.2
1921,3232,54600,176.5
1931,3236,55700,180.2
1941,3072,135700,416.9
1951,3236,55700,180.2
1961,3236,55300,179.0
1971,3232,55000,177.8
1981,3236,56200,181.9
1991,3236,54700,177.0
2001,3236,56200,181.9
2011,3232,54700,176.8
2021,3236,56200,181.9
2031,3236,54700,177.0
2041,3120,145800,454.9
2051,3232,54700,176.8
2061,3236,56300,182.2
2071,3232,54700,176.8
2081,3236,55700,180.2
2091,3232,55300,178.7
2101,3236,55600,179.9
2111,3232,55400,179.1
2121,3236,54900,177.7
2131,3232,56200,181.6
2141,3236,54700,177.0
2151,3100,167000,517.7
2161,3232,54700,176.8
2171,3236,56300,182.2
2181,3236,54700,177.0
2191,3236,56300,182.2
2201,3236,54700,177.0
2211,3236,56200,181.9
2221,3232,54700,176.8
2231,3236,55700,180.2
2241,3236,55300,179.0
2251,3056,114600,350.2
2261,3236,55400,179.3
2271,3236,54900,177.7
2281,3236,56200,181.9
2291,3232,54800,177.1
2301,3236,56200,181.9
2311,3236,54700,177.0
2321,3236,56300,182.2
2331,3236,54800,177.3
2341,3236,56200,181.9
2351,3232,54700,176.8
2361,3236,56400,182.5
2371,3236,54800,177.3
2381,3236,55700,180.2
2391,3236,55300,179.0
2401,3236,55600,179.9
2411,3232,55400,179.1
2421,3232,54900,177.4
2431,3236,56200,181.9
