ms,event,rssi,addr,mfd
65,ADV,-33,e0:5a:1b:15:c4:ca,MF0000
174,ADV,-38,e0:5a:1b:15:c4:ca,MF0000
275,ADV,-33,e0:5a:1b:15:c4:ca,MF0001
384,ADV,-32,e0:5a:1b:15:c4:ca,MF0002
482,ADV,-38,e0:5a:1b:15:c4:ca,MF0003
597,ADV,-38,e0:5a:1b:15:c4:ca,MF0004
692,ADV,-33,e0:5a:1b:15:c4:ca,MF0005
792,ADV,-34,e0:5a:1b:15:c4:ca,MF0006
903,ADV,-38,e0:5a:1b:15:c4:ca,MF0007
1009,ADV,-33,e0:5a:1b:15:c4:ca,MF0008
1104,ADV,-34,e0:5a:1b:15:c4:ca,MF0009
1231,ADV,-36,e0:5a:1b:15:c4:ca,MF000A
1320,ADV,-33,e0:5a:1b:15:c4:ca,MF000C
1536,ADV,-37,e0:5a:1b:15:c4:ca,MF000E
1746,ADV,-38,e0:5a:1b:15:c4:ca,MF0010
1847,ADV,-33,e0:5a:1b:15:c4:ca,MF0011
1963,ADV,-38,e0:5a:1b:15:c4:ca,MF0012
2061,ADV,-33,e0:5a:1b:15:c4:ca,MF0013
2162,ADV,-34,e0:5a:1b:15:c4:ca,MF0014
2272,ADV,-40,e0:5a:1b:15:c4:ca,MF0015
2375,ADV,-33,e0:5a:1b:15:c4:ca,MF0016
2473,ADV,-34,e0:5a:1b:15:c4:ca,MF0017
2585,ADV,-38,e0:5a:1b:15:c4:ca,MF0018
2802,ADV,-34,e0:5a:1b:15:c4:ca,MF001A
3016,ADV,-38,e0:5a:1b:15:c4:ca,MF001C
3116,ADV,-35,e0:5a:1b:15:c4:ca,MF001D
3221,ADV,-34,e0:5a:1b:15:c4:ca,MF001F
3327,ADV,-38,e0:5a:1b:15:c4:ca,MF0020
3427,ADV,-34,e0:5a:1b:15:c4:ca,MF0021
3532,ADV,-33,e0:5a:1b:15:c4:ca,MF0022
3636,ADV,-37,e0:5a:1b:15:c4:ca,MF0023
3739,ADV,-37,e0:5a:1b:15:c4:ca,MF0024
3847,ADV,-33,e0:5a:1b:15:c4:ca,MF0025
3957,ADV,-34,e0:5a:1b:15:c4:ca,MF0026
4067,ADV,-37,e0:5a:1b:15:c4:ca,MF0027
4173,ADV,-34,e0:5a:1b:15:c4:ca,MF0028
4274,ADV,-33,e0:5a:1b:15:c4:ca,MF0029
4381,ADV,-37,e0:5a:1b:15:c4:ca,MF002A
