ms,mv,uA,p_mW
10,3300,71&00,234.3
12,3288,56!00,184.1
14,3292,56!00,184.4
16,3300,56#00,184.8
18,3304,56&00,185.0
20,3304,59'00,194.9
22,3304,62%00,204.8
24,3300,66900,220770.0
26,3304,68900,227645.6
28,3304,71800,237227.2
30,3296,56"00,184.6
32,3292,56 00,184.4
34,3300,56!00,184.8
36,3304,56'00,185.0
38,3304,59!00,194.9
40,3300,62"00,204.6
42,3300,66"00,217.8
44,3304,68'00,224.7
46,3304,71900,237557.6
48,3296,56"00,184.6
50,3292,56!00,184.4
52,3300,56!00,184.8
54,3300,56'00,184.8
56,3304,58%00,191.6
58,3304,61900,204517.6
60,3304,65&00,214.8
62,3304,68'00,224.7
64,3304,71&00,234.6
66,3300,56#00,184.8
68,3292,56!00,184.4
70,3300,56!00,184.8
72,3300,56'00,184.8
74,3304,57800,190971.2
76,3284,62 00,203.6
78,3288,65#00,213.7
80,3304,68'00,224.7
82,3300,71#00,234.3
84,3296,56#00,184.6
86,3292,56!00,184.4
88,3296,56!00,184.6
90,3300,56&00,184.8
92,3300,57%00,188.1
94,3304,61!00,201.5
96,3304,64$00,211.5
98,3304,69900,230949.6
100,3196,15'800,47.9
102,3200,14&200,44.8
104,3116,138800,432500.8
106,3204,17 600,54.5
108,3300,56800,1874400.0
110,3304,58'00,191.6
112,3304,62 00,204.8
114,3300,65&00,214.5
116,3300,68800,2270400.0
118,3304,71&00,234.6
120,3296,56"00,184.6
122,3292,56"00,184.4
124,3296,56!00,184.6
126,3300,56&00,184.8
128,3300,58 00,191.4
130,3304,61'00,201.5
132,3300,65 00,214.5
134,3304,68'00,224.7
136,3304,71#00,234.6
138,3296,56#00,184.6
140,3292,56!00,184.4
142,3296,56!00,184.6
144,3304,56'00,185.0
146,3304,57%00,188.3
148,3304,61!00,201.5
150,3304,64#00,211.5
152,3304,68&00,224.7
154,3300,70'00,231.0
156,3300,56#00,184.8
158,3292,56!00,184.4
160,3296,56!00,184.6
162,3300,56&00,184.8
164,3300,57!00,188.1
166,3304,60&00,198.2
168,3304,63'00,208.2
170,3304,68$00,224.7
172,3300,70 00,231.0
174,3300,56%00,184.8
176,3272,71#00,232.3
178,3192,67'00,213.9
180,3300,56&00,184.8
182,3300,56800,1874400.0
184,3304,60#00,198.2
186,3304,63$00,208.2
188,3304,68"00,224.7
190,3300,69'00,227.7
192,3300,71#00,234.3
194,3292,56!00,184.4
196,3296,56!00,184.6
198,3300,56%00,184.8
200,3300,56'00,184.8
202,3304,59900,1979096.0
204,3300,89900,2966700.0
206,3204,15$300,48.1
208,3140,15'500,47.1
210,3208,21&800,67.4
