ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_C, trial_index=13, adv_interval_ms=100, buf_size=512
412,ADV,-38,e0:5a:1b:15:c4:ca,MF003A
905,ADV,-43,e0:5a:1b:15:c4:ca,MF003B
1409,ADV,-42,e0:5a:1b:15:c4:ca,MF003C
1915,ADV,-38,e0:5a:1b:15:c4:ca,MF003D
2432,ADV,-43,e0:5a:1b:15:c4:ca,MF003E
2929,ADV,-41,e0:5a:1b:15:c4:ca,MF003F
3441,ADV,-39,e0:5a:1b:15:c4:ca,MF0040
3935,ADV,-43,e0:5a:1b:15:c4:ca,MF0041
4438,ADV,-42,e0:5a:1b:15:c4:ca,MF0042
5455,ADV,-40,e0:5a:1b:15:c4:ca,MF0044
5968,ADV,-38,e0:5a:1b:15:c4:ca,MF0045
6459,ADV,-42,e0:5a:1b:15:c4:ca,MF0046
6962,ADV,-41,e0:5a:1b:15:c4:ca,MF0047
7467,ADV,-39,e0:5a:1b:15:c4:ca,MF0048
7970,ADV,-43,e0:5a:1b:15:c4:ca,MF0049
8476,ADV,-43,e0:5a:1b:15:c4:ca,MF004B
8989,ADV,-38,e0:5a:1b:15:c4:ca,MF004C
9491,ADV,-43,e0:5a:1b:15:c4:ca,MF004D
9991,ADV,-42,e0:5a:1b:15:c4:ca,MF004E
10489,ADV,-39,e0:5a:1b:15:c4:ca,MF004F
10980,ADV,-43,e0:5a:1b:15:c4:ca,MF0050
11984,ADV,-38,e0:5a:1b:15:c4:ca,MF0052
12987,ADV,-42,e0:5a:1b:15:c4:ca,MF0054
14001,ADV,-42,e0:5a:1b:15:c4:ca,MF0056
14503,ADV,-38,e0:5a:1b:15:c4:ca,MF0057
15513,ADV,-44,e0:5a:1b:15:c4:ca,MF0059
16024,ADV,-39,e0:5a:1b:15:c4:ca,MF005A
16529,ADV,-43,e0:5a:1b:15:c4:ca,MF005B
17032,ADV,-42,e0:5a:1b:15:c4:ca,MF005C
17542,ADV,-38,e0:5a:1b:15:c4:ca,MF005D
18558,ADV,-39,e0:5a:1b:15:c4:ca,MF005F
19056,ADV,-43,e0:5a:1b:15:c4:ca,MF0060
19562,ADV,-43,e0:5a:1b:15:c4:ca,MF0061
20083,ADV,-39,e0:5a:1b:15:c4:ca,MF0062
20580,ADV,-43,e0:5a:1b:15:c4:ca,MF0063
21085,ADV,-42,e0:5a:1b:15:c4:ca,MF0064
22097,ADV,-42,e0:5a:1b:15:c4:ca,MF0066
22605,ADV,-39,e0:5a:1b:15:c4:ca,MF0067
23108,ADV,-43,e0:5a:1b:15:c4:ca,MF0068
