ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_C, trial_index=29, adv_interval_ms=100, buf_size=512
1804,ADV,-42,e0:5a:1b:15:c4:ca,MF000A
3797,ADV,-40,e0:5a:1b:15:c4:ca,MF000B
5823,ADV,-43,e0:5a:1b:15:c4:ca,MF000C
7822,ADV,-42,e0:5a:1b:15:c4:ca,MF000D
9822,ADV,-40,e0:5a:1b:15:c4:ca,MF000E
11830,ADV,-42,e0:5a:1b:15:c4:ca,MF000F
13836,ADV,-41,e0:5a:1b:15:c4:ca,MF0010
15839,ADV,-43,e0:5a:1b:15:c4:ca,MF0011
17866,ADV,-42,e0:5a:1b:15:c4:ca,MF0012
19860,ADV,-40,e0:5a:1b:15:c4:ca,MF0013
21867,ADV,-44,e0:5a:1b:15:c4:ca,MF0014
23871,ADV,-42,e0:5a:1b:15:c4:ca,MF0015
27899,ADV,-42,e0:5a:1b:15:c4:ca,MF0017
29894,ADV,-41,e0:5a:1b:15:c4:ca,MF0018
31898,ADV,-43,e0:5a:1b:15:c4:ca,MF0019
33905,ADV,-42,e0:5a:1b:15:c4:ca,MF001A
35912,ADV,-39,e0:5a:1b:15:c4:ca,MF001B
37919,ADV,-43,e0:5a:1b:15:c4:ca,MF001C
39922,ADV,-42,e0:5a:1b:15:c4:ca,MF001D
41920,ADV,-40,e0:5a:1b:15:c4:ca,MF001E
43922,ADV,-43,e0:5a:1b:15:c4:ca,MF001F
45935,ADV,-40,e0:5a:1b:15:c4:ca,MF0020
47930,ADV,-43,e0:5a:1b:15:c4:ca,MF0021
49933,ADV,-42,e0:5a:1b:15:c4:ca,MF0022
51936,ADV,-41,e0:5a:1b:15:c4:ca,MF0023
53947,ADV,-43,e0:5a:1b:15:c4:ca,MF0024
55942,ADV,-42,e0:5a:1b:15:c4:ca,MF0025
57955,ADV,-40,e0:5a:1b:15:c4:ca,MF0026
59962,ADV,-43,e0:5a:1b:15:c4:ca,MF0027
61966,ADV,-42,e0:5a:1b:15:c4:ca,MF0028
63971,ADV,-40,e0:5a:1b:15:c4:ca,MF0029
65998,ADV,-43,e0:5a:1b:15:c4:ca,MF002A
67989,ADV,-40,e0:5a:1b:15:c4:ca,MF002B
69982,ADV,-44,e0:5a:1b:15:c4:ca,MF002C
71994,ADV,-43,e0:5a:1b:15:c4:ca,MF002D
73999,ADV,-40,e0:5a:1b:15:c4:ca,MF002E
76022,ADV,-43,e0:5a:1b:15:c4:ca,MF002F
78002,ADV,-43,e0:5a:1b:15:c4:ca,MF0030
80012,ADV,-40,e0:5a:1b:15:c4:ca,MF0031
82012,ADV,-43,e0:5a:1b:15:c4:ca,MF0032
84022,ADV,-42,e0:5a:1b:15:c4:ca,MF0033
86022,ADV,-41,e0:5a:1b:15:c4:ca,MF0034
88023,ADV,-43,e0:5a:1b:15:c4:ca,MF0035
90033,ADV,-40,e0:5a:1b:15:c4:ca,MF0036
92035,ADV,-43,e0:5a:1b:15:c4:ca,MF0037
94039,ADV,-42,e0:5a:1b:15:c4:ca,MF0038
96051,ADV,-40,e0:5a:1b:15:c4:ca,MF0039
98055,ADV,-43,e0:5a:1b:15:c4:ca,MF003A
100072,ADV,-43,e0:5a:1b:15:c4:ca,MF003B
102072,ADV,-40,e0:5a:1b:15:c4:ca,MF003C
104070,ADV,-43,e0:5a:1b:15:c4:ca,MF003D
106085,ADV,-41,e0:5a:1b:15:c4:ca,MF003E
108109,ADV,-43,e0:5a:1b:15:c4:ca,MF003F
110095,ADV,-42,e0:5a:1b:15:c4:ca,MF0040
112122,ADV,-40,e0:5a:1b:15:c4:ca,MF0041
114110,ADV,-44,e0:5a:1b:15:c4:ca,MF0042
116110,ADV,-42,e0:5a:1b:15:c4:ca,MF0043
118112,ADV,-41,e0:5a:1b:15:c4:ca,MF0044
120111,ADV,-43,e0:5a:1b:15:c4:ca,MF0045
122122,ADV,-44,e0:5a:1b:15:c4:ca,MF0046
126135,ADV,-41,e0:5a:1b:15:c4:ca,MF0048
130138,ADV,-44,e0:5a:1b:15:c4:ca,MF004A
132147,ADV,-45,e0:5a:1b:15:c4:ca,MF004B
134151,ADV,-40,e0:5a:1b:15:c4:ca,MF004C
136150,ADV,-44,e0:5a:1b:15:c4:ca,MF004D
138154,ADV,-43,e0:5a:1b:15:c4:ca,MF004E
140166,ADV,-39,e0:5a:1b:15:c4:ca,MF004F
142170,ADV,-45,e0:5a:1b:15:c4:ca,MF0050
144186,ADV,-39,e0:5a:1b:15:c4:ca,MF0051
146183,ADV,-47,e0:5a:1b:15:c4:ca,MF0052
148188,ADV,-44,e0:5a:1b:15:c4:ca,MF0053
150193,ADV,-40,e0:5a:1b:15:c4:ca,MF0054
152193,ADV,-46,e0:5a:1b:15:c4:ca,MF0055
154200,ADV,-44,e0:5a:1b:15:c4:ca,MF0056
156219,ADV,-40,e0:5a:1b:15:c4:ca,MF0057
158208,ADV,-46,e0:5a:1b:15:c4:ca,MF0058
160213,ADV,-43,e0:5a:1b:15:c4:ca,MF0059
166234,ADV,-39,e0:5a:1b:15:c4:ca,MF005C
168233,ADV,-45,e0:5a:1b:15:c4:ca,MF005D
170241,ADV,-44,e0:5a:1b:15:c4:ca,MF005E
172251,ADV,-40,e0:5a:1b:15:c4:ca,MF005F
174255,ADV,-43,e0:5a:1b:15:c4:ca,MF0060
176272,ADV,-43,e0:5a:1b:15:c4:ca,MF0061
180284,ADV,-42,e0:5a:1b:15:c4:ca,MF0063
182288,ADV,-39,e0:5a:1b:15:c4:ca,MF0064
184285,ADV,-43,e0:5a:1b:15:c4:ca,MF0065
186296,ADV,-38,e0:5a:1b:15:c4:ca,MF0066
188311,ADV,-40,e0:5a:1b:15:c4:ca,MF0067
190309,ADV,-43,e0:5a:1b:15:c4:ca,MF0068
192322,ADV,-42,e0:5a:1b:15:c4:ca,MF0069
198344,ADV,-40,e0:5a:1b:15:c4:ca,MF006C
200350,ADV,-43,e0:5a:1b:15:c4:ca,MF006D
202355,ADV,-42,e0:5a:1b:15:c4:ca,MF006E
204361,ADV,-39,e0:5a:1b:15:c4:ca,MF006F
206365,ADV,-43,e0:5a:1b:15:c4:ca,MF0070
208365,ADV,-42,e0:5a:1b:15:c4:ca,MF0071
210369,ADV,-40,e0:5a:1b:15:c4:ca,MF0072
212369,ADV,-43,e0:5a:1b:15:c4:ca,MF0073
214404,ADV,-39,e0:5a:1b:15:c4:ca,MF0074
216384,ADV,-42,e0:5a:1b:15:c4:ca,MF0075
218393,ADV,-42,e0:5a:1b:15:c4:ca,MF0076
220401,ADV,-39,e0:5a:1b:15:c4:ca,MF0077
224414,ADV,-42,e0:5a:1b:15:c4:ca,MF0079
226422,ADV,-38,e0:5a:1b:15:c4:ca,MF007A
228422,ADV,-43,e0:5a:1b:15:c4:ca,MF007B
230434,ADV,-38,e0:5a:1b:15:c4:ca,MF007C
232429,ADV,-43,e0:5a:1b:15:c4:ca,MF007D
234433,ADV,-42,e0:5a:1b:15:c4:ca,MF007E
236439,ADV,-39,e0:5a:1b:15:c4:ca,MF007F
238440,ADV,-43,e0:5a:1b:15:c4:ca,MF0080
240467,ADV,-41,e0:5a:1b:15:c4:ca,MF0081
242458,ADV,-41,e0:5a:1b:15:c4:ca,MF0082
244465,ADV,-43,e0:5a:1b:15:c4:ca,MF0083
246522,ADV,-39,e0:5a:1b:15:c4:ca,MF0084
248483,ADV,-42,e0:5a:1b:15:c4:ca,MF0085
250493,ADV,-43,e0:5a:1b:15:c4:ca,MF0086
252499,ADV,-40,e0:5a:1b:15:c4:ca,MF0087
254517,ADV,-42,e0:5a:1b:15:c4:ca,MF0088
256510,ADV,-43,e0:5a:1b:15:c4:ca,MF0089
258522,ADV,-39,e0:5a:1b:15:c4:ca,MF008A
260523,ADV,-42,e0:5a:1b:15:c4:ca,MF008B
262523,ADV,-43,e0:5a:1b:15:c4:ca,MF008C
266533,ADV,-42,e0:5a:1b:15:c4:ca,MF008E
268572,ADV,-39,e0:5a:1b:15:c4:ca,MF008F
270538,ADV,-42,e0:5a:1b:15:c4:ca,MF0090
274558,ADV,-40,e0:5a:1b:15:c4:ca,MF0092
276558,ADV,-42,e0:5a:1b:15:c4:ca,MF0093
278572,ADV,-43,e0:5a:1b:15:c4:ca,MF0094
282582,ADV,-43,e0:5a:1b:15:c4:ca,MF0096
284590,ADV,-39,e0:5a:1b:15:c4:ca,MF0097
286594,ADV,-41,e0:5a:1b:15:c4:ca,MF0098
288603,ADV,-42,e0:5a:1b:15:c4:ca,MF0099
