ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_C, trial_index=24, adv_interval_ms=100, buf_size=512
939,ADV,-39,e0:5a:1b:15:c4:ca,MF001B
1943,ADV,-41,e0:5a:1b:15:c4:ca,MF001C
3966,ADV,-40,e0:5a:1b:15:c4:ca,MF001E
4962,ADV,-41,e0:5a:1b:15:c4:ca,MF001F
7978,ADV,-39,e0:5a:1b:15:c4:ca,MF0022
8981,ADV,-41,e0:5a:1b:15:c4:ca,MF0023
9977,ADV,-42,e0:5a:1b:15:c4:ca,MF0024
10982,ADV,-40,e0:5a:1b:15:c4:ca,MF0025
11987,ADV,-42,e0:5a:1b:15:c4:ca,MF0026
12995,ADV,-42,e0:5a:1b:15:c4:ca,MF0027
13999,ADV,-40,e0:5a:1b:15:c4:ca,MF0028
15006,ADV,-41,e0:5a:1b:15:c4:ca,MF0029
16013,ADV,-83,e0:5a:1b:15:c4:ca,MF002A
17015,ADV,-39,e0:5a:1b:15:c4:ca,MF002B
20023,ADV,-43,e0:5a:1b:15:c4:ca,MF002E
21035,ADV,-40,e0:5a:1b:15:c4:ca,MF002F
22051,ADV,-41,e0:5a:1b:15:c4:ca,MF0030
23046,ADV,-42,e0:5a:1b:15:c4:ca,MF0031
24053,ADV,-40,e0:5a:1b:15:c4:ca,MF0032
25060,ADV,-42,e0:5a:1b:15:c4:ca,MF0033
26060,ADV,-42,e0:5a:1b:15:c4:ca,MF0034
27067,ADV,-40,e0:5a:1b:15:c4:ca,MF0035
28066,ADV,-41,e0:5a:1b:15:c4:ca,MF0036
29081,ADV,-42,e0:5a:1b:15:c4:ca,MF0037
30093,ADV,-42,e0:5a:1b:15:c4:ca,MF0038
31083,ADV,-40,e0:5a:1b:15:c4:ca,MF0039
32090,ADV,-42,e0:5a:1b:15:c4:ca,MF003A
33096,ADV,-42,e0:5a:1b:15:c4:ca,MF003B
34116,ADV,-39,e0:5a:1b:15:c4:ca,MF003C
35097,ADV,-41,e0:5a:1b:15:c4:ca,MF003D
36106,ADV,-42,e0:5a:1b:15:c4:ca,MF003E
37116,ADV,-40,e0:5a:1b:15:c4:ca,MF003F
38117,ADV,-42,e0:5a:1b:15:c4:ca,MF0041
39133,ADV,-42,e0:5a:1b:15:c4:ca,MF0042
40138,ADV,-42,e0:5a:1b:15:c4:ca,MF0043
41133,ADV,-40,e0:5a:1b:15:c4:ca,MF0044
42133,ADV,-42,e0:5a:1b:15:c4:ca,MF0045
43138,ADV,-42,e0:5a:1b:15:c4:ca,MF0046
44166,ADV,-39,e0:5a:1b:15:c4:ca,MF0047
46149,ADV,-42,e0:5a:1b:15:c4:ca,MF0049
47157,ADV,-39,e0:5a:1b:15:c4:ca,MF004A
48166,ADV,-42,e0:5a:1b:15:c4:ca,MF004B
49163,ADV,-42,e0:5a:1b:15:c4:ca,MF004C
50174,ADV,-43,e0:5a:1b:15:c4:ca,MF004D
51180,ADV,-40,e0:5a:1b:15:c4:ca,MF004E
52178,ADV,-42,e0:5a:1b:15:c4:ca,MF004F
53189,ADV,-42,e0:5a:1b:15:c4:ca,MF0050
54189,ADV,-40,e0:5a:1b:15:c4:ca,MF0051
55190,ADV,-42,e0:5a:1b:15:c4:ca,MF0052
56203,ADV,-42,e0:5a:1b:15:c4:ca,MF0053
57209,ADV,-40,e0:5a:1b:15:c4:ca,MF0054
58207,ADV,-42,e0:5a:1b:15:c4:ca,MF0055
59212,ADV,-42,e0:5a:1b:15:c4:ca,MF0056
62230,ADV,-42,e0:5a:1b:15:c4:ca,MF0059
63239,ADV,-42,e0:5a:1b:15:c4:ca,MF005A
64240,ADV,-40,e0:5a:1b:15:c4:ca,MF005B
65245,ADV,-42,e0:5a:1b:15:c4:ca,MF005C
66251,ADV,-42,e0:5a:1b:15:c4:ca,MF005D
67255,ADV,-38,e0:5a:1b:15:c4:ca,MF005E
