ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_C, trial_index=27, adv_interval_ms=100, buf_size=512
1112,ADV,-42,e0:5a:1b:15:c4:ca,MF0009
3110,ADV,-39,e0:5a:1b:15:c4:ca,MF000A
5114,ADV,-44,e0:5a:1b:15:c4:ca,MF000B
11141,ADV,-42,e0:5a:1b:15:c4:ca,MF000E
13169,ADV,-40,e0:5a:1b:15:c4:ca,MF000F
15148,ADV,-43,e0:5a:1b:15:c4:ca,MF0010
17156,ADV,-43,e0:5a:1b:15:c4:ca,MF0011
19164,ADV,-40,e0:5a:1b:15:c4:ca,MF0012
21159,ADV,-45,e0:5a:1b:15:c4:ca,MF0013
23162,ADV,-42,e0:5a:1b:15:c4:ca,MF0014
25165,ADV,-39,e0:5a:1b:15:c4:ca,MF0015
27169,ADV,-45,e0:5a:1b:15:c4:ca,MF0016
29166,ADV,-44,e0:5a:1b:15:c4:ca,MF0017
31173,ADV,-40,e0:5a:1b:15:c4:ca,MF0018
33165,ADV,-43,e0:5a:1b:15:c4:ca,MF0019
37181,ADV,-44,e0:5a:1b:15:c4:ca,MF001B
39191,ADV,-43,e0:5a:1b:15:c4:ca,MF001C
41215,ADV,-42,e0:5a:1b:15:c4:ca,MF001D
43200,ADV,-43,e0:5a:1b:15:c4:ca,MF001E
45202,ADV,-42,e0:5a:1b:15:c4:ca,MF001F
47210,ADV,-40,e0:5a:1b:15:c4:ca,MF0020
49214,ADV,-44,e0:5a:1b:15:c4:ca,MF0021
51223,ADV,-43,e0:5a:1b:15:c4:ca,MF0022
55231,ADV,-43,e0:5a:1b:15:c4:ca,MF0024
57238,ADV,-39,e0:5a:1b:15:c4:ca,MF0025
59240,ADV,-44,e0:5a:1b:15:c4:ca,MF0026
61246,ADV,-42,e0:5a:1b:15:c4:ca,MF0027
65262,ADV,-44,e0:5a:1b:15:c4:ca,MF0029
67270,ADV,-42,e0:5a:1b:15:c4:ca,MF002A
71283,ADV,-43,e0:5a:1b:15:c4:ca,MF002C
73283,ADV,-40,e0:5a:1b:15:c4:ca,MF002D
75284,ADV,-44,e0:5a:1b:15:c4:ca,MF002E
77287,ADV,-42,e0:5a:1b:15:c4:ca,MF002F
79295,ADV,-39,e0:5a:1b:15:c4:ca,MF0030
81306,ADV,-44,e0:5a:1b:15:c4:ca,MF0031
83302,ADV,-43,e0:5a:1b:15:c4:ca,MF0032
85304,ADV,-40,e0:5a:1b:15:c4:ca,MF0033
87307,ADV,-43,e0:5a:1b:15:c4:ca,MF0034
89323,ADV,-42,e0:5a:1b:15:c4:ca,MF0035
91323,ADV,-40,e0:5a:1b:15:c4:ca,MF0036
93329,ADV,-42,e0:5a:1b:15:c4:ca,MF0037
95335,ADV,-40,e0:5a:1b:15:c4:ca,MF0038
97336,ADV,-44,e0:5a:1b:15:c4:ca,MF0039
99355,ADV,-42,e0:5a:1b:15:c4:ca,MF003A
101351,ADV,-40,e0:5a:1b:15:c4:ca,MF003B
103355,ADV,-45,e0:5a:1b:15:c4:ca,MF003C
107371,ADV,-40,e0:5a:1b:15:c4:ca,MF003E
109365,ADV,-44,e0:5a:1b:15:c4:ca,MF003F
111373,ADV,-43,e0:5a:1b:15:c4:ca,MF0040
115372,ADV,-44,e0:5a:1b:15:c4:ca,MF0042
125390,ADV,-43,e0:5a:1b:15:c4:ca,MF0047
127395,ADV,-43,e0:5a:1b:15:c4:ca,MF0048
129417,ADV,-39,e0:5a:1b:15:c4:ca,MF0049
131401,ADV,-45,e0:5a:1b:15:c4:ca,MF004A
133406,ADV,-43,e0:5a:1b:15:c4:ca,MF004B
135417,ADV,-39,e0:5a:1b:15:c4:ca,MF004C
137420,ADV,-46,e0:5a:1b:15:c4:ca,MF004D
139428,ADV,-40,e0:5a:1b:15:c4:ca,MF004E
141434,ADV,-44,e0:5a:1b:15:c4:ca,MF0050
143434,ADV,-44,e0:5a:1b:15:c4:ca,MF0051
145436,ADV,-40,e0:5a:1b:15:c4:ca,MF0052
147442,ADV,-45,e0:5a:1b:15:c4:ca,MF0053
149473,ADV,-44,e0:5a:1b:15:c4:ca,MF0054
151447,ADV,-39,e0:5a:1b:15:c4:ca,MF0055
153454,ADV,-44,e0:5a:1b:15:c4:ca,MF0056
155464,ADV,-42,e0:5a:1b:15:c4:ca,MF0057
157473,ADV,-40,e0:5a:1b:15:c4:ca,MF0058
159473,ADV,-45,e0:5a:1b:15:c4:ca,MF0059
161479,ADV,-41,e0:5a:1b:15:c4:ca,MF005A
163482,ADV,-45,e0:5a:1b:15:c4:ca,MF005B
165493,ADV,-42,e0:5a:1b:15:c4:ca,MF005C
167497,ADV,-39,e0:5a:1b:15:c4:ca,MF005D
169503,ADV,-44,e0:5a:1b:15:c4:ca,MF005E
171505,ADV,-43,e0:5a:1b:15:c4:ca,MF005F
173508,ADV,-39,e0:5a:1b:15:c4:ca,MF0060
175513,ADV,-45,e0:5a:1b:15:c4:ca,MF0061
177520,ADV,-42,e0:5a:1b:15:c4:ca,MF0062
179523,ADV,-40,e0:5a:1b:15:c4:ca,MF0063
181532,ADV,-42,e0:5a:1b:15:c4:ca,MF0064
185530,ADV,-44,e0:5a:1b:15:c4:ca,MF0066
187537,ADV,-43,e0:5a:1b:15:c4:ca,MF0067
189540,ADV,-40,e0:5a:1b:15:c4:ca,MF0068
191538,ADV,-45,e0:5a:1b:15:c4:ca,MF0069
193545,ADV,-43,e0:5a:1b:15:c4:ca,MF006A
195556,ADV,-40,e0:5a:1b:15:c4:ca,MF006B
197560,ADV,-45,e0:5a:1b:15:c4:ca,MF006C
199567,ADV,-44,e0:5a:1b:15:c4:ca,MF006D
201563,ADV,-39,e0:5a:1b:15:c4:ca,MF006E
203570,ADV,-44,e0:5a:1b:15:c4:ca,MF006F
205581,ADV,-40,e0:5a:1b:15:c4:ca,MF0070
207582,ADV,-45,e0:5a:1b:15:c4:ca,MF0071
209584,ADV,-43,e0:5a:1b:15:c4:ca,MF0072
211593,ADV,-40,e0:5a:1b:15:c4:ca,MF0073
213599,ADV,-44,e0:5a:1b:15:c4:ca,MF0074
215604,ADV,-43,e0:5a:1b:15:c4:ca,MF0075
217607,ADV,-39,e0:5a:1b:15:c4:ca,MF0076
219610,ADV,-44,e0:5a:1b:15:c4:ca,MF0077
221615,ADV,-43,e0:5a:1b:15:c4:ca,MF0078
223623,ADV,-40,e0:5a:1b:15:c4:ca,MF0079
225644,ADV,-42,e0:5a:1b:15:c4:ca,MF007A
227638,ADV,-40,e0:5a:1b:15:c4:ca,MF007B
229645,ADV,-45,e0:5a:1b:15:c4:ca,MF007C
231649,ADV,-43,e0:5a:1b:15:c4:ca,MF007D
233661,ADV,-40,e0:5a:1b:15:c4:ca,MF007E
235656,ADV,-44,e0:5a:1b:15:c4:ca,MF007F
237663,ADV,-43,e0:5a:1b:15:c4:ca,MF0080
239674,ADV,-40,e0:5a:1b:15:c4:ca,MF0081
241673,ADV,-44,e0:5a:1b:15:c4:ca,MF0082
243685,ADV,-39,e0:5a:1b:15:c4:ca,MF0083
245690,ADV,-46,e0:5a:1b:15:c4:ca,MF0084
247690,ADV,-42,e0:5a:1b:15:c4:ca,MF0085
249707,ADV,-40,e0:5a:1b:15:c4:ca,MF0086
251704,ADV,-44,e0:5a:1b:15:c4:ca,MF0087
255718,ADV,-39,e0:5a:1b:15:c4:ca,MF0089
257723,ADV,-45,e0:5a:1b:15:c4:ca,MF008A
259735,ADV,-40,e0:5a:1b:15:c4:ca,MF008B
261737,ADV,-98,e0:5a:1b:15:c4:ca,MF008C
263743,ADV,-43,e0:5a:1b:15:c4:ca,MF008D
265754,ADV,-39,e0:5a:1b:15:c4:ca,MF008E
267753,ADV,-45,e0:5a:1b:15:c4:ca,MF008F
269769,ADV,-42,e0:5a:1b:15:c4:ca,MF0090
271769,ADV,-39,e0:5a:1b:15:c4:ca,MF0091
273763,ADV,-45,e0:5a:1b:15:c4:ca,MF0092
275765,ADV,-43,e0:5a:1b:15:c4:ca,MF0093
277773,ADV,-40,e0:5a:1b:15:c4:ca,MF0094
279773,ADV,-45,e0:5a:1b:15:c4:ca,MF0095
281808,ADV,-39,e0:5a:1b:15:c4:ca,MF0096
285801,ADV,-43,e0:5a:1b:15:c4:ca,MF0098
287790,ADV,-40,e0:5a:1b:15:c4:ca,MF0099
289794,ADV,-44,e0:5a:1b:15:c4:ca,MF009A
291808,ADV,-42,e0:5a:1b:15:c4:ca,MF009B
293804,ADV,-40,e0:5a:1b:15:c4:ca,MF009C
295809,ADV,-44,e0:5a:1b:15:c4:ca,MF009D
297818,ADV,-43,e0:5a:1b:15:c4:ca,MF009E
299823,ADV,-40,e0:5a:1b:15:c4:ca,MF009F
301823,ADV,-44,e0:5a:1b:15:c4:ca,MF00A0
303835,ADV,-40,e0:5a:1b:15:c4:ca,MF00A1
305836,ADV,-45,e0:5a:1b:15:c4:ca,MF00A2
