ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_C, trial_index=25, adv_interval_ms=100, buf_size=512
261,ADV,-42,e0:5a:1b:15:c4:ca,MF001B
1280,ADV,-40,e0:5a:1b:15:c4:ca,MF001C
2273,ADV,-41,e0:5a:1b:15:c4:ca,MF001D
3293,ADV,-42,e0:5a:1b:15:c4:ca,MF001E
4291,ADV,-40,e0:5a:1b:15:c4:ca,MF001F
5290,ADV,-42,e0:5a:1b:15:c4:ca,MF0020
6294,ADV,-42,e0:5a:1b:15:c4:ca,MF0021
7303,ADV,-41,e0:5a:1b:15:c4:ca,MF0022
8324,ADV,-40,e0:5a:1b:15:c4:ca,MF0023
9312,ADV,-42,e0:5a:1b:15:c4:ca,MF0024
10311,ADV,-42,e0:5a:1b:15:c4:ca,MF0025
11345,ADV,-40,e0:5a:1b:15:c4:ca,MF0026
12324,ADV,-42,e0:5a:1b:15:c4:ca,MF0027
13331,ADV,-42,e0:5a:1b:15:c4:ca,MF0028
14340,ADV,-40,e0:5a:1b:15:c4:ca,MF0029
16354,ADV,-42,e0:5a:1b:15:c4:ca,MF002B
17370,ADV,-42,e0:5a:1b:15:c4:ca,MF002C
18375,ADV,-40,e0:5a:1b:15:c4:ca,MF002D
19386,ADV,-42,e0:5a:1b:15:c4:ca,MF002E
20375,ADV,-43,e0:5a:1b:15:c4:ca,MF002F
21388,ADV,-40,e0:5a:1b:15:c4:ca,MF0030
22384,ADV,-42,e0:5a:1b:15:c4:ca,MF0031
23389,ADV,-43,e0:5a:1b:15:c4:ca,MF0032
24395,ADV,-39,e0:5a:1b:15:c4:ca,MF0033
25402,ADV,-40,e0:5a:1b:15:c4:ca,MF0034
27411,ADV,-43,e0:5a:1b:15:c4:ca,MF0036
28414,ADV,-39,e0:5a:1b:15:c4:ca,MF0037
29423,ADV,-42,e0:5a:1b:15:c4:ca,MF0038
30427,ADV,-42,e0:5a:1b:15:c4:ca,MF0039
31438,ADV,-40,e0:5a:1b:15:c4:ca,MF003A
32444,ADV,-42,e0:5a:1b:15:c4:ca,MF003B
33443,ADV,-42,e0:5a:1b:15:c4:ca,MF003C
35462,ADV,-40,e0:5a:1b:15:c4:ca,MF003E
36456,ADV,-42,e0:5a:1b:15:c4:ca,MF003F
37459,ADV,-42,e0:5a:1b:15:c4:ca,MF0040
38471,ADV,-40,e0:5a:1b:15:c4:ca,MF0041
39469,ADV,-41,e0:5a:1b:15:c4:ca,MF0042
40470,ADV,-42,e0:5a:1b:15:c4:ca,MF0043
41478,ADV,-39,e0:5a:1b:15:c4:ca,MF0044
42495,ADV,-41,e0:5a:1b:15:c4:ca,MF0045
43495,ADV,-42,e0:5a:1b:15:c4:ca,MF0046
46504,ADV,-42,e0:5a:1b:15:c4:ca,MF0049
47510,ADV,-42,e0:5a:1b:15:c4:ca,MF004A
48522,ADV,-40,e0:5a:1b:15:c4:ca,MF004B
49524,ADV,-41,e0:5a:1b:15:c4:ca,MF004C
50528,ADV,-42,e0:5a:1b:15:c4:ca,MF004D
51542,ADV,-39,e0:5a:1b:15:c4:ca,MF004E
52545,ADV,-42,e0:5a:1b:15:c4:ca,MF004F
53550,ADV,-41,e0:5a:1b:15:c4:ca,MF0050
54566,ADV,-42,e0:5a:1b:15:c4:ca,MF0051
55570,ADV,-40,e0:5a:1b:15:c4:ca,MF0052
56571,ADV,-42,e0:5a:1b:15:c4:ca,MF0053
57565,ADV,-42,e0:5a:1b:15:c4:ca,MF0054
58574,ADV,-40,e0:5a:1b:15:c4:ca,MF0055
59578,ADV,-42,e0:5a:1b:15:c4:ca,MF0056
60585,ADV,-42,e0:5a:1b:15:c4:ca,MF0057
61592,ADV,-40,e0:5a:1b:15:c4:ca,MF0058
62623,ADV,-39,e0:5a:1b:15:c4:ca,MF0059
64608,ADV,-42,e0:5a:1b:15:c4:ca,MF005B
65608,ADV,-40,e0:5a:1b:15:c4:ca,MF005C
66619,ADV,-42,e0:5a:1b:15:c4:ca,MF005D
67620,ADV,-42,e0:5a:1b:15:c4:ca,MF005E
68626,ADV,-40,e0:5a:1b:15:c4:ca,MF005F
69630,ADV,-41,e0:5a:1b:15:c4:ca,MF0060
70628,ADV,-43,e0:5a:1b:15:c4:ca,MF0061
71636,ADV,-39,e0:5a:1b:15:c4:ca,MF0062
72642,ADV,-43,e0:5a:1b:15:c4:ca,MF0063
73656,ADV,-41,e0:5a:1b:15:c4:ca,MF0064
74655,ADV,-42,e0:5a:1b:15:c4:ca,MF0065
75659,ADV,-40,e0:5a:1b:15:c4:ca,MF0066
76671,ADV,-41,e0:5a:1b:15:c4:ca,MF0067
77667,ADV,-42,e0:5a:1b:15:c4:ca,MF0068
78672,ADV,-40,e0:5a:1b:15:c4:ca,MF0069
79677,ADV,-41,e0:5a:1b:15:c4:ca,MF006A
80681,ADV,-42,e0:5a:1b:15:c4:ca,MF006B
81692,ADV,-39,e0:5a:1b:15:c4:ca,MF006C
82684,ADV,-41,e0:5a:1b:15:c4:ca,MF006D
83695,ADV,-42,e0:5a:1b:15:c4:ca,MF006E
84693,ADV,-39,e0:5a:1b:15:c4:ca,MF006F
85700,ADV,-39,e0:5a:1b:15:c4:ca,MF0070
86701,ADV,-42,e0:5a:1b:15:c4:ca,MF0071
87705,ADV,-42,e0:5a:1b:15:c4:ca,MF0072
88712,ADV,-40,e0:5a:1b:15:c4:ca,MF0073
89717,ADV,-42,e0:5a:1b:15:c4:ca,MF0074
90721,ADV,-42,e0:5a:1b:15:c4:ca,MF0075
91731,ADV,-40,e0:5a:1b:15:c4:ca,MF0076
92735,ADV,-42,e0:5a:1b:15:c4:ca,MF0077
93736,ADV,-42,e0:5a:1b:15:c4:ca,MF0078
95775,ADV,-40,e0:5a:1b:15:c4:ca,MF007A
97770,ADV,-42,e0:5a:1b:15:c4:ca,MF007C
98785,ADV,-40,e0:5a:1b:15:c4:ca,MF007D
99796,ADV,-42,e0:5a:1b:15:c4:ca,MF007E
100777,ADV,-42,e0:5a:1b:15:c4:ca,MF007F
101782,ADV,-40,e0:5a:1b:15:c4:ca,MF0080
102791,ADV,-41,e0:5a:1b:15:c4:ca,MF0081
103789,ADV,-42,e0:5a:1b:15:c4:ca,MF0082
105811,ADV,-39,e0:5a:1b:15:c4:ca,MF0084
106817,ADV,-42,e0:5a:1b:15:c4:ca,MF0085
107810,ADV,-98,e0:5a:1b:15:c4:ca,MF0086
108820,ADV,-39,e0:5a:1b:15:c4:ca,MF0087
109819,ADV,-42,e0:5a:1b:15:c4:ca,MF0088
111833,ADV,-40,e0:5a:1b:15:c4:ca,MF008A
112835,ADV,-42,e0:5a:1b:15:c4:ca,MF008B
113841,ADV,-42,e0:5a:1b:15:c4:ca,MF008C
115869,ADV,-39,e0:5a:1b:15:c4:ca,MF008E
117865,ADV,-42,e0:5a:1b:15:c4:ca,MF0090
118868,ADV,-40,e0:5a:1b:15:c4:ca,MF0091
119873,ADV,-41,e0:5a:1b:15:c4:ca,MF0092
120875,ADV,-42,e0:5a:1b:15:c4:ca,MF0093
121887,ADV,-39,e0:5a:1b:15:c4:ca,MF0094
122895,ADV,-42,e0:5a:1b:15:c4:ca,MF0096
123906,ADV,-41,e0:5a:1b:15:c4:ca,MF0097
124907,ADV,-42,e0:5a:1b:15:c4:ca,MF0098
125918,ADV,-40,e0:5a:1b:15:c4:ca,MF0099
127923,ADV,-42,e0:5a:1b:15:c4:ca,MF009B
128931,ADV,-40,e0:5a:1b:15:c4:ca,MF009C
129934,ADV,-42,e0:5a:1b:15:c4:ca,MF009D
130945,ADV,-42,e0:5a:1b:15:c4:ca,MF009E
132988,ADV,-40,e0:5a:1b:15:c4:ca,MF00A0
133952,ADV,-42,e0:5a:1b:15:c4:ca,MF00A1
134961,ADV,-42,e0:5a:1b:15:c4:ca,MF00A2
135972,ADV,-40,e0:5a:1b:15:c4:ca,MF00A3
136986,ADV,-42,e0:5a:1b:15:c4:ca,MF00A4
137982,ADV,-42,e0:5a:1b:15:c4:ca,MF00A5
140005,ADV,-40,e0:5a:1b:15:c4:ca,MF00A7
141007,ADV,-41,e0:5a:1b:15:c4:ca,MF00A8
142010,ADV,-42,e0:5a:1b:15:c4:ca,MF00A9
143016,ADV,-39,e0:5a:1b:15:c4:ca,MF00AA
144030,ADV,-42,e0:5a:1b:15:c4:ca,MF00AB
145034,ADV,-43,e0:5a:1b:15:c4:ca,MF00AC
147052,ADV,-40,e0:5a:1b:15:c4:ca,MF00AE
148063,ADV,-42,e0:5a:1b:15:c4:ca,MF00AF
149080,ADV,-42,e0:5a:1b:15:c4:ca,MF00B0
150076,ADV,-40,e0:5a:1b:15:c4:ca,MF00B1
151087,ADV,-42,e0:5a:1b:15:c4:ca,MF00B2
152077,ADV,-42,e0:5a:1b:15:c4:ca,MF00B3
153084,ADV,-39,e0:5a:1b:15:c4:ca,MF00B4
154095,ADV,-42,e0:5a:1b:15:c4:ca,MF00B5
155094,ADV,-42,e0:5a:1b:15:c4:ca,MF00B6
156094,ADV,-40,e0:5a:1b:15:c4:ca,MF00B7
157095,ADV,-41,e0:5a:1b:15:c4:ca,MF00B8
158095,ADV,-42,e0:5a:1b:15:c4:ca,MF00B9
160104,ADV,-39,e0:5a:1b:15:c4:ca,MF00BB
161110,ADV,-41,e0:5a:1b:15:c4:ca,MF00BC
162115,ADV,-42,e0:5a:1b:15:c4:ca,MF00BD
163131,ADV,-40,e0:5a:1b:15:c4:ca,MF00BE
164129,ADV,-41,e0:5a:1b:15:c4:ca,MF00BF
