ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_C, trial_index=26, adv_interval_ms=100, buf_size=512
767,ADV,-42,e0:5a:1b:15:c4:ca,MF0009
2784,ADV,-39,e0:5a:1b:15:c4:ca,MF000A
4783,ADV,-44,e0:5a:1b:15:c4:ca,MF000B
6789,ADV,-42,e0:5a:1b:15:c4:ca,MF000C
8801,ADV,-40,e0:5a:1b:15:c4:ca,MF000D
12790,ADV,-43,e0:5a:1b:15:c4:ca,MF000F
14801,ADV,-40,e0:5a:1b:15:c4:ca,MF0010
18814,ADV,-39,e0:5a:1b:15:c4:ca,MF0012
20822,ADV,-44,e0:5a:1b:15:c4:ca,MF0013
22827,ADV,-44,e0:5a:1b:15:c4:ca,MF0014
24825,ADV,-40,e0:5a:1b:15:c4:ca,MF0015
26831,ADV,-43,e0:5a:1b:15:c4:ca,MF0016
28833,ADV,-42,e0:5a:1b:15:c4:ca,MF0017
30842,ADV,-38,e0:5a:1b:15:c4:ca,MF0018
32851,ADV,-44,e0:5a:1b:15:c4:ca,MF0019
34848,ADV,-42,e0:5a:1b:15:c4:ca,MF001A
36867,ADV,-43,e0:5a:1b:15:c4:ca,MF001B
38871,ADV,-42,e0:5a:1b:15:c4:ca,MF001C
40875,ADV,-39,e0:5a:1b:15:c4:ca,MF001D
42881,ADV,-44,e0:5a:1b:15:c4:ca,MF001E
44884,ADV,-42,e0:5a:1b:15:c4:ca,MF001F
46902,ADV,-40,e0:5a:1b:15:c4:ca,MF0020
48901,ADV,-44,e0:5a:1b:15:c4:ca,MF0021
50899,ADV,-42,e0:5a:1b:15:c4:ca,MF0022
54912,ADV,-42,e0:5a:1b:15:c4:ca,MF0024
56942,ADV,-40,e0:5a:1b:15:c4:ca,MF0025
58920,ADV,-44,e0:5a:1b:15:c4:ca,MF0026
60927,ADV,-42,e0:5a:1b:15:c4:ca,MF0027
62932,ADV,-38,e0:5a:1b:15:c4:ca,MF0028
64940,ADV,-44,e0:5a:1b:15:c4:ca,MF0029
66942,ADV,-42,e0:5a:1b:15:c4:ca,MF002A
68952,ADV,-40,e0:5a:1b:15:c4:ca,MF002B
70947,ADV,-44,e0:5a:1b:15:c4:ca,MF002C
72960,ADV,-39,e0:5a:1b:15:c4:ca,MF002D
74961,ADV,-44,e0:5a:1b:15:c4:ca,MF002E
76963,ADV,-43,e0:5a:1b:15:c4:ca,MF002F
78972,ADV,-38,e0:5a:1b:15:c4:ca,MF0030
80974,ADV,-43,e0:5a:1b:15:c4:ca,MF0031
82983,ADV,-42,e0:5a:1b:15:c4:ca,MF0032
84987,ADV,-38,e0:5a:1b:15:c4:ca,MF0033
86990,ADV,-44,e0:5a:1b:15:c4:ca,MF0034
91001,ADV,-40,e0:5a:1b:15:c4:ca,MF0036
95010,ADV,-40,e0:5a:1b:15:c4:ca,MF0038
97012,ADV,-43,e0:5a:1b:15:c4:ca,MF0039
99009,ADV,-42,e0:5a:1b:15:c4:ca,MF003A
101029,ADV,-39,e0:5a:1b:15:c4:ca,MF003B
103023,ADV,-44,e0:5a:1b:15:c4:ca,MF003C
105031,ADV,-43,e0:5a:1b:15:c4:ca,MF003D
107038,ADV,-38,e0:5a:1b:15:c4:ca,MF003E
109026,ADV,-44,e0:5a:1b:15:c4:ca,MF003F
111034,ADV,-42,e0:5a:1b:15:c4:ca,MF0040
113041,ADV,-39,e0:5a:1b:15:c4:ca,MF0041
115046,ADV,-43,e0:5a:1b:15:c4:ca,MF0042
117063,ADV,-39,e0:5a:1b:15:c4:ca,MF0043
119061,ADV,-44,e0:5a:1b:15:c4:ca,MF0044
121078,ADV,-44,e0:5a:1b:15:c4:ca,MF0045
123088,ADV,-40,e0:5a:1b:15:c4:ca,MF0046
125081,ADV,-43,e0:5a:1b:15:c4:ca,MF0047
127088,ADV,-42,e0:5a:1b:15:c4:ca,MF0048
129098,ADV,-40,e0:5a:1b:15:c4:ca,MF0049
131101,ADV,-43,e0:5a:1b:15:c4:ca,MF004A
133130,ADV,-40,e0:5a:1b:15:c4:ca,MF004B
135106,ADV,-43,e0:5a:1b:15:c4:ca,MF004C
137115,ADV,-42,e0:5a:1b:15:c4:ca,MF004D
139121,ADV,-40,e0:5a:1b:15:c4:ca,MF004E
141127,ADV,-44,e0:5a:1b:15:c4:ca,MF004F
143139,ADV,-42,e0:5a:1b:15:c4:ca,MF0050
145139,ADV,-40,e0:5a:1b:15:c4:ca,MF0051
147138,ADV,-43,e0:5a:1b:15:c4:ca,MF0052
149148,ADV,-42,e0:5a:1b:15:c4:ca,MF0053
