ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_C, trial_index=12, adv_interval_ms=100, buf_size=512
51,ADV,-43,e0:5a:1b:15:c4:ca,MF0039
556,ADV,-40,e0:5a:1b:15:c4:ca,MF003A
1056,ADV,-43,e0:5a:1b:15:c4:ca,MF003B
1563,ADV,-40,e0:5a:1b:15:c4:ca,MF003C
2067,ADV,-43,e0:5a:1b:15:c4:ca,MF003D
2579,ADV,-43,e0:5a:1b:15:c4:ca,MF003E
3088,ADV,-40,e0:5a:1b:15:c4:ca,MF003F
3580,ADV,-42,e0:5a:1b:15:c4:ca,MF0040
4605,ADV,-38,e0:5a:1b:15:c4:ca,MF0042
5105,ADV,-45,e0:5a:1b:15:c4:ca,MF0043
6131,ADV,-45,e0:5a:1b:15:c4:ca,MF0045
6621,ADV,-43,e0:5a:1b:15:c4:ca,MF0046
7127,ADV,-39,e0:5a:1b:15:c4:ca,MF0047
7635,ADV,-43,e0:5a:1b:15:c4:ca,MF0048
8144,ADV,-44,e0:5a:1b:15:c4:ca,MF0049
8651,ADV,-38,e0:5a:1b:15:c4:ca,MF004A
9153,ADV,-44,e0:5a:1b:15:c4:ca,MF004B
9656,ADV,-43,e0:5a:1b:15:c4:ca,MF004C
10162,ADV,-43,e0:5a:1b:15:c4:ca,MF004D
10672,ADV,-43,e0:5a:1b:15:c4:ca,MF004E
11176,ADV,-39,e0:5a:1b:15:c4:ca,MF004F
11677,ADV,-43,e0:5a:1b:15:c4:ca,MF0050
12190,ADV,-43,e0:5a:1b:15:c4:ca,MF0051
12691,ADV,-40,e0:5a:1b:15:c4:ca,MF0052
13195,ADV,-43,e0:5a:1b:15:c4:ca,MF0054
13698,ADV,-42,e0:5a:1b:15:c4:ca,MF0055
14713,ADV,-41,e0:5a:1b:15:c4:ca,MF0057
15223,ADV,-39,e0:5a:1b:15:c4:ca,MF0058
15719,ADV,-42,e0:5a:1b:15:c4:ca,MF0059
16231,ADV,-42,e0:5a:1b:15:c4:ca,MF005A
16756,ADV,-40,e0:5a:1b:15:c4:ca,MF005B
17238,ADV,-46,e0:5a:1b:15:c4:ca,MF005C
17743,ADV,-43,e0:5a:1b:15:c4:ca,MF005D
18245,ADV,-40,e0:5a:1b:15:c4:ca,MF005E
19249,ADV,-42,e0:5a:1b:15:c4:ca,MF0060
20783,ADV,-39,e0:5a:1b:15:c4:ca,MF0063
21275,ADV,-44,e0:5a:1b:15:c4:ca,MF0064
21786,ADV,-42,e0:5a:1b:15:c4:ca,MF0065
22291,ADV,-39,e0:5a:1b:15:c4:ca,MF0066
22794,ADV,-43,e0:5a:1b:15:c4:ca,MF0067
23305,ADV,-42,e0:5a:1b:15:c4:ca,MF0068
24318,ADV,-45,e0:5a:1b:15:c4:ca,MF006A
24820,ADV,-39,e0:5a:1b:15:c4:ca,MF006B
25339,ADV,-43,e0:5a:1b:15:c4:ca,MF006C
25829,ADV,-42,e0:5a:1b:15:c4:ca,MF006D
26341,ADV,-40,e0:5a:1b:15:c4:ca,MF006E
26847,ADV,-43,e0:5a:1b:15:c4:ca,MF006F
27352,ADV,-44,e0:5a:1b:15:c4:ca,MF0070
28862,ADV,-39,e0:5a:1b:15:c4:ca,MF0073
29367,ADV,-43,e0:5a:1b:15:c4:ca,MF0074
29878,ADV,-42,e0:5a:1b:15:c4:ca,MF0075
30389,ADV,-39,e0:5a:1b:15:c4:ca,MF0076
30892,ADV,-44,e0:5a:1b:15:c4:ca,MF0077
31391,ADV,-42,e0:5a:1b:15:c4:ca,MF0078
31899,ADV,-39,e0:5a:1b:15:c4:ca,MF0079
32397,ADV,-44,e0:5a:1b:15:c4:ca,MF007A
32906,ADV,-43,e0:5a:1b:15:c4:ca,MF007B
33415,ADV,-43,e0:5a:1b:15:c4:ca,MF007C
33921,ADV,-43,e0:5a:1b:15:c4:ca,MF007D
34438,ADV,-40,e0:5a:1b:15:c4:ca,MF007E
34923,ADV,-43,e0:5a:1b:15:c4:ca,MF007F
35428,ADV,-42,e0:5a:1b:15:c4:ca,MF0080
35947,ADV,-40,e0:5a:1b:15:c4:ca,MF0081
36433,ADV,-43,e0:5a:1b:15:c4:ca,MF0082
37451,ADV,-39,e0:5a:1b:15:c4:ca,MF0084
38453,ADV,-43,e0:5a:1b:15:c4:ca,MF0086
39468,ADV,-42,e0:5a:1b:15:c4:ca,MF0088
39967,ADV,-40,e0:5a:1b:15:c4:ca,MF0089
40978,ADV,-42,e0:5a:1b:15:c4:ca,MF008B
41488,ADV,-40,e0:5a:1b:15:c4:ca,MF008C
42502,ADV,-42,e0:5a:1b:15:c4:ca,MF008E
43512,ADV,-42,e0:5a:1b:15:c4:ca,MF0090
