ms,mV,µA,p_mW
# meta, firmware=TXSD_1201, trial_index=auto, adv_interval_ms=0
12,3296,54600,180.0
21,3216,109000,350.5
31,3300,55100,181.8
41,3300,55900,184.5
51,3296,55300,182.3
61,3300,55600,183.5
71,3212,184000,591.0
81,3296,55200,181.9
91,3296,56000,184.6
101,3296,54700,180.3
111,3300,56200,185.5
121,3196,55200,176.4
131,3300,56200,185.5
141,3296,54700,180.3
151,3300,56300,185.8
161,3296,54700,180.3
171,3212,139900,449.4
181,3296,55200,181.9
191,3300,55700,183.8
201,3296,55300,182.3
211,3296,55600,183.3
221,3292,56000,184.4
231,3296,55000,181.3
241,3296,56100,184.9
251,3296,54700,180.3
261,3300,56200,185.5
271,3208,135000,433.1
281,3300,56200,185.5
291,3296,54700,180.3
301,3300,56200,185.5
311,3296,54700,180.3
321,3212,103300,331.8
331,3296,55200,181.9
341,3300,55600,183.5
351,3296,55300,182.3
361,3300,55600,183.5
371,3300,56000,184.8
381,3212,141500,454.5
391,3296,56100,184.9
401,3296,54700,180.3
411,3300,56200,185.5
421,3200,55100,176.3
431,3300,56200,185.5
441,3296,54700,180.3
451,3300,56200,185.5
461,3296,54700,180.3
471,3300,56300,185.8
481,3188,155200,494.8
491,3296,55700,183.6
501,3296,55300,182.3
511,3296,55600,183.3
521,3292,168500,554.7
531,3296,54800,180.6
541,3300,56200,185.5
551,3296,54700,180.3
561,3300,56200,185.5
571,3296,54600,180.0
581,3204,172300,552.0
591,3296,54700,180.3
601,3300,56200,185.5
611,3296,54700,180.3
621,3208,100900,323.7
631,3296,55200,181.9
641,3300,55600,183.5
651,3296,55400,182.6
661,3300,55600,183.5
671,3296,55400,182.6
681,3296,54700,180.3
691,3300,140800,464.6
701,3296,54700,180.3
711,3300,56200,185.5
721,3200,55200,176.6
731,3300,56200,185.5
741,3296,54700,180.3
751,3296,56200,185.2
761,3296,54900,181.0
771,3296,56000,184.6
781,3296,55300,182.3
791,3204,142400,456.2
801,3296,55400,182.6
811,3300,55600,183.5
821,3284,55800,183.2
831,3296,54800,180.6
841,3300,56200,185.5
851,3296,54700,180.3
861,3300,56200,185.5
871,3296,54700,180.3
881,3300,56200,185.5
891,3296,54700,180.3
901,3160,108600,343.2
911,3296,55000,181.3
921,3296,68700,226.4
931,3296,55200,181.9
941,3296,55600,183.3
951,3296,55600,183.3
961,3296,55300,182.3
971,3300,55900,184.5
981,3296,54700,180.3
991,3296,56300,185.6
1001,3200,178900,572.5
1011,3296,56300,185.6
1021,3288,57400,188.7
1031,3300,56300,185.8
1041,3296,54700,180.3
1051,3300,56200,185.5
1061,3296,55100,181.6
1071,3300,55800,184.1
1081,3296,55300,182.3
1091,3300,55600,183.5
1101,3160,155700,492.0
1111,3300,55100,181.8
1121,3284,56600,185.9
1131,3296,54700,180.3
1141,3300,56300,185.8
1151,3296,54700,180.3
1161,3300,56200,185.5
1171,3296,54700,180.3
1181,3300,56300,185.8
1191,3296,54700,180.3
1201,3296,104200,343.4
1211,3296,55200,181.9
1221,3300,68500,226.1
1231,3296,55300,182.3
1241,3296,55600,183.3
1251,3296,56000,184.6
1261,3296,54900,181.0
1271,3300,56100,185.1
1281,3296,54700,180.3
1291,3300,56200,185.5
1301,3296,54700,180.3
1311,3192,143200,457.1
1321,3288,57100,187.7
1331,3300,56200,185.5
1341,3296,54700,180.3
1351,3296,56200,185.2
1361,3296,55200,181.9
1371,3300,55700,183.8
1381,3296,55300,182.3
1391,3300,55500,183.1
1401,3296,56100,184.9
1411,3296,54800,180.6
1421,3168,160300,507.8
1431,3296,54700,180.3
1441,3296,56200,185.2
1451,3296,54800,180.6
1461,3296,56200,185.2
1471,3296,54700,180.3
1481,3300,56200,185.5
1491,3296,54700,180.3
1501,3300,56200,185.5
1511,3296,55300,182.3
1521,3296,68500,225.8
1531,3300,55300,182.5
1541,3300,55600,183.5
1551,3296,56200,185.2
1561,3296,54800,180.6
1571,3300,56200,185.5
1581,3296,54700,180.3
1591,3296,56300,185.6
1601,3300,54700,180.5
1611,3300,56200,185.5
1621,3284,56900,186.9
1631,3204,181300,580.9
1641,3296,54800,180.6
1651,3300,56100,185.1
1661,3296,55300,182.3
1671,3296,55600,183.3
1681,3296,55300,182.3
1691,3296,55600,183.3
1701,3300,55600,183.5
1711,3296,54800,180.6
1721,3288,58700,193.0
1731,3296,54700,180.3
1741,3212,135300,434.6
1751,3296,54700,180.3
1761,3300,56200,185.5
1771,3296,54700,180.3
1781,3300,56200,185.5
1791,3300,55000,181.5
1803,3296,55700,183.6
1811,3300,55400,182.8
1821,3296,68500,225.8
1831,3296,55600,183.3
1841,3296,55400,182.6
1851,3208,139600,447.8
1861,3296,54800,180.6
1871,3300,56300,185.8
1881,3296,54700,180.3
1891,3296,56300,185.6
1901,3296,54700,180.3
1911,3300,56200,185.5
1921,3284,56400,185.2
1931,3300,56200,185.5
1941,3300,55200,182.2
1951,3204,146400,469.1
1961,3296,55400,182.6
1971,3300,55700,183.8
1981,3300,55800,184.1
1991,3296,55100,181.6
2001,3300,56000,184.8
2011,3296,54700,180.3
2021,3288,59800,196.6
2031,3296,54700,180.3
2041,3300,56200,185.5
2051,3296,54700,180.3
2061,3208,174200,558.8
2071,3296,54700,180.3
2081,3300,56300,185.8
2091,3296,55200,181.9
2101,3300,55700,183.8
2111,3300,55400,182.8
2121,3300,68600,226.4
2131,3300,56000,184.8
2141,3296,54900,181.0
2151,3300,56100,185.1
2161,3296,54700,180.3
2171,3164,135900,430.0
2181,3296,54700,180.3
2191,3300,56200,185.5
2201,3296,54700,180.3
2211,3296,56300,185.6
2221,3284,55500,182.3
2231,3296,56200,185.2
2241,3300,55300,182.5
2251,3296,55600,183.3
2261,3296,55300,182.3
2271,3296,55600,183.3
2281,3288,159600,524.8
2291,3296,54900,181.0
2301,3300,56200,185.5
2311,3296,54800,180.6
2321,3300,60800,200.6
2331,3296,54700,180.3
2341,3300,56300,185.8
2351,3296,54700,180.3
2361,3296,56300,185.6
2371,3296,54700,180.3
2381,3188,150600,480.1
2391,3300,55200,182.2
2401,3300,55600,183.5
2411,3300,55300,182.5
2421,3296,68600,226.1
2431,3300,55400,182.8
2441,3296,54800,180.6
2451,3296,56200,185.2
2461,3300,54700,180.5
2471,3300,56300,185.8
2481,3296,54700,180.3
2491,3188,139800,445.7
2501,3296,54800,180.6
2511,3300,56300,185.8
2521,3284,55300,181.6
2531,3300,56200,185.5
2541,3300,55300,182.5
2551,3300,55700,183.8
2561,3300,55400,182.8
2571,3300,55600,183.5
2581,3300,55700,183.8
2591,3296,54800,180.6
2601,3300,56400,186.1
2611,3296,54700,180.3
2621,3300,62100,204.9
2631,3296,54800,180.6
2641,3300,56300,185.8
2651,3296,54700,180.3
2661,3300,56300,185.8
2671,3296,55100,181.6
2681,3300,55900,184.5
2691,3296,55300,182.3
2701,3176,83600,265.5
2711,3296,55600,183.3
2721,3300,68400,225.7
2731,3300,55900,184.5
2741,3296,54700,180.3
2751,3300,56200,185.5
2761,3296,54600,180.0
2771,3300,56200,185.5
2781,3296,54600,180.0
2791,3300,56200,185.5
2801,3228,55200,178.2
2811,3300,56300,185.8
2821,3284,55300,181.6
2831,3300,55800,184.1
2841,3296,55300,182.3
2851,3300,55500,183.1
2861,3296,55800,183.9
2871,3300,55100,181.8
2881,3300,56000,184.8
2891,3300,54700,180.5
2901,3164,135900,430.0
2911,3300,54700,180.5
2921,3300,63600,209.9
2931,3296,54700,180.3
2941,3300,56200,185.5
2951,3296,54600,180.0
2961,3300,56300,185.8
2971,3296,55200,181.9
2981,3296,55700,183.6
2991,3296,55300,182.3
3001,3204,146400,469.1
3011,3300,56000,184.8
3021,3300,67600,223.1
3031,3300,56200,185.5
3041,3300,54800,180.8
3051,3300,56200,185.5
3061,3296,54600,180.0
3071,3300,56300,185.8
3081,3296,54600,180.0
3091,3300,56200,185.5
3101,3256,160000,521.0
3111,3300,56200,185.5
3121,3284,55400,181.9
3131,3300,55700,183.8
3141,3296,55400,182.6
3151,3296,55700,183.6
3161,3300,55300,182.5
3171,3296,54800,180.6
3181,3300,56200,185.5
3191,3300,54700,180.5
3201,3296,64600,212.9
3211,3296,54700,180.3
3221,3296,65500,215.9
3231,3296,54700,180.3
3241,3296,56300,185.6
3251,3296,54700,180.3
3261,3300,56200,185.5
3271,3300,55300,182.5
3281,3296,55700,183.6
3291,3296,55300,182.3
3301,3296,55600,183.3
3311,3200,143800,460.2
3321,3296,66500,219.2
3331,3300,56200,185.5
3341,3296,54800,180.6
3351,3300,56200,185.5
3361,3296,54700,180.3
3371,3300,56200,185.5
3381,3296,54700,180.3
3391,3300,56300,185.8
3401,3296,54900,181.0
3411,3200,142900,457.3
3421,3284,55400,181.9
3431,3296,55600,183.3
3441,3300,55400,182.8
3451,3296,55600,183.3
3461,3300,55600,183.5
3471,3296,54800,180.6
3481,3300,56300,185.8
