ms,mV,µA,p_mW
# meta, firmware=TXSD_1201, trial_index=auto, adv_interval_ms=0
12,3300,56100,185.1
21,3296,54600,180.0
31,3300,56200,185.5
41,3296,54600,180.0
51,3300,56100,185.1
61,3296,54700,180.3
71,3188,61400,195.7
81,3296,54700,180.3
91,3300,56200,185.5
101,3296,55200,181.9
111,3300,55800,184.1
121,3296,55200,181.9
131,3300,55600,183.5
141,3296,55900,184.2
151,3296,55000,181.3
161,3300,56200,185.5
171,3204,140900,451.4
181,3296,56300,185.6
191,3296,54700,180.3
201,3296,56200,185.2
211,3296,54700,180.3
221,3300,56200,185.5
231,3296,54700,180.3
241,3300,56200,185.5
251,3296,55200,181.9
261,3296,55600,183.3
271,3300,55300,182.5
281,3216,183300,589.5
291,3296,56000,184.6
301,3296,54900,181.0
311,3300,56200,185.5
321,3296,54700,180.3
331,3300,56200,185.5
341,3296,54700,180.3
351,3300,56300,185.8
361,3296,54700,180.3
371,3300,56200,185.5
381,3176,137300,436.1
391,3300,56200,185.5
401,3296,55300,182.3
411,3300,55600,183.5
421,3296,55300,182.3
431,3300,55600,183.5
441,3296,56100,184.9
451,3300,54700,180.5
461,3300,56100,185.1
471,3300,54700,180.5
481,3196,123000,393.1
491,3296,54700,180.3
501,3300,56200,185.5
511,3296,54600,180.0
521,3300,56200,185.5
531,3296,54700,180.3
541,3300,56200,185.5
551,3300,55300,182.5
561,3296,55600,183.3
571,3296,55300,182.3
581,3300,55600,183.5
591,3156,140800,444.4
601,3296,54700,180.3
611,3296,56200,185.2
621,3296,54600,180.0
631,3300,56200,185.5
641,3296,54700,180.3
651,3300,56200,185.5
661,3296,54600,180.0
671,3296,56200,185.2
681,3296,54900,181.0
691,3212,180000,578.2
701,3296,55300,182.3
711,3296,55600,183.3
721,3300,55500,183.1
731,3300,55400,182.8
741,3296,56100,184.9
751,3296,54700,180.3
761,3300,56200,185.5
771,3296,54600,180.0
781,3300,56200,185.5
791,3296,54700,180.3
801,3188,63600,202.8
811,3296,54700,180.3
821,3300,56200,185.5
831,3296,55100,181.6
841,3296,55900,184.2
851,3296,55300,182.3
861,3296,55500,182.9
871,3300,55800,184.1
881,3296,55100,181.6
891,3300,56200,185.5
901,3300,56800,187.4
911,3300,56200,185.5
921,3296,54600,180.0
931,3296,56200,185.2
941,3296,54700,180.3
951,3300,56200,185.5
961,3296,54600,180.0
971,3300,56200,185.5
981,3296,55200,181.9
991,3296,55700,183.6
1001,3300,55300,182.5
1011,3200,142600,456.3
1021,3296,56000,184.6
1031,3296,54900,181.0
1041,3300,56200,185.5
1051,3296,54600,180.0
1061,3300,56200,185.5
1071,3296,54700,180.3
1081,3300,56200,185.5
1091,3296,54700,180.3
1101,3300,56200,185.5
1111,3192,144500,461.2
1121,3300,56200,185.5
1131,3296,55300,182.3
1141,3300,55600,183.5
1151,3296,55200,181.9
1161,3296,55500,182.9
1171,3300,56000,184.8
1181,3296,54800,180.6
1191,3300,56100,185.1
1201,3296,54600,180.0
1211,3300,56200,185.5
1221,3200,142300,455.4
1231,3296,56200,185.2
1241,3296,54700,180.3
1251,3300,56200,185.5
1261,3296,54600,180.0
1271,3300,56200,185.5
1281,3296,55200,181.9
1291,3296,55500,182.9
1301,3296,55200,181.9
1311,3300,55600,183.5
1321,3296,56100,184.9
1331,3240,55200,178.8
1341,3300,56200,185.5
1351,3300,54700,180.5
1361,3300,56200,185.5
1371,3296,54600,180.0
1381,3296,56200,185.2
1391,3296,54700,180.3
1401,3300,56200,185.5
1411,3296,54800,180.6
1421,3300,56000,184.8
1431,3296,55400,182.6
1441,3296,55600,183.3
1451,3296,55400,182.6
1461,3300,55400,182.8
1471,3300,56200,185.5
1481,3296,54700,180.3
1491,3300,56200,185.5
1501,3296,54700,180.3
1511,3300,56200,185.5
1521,3296,54600,180.0
1531,3300,56200,185.5
1541,3292,54900,180.7
1551,3296,56200,185.2
1561,3296,55000,181.3
1571,3300,55800,184.1
1581,3296,55200,181.9
1591,3296,55600,183.3
1601,3296,55700,183.6
1611,3300,55100,181.8
1621,3300,56100,185.1
1631,3296,54700,180.3
1641,3160,137700,435.1
1651,3296,54700,180.3
1661,3300,56200,185.5
1671,3296,54600,180.0
1681,3300,56200,185.5
1691,3296,54600,180.0
1701,3300,56200,185.5
1711,3296,55200,181.9
1721,3300,55700,183.8
1731,3300,55200,182.2
1741,3296,55600,183.3
1751,3160,149400,472.1
1761,3300,55000,181.5
1771,3300,56100,185.1
1781,3296,54700,180.3
1791,3296,56200,185.2
1803,3296,54700,180.3
1811,3300,56200,185.5
1821,3300,54600,180.2
1831,3300,56200,185.5
1841,3296,54700,180.3
1851,3300,56200,185.5
1861,3296,55200,181.9
1871,3300,55600,183.5
1881,3300,55200,182.2
1891,3300,55500,183.1
1901,3296,56000,184.6
1911,3296,54800,180.6
1921,3300,56200,185.5
1931,3296,54700,180.3
1941,3300,56200,185.5
1951,3296,54600,180.0
1961,3208,142400,456.8
1971,3296,54700,180.3
1981,3296,56200,185.2
1991,3296,54600,180.0
2001,3300,56200,185.5
2011,3296,55200,181.9
2021,3296,55500,182.9
2031,3296,55200,181.9
2041,3296,55600,183.3
2051,3300,56100,185.1
2061,3204,141700,454.0
2071,3296,56200,185.2
2081,3296,54700,180.3
2091,3296,56200,185.2
2101,3296,54600,180.0
2111,3300,56200,185.5
2121,3296,54700,180.3
2131,3300,56200,185.5
2141,3296,54800,180.6
2151,3300,56100,185.1
2161,3300,55200,182.2
2171,3200,142700,456.6
2181,3296,55400,182.6
2191,3296,55600,183.3
2201,3300,56100,185.1
2211,3296,54700,180.3
2221,3300,56100,185.1
2231,3296,54600,180.0
2241,3300,56200,185.5
2251,3296,54600,180.0
2261,3300,56300,185.8
2271,3200,147400,471.7
2281,3300,56200,185.5
2291,3296,55000,181.3
2301,3296,55900,184.2
2311,3296,55300,182.3
2321,3296,55500,182.9
2331,3296,55600,183.3
2341,3300,55200,182.2
2351,3300,56100,185.1
2361,3296,54700,180.3
2371,3296,56200,185.2
2381,3296,54700,180.3
2391,3300,56200,185.5
2401,3296,54600,180.0
2411,3300,56200,185.5
2421,3296,54700,180.3
2431,3300,56200,185.5
2441,3296,55200,181.9
2451,3296,55700,183.6
2461,3296,55300,182.3
2471,3300,55600,183.5
2481,3300,56000,184.8
2491,3296,55000,181.3
2501,3300,56200,185.5
2511,3300,54700,180.5
2521,3300,56200,185.5
2531,3296,54600,180.0
2541,3300,56100,185.1
2551,3296,54700,180.3
2561,3296,56200,185.2
2571,3296,54700,180.3
2581,3296,152900,504.0
2591,3296,55200,181.9
2601,3296,55700,183.6
2611,3296,55300,182.3
2621,3300,55600,183.5
2631,3296,56000,184.6
2641,3296,54800,180.6
2651,3300,56200,185.5
2661,3296,54700,180.3
2671,3296,56200,185.2
2681,3296,54600,180.0
2691,3212,179200,575.6
2701,3296,54600,180.0
2711,3300,56100,185.1
2721,3296,54700,180.3
2731,3300,56200,185.5
2741,3296,55200,181.9
2751,3300,55600,183.5
2761,3300,55300,182.5
2771,3300,55600,183.5
2781,3296,56100,184.9
2791,3296,56900,187.5
2801,3296,56200,185.2
2811,3296,54700,180.3
2821,3300,56200,185.5
2831,3296,54600,180.0
2841,3300,56200,185.5
2851,3300,54700,180.5
2861,3300,56200,185.5
2871,3296,54800,180.6
2881,3300,56100,185.1
2891,3296,55300,182.3
2901,3212,179300,575.9
2911,3296,55300,182.3
2921,3300,55600,183.5
2931,3300,56200,185.5
