ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_UCCS_D1_SCAN90, buf_size=512
# condition_label=F100
2,ADV,-39,519,F100,e0:5a:1b:15:c4:ca,519_F100
201,ADV,-40,719,F100,e0:5a:1b:15:c4:ca,719_F100
299,ADV,-36,819,F100,e0:5a:1b:15:c4:ca,819_F100
408,ADV,-39,919,F100,e0:5a:1b:15:c4:ca,919_F100
511,ADV,-35,1019,F100,e0:5a:1b:15:c4:ca,1019_F100
622,ADV,-39,1119,F100,e0:5a:1b:15:c4:ca,1119_F100
722,ADV,-40,1219,F100,e0:5a:1b:15:c4:ca,1219_F100
827,ADV,-36,1319,F100,e0:5a:1b:15:c4:ca,1319_F100
945,ADV,-35,1419,F100,e0:5a:1b:15:c4:ca,1419_F100
1045,ADV,-39,1519,F100,e0:5a:1b:15:c4:ca,1519_F100
1148,ADV,-40,1619,F100,e0:5a:1b:15:c4:ca,1619_F100
1248,ADV,-39,1719,F100,e0:5a:1b:15:c4:ca,1719_F100
1350,ADV,-39,1819,F100,e0:5a:1b:15:c4:ca,1819_F100
1459,ADV,-38,1919,F100,e0:5a:1b:15:c4:ca,1919_F100
1573,ADV,-39,2019,F100,e0:5a:1b:15:c4:ca,2019_F100
1677,ADV,-40,2219,F100,e0:5a:1b:15:c4:ca,2219_F100
1779,ADV,-39,2319,F100,e0:5a:1b:15:c4:ca,2319_F100
1889,ADV,-38,2419,F100,e0:5a:1b:15:c4:ca,2419_F100
1991,ADV,-35,2519,F100,e0:5a:1b:15:c4:ca,2519_F100
2095,ADV,-40,2619,F100,e0:5a:1b:15:c4:ca,2619_F100
2201,ADV,-36,2719,F100,e0:5a:1b:15:c4:ca,2719_F100
2309,ADV,-36,2819,F100,e0:5a:1b:15:c4:ca,2819_F100
2408,ADV,-38,2919,F100,e0:5a:1b:15:c4:ca,2919_F100
2617,ADV,-39,3119,F100,e0:5a:1b:15:c4:ca,3119_F100
2714,ADV,-36,3219,F100,e0:5a:1b:15:c4:ca,3219_F100
2929,ADV,-35,3419,F100,e0:5a:1b:15:c4:ca,3419_F100
3054,ADV,-39,3519,F100,e0:5a:1b:15:c4:ca,3519_F100
3343,ADV,-39,3819,F100,e0:5a:1b:15:c4:ca,3819_F100
3446,ADV,-36,3919,F100,e0:5a:1b:15:c4:ca,3919_F100
3553,ADV,-40,4019,F100,e0:5a:1b:15:c4:ca,4019_F100
3658,ADV,-35,4119,F100,e0:5a:1b:15:c4:ca,4119_F100
3764,ADV,-36,4219,F100,e0:5a:1b:15:c4:ca,4219_F100
3882,ADV,-35,4419,F100,e0:5a:1b:15:c4:ca,4419_F100
3987,ADV,-40,4519,F100,e0:5a:1b:15:c4:ca,4519_F100
4090,ADV,-40,4619,F100,e0:5a:1b:15:c4:ca,4619_F100
4194,ADV,-36,4719,F100,e0:5a:1b:15:c4:ca,4719_F100
4294,ADV,-38,4819,F100,e0:5a:1b:15:c4:ca,4819_F100
4406,ADV,-35,4919,F100,e0:5a:1b:15:c4:ca,4919_F100
4514,ADV,-40,5019,F100,e0:5a:1b:15:c4:ca,5019_F100
4619,ADV,-36,5119,F100,e0:5a:1b:15:c4:ca,5119_F100
4721,ADV,-36,5219,F100,e0:5a:1b:15:c4:ca,5219_F100
4823,ADV,-38,5319,F100,e0:5a:1b:15:c4:ca,5319_F100
5032,ADV,-40,5519,F100,e0:5a:1b:15:c4:ca,5519_F100
5139,ADV,-36,5619,F100,e0:5a:1b:15:c4:ca,5619_F100
5244,ADV,-36,5719,F100,e0:5a:1b:15:c4:ca,5719_F100
5343,ADV,-35,5819,F100,e0:5a:1b:15:c4:ca,5819_F100
5458,ADV,-39,5919,F100,e0:5a:1b:15:c4:ca,5919_F100
5652,ADV,-36,6119,F100,e0:5a:1b:15:c4:ca,6119_F100
5758,ADV,-39,6219,F100,e0:5a:1b:15:c4:ca,6219_F100
5988,ADV,-41,6419,F100,e0:5a:1b:15:c4:ca,6419_F100
6068,ADV,-36,6519,F100,e0:5a:1b:15:c4:ca,6519_F100
6169,ADV,-36,6619,F100,e0:5a:1b:15:c4:ca,6619_F100
6276,ADV,-39,6819,F100,e0:5a:1b:15:c4:ca,6819_F100
6378,ADV,-40,6919,F100,e0:5a:1b:15:c4:ca,6919_F100
6486,ADV,-40,7019,F100,e0:5a:1b:15:c4:ca,7019_F100
6589,ADV,-36,7119,F100,e0:5a:1b:15:c4:ca,7119_F100
6694,ADV,-40,7219,F100,e0:5a:1b:15:c4:ca,7219_F100
6802,ADV,-41,7319,F100,e0:5a:1b:15:c4:ca,7319_F100
6907,ADV,-41,7419,F100,e0:5a:1b:15:c4:ca,7419_F100
7023,ADV,-37,7519,F100,e0:5a:1b:15:c4:ca,7519_F100
7118,ADV,-39,7619,F100,e0:5a:1b:15:c4:ca,7619_F100
7228,ADV,-39,7719,F100,e0:5a:1b:15:c4:ca,7719_F100
7325,ADV,-41,7819,F100,e0:5a:1b:15:c4:ca,7819_F100
7425,ADV,-41,7919,F100,e0:5a:1b:15:c4:ca,7919_F100
7530,ADV,-40,8019,F100,e0:5a:1b:15:c4:ca,8019_F100
7635,ADV,-40,8119,F100,e0:5a:1b:15:c4:ca,8119_F100
7744,ADV,-40,8219,F100,e0:5a:1b:15:c4:ca,8219_F100
7843,ADV,-40,8319,F100,e0:5a:1b:15:c4:ca,8319_F100
8052,ADV,-36,8519,F100,e0:5a:1b:15:c4:ca,8519_F100
8158,ADV,-41,8619,F100,e0:5a:1b:15:c4:ca,8619_F100
8380,ADV,-40,8819,F100,e0:5a:1b:15:c4:ca,8819_F100
8470,ADV,-36,8919,F100,e0:5a:1b:15:c4:ca,8919_F100
8574,ADV,-36,9019,F100,e0:5a:1b:15:c4:ca,9019_F100
8681,ADV,-41,9219,F100,e0:5a:1b:15:c4:ca,9219_F100
8784,ADV,-41,9319,F100,e0:5a:1b:15:c4:ca,9319_F100
8882,ADV,-40,9419,F100,e0:5a:1b:15:c4:ca,9419_F100
8980,ADV,-36,9519,F100,e0:5a:1b:15:c4:ca,9519_F100
9088,ADV,-38,9619,F100,e0:5a:1b:15:c4:ca,9619_F100
9202,ADV,-41,9719,F100,e0:5a:1b:15:c4:ca,9719_F100
9308,ADV,-41,9819,F100,e0:5a:1b:15:c4:ca,9819_F100
9403,ADV,-39,9919,F100,e0:5a:1b:15:c4:ca,9919_F100
9508,ADV,-39,10019,F100,e0:5a:1b:15:c4:ca,10019_F100
9617,ADV,-40,10119,F100,e0:5a:1b:15:c4:ca,10119_F100
9729,ADV,-41,10219,F100,e0:5a:1b:15:c4:ca,10219_F100
9832,ADV,-40,10319,F100,e0:5a:1b:15:c4:ca,10319_F100
9937,ADV,-41,10419,F100,e0:5a:1b:15:c4:ca,10419_F100
10036,ADV,-41,10519,F100,e0:5a:1b:15:c4:ca,10519_F100
10139,ADV,-38,10619,F100,e0:5a:1b:15:c4:ca,10619_F100
10250,ADV,-41,10719,F100,e0:5a:1b:15:c4:ca,10719_F100
10455,ADV,-39,10919,F100,e0:5a:1b:15:c4:ca,10919_F100
10562,ADV,-41,11019,F100,e0:5a:1b:15:c4:ca,11019_F100
10776,ADV,-41,11319,F100,e0:5a:1b:15:c4:ca,11319_F100
10874,ADV,-36,11419,F100,e0:5a:1b:15:c4:ca,11419_F100
11089,ADV,-41,11619,F100,e0:5a:1b:15:c4:ca,11619_F100
11196,ADV,-42,11719,F100,e0:5a:1b:15:c4:ca,11719_F100
11511,ADV,-42,12019,F100,e0:5a:1b:15:c4:ca,12019_F100
11732,ADV,-41,12219,F100,e0:5a:1b:15:c4:ca,12219_F100
11824,ADV,-39,12319,F100,e0:5a:1b:15:c4:ca,12319_F100
11933,ADV,-40,12419,F100,e0:5a:1b:15:c4:ca,12419_F100
12032,ADV,-41,12519,F100,e0:5a:1b:15:c4:ca,12519_F100
12137,ADV,-41,12619,F100,e0:5a:1b:15:c4:ca,12619_F100
12254,ADV,-41,12719,F100,e0:5a:1b:15:c4:ca,12719_F100
12344,ADV,-36,12819,F100,e0:5a:1b:15:c4:ca,12819_F100
12448,ADV,-41,12919,F100,e0:5a:1b:15:c4:ca,12919_F100
12558,ADV,-42,13019,F100,e0:5a:1b:15:c4:ca,13019_F100
12660,ADV,-42,13119,F100,e0:5a:1b:15:c4:ca,13119_F100
12769,ADV,-41,13219,F100,e0:5a:1b:15:c4:ca,13219_F100
12873,ADV,-40,13419,F100,e0:5a:1b:15:c4:ca,13419_F100
12978,ADV,-42,13519,F100,e0:5a:1b:15:c4:ca,13519_F100
13090,ADV,-42,13619,F100,e0:5a:1b:15:c4:ca,13619_F100
13187,ADV,-42,13719,F100,e0:5a:1b:15:c4:ca,13719_F100
13293,ADV,-39,13819,F100,e0:5a:1b:15:c4:ca,13819_F100
13400,ADV,-41,13919,F100,e0:5a:1b:15:c4:ca,13919_F100
13514,ADV,-41,14019,F100,e0:5a:1b:15:c4:ca,14019_F100
13608,ADV,-42,14119,F100,e0:5a:1b:15:c4:ca,14119_F100
13812,ADV,-40,14319,F100,e0:5a:1b:15:c4:ca,14319_F100
13923,ADV,-42,14419,F100,e0:5a:1b:15:c4:ca,14419_F100
14130,ADV,-41,14619,F100,e0:5a:1b:15:c4:ca,14619_F100
14231,ADV,-39,14719,F100,e0:5a:1b:15:c4:ca,14719_F100
14330,ADV,-39,14819,F100,e0:5a:1b:15:c4:ca,14819_F100
14437,ADV,-41,14919,F100,e0:5a:1b:15:c4:ca,14919_F100
14537,ADV,-41,15019,F100,e0:5a:1b:15:c4:ca,15019_F100
14641,ADV,-41,15119,F100,e0:5a:1b:15:c4:ca,15119_F100
14747,ADV,-36,15219,F100,e0:5a:1b:15:c4:ca,15219_F100
14863,ADV,-40,15319,F100,e0:5a:1b:15:c4:ca,15319_F100
14974,ADV,-40,15419,F100,e0:5a:1b:15:c4:ca,15419_F100
15067,ADV,-41,15519,F100,e0:5a:1b:15:c4:ca,15519_F100
15177,ADV,-36,15619,F100,e0:5a:1b:15:c4:ca,15619_F100
15269,ADV,-36,15719,F100,e0:5a:1b:15:c4:ca,15719_F100
15387,ADV,-40,15919,F100,e0:5a:1b:15:c4:ca,15919_F100
15490,ADV,-41,16019,F100,e0:5a:1b:15:c4:ca,16019_F100
15599,ADV,-40,16119,F100,e0:5a:1b:15:c4:ca,16119_F100
15701,ADV,-36,16219,F100,e0:5a:1b:15:c4:ca,16219_F100
15806,ADV,-40,16319,F100,e0:5a:1b:15:c4:ca,16319_F100
15933,ADV,-40,16419,F100,e0:5a:1b:15:c4:ca,16419_F100
16019,ADV,-41,16519,F100,e0:5a:1b:15:c4:ca,16519_F100
16128,ADV,-36,16619,F100,e0:5a:1b:15:c4:ca,16619_F100
16236,ADV,-36,16719,F100,e0:5a:1b:15:c4:ca,16719_F100
16336,ADV,-39,16819,F100,e0:5a:1b:15:c4:ca,16819_F100
16441,ADV,-41,16919,F100,e0:5a:1b:15:c4:ca,16919_F100
16546,ADV,-41,17019,F100,e0:5a:1b:15:c4:ca,17019_F100
16649,ADV,-35,17119,F100,e0:5a:1b:15:c4:ca,17119_F100
16769,ADV,-40,17219,F100,e0:5a:1b:15:c4:ca,17219_F100
16865,ADV,-40,17319,F100,e0:5a:1b:15:c4:ca,17319_F100
16976,ADV,-40,17519,F100,e0:5a:1b:15:c4:ca,17519_F100
17087,ADV,-35,17619,F100,e0:5a:1b:15:c4:ca,17619_F100
17197,ADV,-36,17719,F100,e0:5a:1b:15:c4:ca,17719_F100
17297,ADV,-40,17819,F100,e0:5a:1b:15:c4:ca,17819_F100
17403,ADV,-41,17919,F100,e0:5a:1b:15:c4:ca,17919_F100
17503,ADV,-41,18019,F100,e0:5a:1b:15:c4:ca,18019_F100
17605,ADV,-36,18119,F100,e0:5a:1b:15:c4:ca,18119_F100
17821,ADV,-41,18319,F100,e0:5a:1b:15:c4:ca,18319_F100
17922,ADV,-41,18419,F100,e0:5a:1b:15:c4:ca,18419_F100
18141,ADV,-39,18619,F100,e0:5a:1b:15:c4:ca,18619_F100
18242,ADV,-40,18719,F100,e0:5a:1b:15:c4:ca,18719_F100
18357,ADV,-41,18819,F100,e0:5a:1b:15:c4:ca,18819_F100
18469,ADV,-41,18919,F100,e0:5a:1b:15:c4:ca,18919_F100
18553,ADV,-36,19019,F100,e0:5a:1b:15:c4:ca,19019_F100
18785,ADV,-37,19219,F100,e0:5a:1b:15:c4:ca,19219_F100
18870,ADV,-40,19319,F100,e0:5a:1b:15:c4:ca,19319_F100
19076,ADV,-35,19619,F100,e0:5a:1b:15:c4:ca,19619_F100
19180,ADV,-39,19719,F100,e0:5a:1b:15:c4:ca,19719_F100
19390,ADV,-39,19919,F100,e0:5a:1b:15:c4:ca,19919_F100
19486,ADV,-39,20019,F100,e0:5a:1b:15:c4:ca,20019_F100
19602,ADV,-39,20119,F100,e0:5a:1b:15:c4:ca,20119_F100
19696,ADV,-41,20219,F100,e0:5a:1b:15:c4:ca,20219_F100
19802,ADV,-39,20319,F100,e0:5a:1b:15:c4:ca,20319_F100
19934,ADV,-39,20419,F100,e0:5a:1b:15:c4:ca,20419_F100
20027,ADV,-39,20519,F100,e0:5a:1b:15:c4:ca,20519_F100
20134,ADV,-41,20619,F100,e0:5a:1b:15:c4:ca,20619_F100
20231,ADV,-41,20719,F100,e0:5a:1b:15:c4:ca,20719_F100
20349,ADV,-38,20819,F100,e0:5a:1b:15:c4:ca,20819_F100
20443,ADV,-40,20919,F100,e0:5a:1b:15:c4:ca,20919_F100
20551,ADV,-39,21019,F100,e0:5a:1b:15:c4:ca,21019_F100
20653,ADV,-41,21119,F100,e0:5a:1b:15:c4:ca,21119_F100
20756,ADV,-39,21219,F100,e0:5a:1b:15:c4:ca,21219_F100
20863,ADV,-39,21319,F100,e0:5a:1b:15:c4:ca,21319_F100
20960,ADV,-39,21419,F100,e0:5a:1b:15:c4:ca,21419_F100
