ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeC2prime_1210, trial_index=auto, adv_interval_ms=0, subject=modeC2prime_1210
12,3224,56000,180.5
21,3224,54900,177.0
31,3224,56200,181.2
41,3220,54700,176.1
51,3224,56300,181.5
61,3100,182400,565.4
71,3224,56300,181.5
81,3224,54700,176.4
91,3224,56300,181.5
101,3224,54700,176.4
111,3224,56200,181.2
121,3220,55300,178.1
131,3224,55700,179.6
141,3224,55300,178.3
151,3224,55600,179.3
161,3224,56000,180.5
171,3084,57200,176.4
181,3224,56300,181.5
191,3220,54800,176.5
201,3228,56300,181.7
211,3224,54700,176.4
221,3224,56300,181.5
231,3224,54700,176.4
241,3224,56300,181.5
251,3224,54700,176.4
261,3224,56300,181.5
271,3084,142100,438.2
281,3224,55700,179.6
291,3224,55400,178.6
301,3224,55700,179.6
311,3224,56000,180.5
321,3224,55000,177.3
331,3224,56200,181.2
341,3224,54800,176.7
351,3224,56300,181.5
361,3224,54700,176.4
371,3224,56300,181.5
381,3128,55300,173.0
391,3224,56200,181.2
401,3224,54800,176.7
411,3224,56300,181.5
421,3224,55200,178.0
431,3224,55700,179.6
441,3224,55400,178.6
451,3224,55600,179.3
461,3068,80500,247.0
471,3224,54900,177.0
481,3100,141100,437.4
491,3224,54700,176.4
501,3228,56300,181.7
511,3224,54800,176.7
521,3224,56200,181.2
531,3224,54700,176.4
541,3224,56300,181.5
551,3224,54700,176.4
561,3228,56300,181.7
571,3224,55200,178.0
581,3224,55800,179.9
591,3028,135400,410.0
601,3224,55600,179.3
611,3224,56100,180.9
621,3224,54900,177.0
631,3224,56300,181.5
641,3224,54700,176.4
651,3224,56300,181.5
661,3224,54700,176.4
671,3224,56200,181.2
681,3224,54700,176.4
691,3104,139700,433.6
701,3224,54800,176.7
711,3224,56300,181.5
721,3224,55200,178.0
731,3224,55800,179.9
741,3224,55400,178.6
751,3224,55700,179.6
761,3224,56100,180.9
771,3224,55000,177.3
781,3224,56200,181.2
791,3224,54800,176.7
801,3052,161500,492.9
811,3224,54700,176.4
821,3224,56300,181.5
831,3224,54700,176.4
841,3224,56300,181.5
851,3224,54700,176.4
861,3224,56300,181.5
871,3224,55300,178.3
881,3224,55800,179.9
891,3224,55300,178.3
901,3092,142400,440.3
911,3228,56100,181.1
921,3224,54900,177.0
931,3224,56300,181.5
941,3224,54700,176.4
951,3224,56200,181.2
961,3192,160500,512.3
971,3228,56300,181.7
981,3224,54700,176.4
991,3224,56300,181.5
1001,3144,156800,493.0
1011,3224,56300,181.5
1021,3224,55300,178.3
1031,3224,55800,179.9
1041,3224,55300,178.3
1051,3224,55700,179.6
1061,3224,56100,180.9
1071,3224,54900,177.0
1081,3228,56200,181.4
1091,3224,54700,176.4
1101,3228,56200,181.4
1111,3060,172200,526.9
1121,3224,56300,181.5
1131,3224,54700,176.4
1141,3224,56300,181.5
1151,3224,54700,176.4
1161,3224,56300,181.5
1171,3224,55300,178.3
1181,3224,55800,179.9
