ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeC2prime_1210, trial_index=auto, adv_interval_ms=0, subject=modeC2prime_1210
12,3236,56100,181.5
21,3232,54600,176.5
31,3236,56100,181.5
41,3232,54500,176.1
51,3236,56100,181.5
61,3232,54500,176.1
71,3100,153400,475.5
81,3232,55100,178.1
91,3236,55600,179.9
101,3232,55200,178.4
111,3232,55400,179.1
121,3232,55800,180.3
131,3228,54800,176.9
141,3232,55900,180.7
151,3228,54600,176.2
161,3232,56000,181.0
171,3044,138100,420.4
181,3232,56000,181.0
191,3232,54600,176.5
201,3232,56000,181.0
211,3228,54500,175.9
221,3232,56100,181.3
231,3232,55000,177.8
241,3232,55600,179.7
251,3232,55100,178.1
261,3232,55400,179.1
271,3112,178500,555.5
281,3232,55000,177.8
291,3236,55800,180.6
301,3232,54500,176.1
311,3232,56000,181.0
321,3232,54600,176.5
331,3232,56200,181.6
341,3232,54600,176.5
351,3236,56100,181.5
361,3232,54600,176.5
371,3232,56100,181.3
381,3096,136800,423.5
391,3236,55900,180.9
401,3232,55200,178.4
411,3236,55500,179.6
421,3232,55400,179.1
431,3236,55300,179.0
441,3236,55700,180.2
451,3232,54700,176.8
461,3236,56100,181.5
471,3232,54600,176.5
481,3080,142900,440.1
491,3232,54600,176.5
501,3236,56200,181.9
511,3232,54600,176.5
521,3232,56200,181.6
531,3232,54700,176.8
541,3232,56000,181.0
551,3232,55100,178.1
561,3232,55500,179.4
571,3232,55200,178.4
581,3112,142400,443.1
591,3232,56000,181.0
601,3232,54700,176.8
611,3236,56100,181.5
621,3232,54600,176.5
631,3232,56100,181.3
641,3232,54600,176.5
651,3232,56200,181.6
661,3232,54600,176.5
671,3236,56000,181.2
681,3232,72100,233.0
691,3232,56200,181.6
701,3232,55200,178.4
711,3236,55500,179.6
721,3236,55300,179.0
731,3232,55500,179.4
741,3236,56000,181.2
751,3232,54700,176.8
761,3236,56000,181.2
771,3232,54600,176.5
781,3236,56100,181.5
791,3056,134100,409.8
801,3236,56100,181.5
811,3232,54600,176.5
821,3236,56100,181.5
831,3232,54600,176.5
841,3236,56100,181.5
851,3232,55100,178.1
861,3232,55600,179.7
871,3232,55100,178.1
881,3232,55500,179.4
891,3232,55900,180.7
901,3108,171900,534.3
911,3236,56000,181.2
921,3232,54600,176.5
931,3236,56100,181.5
941,3232,54600,176.5
951,3232,56100,181.3
961,3232,54600,176.5
971,3236,56200,181.9
981,3232,54600,176.5
991,3236,56200,181.9
1001,3232,78700,254.4
1011,3232,55700,180.0
1021,3232,55200,178.4
1031,3236,55500,179.6
1041,3232,55700,180.0
1051,3232,55100,178.1
1061,3232,55900,180.7
1071,3232,54700,176.8
1081,3236,56100,181.5
1091,3232,54600,176.5
1101,3232,56100,181.3
1111,3232,54700,176.8
1121,3236,56200,181.9
1131,3232,54600,176.5
1141,3236,56200,181.9
1151,3232,54900,177.4
1161,3236,55800,180.6
1171,3232,55200,178.4
1181,3232,55500,179.4
1191,3232,55400,179.1
1201,3232,55400,179.1
1211,3236,56100,181.5
1221,3232,54700,176.8
1231,3232,56100,181.3
1241,3232,54700,176.8
1251,3236,56200,181.9
1261,3232,54600,176.5
1271,3236,56100,181.5
1281,3232,54600,176.5
1291,3236,56100,181.5
1301,3232,54700,176.8
1311,3068,139400,427.7
1321,3232,55200,178.4
1331,3236,55500,179.6
1341,3232,55200,178.4
1351,3232,55400,179.1
1361,3236,56000,181.2
1371,3232,54700,176.8
1381,3232,56100,181.3
1391,3232,54600,176.5
1401,3236,56100,181.5
1411,3232,54500,176.1
1421,3124,179900,562.0
1431,3232,54600,176.5
1441,3236,56100,181.5
1451,3232,54600,176.5
1461,3232,56100,181.3
1471,3232,55200,178.4
1481,3236,55600,179.9
1491,3232,55200,178.4
1501,3232,55500,179.4
1511,3236,56000,181.2
1521,3080,134200,413.3
1531,3236,56000,181.2
1541,3232,54600,176.5
1551,3236,56100,181.5
1561,3232,54600,176.5
1571,3232,56100,181.3
1581,3232,54600,176.5
1591,3236,56100,181.5
1601,3232,54600,176.5
1611,3236,56200,181.9
1621,3112,142200,442.5
1631,3200,55900,178.9
1641,3232,55200,178.4
1651,3236,55500,179.6
1661,3232,55900,180.7
1671,3232,54800,177.1
1681,3236,55900,180.9
1691,3232,54600,176.5
1701,3236,56100,181.5
1711,3232,54500,176.1
1721,3232,56200,181.6
1731,3088,141100,435.7
1741,3236,56100,181.5
1751,3232,54600,176.5
1761,3236,56100,181.5
1771,3232,55000,177.8
1781,3232,55700,180.0
1793,3232,55500,179.4
1801,3232,55500,179.4
1811,3232,55700,180.0
1821,3232,55100,178.1
1831,3236,55900,180.9
1841,3092,142800,441.5
1851,3236,56100,181.5
1861,3232,54600,176.5
1871,3232,56200,181.6
1881,3232,54600,176.5
1891,3236,56100,181.5
1901,3232,54600,176.5
1911,3236,56100,181.5
1921,3232,54900,177.4
1931,3236,55800,180.6
1941,3232,55200,178.4
1951,3072,139400,428.2
1961,3236,55400,179.3
1971,3232,55300,178.7
1981,3236,55700,180.2
1991,3232,54600,176.5
2001,3236,56000,181.2
2011,3232,54600,176.5
2021,3236,56100,181.5
2031,3232,54600,176.5
2041,3236,56100,181.5
2051,3232,54600,176.5
2061,3128,185000,578.7
2071,3232,54700,176.8
2081,3232,56100,181.3
2091,3232,55100,178.1
2101,3232,55500,179.4
2111,3232,55100,178.1
2121,3232,55500,179.4
2131,3236,56000,181.2
2141,3232,54600,176.5
2151,3236,56000,181.2
2161,3112,137400,427.6
2171,3236,56100,181.5
2181,3232,54600,176.5
2191,3236,56100,181.5
2201,3232,54500,176.1
2211,3236,56100,181.5
2221,3232,54600,176.5
2231,3236,56000,181.2
2241,3232,55100,178.1
2251,3232,55500,179.4
2261,3232,55200,178.4
2271,3224,55700,179.6
2281,3232,56000,181.0
2291,3236,54700,177.0
2301,3232,56000,181.0
2311,3232,54600,176.5
2321,3236,56200,181.9
2331,3232,54600,176.5
2341,3232,56100,181.3
2351,3232,54600,176.5
2361,3236,56100,181.5
2371,3228,66800,215.6
2381,3232,56100,181.3
2391,3232,55100,178.1
2401,3232,55600,179.7
2411,3232,55200,178.4
2421,3232,55500,179.4
2431,3232,55900,180.7
2441,3232,54800,177.1
2451,3232,56000,181.0
2461,3232,54600,176.5
2471,3236,56100,181.5
2481,3104,134100,416.2
2491,3236,56100,181.5
2501,3232,54600,176.5
2511,3236,56100,181.5
2521,3236,54600,176.7
2531,3236,56100,181.5
2541,3232,55100,178.1
2551,3236,55600,179.9
2561,3232,55200,178.4
2571,3236,55500,179.6
2581,3232,102500,331.3
2591,3236,55000,178.0
2601,3232,55900,180.7
2611,3232,54600,176.5
2621,3232,56200,181.6
2631,3232,54600,176.5
2641,3232,56200,181.6
2651,3232,54600,176.5
2661,3236,56100,181.5
2671,3232,54600,176.5
2681,3236,56200,181.9
2691,3112,144800,450.6
2701,3236,55800,180.6
2711,3232,55200,178.4
2721,3232,55600,179.7
2731,3232,55500,179.4
2741,3232,55300,178.7
2751,3236,55600,179.9
2761,3236,54600,176.7
2771,3236,56100,181.5
2781,3232,54600,176.5
2791,3212,163400,524.8
2801,3232,54600,176.5
2811,3236,56100,181.5
2821,3232,54600,176.5
2831,3236,56100,181.5
2841,3232,54800,177.1
2851,3232,55900,180.7
2861,3236,55200,178.6
2871,3236,55500,179.6
2881,3232,55200,178.4
2891,3236,55400,179.3
2901,3116,146100,455.2
2911,3232,54700,176.8
2921,3236,56200,181.9
2931,3232,54600,176.5
2941,3236,56100,181.5
2951,3232,54500,176.1
2961,3236,56100,181.5
2971,3232,54600,176.5
2981,3236,56100,181.5
2991,3232,54600,176.5
3001,3112,143500,446.6
3011,3232,55200,178.4
3021,3236,55600,179.9
3031,3232,55200,178.4
3041,3232,55500,179.4
3051,3236,56000,181.2
3061,3232,54700,176.8
3071,3232,56100,181.3
3081,3232,54600,176.5
3091,3236,56200,181.9
3101,3084,141000,434.8
3111,3236,56100,181.5
3121,3236,54600,176.7
3131,3236,56200,181.9
3141,3232,54500,176.1
3151,3236,56100,181.5
3161,3232,55100,178.1
3171,3232,55600,179.7
3181,3232,55300,178.7
3191,3236,55500,179.6
3201,3232,55900,180.7
3211,3072,134300,412.6
3221,3236,56000,181.2
3231,3232,54600,176.5
3241,3232,56100,181.3
3251,3232,54500,176.1
3261,3236,56200,181.9
3271,3232,54500,176.1
3281,3232,56100,181.3
3291,3232,54500,176.1
3301,3236,56100,181.5
3311,3232,55100,178.1
3321,3092,153700,475.2
3331,3232,55200,178.4
3341,3232,55500,179.4
3351,3236,55700,180.2
3361,3236,55000,178.0
3371,3236,55900,180.9
3381,3232,54600,176.5
3391,3236,56100,181.5
3401,3232,54500,176.1
3411,3236,56100,181.5
3421,3116,139800,435.6
3431,3232,56200,181.6
3441,3232,54600,176.5
3451,3236,56100,181.5
3461,3232,54900,177.4
3471,3236,55800,180.6
3481,3232,55200,178.4
3491,3236,55500,179.6
3501,3236,55400,179.3
3511,3232,55300,178.7
3521,3116,140800,438.7
3531,3104,172000,533.9
3541,3236,56100,181.5
3551,3232,54600,176.5
3561,3232,56200,181.6
3571,3232,54600,176.5
