ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeC2prime_1210, trial_index=auto, adv_interval_ms=0, subject=modeC2prime_1210
12,3224,54700,176.4
21,3224,56200,181.2
31,3224,54700,176.4
41,3228,56200,181.4
51,3224,54700,176.4
61,3228,56200,181.4
71,3096,134100,415.2
81,3228,56300,181.7
91,3224,54900,177.0
101,3224,55700,179.6
111,3224,55300,178.3
121,3228,55600,179.5
131,3224,55400,178.6
141,3224,54900,177.0
151,3224,56200,181.2
161,3224,54800,176.7
171,3224,56200,181.2
181,3088,137200,423.7
191,3224,56300,181.5
201,3224,54800,176.7
211,3224,56200,181.2
221,3224,54700,176.4
231,3224,56300,181.5
241,3224,54800,176.7
251,3228,55700,179.8
261,3224,55300,178.3
271,3224,55600,179.3
281,3224,55300,178.3
291,3104,182400,566.2
301,3224,56100,180.9
311,3224,54700,176.4
321,3224,56300,181.5
331,3224,54600,176.0
341,3224,56200,181.2
351,3224,54700,176.4
361,3224,56300,181.5
371,3224,54700,176.4
381,3224,56200,181.2
391,3072,140700,432.2
401,3224,55700,179.6
411,3224,55200,178.0
421,3224,55600,179.3
431,3224,55300,178.3
441,3224,54900,177.0
451,3224,56100,180.9
461,3224,54700,176.4
471,3224,56200,181.2
481,3224,54700,176.4
491,3228,56200,181.4
501,3104,135800,421.5
511,3224,56300,181.5
521,3224,54700,176.4
531,3224,56200,181.2
541,3224,54700,176.4
551,3224,55800,179.9
561,3224,55200,178.0
571,3224,55600,179.3
581,3224,55300,178.3
591,3224,55000,177.3
601,3220,124800,401.9
611,3224,54700,176.4
621,3224,56200,181.2
631,3224,54700,176.4
641,3228,56200,181.4
651,3224,54700,176.4
661,3224,56300,181.5
671,3224,54700,176.4
681,3228,56200,181.4
691,3224,54700,176.4
701,3224,55800,179.9
711,3096,139200,431.0
721,3224,55600,179.3
731,3224,55300,178.3
741,3224,55100,177.6
751,3224,56100,180.9
761,3224,54700,176.4
771,3224,56200,181.2
781,3224,54700,176.4
791,3224,56200,181.2
801,3224,54700,176.4
811,3228,56200,181.4
821,3052,138800,423.6
831,3224,56200,181.2
841,3224,54700,176.4
851,3224,55800,179.9
861,3224,55200,178.0
871,3228,55600,179.5
881,3224,55300,178.3
891,3224,55100,177.6
901,3224,56100,180.9
911,3224,54700,176.4
921,3228,138000,445.5
931,3224,54700,176.4
941,3228,56200,181.4
951,3224,54700,176.4
961,3224,56300,181.5
971,3224,54800,176.7
981,3228,56300,181.7
991,3224,54800,176.7
1001,3224,55800,179.9
1011,3224,55200,178.0
1021,3224,55600,179.3
1031,3088,144600,446.5
1041,3224,55200,178.0
1051,3228,56000,180.8
1061,3224,54700,176.4
1071,3228,56200,181.4
1081,3224,54800,176.7
1091,3224,56300,181.5
1101,3224,54700,176.4
1111,3224,56300,181.5
1121,3224,54700,176.4
1131,3224,56200,181.2
1141,3028,129800,393.0
1151,3224,55900,180.2
1161,3224,55200,178.0
1171,3224,55700,179.6
1181,3224,55300,178.3
1191,3228,55300,178.5
1201,3224,55900,180.2
1211,3224,54800,176.7
1221,3224,56200,181.2
1231,3220,54700,176.1
1241,3064,181600,556.4
1251,3224,54700,176.4
1261,3224,56300,181.5
1271,3224,54700,176.4
1281,3228,56200,181.4
1291,3224,54700,176.4
1301,3228,56000,180.8
1311,3224,55100,177.6
1321,3228,55600,179.5
1331,3224,55300,178.3
1341,3032,136400,413.6
1351,3224,55800,179.9
1361,3224,54800,176.7
1371,3228,56200,181.4
1381,3224,54700,176.4
1391,3224,56200,181.2
1401,3224,54700,176.4
1411,3228,56300,181.7
1421,3224,54700,176.4
1431,3224,56300,181.5
1441,3220,54700,176.1
1451,3048,142500,434.3
1461,3224,55100,177.6
1471,3224,55600,179.3
1481,3224,55300,178.3
1491,3224,55600,179.3
1501,3224,55700,179.6
1511,3224,54800,176.7
1521,3228,56200,181.4
1531,3224,54700,176.4
1541,3224,56200,181.2
1551,3084,143200,441.6
1561,3224,56200,181.2
1571,3224,54700,176.4
1581,3224,56200,181.2
1591,3224,54600,176.0
1601,3228,56100,181.1
1611,3224,55000,177.3
1621,3224,55600,179.3
1631,3228,55300,178.5
1641,3224,55600,179.3
1651,3224,55600,179.3
1661,3176,55100,175.0
1671,3224,56300,181.5
1681,3224,54800,176.7
1691,3224,56300,181.5
1701,3224,54600,176.0
1711,3224,56300,181.5
1721,3224,54700,176.4
1731,3224,56300,181.5
1741,3224,54700,176.4
1751,3224,56200,181.2
1761,3020,123500,373.0
1771,3224,55600,179.3
1783,3224,55300,178.3
1791,3224,55600,179.3
1801,3224,55500,178.9
1811,3224,54800,176.7
1821,3224,56100,180.9
1831,3224,54700,176.4
1841,3228,56300,181.7
1851,3220,54700,176.1
1861,3088,170100,525.3
1871,3224,54700,176.4
1881,3224,56300,181.5
1891,3224,54700,176.4
1901,3228,56300,181.7
1911,3224,54900,177.0
1921,3224,55700,179.6
1931,3224,55400,178.6
1941,3224,55600,179.3
1951,3224,55400,178.6
1961,3092,142000,439.1
1971,3228,56200,181.4
1981,3224,54700,176.4
1991,3224,56200,181.2
2001,3224,54700,176.4
2011,3228,56200,181.4
2021,3224,54700,176.4
2031,3228,56200,181.4
2041,3224,54700,176.4
2051,3224,56200,181.2
2061,3224,54900,177.0
2071,3224,55700,179.6
2081,3224,55300,178.3
2091,3224,55600,179.3
2101,3224,55300,178.3
2111,3224,54900,177.0
2121,3224,56200,181.2
2131,3224,54700,176.4
2141,3228,56200,181.4
2151,3224,54800,176.7
2161,3228,56200,181.4
2171,3060,139800,427.8
2181,3228,56200,181.4
2191,3224,54700,176.4
2201,3228,56300,181.7
2211,3224,54700,176.4
2221,3224,55700,179.6
2231,3224,55300,178.3
2241,3224,55600,179.3
2251,3224,55400,178.6
2261,3224,54900,177.0
2271,3224,56100,180.9
2281,3224,54700,176.4
2291,3224,56200,181.2
2301,3224,54700,176.4
2311,3224,56200,181.2
2321,3224,54700,176.4
2331,3224,56200,181.2
2341,3224,54700,176.4
2351,3224,56200,181.2
2361,3224,54700,176.4
2371,3224,55700,179.6
2381,3076,141000,433.7
2391,3224,55600,179.3
2401,3224,55300,178.3
2411,3224,55000,177.3
2421,3224,56100,180.9
2431,3224,54700,176.4
2441,3224,56200,181.2
2451,3224,54700,176.4
2461,3224,56200,181.2
2471,3224,54700,176.4
2481,3224,56200,181.2
2491,3024,136600,413.1
2501,3228,56300,181.7
2511,3224,54700,176.4
2521,3224,55700,179.6
2531,3224,55300,178.3
2541,3224,55700,179.6
2551,3224,55300,178.3
2561,3224,55100,177.6
2571,3224,56000,180.5
2581,3224,54700,176.4
2591,3092,144900,448.0
2601,3224,54700,176.4
2611,3224,56300,181.5
2621,3224,54700,176.4
2631,3224,56300,181.5
2641,3224,54700,176.4
2651,3224,56300,181.5
2661,3224,54700,176.4
2671,3224,55800,179.9
2681,3224,55200,178.0
2691,3160,158900,502.1
2701,3224,55400,178.6
2711,3224,55100,177.6
2721,3224,56000,180.5
2731,3224,54800,176.7
2741,3224,56200,181.2
2751,3224,54700,176.4
2761,3224,56200,181.2
2771,3224,54800,176.7
2781,3224,56200,181.2
2791,3224,54700,176.4
2801,3088,141100,435.7
2811,3224,54800,176.7
2821,3224,55800,179.9
2831,3220,55200,177.7
2841,3224,55700,179.6
2851,3228,55300,178.5
2861,3224,55200,178.0
2871,3224,56000,180.5
2881,3224,54700,176.4
2891,3224,56200,181.2
2901,3092,55000,170.1
2911,3224,56300,181.5
2921,3224,54700,176.4
2931,3228,56300,181.7
2941,3224,54700,176.4
2951,3224,56300,181.5
2961,3224,54700,176.4
2971,3228,55900,180.4
2981,3224,55200,178.0
2991,3224,55700,179.6
3001,3224,55300,178.3
3011,3092,140100,433.2
3021,3224,55900,180.2
3031,3224,54700,176.4
3041,3228,56200,181.4
3051,3224,54700,176.4
3061,3224,56300,181.5
3071,3224,54700,176.4
3081,3224,56200,181.2
3091,3224,54700,176.4
3101,3228,56200,181.4
3111,3224,54700,176.4
3121,3224,56000,180.5
3131,3224,55200,178.0
3141,3224,55600,179.3
