ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeC2prime_1210, trial_index=auto, adv_interval_ms=0, subject=modeC2prime_1210
12,3224,55500,178.9
21,3132,56500,177.0
31,3224,55600,179.3
41,3224,55900,180.2
51,3224,56400,181.8
61,3224,55000,177.3
71,3224,56500,182.2
81,3224,54900,177.0
91,3224,56500,182.2
101,3224,54900,177.0
111,3224,56500,182.2
121,3044,137500,418.5
131,3224,56400,181.8
141,3224,55200,178.0
151,3224,55900,180.2
161,3224,55500,178.9
171,3224,55900,180.2
181,3224,56000,180.5
191,3224,55400,178.6
201,3224,56400,181.8
211,3220,55000,177.1
221,3224,56500,182.2
231,3024,134600,407.0
241,3224,56500,182.2
251,3224,54900,177.0
261,3224,56500,182.2
271,3224,55000,177.3
281,3224,56100,180.9
291,3224,55400,178.6
301,3224,55900,180.2
311,3228,55600,179.5
321,3224,55800,179.9
331,3092,149700,462.9
341,3224,55100,177.6
351,3224,56400,181.8
361,3224,55000,177.3
371,3224,56500,182.2
381,3224,54900,177.0
391,3224,56500,182.2
401,3224,54900,177.0
411,3224,56400,181.8
421,3224,54900,177.0
431,3100,135400,419.7
441,3224,55500,178.9
451,3224,55800,179.9
461,3224,55500,178.9
471,3224,55900,180.2
481,3224,56400,181.8
491,3224,55000,177.3
501,3224,56400,181.8
511,3224,55000,177.3
521,3224,56500,182.2
531,3224,54900,177.0
541,3224,56600,182.5
551,3224,54900,177.0
561,3224,56500,182.2
571,3224,55200,178.0
581,3224,55900,180.2
591,3224,55500,178.9
601,3224,55900,180.2
611,3224,55900,180.2
621,3224,55600,179.3
631,3224,56500,182.2
641,3072,168300,517.0
651,3224,56500,182.2
661,3224,55000,177.3
671,3228,56500,182.4
681,3224,55000,177.3
691,3224,56500,182.2
701,3224,55000,177.3
711,3224,56200,181.2
721,3224,55400,178.6
731,3224,55900,180.2
741,3088,145200,448.4
751,3224,55900,180.2
761,3224,56200,181.2
771,3220,55200,177.7
781,3228,56500,182.4
791,3224,54900,177.0
801,3224,56500,182.2
811,3224,54900,177.0
821,3224,56500,182.2
831,3224,54900,177.0
841,3228,56500,182.4
851,3052,134500,410.5
861,3224,56100,180.9
871,3224,55500,178.9
881,3224,55900,180.2
891,3224,55500,178.9
901,3224,55900,180.2
911,3224,56400,181.8
921,3224,55100,177.6
931,3224,56500,182.2
941,3224,55000,177.3
951,3096,142300,440.6
961,3224,54900,177.0
971,3228,56400,182.1
981,3224,55000,177.3
991,3224,56500,182.2
1001,3224,55100,177.6
1011,3224,55900,180.2
1021,3224,55500,178.9
1031,3224,55800,179.9
1041,3224,55800,179.9
1051,3220,55600,179.0
1061,3036,95800,290.8
1071,3224,54900,177.0
1081,3224,56500,182.2
1091,3224,55000,177.3
1101,3224,56500,182.2
1111,3224,54900,177.0
1121,3224,56500,182.2
1131,3224,55000,177.3
1141,3224,56200,181.2
