ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D4B_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=F4-11-100
577,ADV,-33,105,F4-11-100,e0:5a:1b:15:b2:ee,105_F4-11-100,RX_UCCS_D4B_SCAN70_v1
1205,ADV,-40,111,F4-11-100,e0:5a:1b:15:b2:ee,111_F4-11-100,RX_UCCS_D4B_SCAN70_v1
1631,ADV,-39,115,F4-11-100,e0:5a:1b:15:b2:ee,115_F4-11-100,RX_UCCS_D4B_SCAN70_v1
2168,ADV,-40,120,F4-10-100,e0:5a:1b:15:b2:ee,120_F4-10-100,RX_UCCS_D4B_SCAN70_v1
3012,ADV,-33,129,F4-10-100,e0:5a:1b:15:b2:ee,129_F4-10-100,RX_UCCS_D4B_SCAN70_v1
3652,ADV,-41,135,F4-10-100,e0:5a:1b:15:b2:ee,135_F4-10-100,RX_UCCS_D4B_SCAN70_v1
4414,ADV,-33,143,F4-10-100,e0:5a:1b:15:b2:ee,143_F4-10-100,RX_UCCS_D4B_SCAN70_v1
5035,ADV,-41,149,F4-10-100,e0:5a:1b:15:b2:ee,149_F4-10-100,RX_UCCS_D4B_SCAN70_v1
5856,ADV,-34,157,F4-10-100,e0:5a:1b:15:b2:ee,157_F4-10-100,RX_UCCS_D4B_SCAN70_v1
6612,ADV,-36,165,F4-10-100,e0:5a:1b:15:b2:ee,165_F4-10-100,RX_UCCS_D4B_SCAN70_v1
7331,ADV,-33,172,F4-10-100,e0:5a:1b:15:b2:ee,172_F4-10-100,RX_UCCS_D4B_SCAN70_v1
7968,ADV,-40,178,F4-10-100,e0:5a:1b:15:b2:ee,178_F4-10-100,RX_UCCS_D4B_SCAN70_v1
8591,ADV,-36,185,F4-10-100,e0:5a:1b:15:b2:ee,185_F4-10-100,RX_UCCS_D4B_SCAN70_v1
8911,ADV,-41,188,F4-10-100,e0:5a:1b:15:b2:ee,188_F4-10-100,RX_UCCS_D4B_SCAN70_v1
9534,ADV,-36,194,F4-10-100,e0:5a:1b:15:b2:ee,194_F4-10-100,RX_UCCS_D4B_SCAN70_v1
10271,ADV,-41,201,F4-10-100,e0:5a:1b:15:b2:ee,201_F4-10-100,RX_UCCS_D4B_SCAN70_v1
10992,ADV,-35,209,F4-10-100,e0:5a:1b:15:b2:ee,209_F4-10-100,RX_UCCS_D4B_SCAN70_v1
11948,ADV,-39,218,F4-10-100,e0:5a:1b:15:b2:ee,218_F4-10-100,RX_UCCS_D4B_SCAN70_v1
12576,ADV,-34,225,F4-10-100,e0:5a:1b:15:b2:ee,225_F4-10-100,RX_UCCS_D4B_SCAN70_v1
13209,ADV,-39,231,F4-10-100,e0:5a:1b:15:b2:ee,231_F4-10-100,RX_UCCS_D4B_SCAN70_v1
13966,ADV,-34,238,F4-10-100,e0:5a:1b:15:b2:ee,238_F4-10-100,RX_UCCS_D4B_SCAN70_v1
14692,ADV,-38,246,F4-06-100,e0:5a:1b:15:b2:ee,246_F4-06-100,RX_UCCS_D4B_SCAN70_v1
15411,ADV,-34,253,F4-06-100,e0:5a:1b:15:b2:ee,253_F4-06-100,RX_UCCS_D4B_SCAN70_v1
15931,ADV,-33,258,F4-06-100,e0:5a:1b:15:b2:ee,258_F4-06-100,RX_UCCS_D4B_SCAN70_v1
16565,ADV,-40,264,F4-06-100,e0:5a:1b:15:b2:ee,264_F4-06-100,RX_UCCS_D4B_SCAN70_v1
17089,ADV,-40,270,F4-06-100,e0:5a:1b:15:b2:ee,270_F4-06-100,RX_UCCS_D4B_SCAN70_v1
17732,ADV,-35,276,F4-06-100,e0:5a:1b:15:b2:ee,276_F4-06-100,RX_UCCS_D4B_SCAN70_v1
18354,ADV,-33,282,F4-06-100,e0:5a:1b:15:b2:ee,282_F4-06-100,RX_UCCS_D4B_SCAN70_v1
18973,ADV,-39,289,F4-06-100,e0:5a:1b:15:b2:ee,289_F4-06-100,RX_UCCS_D4B_SCAN70_v1
19637,ADV,-35,295,F4-06-100,e0:5a:1b:15:b2:ee,295_F4-06-100,RX_UCCS_D4B_SCAN70_v1
20442,ADV,-40,303,F4-06-100,e0:5a:1b:15:b2:ee,303_F4-06-100,RX_UCCS_D4B_SCAN70_v1
21066,ADV,-36,309,F4-06-100,e0:5a:1b:15:b2:ee,309_F4-06-100,RX_UCCS_D4B_SCAN70_v1
22002,ADV,-39,319,F4-06-100,e0:5a:1b:15:b2:ee,319_F4-06-100,RX_UCCS_D4B_SCAN70_v1
22958,ADV,-34,328,F4-06-100,e0:5a:1b:15:b2:ee,328_F4-06-100,RX_UCCS_D4B_SCAN70_v1
23585,ADV,-33,335,F4-06-100,e0:5a:1b:15:b2:ee,335_F4-06-100,RX_UCCS_D4B_SCAN70_v1
24423,ADV,-36,343,F4-07-100,e0:5a:1b:15:b2:ee,343_F4-07-100,RX_UCCS_D4B_SCAN70_v1
25045,ADV,-34,349,F4-07-100,e0:5a:1b:15:b2:ee,349_F4-07-100,RX_UCCS_D4B_SCAN70_v1
25568,ADV,-33,354,F4-07-100,e0:5a:1b:15:b2:ee,354_F4-07-100,RX_UCCS_D4B_SCAN70_v1
26692,ADV,-39,366,F4-11-100,e0:5a:1b:15:b2:ee,366_F4-11-100,RX_UCCS_D4B_SCAN70_v1
27423,ADV,-34,373,F4-11-100,e0:5a:1b:15:b2:ee,373_F4-11-100,RX_UCCS_D4B_SCAN70_v1
27958,ADV,-34,378,F4-04-100,e0:5a:1b:15:b2:ee,378_F4-04-100,RX_UCCS_D4B_SCAN70_v1
28597,ADV,-40,385,F4-04-100,e0:5a:1b:15:b2:ee,385_F4-04-100,RX_UCCS_D4B_SCAN70_v1
29225,ADV,-39,391,F4-04-100,e0:5a:1b:15:b2:ee,391_F4-04-100,RX_UCCS_D4B_SCAN70_v1
29976,ADV,-39,399,F4-04-100,e0:5a:1b:15:b2:ee,399_F4-04-100,RX_UCCS_D4B_SCAN70_v1
30825,ADV,-33,407,F4-04-100,e0:5a:1b:15:b2:ee,407_F4-04-100,RX_UCCS_D4B_SCAN70_v1
31469,ADV,-40,413,F4-04-100,e0:5a:1b:15:b2:ee,413_F4-04-100,RX_UCCS_D4B_SCAN70_v1
32401,ADV,-40,423,F4-04-100,e0:5a:1b:15:b2:ee,423_F4-04-100,RX_UCCS_D4B_SCAN70_v1
32926,ADV,-40,428,F4-04-100,e0:5a:1b:15:b2:ee,428_F4-04-100,RX_UCCS_D4B_SCAN70_v1
33560,ADV,-35,434,F4-10-100,e0:5a:1b:15:b2:ee,434_F4-10-100,RX_UCCS_D4B_SCAN70_v1
34188,ADV,-33,441,F4-10-100,e0:5a:1b:15:b2:ee,441_F4-10-100,RX_UCCS_D4B_SCAN70_v1
35008,ADV,-36,449,F4-10-100,e0:5a:1b:15:b2:ee,449_F4-10-100,RX_UCCS_D4B_SCAN70_v1
35441,ADV,-36,453,F4-10-100,e0:5a:1b:15:b2:ee,453_F4-10-100,RX_UCCS_D4B_SCAN70_v1
36054,ADV,-34,459,F4-10-100,e0:5a:1b:15:b2:ee,459_F4-10-100,RX_UCCS_D4B_SCAN70_v1
36701,ADV,-39,466,F4-10-100,e0:5a:1b:15:b2:ee,466_F4-10-100,RX_UCCS_D4B_SCAN70_v1
37223,ADV,-39,471,F4-10-100,e0:5a:1b:15:b2:ee,471_F4-10-100,RX_UCCS_D4B_SCAN70_v1
37542,ADV,-34,474,F4-10-100,e0:5a:1b:15:b2:ee,474_F4-10-100,RX_UCCS_D4B_SCAN70_v1
38485,ADV,-33,484,F4-10-100,e0:5a:1b:15:b2:ee,484_F4-10-100,RX_UCCS_D4B_SCAN70_v1
39124,ADV,-39,490,F4-10-100,e0:5a:1b:15:b2:ee,490_F4-10-100,RX_UCCS_D4B_SCAN70_v1
39548,ADV,-40,494,F4-10-100,e0:5a:1b:15:b2:ee,494_F4-10-100,RX_UCCS_D4B_SCAN70_v1
40292,ADV,-39,502,F4-10-100,e0:5a:1b:15:b2:ee,502_F4-10-100,RX_UCCS_D4B_SCAN70_v1
40912,ADV,-33,508,F4-10-100,e0:5a:1b:15:b2:ee,508_F4-10-100,RX_UCCS_D4B_SCAN70_v1
41565,ADV,-40,514,F4-10-100,e0:5a:1b:15:b2:ee,514_F4-10-100,RX_UCCS_D4B_SCAN70_v1
42486,ADV,-40,524,F4-10-100,e0:5a:1b:15:b2:ee,524_F4-10-100,RX_UCCS_D4B_SCAN70_v1
43003,ADV,-40,529,F4-10-100,e0:5a:1b:15:b2:ee,529_F4-10-100,RX_UCCS_D4B_SCAN70_v1
43629,ADV,-36,535,F4-10-100,e0:5a:1b:15:b2:ee,535_F4-10-100,RX_UCCS_D4B_SCAN70_v1
44351,ADV,-40,542,F4-10-100,e0:5a:1b:15:b2:ee,542_F4-10-100,RX_UCCS_D4B_SCAN70_v1
45079,ADV,-36,550,F4-10-100,e0:5a:1b:15:b2:ee,550_F4-10-100,RX_UCCS_D4B_SCAN70_v1
45392,ADV,-40,553,F4-10-100,e0:5a:1b:15:b2:ee,553_F4-10-100,RX_UCCS_D4B_SCAN70_v1
46006,ADV,-36,559,F4-10-100,e0:5a:1b:15:b2:ee,559_F4-10-100,RX_UCCS_D4B_SCAN70_v1
46743,ADV,-41,566,F4-10-100,e0:5a:1b:15:b2:ee,566_F4-10-100,RX_UCCS_D4B_SCAN70_v1
47477,ADV,-35,574,F4-10-100,e0:5a:1b:15:b2:ee,574_F4-10-100,RX_UCCS_D4B_SCAN70_v1
48428,ADV,-35,583,F4-10-100,e0:5a:1b:15:b2:ee,583_F4-10-100,RX_UCCS_D4B_SCAN70_v1
49054,ADV,-32,589,F4-10-100,e0:5a:1b:15:b2:ee,589_F4-10-100,RX_UCCS_D4B_SCAN70_v1
49688,ADV,-40,596,F4-10-100,e0:5a:1b:15:b2:ee,596_F4-10-100,RX_UCCS_D4B_SCAN70_v1
50328,ADV,-37,602,F4-10-100,e0:5a:1b:15:b2:ee,602_F4-10-100,RX_UCCS_D4B_SCAN70_v1
50975,ADV,-33,609,F4-03-100,e0:5a:1b:15:b2:ee,609_F4-03-100,RX_UCCS_D4B_SCAN70_v1
51478,ADV,-34,614,F4-03-100,e0:5a:1b:15:b2:ee,614_F4-03-100,RX_UCCS_D4B_SCAN70_v1
52105,ADV,-40,620,F4-07-100,e0:5a:1b:15:b2:ee,620_F4-07-100,RX_UCCS_D4B_SCAN70_v1
52740,ADV,-35,626,F4-07-100,e0:5a:1b:15:b2:ee,626_F4-07-100,RX_UCCS_D4B_SCAN70_v1
53381,ADV,-35,633,F4-07-100,e0:5a:1b:15:b2:ee,633_F4-07-100,RX_UCCS_D4B_SCAN70_v1
54013,ADV,-40,639,F4-07-100,e0:5a:1b:15:b2:ee,639_F4-07-100,RX_UCCS_D4B_SCAN70_v1
54852,ADV,-34,647,F4-03-100,e0:5a:1b:15:b2:ee,647_F4-03-100,RX_UCCS_D4B_SCAN70_v1
55492,ADV,-41,654,F4-03-100,e0:5a:1b:15:b2:ee,654_F4-03-100,RX_UCCS_D4B_SCAN70_v1
56550,ADV,-36,664,F4-03-100,e0:5a:1b:15:b2:ee,664_F4-03-100,RX_UCCS_D4B_SCAN70_v1
57178,ADV,-33,671,F4-03-100,e0:5a:1b:15:b2:ee,671_F4-03-100,RX_UCCS_D4B_SCAN70_v1
57699,ADV,-33,676,F4-03-100,e0:5a:1b:15:b2:ee,676_F4-03-100,RX_UCCS_D4B_SCAN70_v1
58441,ADV,-35,683,F4-09-100,e0:5a:1b:15:b2:ee,683_F4-09-100,RX_UCCS_D4B_SCAN70_v1
58958,ADV,-37,688,F4-09-100,e0:5a:1b:15:b2:ee,688_F4-09-100,RX_UCCS_D4B_SCAN70_v1
59472,ADV,-35,694,F4-09-100,e0:5a:1b:15:b2:ee,694_F4-09-100,RX_UCCS_D4B_SCAN70_v1
60108,ADV,-34,700,F4-09-100,e0:5a:1b:15:b2:ee,700_F4-09-100,RX_UCCS_D4B_SCAN70_v1
60743,ADV,-40,706,F4-09-100,e0:5a:1b:15:b2:ee,706_F4-09-100,RX_UCCS_D4B_SCAN70_v1
61362,ADV,-35,712,F4-09-100,e0:5a:1b:15:b2:ee,712_F4-09-100,RX_UCCS_D4B_SCAN70_v1
61682,ADV,-39,716,F4-08-100,e0:5a:1b:15:b2:ee,716_F4-08-100,RX_UCCS_D4B_SCAN70_v1
62322,ADV,-35,722,F4-08-100,e0:5a:1b:15:b2:ee,722_F4-08-100,RX_UCCS_D4B_SCAN70_v1
62842,ADV,-39,727,F4-07-100,e0:5a:1b:15:b2:ee,727_F4-07-100,RX_UCCS_D4B_SCAN70_v1
63469,ADV,-33,733,F4-07-100,e0:5a:1b:15:b2:ee,733_F4-07-100,RX_UCCS_D4B_SCAN70_v1
64081,ADV,-40,740,F4-07-100,e0:5a:1b:15:b2:ee,740_F4-07-100,RX_UCCS_D4B_SCAN70_v1
64918,ADV,-34,748,F4-07-100,e0:5a:1b:15:b2:ee,748_F4-07-100,RX_UCCS_D4B_SCAN70_v1
65570,ADV,-40,754,F4-07-100,e0:5a:1b:15:b2:ee,754_F4-07-100,RX_UCCS_D4B_SCAN70_v1
66185,ADV,-35,761,F4-07-100,e0:5a:1b:15:b2:ee,761_F4-07-100,RX_UCCS_D4B_SCAN70_v1
67147,ADV,-38,770,F4-07-100,e0:5a:1b:15:b2:ee,770_F4-07-100,RX_UCCS_D4B_SCAN70_v1
67787,ADV,-33,777,F4-00-100,e0:5a:1b:15:b2:ee,777_F4-00-100,RX_UCCS_D4B_SCAN70_v1
68412,ADV,-40,783,F4-00-100,e0:5a:1b:15:b2:ee,783_F4-00-100,RX_UCCS_D4B_SCAN70_v1
69043,ADV,-35,789,F4-00-100,e0:5a:1b:15:b2:ee,789_F4-00-100,RX_UCCS_D4B_SCAN70_v1
69558,ADV,-36,794,F4-00-100,e0:5a:1b:15:b2:ee,794_F4-00-100,RX_UCCS_D4B_SCAN70_v1
70187,ADV,-34,801,F4-07-100,e0:5a:1b:15:b2:ee,801_F4-07-100,RX_UCCS_D4B_SCAN70_v1
70811,ADV,-39,807,F4-07-100,e0:5a:1b:15:b2:ee,807_F4-07-100,RX_UCCS_D4B_SCAN70_v1
71329,ADV,-39,812,F4-07-100,e0:5a:1b:15:b2:ee,812_F4-07-100,RX_UCCS_D4B_SCAN70_v1
71965,ADV,-35,818,F4-07-100,e0:5a:1b:15:b2:ee,818_F4-07-100,RX_UCCS_D4B_SCAN70_v1
72612,ADV,-34,825,F4-07-100,e0:5a:1b:15:b2:ee,825_F4-07-100,RX_UCCS_D4B_SCAN70_v1
73228,ADV,-41,831,F4-07-100,e0:5a:1b:15:b2:ee,831_F4-07-100,RX_UCCS_D4B_SCAN70_v1
73854,ADV,-34,837,F4-07-100,e0:5a:1b:15:b2:ee,837_F4-07-100,RX_UCCS_D4B_SCAN70_v1
74497,ADV,-33,844,F4-07-100,e0:5a:1b:15:b2:ee,844_F4-07-100,RX_UCCS_D4B_SCAN70_v1
75138,ADV,-40,850,F4-07-100,e0:5a:1b:15:b2:ee,850_F4-07-100,RX_UCCS_D4B_SCAN70_v1
75643,ADV,-39,855,F4-07-100,e0:5a:1b:15:b2:ee,855_F4-07-100,RX_UCCS_D4B_SCAN70_v1
76612,ADV,-39,865,F4-04-100,e0:5a:1b:15:b2:ee,865_F4-04-100,RX_UCCS_D4B_SCAN70_v1
77528,ADV,-40,874,F4-04-100,e0:5a:1b:15:b2:ee,874_F4-04-100,RX_UCCS_D4B_SCAN70_v1
78158,ADV,-35,880,F4-04-100,e0:5a:1b:15:b2:ee,880_F4-04-100,RX_UCCS_D4B_SCAN70_v1
78913,ADV,-41,888,F4-04-100,e0:5a:1b:15:b2:ee,888_F4-04-100,RX_UCCS_D4B_SCAN70_v1
79332,ADV,-34,892,F4-04-100,e0:5a:1b:15:b2:ee,892_F4-04-100,RX_UCCS_D4B_SCAN70_v1
79648,ADV,-36,895,F4-04-100,e0:5a:1b:15:b2:ee,895_F4-04-100,RX_UCCS_D4B_SCAN70_v1
80290,ADV,-34,902,F4-04-100,e0:5a:1b:15:b2:ee,902_F4-04-100,RX_UCCS_D4B_SCAN70_v1
81226,ADV,-34,911,F4-04-100,e0:5a:1b:15:b2:ee,911_F4-04-100,RX_UCCS_D4B_SCAN70_v1
81855,ADV,-40,917,F4-04-100,e0:5a:1b:15:b2:ee,917_F4-04-100,RX_UCCS_D4B_SCAN70_v1
82484,ADV,-36,924,F4-04-100,e0:5a:1b:15:b2:ee,924_F4-04-100,RX_UCCS_D4B_SCAN70_v1
83012,ADV,-35,929,F4-04-100,e0:5a:1b:15:b2:ee,929_F4-04-100,RX_UCCS_D4B_SCAN70_v1
