ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D4B_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=F4-10-500
216,ADV,-35,136,F4-10-500,e0:5a:1b:15:b2:ee,136_F4-10-500,RX_UCCS_D4B_SCAN70_v1
727,ADV,-33,141,F4-10-500,e0:5a:1b:15:b2:ee,141_F4-10-500,RX_UCCS_D4B_SCAN70_v1
1225,ADV,-33,146,F4-10-500,e0:5a:1b:15:b2:ee,146_F4-10-500,RX_UCCS_D4B_SCAN70_v1
2741,ADV,-40,161,F4-10-500,e0:5a:1b:15:b2:ee,161_F4-10-500,RX_UCCS_D4B_SCAN70_v1
3245,ADV,-40,166,F4-10-500,e0:5a:1b:15:b2:ee,166_F4-10-500,RX_UCCS_D4B_SCAN70_v1
3750,ADV,-40,171,F4-10-500,e0:5a:1b:15:b2:ee,171_F4-10-500,RX_UCCS_D4B_SCAN70_v1
4260,ADV,-39,176,F4-10-500,e0:5a:1b:15:b2:ee,176_F4-10-500,RX_UCCS_D4B_SCAN70_v1
4763,ADV,-40,181,F4-10-500,e0:5a:1b:15:b2:ee,181_F4-10-500,RX_UCCS_D4B_SCAN70_v1
6285,ADV,-36,197,F4-10-500,e0:5a:1b:15:b2:ee,197_F4-10-500,RX_UCCS_D4B_SCAN70_v1
6777,ADV,-39,202,F4-10-500,e0:5a:1b:15:b2:ee,202_F4-10-500,RX_UCCS_D4B_SCAN70_v1
7280,ADV,-104,207,F4-10-500,e0:5a:1b:15:b2:ee,207_F4-10-500,RX_UCCS_D4B_SCAN70_v1
7784,ADV,-36,212,F4-10-500,e0:5a:1b:15:b2:ee,212_F4-10-500,RX_UCCS_D4B_SCAN70_v1
9316,ADV,-34,227,F4-10-500,e0:5a:1b:15:b2:ee,227_F4-10-500,RX_UCCS_D4B_SCAN70_v1
9810,ADV,-37,232,F4-10-500,e0:5a:1b:15:b2:ee,232_F4-10-500,RX_UCCS_D4B_SCAN70_v1
12833,ADV,-39,262,F4-06-500,e0:5a:1b:15:b2:ee,262_F4-06-500,RX_UCCS_D4B_SCAN70_v1
13338,ADV,-39,267,F4-06-500,e0:5a:1b:15:b2:ee,267_F4-06-500,RX_UCCS_D4B_SCAN70_v1
13845,ADV,-40,272,F4-06-500,e0:5a:1b:15:b2:ee,272_F4-06-500,RX_UCCS_D4B_SCAN70_v1
15866,ADV,-36,292,F4-06-500,e0:5a:1b:15:b2:ee,292_F4-06-500,RX_UCCS_D4B_SCAN70_v1
16363,ADV,-39,297,F4-06-500,e0:5a:1b:15:b2:ee,297_F4-06-500,RX_UCCS_D4B_SCAN70_v1
16893,ADV,-36,303,F4-06-500,e0:5a:1b:15:b2:ee,303_F4-06-500,RX_UCCS_D4B_SCAN70_v1
17377,ADV,-37,308,F4-06-500,e0:5a:1b:15:b2:ee,308_F4-06-500,RX_UCCS_D4B_SCAN70_v1
18901,ADV,-34,323,F4-06-500,e0:5a:1b:15:b2:ee,323_F4-06-500,RX_UCCS_D4B_SCAN70_v1
19410,ADV,-34,328,F4-06-500,e0:5a:1b:15:b2:ee,328_F4-06-500,RX_UCCS_D4B_SCAN70_v1
19915,ADV,-35,333,F4-06-500,e0:5a:1b:15:b2:ee,333_F4-06-500,RX_UCCS_D4B_SCAN70_v1
20409,ADV,-35,338,F4-07-500,e0:5a:1b:15:b2:ee,338_F4-07-500,RX_UCCS_D4B_SCAN70_v1
22438,ADV,-40,358,F4-07-500,e0:5a:1b:15:b2:ee,358_F4-07-500,RX_UCCS_D4B_SCAN70_v1
22939,ADV,-39,363,F4-11-500,e0:5a:1b:15:b2:ee,363_F4-11-500,RX_UCCS_D4B_SCAN70_v1
25475,ADV,-36,388,F4-04-500,e0:5a:1b:15:b2:ee,388_F4-04-500,RX_UCCS_D4B_SCAN70_v1
25971,ADV,-36,394,F4-04-500,e0:5a:1b:15:b2:ee,394_F4-04-500,RX_UCCS_D4B_SCAN70_v1
26987,ADV,-39,404,F4-04-500,e0:5a:1b:15:b2:ee,404_F4-04-500,RX_UCCS_D4B_SCAN70_v1
27484,ADV,-39,409,F4-04-500,e0:5a:1b:15:b2:ee,409_F4-04-500,RX_UCCS_D4B_SCAN70_v1
29508,ADV,-33,429,F4-10-500,e0:5a:1b:15:b2:ee,429_F4-10-500,RX_UCCS_D4B_SCAN70_v1
30525,ADV,-34,439,F4-10-500,e0:5a:1b:15:b2:ee,439_F4-10-500,RX_UCCS_D4B_SCAN70_v1
32038,ADV,-39,454,F4-10-500,e0:5a:1b:15:b2:ee,454_F4-10-500,RX_UCCS_D4B_SCAN70_v1
32548,ADV,-39,459,F4-10-500,e0:5a:1b:15:b2:ee,459_F4-10-500,RX_UCCS_D4B_SCAN70_v1
33553,ADV,-39,469,F4-10-500,e0:5a:1b:15:b2:ee,469_F4-10-500,RX_UCCS_D4B_SCAN70_v1
35567,ADV,-36,490,F4-10-500,e0:5a:1b:15:b2:ee,490_F4-10-500,RX_UCCS_D4B_SCAN70_v1
36588,ADV,-39,500,F4-10-500,e0:5a:1b:15:b2:ee,500_F4-10-500,RX_UCCS_D4B_SCAN70_v1
38599,ADV,-33,520,F4-10-500,e0:5a:1b:15:b2:ee,520_F4-10-500,RX_UCCS_D4B_SCAN70_v1
39104,ADV,-34,525,F4-10-500,e0:5a:1b:15:b2:ee,525_F4-10-500,RX_UCCS_D4B_SCAN70_v1
39617,ADV,-35,530,F4-10-500,e0:5a:1b:15:b2:ee,530_F4-10-500,RX_UCCS_D4B_SCAN70_v1
40127,ADV,-34,535,F4-10-500,e0:5a:1b:15:b2:ee,535_F4-10-500,RX_UCCS_D4B_SCAN70_v1
41634,ADV,-38,550,F4-10-500,e0:5a:1b:15:b2:ee,550_F4-10-500,RX_UCCS_D4B_SCAN70_v1
42134,ADV,-38,555,F4-10-500,e0:5a:1b:15:b2:ee,555_F4-10-500,RX_UCCS_D4B_SCAN70_v1
42644,ADV,-38,560,F4-10-500,e0:5a:1b:15:b2:ee,560_F4-10-500,RX_UCCS_D4B_SCAN70_v1
43147,ADV,-39,565,F4-10-500,e0:5a:1b:15:b2:ee,565_F4-10-500,RX_UCCS_D4B_SCAN70_v1
44666,ADV,-39,580,F4-10-500,e0:5a:1b:15:b2:ee,580_F4-10-500,RX_UCCS_D4B_SCAN70_v1
45176,ADV,-39,586,F4-10-500,e0:5a:1b:15:b2:ee,586_F4-10-500,RX_UCCS_D4B_SCAN70_v1
45671,ADV,-36,591,F4-10-500,e0:5a:1b:15:b2:ee,591_F4-10-500,RX_UCCS_D4B_SCAN70_v1
46173,ADV,-39,596,F4-10-500,e0:5a:1b:15:b2:ee,596_F4-10-500,RX_UCCS_D4B_SCAN70_v1
48194,ADV,-34,616,F4-07-500,e0:5a:1b:15:b2:ee,616_F4-07-500,RX_UCCS_D4B_SCAN70_v1
48697,ADV,-34,621,F4-07-500,e0:5a:1b:15:b2:ee,621_F4-07-500,RX_UCCS_D4B_SCAN70_v1
49202,ADV,-35,626,F4-07-500,e0:5a:1b:15:b2:ee,626_F4-07-500,RX_UCCS_D4B_SCAN70_v1
49710,ADV,-35,631,F4-07-500,e0:5a:1b:15:b2:ee,631_F4-07-500,RX_UCCS_D4B_SCAN70_v1
51218,ADV,-38,646,F4-03-500,e0:5a:1b:15:b2:ee,646_F4-03-500,RX_UCCS_D4B_SCAN70_v1
51729,ADV,-39,651,F4-03-500,e0:5a:1b:15:b2:ee,651_F4-03-500,RX_UCCS_D4B_SCAN70_v1
52229,ADV,-38,656,F4-03-500,e0:5a:1b:15:b2:ee,656_F4-03-500,RX_UCCS_D4B_SCAN70_v1
52733,ADV,-38,661,F4-03-500,e0:5a:1b:15:b2:ee,661_F4-03-500,RX_UCCS_D4B_SCAN70_v1
54741,ADV,-36,681,F4-09-500,e0:5a:1b:15:b2:ee,681_F4-09-500,RX_UCCS_D4B_SCAN70_v1
55245,ADV,-36,686,F4-09-500,e0:5a:1b:15:b2:ee,686_F4-09-500,RX_UCCS_D4B_SCAN70_v1
55757,ADV,-36,691,F4-09-500,e0:5a:1b:15:b2:ee,691_F4-09-500,RX_UCCS_D4B_SCAN70_v1
56262,ADV,-36,696,F4-09-500,e0:5a:1b:15:b2:ee,696_F4-09-500,RX_UCCS_D4B_SCAN70_v1
57782,ADV,-35,712,F4-09-500,e0:5a:1b:15:b2:ee,712_F4-09-500,RX_UCCS_D4B_SCAN70_v1
58285,ADV,-33,717,F4-08-500,e0:5a:1b:15:b2:ee,717_F4-08-500,RX_UCCS_D4B_SCAN70_v1
58797,ADV,-34,722,F4-08-500,e0:5a:1b:15:b2:ee,722_F4-08-500,RX_UCCS_D4B_SCAN70_v1
59296,ADV,-35,727,F4-07-500,e0:5a:1b:15:b2:ee,727_F4-07-500,RX_UCCS_D4B_SCAN70_v1
59797,ADV,-35,732,F4-07-500,e0:5a:1b:15:b2:ee,732_F4-07-500,RX_UCCS_D4B_SCAN70_v1
61315,ADV,-38,747,F4-07-500,e0:5a:1b:15:b2:ee,747_F4-07-500,RX_UCCS_D4B_SCAN70_v1
62321,ADV,-38,757,F4-07-500,e0:5a:1b:15:b2:ee,757_F4-07-500,RX_UCCS_D4B_SCAN70_v1
64354,ADV,-39,777,F4-00-500,e0:5a:1b:15:b2:ee,777_F4-00-500,RX_UCCS_D4B_SCAN70_v1
64867,ADV,-40,782,F4-00-500,e0:5a:1b:15:b2:ee,782_F4-00-500,RX_UCCS_D4B_SCAN70_v1
65360,ADV,-36,787,F4-00-500,e0:5a:1b:15:b2:ee,787_F4-00-500,RX_UCCS_D4B_SCAN70_v1
66367,ADV,-39,798,F4-07-500,e0:5a:1b:15:b2:ee,798_F4-07-500,RX_UCCS_D4B_SCAN70_v1
67887,ADV,-33,813,F4-07-500,e0:5a:1b:15:b2:ee,813_F4-07-500,RX_UCCS_D4B_SCAN70_v1
68389,ADV,-34,818,F4-07-500,e0:5a:1b:15:b2:ee,818_F4-07-500,RX_UCCS_D4B_SCAN70_v1
69407,ADV,-34,828,F4-07-500,e0:5a:1b:15:b2:ee,828_F4-07-500,RX_UCCS_D4B_SCAN70_v1
70911,ADV,-40,843,F4-07-500,e0:5a:1b:15:b2:ee,843_F4-07-500,RX_UCCS_D4B_SCAN70_v1
71419,ADV,-40,848,F4-07-500,e0:5a:1b:15:b2:ee,848_F4-07-500,RX_UCCS_D4B_SCAN70_v1
72447,ADV,-40,858,F4-04-500,e0:5a:1b:15:b2:ee,858_F4-04-500,RX_UCCS_D4B_SCAN70_v1
73945,ADV,-40,873,F4-04-500,e0:5a:1b:15:b2:ee,873_F4-04-500,RX_UCCS_D4B_SCAN70_v1
75457,ADV,-40,888,F4-04-500,e0:5a:1b:15:b2:ee,888_F4-04-500,RX_UCCS_D4B_SCAN70_v1
76980,ADV,-34,904,F4-04-500,e0:5a:1b:15:b2:ee,904_F4-04-500,RX_UCCS_D4B_SCAN70_v1
77481,ADV,-35,909,F4-04-500,e0:5a:1b:15:b2:ee,909_F4-04-500,RX_UCCS_D4B_SCAN70_v1
77990,ADV,-33,914,F4-04-500,e0:5a:1b:15:b2:ee,914_F4-04-500,RX_UCCS_D4B_SCAN70_v1
78494,ADV,-33,919,F4-04-500,e0:5a:1b:15:b2:ee,919_F4-04-500,RX_UCCS_D4B_SCAN70_v1
79003,ADV,-34,924,F4-04-500,e0:5a:1b:15:b2:ee,924_F4-04-500,RX_UCCS_D4B_SCAN70_v1
80019,ADV,-41,934,F4-04-500,e0:5a:1b:15:b2:ee,934_F4-04-500,RX_UCCS_D4B_SCAN70_v1
80530,ADV,-40,939,F4-04-500,e0:5a:1b:15:b2:ee,939_F4-04-500,RX_UCCS_D4B_SCAN70_v1
81030,ADV,-37,944,F4-04-500,e0:5a:1b:15:b2:ee,944_F4-04-500,RX_UCCS_D4B_SCAN70_v1
81531,ADV,-38,949,F4-04-500,e0:5a:1b:15:b2:ee,949_F4-04-500,RX_UCCS_D4B_SCAN70_v1
82040,ADV,-40,954,F4-04-500,e0:5a:1b:15:b2:ee,954_F4-04-500,RX_UCCS_D4B_SCAN70_v1
83549,ADV,-40,969,F4-06-500,e0:5a:1b:15:b2:ee,969_F4-06-500,RX_UCCS_D4B_SCAN70_v1
84059,ADV,-39,974,F4-06-500,e0:5a:1b:15:b2:ee,974_F4-06-500,RX_UCCS_D4B_SCAN70_v1
85080,ADV,-39,985,F4-06-500,e0:5a:1b:15:b2:ee,985_F4-06-500,RX_UCCS_D4B_SCAN70_v1
86581,ADV,-34,1000,F4-06-500,e0:5a:1b:15:b2:ee,1000_F4-06-500,RX_UCCS_D4B_SCAN70_v1
87093,ADV,-34,1005,F4-06-500,e0:5a:1b:15:b2:ee,1005_F4-06-500,RX_UCCS_D4B_SCAN70_v1
87593,ADV,-33,1010,F4-06-500,e0:5a:1b:15:b2:ee,1010_F4-06-500,RX_UCCS_D4B_SCAN70_v1
88102,ADV,-35,1015,F4-06-500,e0:5a:1b:15:b2:ee,1015_F4-06-500,RX_UCCS_D4B_SCAN70_v1
89631,ADV,-40,1030,F4-06-500,e0:5a:1b:15:b2:ee,1030_F4-06-500,RX_UCCS_D4B_SCAN70_v1
90136,ADV,-38,1035,F4-05-500,e0:5a:1b:15:b2:ee,1035_F4-05-500,RX_UCCS_D4B_SCAN70_v1
90645,ADV,-38,1040,F4-05-500,e0:5a:1b:15:b2:ee,1040_F4-05-500,RX_UCCS_D4B_SCAN70_v1
91156,ADV,-39,1045,F4-05-500,e0:5a:1b:15:b2:ee,1045_F4-05-500,RX_UCCS_D4B_SCAN70_v1
92659,ADV,-40,1060,F4-09-500,e0:5a:1b:15:b2:ee,1060_F4-09-500,RX_UCCS_D4B_SCAN70_v1
93181,ADV,-39,1066,F4-09-500,e0:5a:1b:15:b2:ee,1066_F4-09-500,RX_UCCS_D4B_SCAN70_v1
93678,ADV,-39,1071,F4-09-500,e0:5a:1b:15:b2:ee,1071_F4-09-500,RX_UCCS_D4B_SCAN70_v1
94172,ADV,-40,1076,F4-09-500,e0:5a:1b:15:b2:ee,1076_F4-09-500,RX_UCCS_D4B_SCAN70_v1
94682,ADV,-39,1081,F4-09-500,e0:5a:1b:15:b2:ee,1081_F4-09-500,RX_UCCS_D4B_SCAN70_v1
96194,ADV,-35,1096,F4-02-500,e0:5a:1b:15:b2:ee,1096_F4-02-500,RX_UCCS_D4B_SCAN70_v1
96693,ADV,-34,1101,F4-02-500,e0:5a:1b:15:b2:ee,1101_F4-02-500,RX_UCCS_D4B_SCAN70_v1
97719,ADV,-34,1111,F4-02-500,e0:5a:1b:15:b2:ee,1111_F4-02-500,RX_UCCS_D4B_SCAN70_v1
99231,ADV,-40,1126,F4-02-500,e0:5a:1b:15:b2:ee,1126_F4-02-500,RX_UCCS_D4B_SCAN70_v1
99729,ADV,-40,1131,F4-04-500,e0:5a:1b:15:b2:ee,1131_F4-04-500,RX_UCCS_D4B_SCAN70_v1
100233,ADV,-40,1136,F4-04-500,e0:5a:1b:15:b2:ee,1136_F4-04-500,RX_UCCS_D4B_SCAN70_v1
100750,ADV,-39,1141,F4-04-500,e0:5a:1b:15:b2:ee,1141_F4-04-500,RX_UCCS_D4B_SCAN70_v1
102751,ADV,-40,1161,F4-04-500,e0:5a:1b:15:b2:ee,1161_F4-04-500,RX_UCCS_D4B_SCAN70_v1
103767,ADV,-40,1172,F4-04-500,e0:5a:1b:15:b2:ee,1172_F4-04-500,RX_UCCS_D4B_SCAN70_v1
104279,ADV,-40,1177,F4-04-500,e0:5a:1b:15:b2:ee,1177_F4-04-500,RX_UCCS_D4B_SCAN70_v1
105787,ADV,-35,1192,F4-04-500,e0:5a:1b:15:b2:ee,1192_F4-04-500,RX_UCCS_D4B_SCAN70_v1
106287,ADV,-35,1197,F4-04-500,e0:5a:1b:15:b2:ee,1197_F4-04-500,RX_UCCS_D4B_SCAN70_v1
106797,ADV,-35,1202,F4-04-500,e0:5a:1b:15:b2:ee,1202_F4-04-500,RX_UCCS_D4B_SCAN70_v1
107306,ADV,-34,1207,F4-04-500,e0:5a:1b:15:b2:ee,1207_F4-04-500,RX_UCCS_D4B_SCAN70_v1
107808,ADV,-34,1212,F4-04-500,e0:5a:1b:15:b2:ee,1212_F4-04-500,RX_UCCS_D4B_SCAN70_v1
108824,ADV,-39,1222,F4-04-500,e0:5a:1b:15:b2:ee,1222_F4-04-500,RX_UCCS_D4B_SCAN70_v1
109324,ADV,-39,1227,F4-09-500,e0:5a:1b:15:b2:ee,1227_F4-09-500,RX_UCCS_D4B_SCAN70_v1
110333,ADV,-39,1237,F4-09-500,e0:5a:1b:15:b2:ee,1237_F4-09-500,RX_UCCS_D4B_SCAN70_v1
112357,ADV,-37,1257,F4-09-500,e0:5a:1b:15:b2:ee,1257_F4-09-500,RX_UCCS_D4B_SCAN70_v1
