ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D4B_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=F4-10-500
655,ADV,-35,136,F4-10-500,e0:5a:1b:15:b2:ee,136_F4-10-500,RX_UCCS_D4B_SCAN70_v1
1658,ADV,-35,146,F4-10-500,e0:5a:1b:15:b2:ee,146_F4-10-500,RX_UCCS_D4B_SCAN70_v1
2178,ADV,-35,151,F4-10-500,e0:5a:1b:15:b2:ee,151_F4-10-500,RX_UCCS_D4B_SCAN70_v1
2672,ADV,-35,156,F4-10-500,e0:5a:1b:15:b2:ee,156_F4-10-500,RX_UCCS_D4B_SCAN70_v1
3684,ADV,-39,166,F4-10-500,e0:5a:1b:15:b2:ee,166_F4-10-500,RX_UCCS_D4B_SCAN70_v1
4694,ADV,-37,176,F4-10-500,e0:5a:1b:15:b2:ee,176_F4-10-500,RX_UCCS_D4B_SCAN70_v1
5206,ADV,-38,181,F4-10-500,e0:5a:1b:15:b2:ee,181_F4-10-500,RX_UCCS_D4B_SCAN70_v1
5703,ADV,-38,186,F4-10-500,e0:5a:1b:15:b2:ee,186_F4-10-500,RX_UCCS_D4B_SCAN70_v1
7228,ADV,-36,201,F4-10-500,e0:5a:1b:15:b2:ee,201_F4-10-500,RX_UCCS_D4B_SCAN70_v1
8229,ADV,-35,212,F4-10-500,e0:5a:1b:15:b2:ee,212_F4-10-500,RX_UCCS_D4B_SCAN70_v1
10249,ADV,-35,232,F4-10-500,e0:5a:1b:15:b2:ee,232_F4-10-500,RX_UCCS_D4B_SCAN70_v1
10758,ADV,-34,237,F4-10-500,e0:5a:1b:15:b2:ee,237_F4-10-500,RX_UCCS_D4B_SCAN70_v1
11268,ADV,-35,242,F4-10-500,e0:5a:1b:15:b2:ee,242_F4-10-500,RX_UCCS_D4B_SCAN70_v1
11766,ADV,-35,247,F4-06-500,e0:5a:1b:15:b2:ee,247_F4-06-500,RX_UCCS_D4B_SCAN70_v1
12270,ADV,-35,252,F4-06-500,e0:5a:1b:15:b2:ee,252_F4-06-500,RX_UCCS_D4B_SCAN70_v1
13775,ADV,-39,267,F4-06-500,e0:5a:1b:15:b2:ee,267_F4-06-500,RX_UCCS_D4B_SCAN70_v1
15295,ADV,-39,282,F4-06-500,e0:5a:1b:15:b2:ee,282_F4-06-500,RX_UCCS_D4B_SCAN70_v1
16804,ADV,-35,297,F4-06-500,e0:5a:1b:15:b2:ee,297_F4-06-500,RX_UCCS_D4B_SCAN70_v1
17318,ADV,-36,302,F4-06-500,e0:5a:1b:15:b2:ee,302_F4-06-500,RX_UCCS_D4B_SCAN70_v1
17814,ADV,-36,307,F4-06-500,e0:5a:1b:15:b2:ee,307_F4-06-500,RX_UCCS_D4B_SCAN70_v1
18818,ADV,-36,317,F4-06-500,e0:5a:1b:15:b2:ee,317_F4-06-500,RX_UCCS_D4B_SCAN70_v1
20335,ADV,-35,333,F4-06-500,e0:5a:1b:15:b2:ee,333_F4-06-500,RX_UCCS_D4B_SCAN70_v1
20838,ADV,-38,338,F4-07-500,e0:5a:1b:15:b2:ee,338_F4-07-500,RX_UCCS_D4B_SCAN70_v1
21339,ADV,-38,343,F4-07-500,e0:5a:1b:15:b2:ee,343_F4-07-500,RX_UCCS_D4B_SCAN70_v1
21872,ADV,-38,348,F4-07-500,e0:5a:1b:15:b2:ee,348_F4-07-500,RX_UCCS_D4B_SCAN70_v1
22352,ADV,-38,353,F4-07-500,e0:5a:1b:15:b2:ee,353_F4-07-500,RX_UCCS_D4B_SCAN70_v1
23366,ADV,-39,363,F4-11-500,e0:5a:1b:15:b2:ee,363_F4-11-500,RX_UCCS_D4B_SCAN70_v1
24379,ADV,-38,373,F4-11-500,e0:5a:1b:15:b2:ee,373_F4-11-500,RX_UCCS_D4B_SCAN70_v1
25392,ADV,-39,383,F4-04-500,e0:5a:1b:15:b2:ee,383_F4-04-500,RX_UCCS_D4B_SCAN70_v1
26422,ADV,-36,393,F4-04-500,e0:5a:1b:15:b2:ee,393_F4-04-500,RX_UCCS_D4B_SCAN70_v1
26908,ADV,-39,398,F4-04-500,e0:5a:1b:15:b2:ee,398_F4-04-500,RX_UCCS_D4B_SCAN70_v1
27413,ADV,-36,403,F4-04-500,e0:5a:1b:15:b2:ee,403_F4-04-500,RX_UCCS_D4B_SCAN70_v1
27934,ADV,-36,409,F4-04-500,e0:5a:1b:15:b2:ee,409_F4-04-500,RX_UCCS_D4B_SCAN70_v1
28432,ADV,-36,414,F4-04-500,e0:5a:1b:15:b2:ee,414_F4-04-500,RX_UCCS_D4B_SCAN70_v1
29947,ADV,-38,429,F4-10-500,e0:5a:1b:15:b2:ee,429_F4-10-500,RX_UCCS_D4B_SCAN70_v1
30452,ADV,-35,434,F4-10-500,e0:5a:1b:15:b2:ee,434_F4-10-500,RX_UCCS_D4B_SCAN70_v1
30960,ADV,-38,439,F4-10-500,e0:5a:1b:15:b2:ee,439_F4-10-500,RX_UCCS_D4B_SCAN70_v1
31472,ADV,-35,444,F4-10-500,e0:5a:1b:15:b2:ee,444_F4-10-500,RX_UCCS_D4B_SCAN70_v1
32991,ADV,-37,459,F4-10-500,e0:5a:1b:15:b2:ee,459_F4-10-500,RX_UCCS_D4B_SCAN70_v1
34000,ADV,-38,469,F4-10-500,e0:5a:1b:15:b2:ee,469_F4-10-500,RX_UCCS_D4B_SCAN70_v1
34512,ADV,-39,474,F4-10-500,e0:5a:1b:15:b2:ee,474_F4-10-500,RX_UCCS_D4B_SCAN70_v1
36013,ADV,-36,489,F4-10-500,e0:5a:1b:15:b2:ee,489_F4-10-500,RX_UCCS_D4B_SCAN70_v1
36515,ADV,-36,494,F4-10-500,e0:5a:1b:15:b2:ee,494_F4-10-500,RX_UCCS_D4B_SCAN70_v1
37026,ADV,-36,500,F4-10-500,e0:5a:1b:15:b2:ee,500_F4-10-500,RX_UCCS_D4B_SCAN70_v1
37547,ADV,-36,505,F4-10-500,e0:5a:1b:15:b2:ee,505_F4-10-500,RX_UCCS_D4B_SCAN70_v1
39049,ADV,-34,520,F4-10-500,e0:5a:1b:15:b2:ee,520_F4-10-500,RX_UCCS_D4B_SCAN70_v1
40062,ADV,-35,530,F4-10-500,e0:5a:1b:15:b2:ee,530_F4-10-500,RX_UCCS_D4B_SCAN70_v1
40566,ADV,-34,535,F4-10-500,e0:5a:1b:15:b2:ee,535_F4-10-500,RX_UCCS_D4B_SCAN70_v1
42586,ADV,-39,555,F4-10-500,e0:5a:1b:15:b2:ee,555_F4-10-500,RX_UCCS_D4B_SCAN70_v1
43092,ADV,-39,560,F4-10-500,e0:5a:1b:15:b2:ee,560_F4-10-500,RX_UCCS_D4B_SCAN70_v1
43590,ADV,-39,565,F4-10-500,e0:5a:1b:15:b2:ee,565_F4-10-500,RX_UCCS_D4B_SCAN70_v1
44104,ADV,-39,570,F4-10-500,e0:5a:1b:15:b2:ee,570_F4-10-500,RX_UCCS_D4B_SCAN70_v1
45628,ADV,-36,585,F4-10-500,e0:5a:1b:15:b2:ee,585_F4-10-500,RX_UCCS_D4B_SCAN70_v1
46121,ADV,-35,590,F4-10-500,e0:5a:1b:15:b2:ee,590_F4-10-500,RX_UCCS_D4B_SCAN70_v1
46620,ADV,-36,595,F4-10-500,e0:5a:1b:15:b2:ee,595_F4-10-500,RX_UCCS_D4B_SCAN70_v1
47122,ADV,-36,600,F4-10-500,e0:5a:1b:15:b2:ee,600_F4-10-500,RX_UCCS_D4B_SCAN70_v1
49154,ADV,-35,621,F4-07-500,e0:5a:1b:15:b2:ee,621_F4-07-500,RX_UCCS_D4B_SCAN70_v1
50156,ADV,-35,631,F4-07-500,e0:5a:1b:15:b2:ee,631_F4-07-500,RX_UCCS_D4B_SCAN70_v1
50661,ADV,-34,636,F4-07-500,e0:5a:1b:15:b2:ee,636_F4-07-500,RX_UCCS_D4B_SCAN70_v1
52170,ADV,-38,651,F4-03-500,e0:5a:1b:15:b2:ee,651_F4-03-500,RX_UCCS_D4B_SCAN70_v1
52675,ADV,-38,656,F4-03-500,e0:5a:1b:15:b2:ee,656_F4-03-500,RX_UCCS_D4B_SCAN70_v1
53186,ADV,-39,661,F4-03-500,e0:5a:1b:15:b2:ee,661_F4-03-500,RX_UCCS_D4B_SCAN70_v1
53713,ADV,-39,666,F4-03-500,e0:5a:1b:15:b2:ee,666_F4-03-500,RX_UCCS_D4B_SCAN70_v1
55214,ADV,-36,681,F4-09-500,e0:5a:1b:15:b2:ee,681_F4-09-500,RX_UCCS_D4B_SCAN70_v1
55711,ADV,-36,686,F4-09-500,e0:5a:1b:15:b2:ee,686_F4-09-500,RX_UCCS_D4B_SCAN70_v1
56212,ADV,-36,691,F4-09-500,e0:5a:1b:15:b2:ee,691_F4-09-500,RX_UCCS_D4B_SCAN70_v1
56716,ADV,-36,696,F4-09-500,e0:5a:1b:15:b2:ee,696_F4-09-500,RX_UCCS_D4B_SCAN70_v1
57221,ADV,-36,701,F4-09-500,e0:5a:1b:15:b2:ee,701_F4-09-500,RX_UCCS_D4B_SCAN70_v1
58747,ADV,-38,717,F4-08-500,e0:5a:1b:15:b2:ee,717_F4-08-500,RX_UCCS_D4B_SCAN70_v1
59240,ADV,-35,722,F4-08-500,e0:5a:1b:15:b2:ee,722_F4-08-500,RX_UCCS_D4B_SCAN70_v1
59741,ADV,-34,727,F4-07-500,e0:5a:1b:15:b2:ee,727_F4-07-500,RX_UCCS_D4B_SCAN70_v1
60248,ADV,-35,732,F4-07-500,e0:5a:1b:15:b2:ee,732_F4-07-500,RX_UCCS_D4B_SCAN70_v1
61770,ADV,-38,747,F4-07-500,e0:5a:1b:15:b2:ee,747_F4-07-500,RX_UCCS_D4B_SCAN70_v1
62282,ADV,-38,752,F4-07-500,e0:5a:1b:15:b2:ee,752_F4-07-500,RX_UCCS_D4B_SCAN70_v1
63282,ADV,-39,762,F4-07-500,e0:5a:1b:15:b2:ee,762_F4-07-500,RX_UCCS_D4B_SCAN70_v1
65301,ADV,-39,782,F4-00-500,e0:5a:1b:15:b2:ee,782_F4-00-500,RX_UCCS_D4B_SCAN70_v1
65806,ADV,-36,787,F4-00-500,e0:5a:1b:15:b2:ee,787_F4-00-500,RX_UCCS_D4B_SCAN70_v1
66316,ADV,-35,792,F4-00-500,e0:5a:1b:15:b2:ee,792_F4-00-500,RX_UCCS_D4B_SCAN70_v1
66820,ADV,-36,797,F4-07-500,e0:5a:1b:15:b2:ee,797_F4-07-500,RX_UCCS_D4B_SCAN70_v1
68335,ADV,-35,813,F4-07-500,e0:5a:1b:15:b2:ee,813_F4-07-500,RX_UCCS_D4B_SCAN70_v1
68837,ADV,-35,818,F4-07-500,e0:5a:1b:15:b2:ee,818_F4-07-500,RX_UCCS_D4B_SCAN70_v1
69341,ADV,-38,823,F4-07-500,e0:5a:1b:15:b2:ee,823_F4-07-500,RX_UCCS_D4B_SCAN70_v1
69851,ADV,-33,828,F4-07-500,e0:5a:1b:15:b2:ee,828_F4-07-500,RX_UCCS_D4B_SCAN70_v1
71386,ADV,-39,843,F4-07-500,e0:5a:1b:15:b2:ee,843_F4-07-500,RX_UCCS_D4B_SCAN70_v1
72382,ADV,-38,853,F4-07-500,e0:5a:1b:15:b2:ee,853_F4-07-500,RX_UCCS_D4B_SCAN70_v1
72880,ADV,-38,858,F4-04-500,e0:5a:1b:15:b2:ee,858_F4-04-500,RX_UCCS_D4B_SCAN70_v1
74900,ADV,-39,878,F4-04-500,e0:5a:1b:15:b2:ee,878_F4-04-500,RX_UCCS_D4B_SCAN70_v1
75405,ADV,-36,883,F4-04-500,e0:5a:1b:15:b2:ee,883_F4-04-500,RX_UCCS_D4B_SCAN70_v1
75916,ADV,-39,888,F4-04-500,e0:5a:1b:15:b2:ee,888_F4-04-500,RX_UCCS_D4B_SCAN70_v1
76415,ADV,-38,893,F4-04-500,e0:5a:1b:15:b2:ee,893_F4-04-500,RX_UCCS_D4B_SCAN70_v1
77941,ADV,-35,909,F4-04-500,e0:5a:1b:15:b2:ee,909_F4-04-500,RX_UCCS_D4B_SCAN70_v1
78944,ADV,-35,919,F4-04-500,e0:5a:1b:15:b2:ee,919_F4-04-500,RX_UCCS_D4B_SCAN70_v1
79448,ADV,-36,924,F4-04-500,e0:5a:1b:15:b2:ee,924_F4-04-500,RX_UCCS_D4B_SCAN70_v1
79953,ADV,-35,929,F4-04-500,e0:5a:1b:15:b2:ee,929_F4-04-500,RX_UCCS_D4B_SCAN70_v1
81461,ADV,-38,944,F4-04-500,e0:5a:1b:15:b2:ee,944_F4-04-500,RX_UCCS_D4B_SCAN70_v1
81963,ADV,-39,949,F4-04-500,e0:5a:1b:15:b2:ee,949_F4-04-500,RX_UCCS_D4B_SCAN70_v1
82976,ADV,-38,959,F4-04-500,e0:5a:1b:15:b2:ee,959_F4-04-500,RX_UCCS_D4B_SCAN70_v1
84498,ADV,-35,974,F4-06-500,e0:5a:1b:15:b2:ee,974_F4-06-500,RX_UCCS_D4B_SCAN70_v1
85001,ADV,-35,979,F4-06-500,e0:5a:1b:15:b2:ee,979_F4-06-500,RX_UCCS_D4B_SCAN70_v1
85506,ADV,-34,984,F4-06-500,e0:5a:1b:15:b2:ee,984_F4-06-500,RX_UCCS_D4B_SCAN70_v1
86013,ADV,-35,989,F4-06-500,e0:5a:1b:15:b2:ee,989_F4-06-500,RX_UCCS_D4B_SCAN70_v1
87523,ADV,-36,1004,F4-06-500,e0:5a:1b:15:b2:ee,1004_F4-06-500,RX_UCCS_D4B_SCAN70_v1
88028,ADV,-35,1010,F4-06-500,e0:5a:1b:15:b2:ee,1010_F4-06-500,RX_UCCS_D4B_SCAN70_v1
88533,ADV,-38,1015,F4-06-500,e0:5a:1b:15:b2:ee,1015_F4-06-500,RX_UCCS_D4B_SCAN70_v1
89038,ADV,-34,1020,F4-06-500,e0:5a:1b:15:b2:ee,1020_F4-06-500,RX_UCCS_D4B_SCAN70_v1
89545,ADV,-38,1025,F4-06-500,e0:5a:1b:15:b2:ee,1025_F4-06-500,RX_UCCS_D4B_SCAN70_v1
91067,ADV,-39,1040,F4-05-500,e0:5a:1b:15:b2:ee,1040_F4-05-500,RX_UCCS_D4B_SCAN70_v1
91573,ADV,-38,1045,F4-05-500,e0:5a:1b:15:b2:ee,1045_F4-05-500,RX_UCCS_D4B_SCAN70_v1
92083,ADV,-40,1050,F4-05-500,e0:5a:1b:15:b2:ee,1050_F4-05-500,RX_UCCS_D4B_SCAN70_v1
92591,ADV,-40,1055,F4-09-500,e0:5a:1b:15:b2:ee,1055_F4-09-500,RX_UCCS_D4B_SCAN70_v1
94085,ADV,-36,1070,F4-09-500,e0:5a:1b:15:b2:ee,1070_F4-09-500,RX_UCCS_D4B_SCAN70_v1
94585,ADV,-38,1075,F4-09-500,e0:5a:1b:15:b2:ee,1075_F4-09-500,RX_UCCS_D4B_SCAN70_v1
95089,ADV,-36,1080,F4-09-500,e0:5a:1b:15:b2:ee,1080_F4-09-500,RX_UCCS_D4B_SCAN70_v1
95594,ADV,-39,1085,F4-09-500,e0:5a:1b:15:b2:ee,1085_F4-09-500,RX_UCCS_D4B_SCAN70_v1
96100,ADV,-35,1090,F4-02-500,e0:5a:1b:15:b2:ee,1090_F4-02-500,RX_UCCS_D4B_SCAN70_v1
97632,ADV,-34,1105,F4-02-500,e0:5a:1b:15:b2:ee,1105_F4-02-500,RX_UCCS_D4B_SCAN70_v1
98641,ADV,-35,1116,F4-02-500,e0:5a:1b:15:b2:ee,1116_F4-02-500,RX_UCCS_D4B_SCAN70_v1
99144,ADV,-37,1121,F4-02-500,e0:5a:1b:15:b2:ee,1121_F4-02-500,RX_UCCS_D4B_SCAN70_v1
100657,ADV,-39,1136,F4-04-500,e0:5a:1b:15:b2:ee,1136_F4-04-500,RX_UCCS_D4B_SCAN70_v1
101157,ADV,-38,1141,F4-04-500,e0:5a:1b:15:b2:ee,1141_F4-04-500,RX_UCCS_D4B_SCAN70_v1
101665,ADV,-38,1146,F4-04-500,e0:5a:1b:15:b2:ee,1146_F4-04-500,RX_UCCS_D4B_SCAN70_v1
102183,ADV,-37,1151,F4-04-500,e0:5a:1b:15:b2:ee,1151_F4-04-500,RX_UCCS_D4B_SCAN70_v1
103689,ADV,-35,1166,F4-04-500,e0:5a:1b:15:b2:ee,1166_F4-04-500,RX_UCCS_D4B_SCAN70_v1
104193,ADV,-35,1171,F4-04-500,e0:5a:1b:15:b2:ee,1171_F4-04-500,RX_UCCS_D4B_SCAN70_v1
105203,ADV,-35,1181,F4-04-500,e0:5a:1b:15:b2:ee,1181_F4-04-500,RX_UCCS_D4B_SCAN70_v1
105703,ADV,-36,1186,F4-04-500,e0:5a:1b:15:b2:ee,1186_F4-04-500,RX_UCCS_D4B_SCAN70_v1
