ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D4B_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=P4-11-100
451,ADV,-34,105,P4-11-100,e0:5a:1b:15:b2:ee,105_P4-11-100,RX_UCCS_D4B_SCAN70_v1
771,ADV,-41,109,P4-11-100,e0:5a:1b:15:b2:ee,109_P4-11-100,RX_UCCS_D4B_SCAN70_v1
1194,ADV,-41,113,P4-11-100,e0:5a:1b:15:b2:ee,113_P4-11-100,RX_UCCS_D4B_SCAN70_v1
1719,ADV,-41,118,P4-11-100,e0:5a:1b:15:b2:ee,118_P4-11-100,RX_UCCS_D4B_SCAN70_v1
2360,ADV,-35,124,P4-10-100,e0:5a:1b:15:b2:ee,124_P4-10-100,RX_UCCS_D4B_SCAN70_v1
2888,ADV,-36,130,P4-10-100,e0:5a:1b:15:b2:ee,130_P4-10-100,RX_UCCS_D4B_SCAN70_v1
3509,ADV,-33,136,P4-10-100,e0:5a:1b:15:b2:ee,136_P4-10-100,RX_UCCS_D4B_SCAN70_v1
3817,ADV,-35,139,P4-10-100,e0:5a:1b:15:b2:ee,139_P4-10-100,RX_UCCS_D4B_SCAN70_v1
4238,ADV,-35,143,P4-10-100,e0:5a:1b:15:b2:ee,143_P4-10-100,RX_UCCS_D4B_SCAN70_v1
4781,ADV,-34,149,P4-10-100,e0:5a:1b:15:b2:ee,149_P4-10-100,RX_UCCS_D4B_SCAN70_v1
5085,ADV,-42,152,P4-10-100,e0:5a:1b:15:b2:ee,152_P4-10-100,RX_UCCS_D4B_SCAN70_v1
5600,ADV,-41,157,P4-10-100,e0:5a:1b:15:b2:ee,157_P4-10-100,RX_UCCS_D4B_SCAN70_v1
6227,ADV,-35,163,P4-10-100,e0:5a:1b:15:b2:ee,163_P4-10-100,RX_UCCS_D4B_SCAN70_v1
6996,ADV,-41,171,P4-10-500,e0:5a:1b:15:b2:ee,171_P4-10-500,RX_UCCS_D4B_SCAN70_v1
7499,ADV,-41,176,P4-10-500,e0:5a:1b:15:b2:ee,176_P4-10-500,RX_UCCS_D4B_SCAN70_v1
8009,ADV,-41,181,P4-10-500,e0:5a:1b:15:b2:ee,181_P4-10-500,RX_UCCS_D4B_SCAN70_v1
9527,ADV,-35,196,P4-10-500,e0:5a:1b:15:b2:ee,196_P4-10-500,RX_UCCS_D4B_SCAN70_v1
10521,ADV,-36,206,P4-10-500,e0:5a:1b:15:b2:ee,206_P4-10-500,RX_UCCS_D4B_SCAN70_v1
11018,ADV,-35,211,P4-10-500,e0:5a:1b:15:b2:ee,211_P4-10-500,RX_UCCS_D4B_SCAN70_v1
11529,ADV,-35,216,P4-10-500,e0:5a:1b:15:b2:ee,216_P4-10-500,RX_UCCS_D4B_SCAN70_v1
13037,ADV,-34,231,P4-10-500,e0:5a:1b:15:b2:ee,231_P4-10-500,RX_UCCS_D4B_SCAN70_v1
13540,ADV,-34,236,P4-10-500,e0:5a:1b:15:b2:ee,236_P4-10-500,RX_UCCS_D4B_SCAN70_v1
14043,ADV,-34,241,P4-10-500,e0:5a:1b:15:b2:ee,241_P4-10-500,RX_UCCS_D4B_SCAN70_v1
14704,ADV,-41,248,P4-06-100,e0:5a:1b:15:b2:ee,248_P4-06-100,RX_UCCS_D4B_SCAN70_v1
15339,ADV,-35,254,P4-06-100,e0:5a:1b:15:b2:ee,254_P4-06-100,RX_UCCS_D4B_SCAN70_v1
15983,ADV,-34,261,P4-06-100,e0:5a:1b:15:b2:ee,261_P4-06-100,RX_UCCS_D4B_SCAN70_v1
16414,ADV,-34,265,P4-06-100,e0:5a:1b:15:b2:ee,265_P4-06-100,RX_UCCS_D4B_SCAN70_v1
16932,ADV,-35,270,P4-06-100,e0:5a:1b:15:b2:ee,270_P4-06-100,RX_UCCS_D4B_SCAN70_v1
17446,ADV,-34,275,P4-06-100,e0:5a:1b:15:b2:ee,275_P4-06-100,RX_UCCS_D4B_SCAN70_v1
18088,ADV,-41,282,P4-06-100,e0:5a:1b:15:b2:ee,282_P4-06-100,RX_UCCS_D4B_SCAN70_v1
18706,ADV,-34,288,P4-06-100,e0:5a:1b:15:b2:ee,288_P4-06-100,RX_UCCS_D4B_SCAN70_v1
18990,ADV,-41,291,P4-06-500,e0:5a:1b:15:b2:ee,291_P4-06-500,RX_UCCS_D4B_SCAN70_v1
19998,ADV,-41,301,P4-06-500,e0:5a:1b:15:b2:ee,301_P4-06-500,RX_UCCS_D4B_SCAN70_v1
21505,ADV,-35,316,P4-06-500,e0:5a:1b:15:b2:ee,316_P4-06-500,RX_UCCS_D4B_SCAN70_v1
22509,ADV,-35,326,P4-06-500,e0:5a:1b:15:b2:ee,326_P4-06-500,RX_UCCS_D4B_SCAN70_v1
23019,ADV,-36,331,P4-06-500,e0:5a:1b:15:b2:ee,331_P4-06-500,RX_UCCS_D4B_SCAN70_v1
23529,ADV,-36,336,P4-06-500,e0:5a:1b:15:b2:ee,336_P4-06-500,RX_UCCS_D4B_SCAN70_v1
23990,ADV,-35,341,P4-07-100,e0:5a:1b:15:b2:ee,341_P4-07-100,RX_UCCS_D4B_SCAN70_v1
24620,ADV,-33,347,P4-07-100,e0:5a:1b:15:b2:ee,347_P4-07-100,RX_UCCS_D4B_SCAN70_v1
25242,ADV,-41,353,P4-07-100,e0:5a:1b:15:b2:ee,353_P4-07-100,RX_UCCS_D4B_SCAN70_v1
25661,ADV,-41,357,P4-07-100,e0:5a:1b:15:b2:ee,357_P4-07-100,RX_UCCS_D4B_SCAN70_v1
26088,ADV,-33,362,P4-11-100,e0:5a:1b:15:b2:ee,362_P4-11-100,RX_UCCS_D4B_SCAN70_v1
26506,ADV,-34,366,P4-11-100,e0:5a:1b:15:b2:ee,366_P4-11-100,RX_UCCS_D4B_SCAN70_v1
27022,ADV,-34,371,P4-11-100,e0:5a:1b:15:b2:ee,371_P4-11-100,RX_UCCS_D4B_SCAN70_v1
27650,ADV,-41,377,P4-04-100,e0:5a:1b:15:b2:ee,377_P4-04-100,RX_UCCS_D4B_SCAN70_v1
28279,ADV,-34,384,P4-04-100,e0:5a:1b:15:b2:ee,384_P4-04-100,RX_UCCS_D4B_SCAN70_v1
28929,ADV,-34,390,P4-04-100,e0:5a:1b:15:b2:ee,390_P4-04-100,RX_UCCS_D4B_SCAN70_v1
29428,ADV,-34,395,P4-04-100,e0:5a:1b:15:b2:ee,395_P4-04-100,RX_UCCS_D4B_SCAN70_v1
29856,ADV,-34,399,P4-04-100,e0:5a:1b:15:b2:ee,399_P4-04-100,RX_UCCS_D4B_SCAN70_v1
30380,ADV,-34,405,P4-04-100,e0:5a:1b:15:b2:ee,405_P4-04-100,RX_UCCS_D4B_SCAN70_v1
30806,ADV,-34,409,P4-04-100,e0:5a:1b:15:b2:ee,409_P4-04-100,RX_UCCS_D4B_SCAN70_v1
31330,ADV,-35,414,P4-04-100,e0:5a:1b:15:b2:ee,414_P4-04-100,RX_UCCS_D4B_SCAN70_v1
31991,ADV,-40,421,P4-04-500,e0:5a:1b:15:b2:ee,421_P4-04-500,RX_UCCS_D4B_SCAN70_v1
32891,ADV,-40,430,P4-10-100,e0:5a:1b:15:b2:ee,430_P4-10-100,RX_UCCS_D4B_SCAN70_v1
33420,ADV,-41,435,P4-10-100,e0:5a:1b:15:b2:ee,435_P4-10-100,RX_UCCS_D4B_SCAN70_v1
34060,ADV,-36,441,P4-10-100,e0:5a:1b:15:b2:ee,441_P4-10-100,RX_UCCS_D4B_SCAN70_v1
34569,ADV,-35,446,P4-10-100,e0:5a:1b:15:b2:ee,446_P4-10-100,RX_UCCS_D4B_SCAN70_v1
35100,ADV,-33,452,P4-10-100,e0:5a:1b:15:b2:ee,452_P4-10-100,RX_UCCS_D4B_SCAN70_v1
35628,ADV,-34,457,P4-10-100,e0:5a:1b:15:b2:ee,457_P4-10-100,RX_UCCS_D4B_SCAN70_v1
36165,ADV,-34,462,P4-10-100,e0:5a:1b:15:b2:ee,462_P4-10-100,RX_UCCS_D4B_SCAN70_v1
36795,ADV,-40,469,P4-10-100,e0:5a:1b:15:b2:ee,469_P4-10-100,RX_UCCS_D4B_SCAN70_v1
38800,ADV,-34,489,P4-10-500,e0:5a:1b:15:b2:ee,489_P4-10-500,RX_UCCS_D4B_SCAN70_v1
39811,ADV,-36,499,P4-10-500,e0:5a:1b:15:b2:ee,499_P4-10-500,RX_UCCS_D4B_SCAN70_v1
40313,ADV,-35,504,P4-10-500,e0:5a:1b:15:b2:ee,504_P4-10-500,RX_UCCS_D4B_SCAN70_v1
41826,ADV,-34,519,P4-10-500,e0:5a:1b:15:b2:ee,519_P4-10-500,RX_UCCS_D4B_SCAN70_v1
42329,ADV,-34,524,P4-10-500,e0:5a:1b:15:b2:ee,524_P4-10-500,RX_UCCS_D4B_SCAN70_v1
42840,ADV,-34,529,P4-10-500,e0:5a:1b:15:b2:ee,529_P4-10-500,RX_UCCS_D4B_SCAN70_v1
43334,ADV,-33,534,P4-10-500,e0:5a:1b:15:b2:ee,534_P4-10-500,RX_UCCS_D4B_SCAN70_v1
43835,ADV,-34,539,P4-10-500,e0:5a:1b:15:b2:ee,539_P4-10-500,RX_UCCS_D4B_SCAN70_v1
45360,ADV,-41,554,P4-10-500,e0:5a:1b:15:b2:ee,554_P4-10-500,RX_UCCS_D4B_SCAN70_v1
45863,ADV,-41,559,P4-10-500,e0:5a:1b:15:b2:ee,559_P4-10-500,RX_UCCS_D4B_SCAN70_v1
46391,ADV,-41,564,P4-10-500,e0:5a:1b:15:b2:ee,564_P4-10-500,RX_UCCS_D4B_SCAN70_v1
46876,ADV,-41,570,P4-10-500,e0:5a:1b:15:b2:ee,570_P4-10-500,RX_UCCS_D4B_SCAN70_v1
48402,ADV,-35,585,P4-10-500,e0:5a:1b:15:b2:ee,585_P4-10-500,RX_UCCS_D4B_SCAN70_v1
48903,ADV,-35,590,P4-10-500,e0:5a:1b:15:b2:ee,590_P4-10-500,RX_UCCS_D4B_SCAN70_v1
49403,ADV,-35,595,P4-10-500,e0:5a:1b:15:b2:ee,595_P4-10-500,RX_UCCS_D4B_SCAN70_v1
49916,ADV,-35,600,P4-10-500,e0:5a:1b:15:b2:ee,600_P4-10-500,RX_UCCS_D4B_SCAN70_v1
50490,ADV,-34,606,P4-03-100,e0:5a:1b:15:b2:ee,606_P4-03-100,RX_UCCS_D4B_SCAN70_v1
51016,ADV,-34,611,P4-03-100,e0:5a:1b:15:b2:ee,611_P4-03-100,RX_UCCS_D4B_SCAN70_v1
51647,ADV,-41,617,P4-07-100,e0:5a:1b:15:b2:ee,617_P4-07-100,RX_UCCS_D4B_SCAN70_v1
52162,ADV,-41,622,P4-07-100,e0:5a:1b:15:b2:ee,622_P4-07-100,RX_UCCS_D4B_SCAN70_v1
52775,ADV,-35,629,P4-07-100,e0:5a:1b:15:b2:ee,629_P4-07-100,RX_UCCS_D4B_SCAN70_v1
53207,ADV,-35,633,P4-07-100,e0:5a:1b:15:b2:ee,633_P4-07-100,RX_UCCS_D4B_SCAN70_v1
53727,ADV,-36,638,P4-07-100,e0:5a:1b:15:b2:ee,638_P4-07-100,RX_UCCS_D4B_SCAN70_v1
54144,ADV,-35,642,P4-03-100,e0:5a:1b:15:b2:ee,642_P4-03-100,RX_UCCS_D4B_SCAN70_v1
54885,ADV,-33,650,P4-03-100,e0:5a:1b:15:b2:ee,650_P4-03-100,RX_UCCS_D4B_SCAN70_v1
55512,ADV,-40,656,P4-03-100,e0:5a:1b:15:b2:ee,656_P4-03-100,RX_UCCS_D4B_SCAN70_v1
55837,ADV,-35,659,P4-03-100,e0:5a:1b:15:b2:ee,659_P4-03-100,RX_UCCS_D4B_SCAN70_v1
56484,ADV,-41,665,P4-03-100,e0:5a:1b:15:b2:ee,665_P4-03-100,RX_UCCS_D4B_SCAN70_v1
56919,ADV,-41,670,P4-03-100,e0:5a:1b:15:b2:ee,670_P4-03-100,RX_UCCS_D4B_SCAN70_v1
57448,ADV,-41,675,P4-03-100,e0:5a:1b:15:b2:ee,675_P4-03-100,RX_UCCS_D4B_SCAN70_v1
57866,ADV,-41,679,P4-03-100,e0:5a:1b:15:b2:ee,679_P4-03-100,RX_UCCS_D4B_SCAN70_v1
58487,ADV,-34,686,P4-09-100,e0:5a:1b:15:b2:ee,686_P4-09-100,RX_UCCS_D4B_SCAN70_v1
59034,ADV,-35,691,P4-09-100,e0:5a:1b:15:b2:ee,691_P4-09-100,RX_UCCS_D4B_SCAN70_v1
59655,ADV,-34,697,P4-09-100,e0:5a:1b:15:b2:ee,697_P4-09-100,RX_UCCS_D4B_SCAN70_v1
60290,ADV,-41,704,P4-09-100,e0:5a:1b:15:b2:ee,704_P4-09-100,RX_UCCS_D4B_SCAN70_v1
60710,ADV,-41,708,P4-09-100,e0:5a:1b:15:b2:ee,708_P4-09-100,RX_UCCS_D4B_SCAN70_v1
61347,ADV,-34,714,P4-08-100,e0:5a:1b:15:b2:ee,714_P4-08-100,RX_UCCS_D4B_SCAN70_v1
61760,ADV,-41,718,P4-08-100,e0:5a:1b:15:b2:ee,718_P4-08-100,RX_UCCS_D4B_SCAN70_v1
62375,ADV,-34,725,P4-07-100,e0:5a:1b:15:b2:ee,725_P4-07-100,RX_UCCS_D4B_SCAN70_v1
62993,ADV,-34,731,P4-07-100,e0:5a:1b:15:b2:ee,731_P4-07-100,RX_UCCS_D4B_SCAN70_v1
63516,ADV,-34,736,P4-07-100,e0:5a:1b:15:b2:ee,736_P4-07-100,RX_UCCS_D4B_SCAN70_v1
64158,ADV,-41,742,P4-07-100,e0:5a:1b:15:b2:ee,742_P4-07-100,RX_UCCS_D4B_SCAN70_v1
64777,ADV,-35,749,P4-07-100,e0:5a:1b:15:b2:ee,749_P4-07-100,RX_UCCS_D4B_SCAN70_v1
65413,ADV,-34,755,P4-07-100,e0:5a:1b:15:b2:ee,755_P4-07-100,RX_UCCS_D4B_SCAN70_v1
65828,ADV,-34,759,P4-07-100,e0:5a:1b:15:b2:ee,759_P4-07-100,RX_UCCS_D4B_SCAN70_v1
66246,ADV,-35,763,P4-07-100,e0:5a:1b:15:b2:ee,763_P4-07-100,RX_UCCS_D4B_SCAN70_v1
66888,ADV,-34,770,P4-07-500,e0:5a:1b:15:b2:ee,770_P4-07-500,RX_UCCS_D4B_SCAN70_v1
67490,ADV,-41,776,P4-00-100,e0:5a:1b:15:b2:ee,776_P4-00-100,RX_UCCS_D4B_SCAN70_v1
67911,ADV,-41,780,P4-00-100,e0:5a:1b:15:b2:ee,780_P4-00-100,RX_UCCS_D4B_SCAN70_v1
68224,ADV,-33,783,P4-00-100,e0:5a:1b:15:b2:ee,783_P4-00-100,RX_UCCS_D4B_SCAN70_v1
68772,ADV,-34,788,P4-00-100,e0:5a:1b:15:b2:ee,788_P4-00-100,RX_UCCS_D4B_SCAN70_v1
69068,ADV,-35,791,P4-00-100,e0:5a:1b:15:b2:ee,791_P4-00-100,RX_UCCS_D4B_SCAN70_v1
69377,ADV,-40,795,P4-00-100,e0:5a:1b:15:b2:ee,795_P4-00-100,RX_UCCS_D4B_SCAN70_v1
69901,ADV,-41,800,P4-07-100,e0:5a:1b:15:b2:ee,800_P4-07-100,RX_UCCS_D4B_SCAN70_v1
70312,ADV,-41,804,P4-07-100,e0:5a:1b:15:b2:ee,804_P4-07-100,RX_UCCS_D4B_SCAN70_v1
70944,ADV,-35,810,P4-07-100,e0:5a:1b:15:b2:ee,810_P4-07-100,RX_UCCS_D4B_SCAN70_v1
71678,ADV,-34,818,P4-07-100,e0:5a:1b:15:b2:ee,818_P4-07-100,RX_UCCS_D4B_SCAN70_v1
72087,ADV,-34,822,P4-07-100,e0:5a:1b:15:b2:ee,822_P4-07-100,RX_UCCS_D4B_SCAN70_v1
72626,ADV,-34,827,P4-07-100,e0:5a:1b:15:b2:ee,827_P4-07-100,RX_UCCS_D4B_SCAN70_v1
73265,ADV,-40,833,P4-07-100,e0:5a:1b:15:b2:ee,833_P4-07-100,RX_UCCS_D4B_SCAN70_v1
73887,ADV,-35,840,P4-07-100,e0:5a:1b:15:b2:ee,840_P4-07-100,RX_UCCS_D4B_SCAN70_v1
75103,ADV,-41,852,P4-07-500,e0:5a:1b:15:b2:ee,852_P4-07-500,RX_UCCS_D4B_SCAN70_v1
75616,ADV,-41,857,P4-07-500,e0:5a:1b:15:b2:ee,857_P4-07-500,RX_UCCS_D4B_SCAN70_v1
75996,ADV,-34,861,P4-04-100,e0:5a:1b:15:b2:ee,861_P4-04-100,RX_UCCS_D4B_SCAN70_v1
76629,ADV,-40,867,P4-04-100,e0:5a:1b:15:b2:ee,867_P4-04-100,RX_UCCS_D4B_SCAN70_v1
