ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D4B_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=U4-11-100
285,ADV,-38,108,U4-11-100,e0:5a:1b:15:b2:ee,108_U4-11-100,RX_UCCS_D4B_SCAN70_v1
821,ADV,-35,114,U4-11-100,e0:5a:1b:15:b2:ee,114_U4-11-100,RX_UCCS_D4B_SCAN70_v1
1133,ADV,-41,117,U4-11-100,e0:5a:1b:15:b2:ee,117_U4-11-100,RX_UCCS_D4B_SCAN70_v1
1552,ADV,-41,121,U4-10-100,e0:5a:1b:15:b2:ee,121_U4-10-100,RX_UCCS_D4B_SCAN70_v1
1958,ADV,-37,125,U4-10-100,e0:5a:1b:15:b2:ee,125_U4-10-100,RX_UCCS_D4B_SCAN70_v1
2379,ADV,-34,129,U4-10-100,e0:5a:1b:15:b2:ee,129_U4-10-100,RX_UCCS_D4B_SCAN70_v1
2899,ADV,-34,135,U4-10-100,e0:5a:1b:15:b2:ee,135_U4-10-100,RX_UCCS_D4B_SCAN70_v1
3204,ADV,-35,138,U4-10-100,e0:5a:1b:15:b2:ee,138_U4-10-100,RX_UCCS_D4B_SCAN70_v1
3843,ADV,-34,144,U4-10-100,e0:5a:1b:15:b2:ee,144_U4-10-100,RX_UCCS_D4B_SCAN70_v1
4160,ADV,-34,147,U4-10-100,e0:5a:1b:15:b2:ee,147_U4-10-100,RX_UCCS_D4B_SCAN70_v1
4786,ADV,-34,153,U4-10-100,e0:5a:1b:15:b2:ee,153_U4-10-100,RX_UCCS_D4B_SCAN70_v1
5322,ADV,-39,159,U4-10-100,e0:5a:1b:15:b2:ee,159_U4-10-100,RX_UCCS_D4B_SCAN70_v1
6508,ADV,-35,171,U4-10-500,e0:5a:1b:15:b2:ee,171_U4-10-500,RX_UCCS_D4B_SCAN70_v1
7018,ADV,-35,176,U4-10-500,e0:5a:1b:15:b2:ee,176_U4-10-500,RX_UCCS_D4B_SCAN70_v1
7527,ADV,-36,181,U4-10-500,e0:5a:1b:15:b2:ee,181_U4-10-500,RX_UCCS_D4B_SCAN70_v1
8028,ADV,-35,186,U4-10-500,e0:5a:1b:15:b2:ee,186_U4-10-500,RX_UCCS_D4B_SCAN70_v1
9549,ADV,-38,201,U4-10-500,e0:5a:1b:15:b2:ee,201_U4-10-500,RX_UCCS_D4B_SCAN70_v1
10049,ADV,-35,206,U4-10-500,e0:5a:1b:15:b2:ee,206_U4-10-500,RX_UCCS_D4B_SCAN70_v1
11062,ADV,-35,216,U4-10-500,e0:5a:1b:15:b2:ee,216_U4-10-500,RX_UCCS_D4B_SCAN70_v1
12592,ADV,-41,231,U4-10-500,e0:5a:1b:15:b2:ee,231_U4-10-500,RX_UCCS_D4B_SCAN70_v1
13090,ADV,-41,236,U4-10-500,e0:5a:1b:15:b2:ee,236_U4-10-500,RX_UCCS_D4B_SCAN70_v1
13623,ADV,-41,242,U4-10-500,e0:5a:1b:15:b2:ee,242_U4-10-500,RX_UCCS_D4B_SCAN70_v1
14214,ADV,-35,248,U4-06-100,e0:5a:1b:15:b2:ee,248_U4-06-100,RX_UCCS_D4B_SCAN70_v1
14743,ADV,-35,253,U4-06-100,e0:5a:1b:15:b2:ee,253_U4-06-100,RX_UCCS_D4B_SCAN70_v1
15069,ADV,-41,256,U4-06-100,e0:5a:1b:15:b2:ee,256_U4-06-100,RX_UCCS_D4B_SCAN70_v1
15402,ADV,-35,259,U4-06-100,e0:5a:1b:15:b2:ee,259_U4-06-100,RX_UCCS_D4B_SCAN70_v1
16032,ADV,-42,266,U4-06-100,e0:5a:1b:15:b2:ee,266_U4-06-100,RX_UCCS_D4B_SCAN70_v1
16781,ADV,-35,273,U4-06-100,e0:5a:1b:15:b2:ee,273_U4-06-100,RX_UCCS_D4B_SCAN70_v1
17278,ADV,-35,278,U4-06-100,e0:5a:1b:15:b2:ee,278_U4-06-100,RX_UCCS_D4B_SCAN70_v1
17698,ADV,-34,283,U4-06-100,e0:5a:1b:15:b2:ee,283_U4-06-100,RX_UCCS_D4B_SCAN70_v1
18219,ADV,-35,288,U4-06-100,e0:5a:1b:15:b2:ee,288_U4-06-100,RX_UCCS_D4B_SCAN70_v1
19007,ADV,-35,296,U4-06-500,e0:5a:1b:15:b2:ee,296_U4-06-500,RX_UCCS_D4B_SCAN70_v1
20017,ADV,-34,306,U4-06-500,e0:5a:1b:15:b2:ee,306_U4-06-500,RX_UCCS_D4B_SCAN70_v1
21544,ADV,-35,321,U4-06-500,e0:5a:1b:15:b2:ee,321_U4-06-500,RX_UCCS_D4B_SCAN70_v1
22050,ADV,-35,326,U4-06-500,e0:5a:1b:15:b2:ee,326_U4-06-500,RX_UCCS_D4B_SCAN70_v1
22557,ADV,-35,331,U4-06-500,e0:5a:1b:15:b2:ee,331_U4-06-500,RX_UCCS_D4B_SCAN70_v1
23079,ADV,-35,336,U4-06-500,e0:5a:1b:15:b2:ee,336_U4-06-500,RX_UCCS_D4B_SCAN70_v1
23520,ADV,-38,341,U4-07-100,e0:5a:1b:15:b2:ee,341_U4-07-100,RX_UCCS_D4B_SCAN70_v1
24157,ADV,-42,347,U4-07-100,e0:5a:1b:15:b2:ee,347_U4-07-100,RX_UCCS_D4B_SCAN70_v1
24664,ADV,-43,352,U4-07-100,e0:5a:1b:15:b2:ee,352_U4-07-100,RX_UCCS_D4B_SCAN70_v1
25299,ADV,-36,359,U4-07-100,e0:5a:1b:15:b2:ee,359_U4-07-100,RX_UCCS_D4B_SCAN70_v1
26256,ADV,-35,368,U4-11-100,e0:5a:1b:15:b2:ee,368_U4-11-100,RX_UCCS_D4B_SCAN70_v1
26889,ADV,-35,374,U4-11-100,e0:5a:1b:15:b2:ee,374_U4-11-100,RX_UCCS_D4B_SCAN70_v1
27206,ADV,-35,378,U4-04-100,e0:5a:1b:15:b2:ee,378_U4-04-100,RX_UCCS_D4B_SCAN70_v1
27550,ADV,-42,381,U4-04-100,e0:5a:1b:15:b2:ee,381_U4-04-100,RX_UCCS_D4B_SCAN70_v1
28164,ADV,-34,387,U4-04-100,e0:5a:1b:15:b2:ee,387_U4-04-100,RX_UCCS_D4B_SCAN70_v1
28785,ADV,-38,393,U4-04-100,e0:5a:1b:15:b2:ee,393_U4-04-100,RX_UCCS_D4B_SCAN70_v1
29110,ADV,-35,397,U4-04-100,e0:5a:1b:15:b2:ee,397_U4-04-100,RX_UCCS_D4B_SCAN70_v1
29428,ADV,-40,400,U4-04-100,e0:5a:1b:15:b2:ee,400_U4-04-100,RX_UCCS_D4B_SCAN70_v1
29760,ADV,-40,403,U4-04-100,e0:5a:1b:15:b2:ee,403_U4-04-100,RX_UCCS_D4B_SCAN70_v1
30400,ADV,-40,409,U4-04-100,e0:5a:1b:15:b2:ee,409_U4-04-100,RX_UCCS_D4B_SCAN70_v1
30908,ADV,-40,415,U4-04-100,e0:5a:1b:15:b2:ee,415_U4-04-100,RX_UCCS_D4B_SCAN70_v1
31510,ADV,-34,421,U4-04-500,e0:5a:1b:15:b2:ee,421_U4-04-500,RX_UCCS_D4B_SCAN70_v1
32018,ADV,-35,426,U4-04-500,e0:5a:1b:15:b2:ee,426_U4-04-500,RX_UCCS_D4B_SCAN70_v1
32516,ADV,-35,431,U4-10-100,e0:5a:1b:15:b2:ee,431_U4-10-100,RX_UCCS_D4B_SCAN70_v1
33148,ADV,-38,437,U4-10-100,e0:5a:1b:15:b2:ee,437_U4-10-100,RX_UCCS_D4B_SCAN70_v1
33465,ADV,-35,440,U4-10-100,e0:5a:1b:15:b2:ee,440_U4-10-100,RX_UCCS_D4B_SCAN70_v1
33779,ADV,-39,443,U4-10-100,e0:5a:1b:15:b2:ee,443_U4-10-100,RX_UCCS_D4B_SCAN70_v1
34395,ADV,-34,450,U4-10-100,e0:5a:1b:15:b2:ee,450_U4-10-100,RX_UCCS_D4B_SCAN70_v1
34822,ADV,-34,454,U4-10-100,e0:5a:1b:15:b2:ee,454_U4-10-100,RX_UCCS_D4B_SCAN70_v1
35132,ADV,-40,457,U4-10-100,e0:5a:1b:15:b2:ee,457_U4-10-100,RX_UCCS_D4B_SCAN70_v1
35562,ADV,-38,461,U4-10-100,e0:5a:1b:15:b2:ee,461_U4-10-100,RX_UCCS_D4B_SCAN70_v1
35980,ADV,-39,465,U4-10-100,e0:5a:1b:15:b2:ee,465_U4-10-100,RX_UCCS_D4B_SCAN70_v1
36516,ADV,-38,471,U4-10-100,e0:5a:1b:15:b2:ee,471_U4-10-100,RX_UCCS_D4B_SCAN70_v1
37322,ADV,-34,479,U4-10-500,e0:5a:1b:15:b2:ee,479_U4-10-500,RX_UCCS_D4B_SCAN70_v1
38338,ADV,-34,489,U4-10-500,e0:5a:1b:15:b2:ee,489_U4-10-500,RX_UCCS_D4B_SCAN70_v1
39344,ADV,-35,499,U4-10-500,e0:5a:1b:15:b2:ee,499_U4-10-500,RX_UCCS_D4B_SCAN70_v1
40354,ADV,-38,509,U4-10-500,e0:5a:1b:15:b2:ee,509_U4-10-500,RX_UCCS_D4B_SCAN70_v1
41869,ADV,-41,524,U4-10-500,e0:5a:1b:15:b2:ee,524_U4-10-500,RX_UCCS_D4B_SCAN70_v1
42376,ADV,-41,529,U4-10-500,e0:5a:1b:15:b2:ee,529_U4-10-500,RX_UCCS_D4B_SCAN70_v1
42887,ADV,-41,534,U4-10-500,e0:5a:1b:15:b2:ee,534_U4-10-500,RX_UCCS_D4B_SCAN70_v1
43402,ADV,-41,539,U4-10-500,e0:5a:1b:15:b2:ee,539_U4-10-500,RX_UCCS_D4B_SCAN70_v1
45390,ADV,-36,560,U4-10-500,e0:5a:1b:15:b2:ee,560_U4-10-500,RX_UCCS_D4B_SCAN70_v1
45902,ADV,-36,565,U4-10-500,e0:5a:1b:15:b2:ee,565_U4-10-500,RX_UCCS_D4B_SCAN70_v1
46398,ADV,-36,570,U4-10-500,e0:5a:1b:15:b2:ee,570_U4-10-500,RX_UCCS_D4B_SCAN70_v1
46902,ADV,-35,575,U4-10-500,e0:5a:1b:15:b2:ee,575_U4-10-500,RX_UCCS_D4B_SCAN70_v1
48428,ADV,-35,590,U4-10-500,e0:5a:1b:15:b2:ee,590_U4-10-500,RX_UCCS_D4B_SCAN70_v1
49426,ADV,-38,600,U4-10-500,e0:5a:1b:15:b2:ee,600_U4-10-500,RX_UCCS_D4B_SCAN70_v1
49935,ADV,-38,605,U4-03-500,e0:5a:1b:15:b2:ee,605_U4-03-500,RX_UCCS_D4B_SCAN70_v1
50436,ADV,-38,610,U4-03-100,e0:5a:1b:15:b2:ee,610_U4-03-100,RX_UCCS_D4B_SCAN70_v1
51060,ADV,-40,616,U4-07-100,e0:5a:1b:15:b2:ee,616_U4-07-100,RX_UCCS_D4B_SCAN70_v1
51702,ADV,-35,622,U4-07-100,e0:5a:1b:15:b2:ee,622_U4-07-100,RX_UCCS_D4B_SCAN70_v1
52101,ADV,-38,627,U4-07-100,e0:5a:1b:15:b2:ee,627_U4-07-100,RX_UCCS_D4B_SCAN70_v1
52522,ADV,-41,631,U4-07-100,e0:5a:1b:15:b2:ee,631_U4-07-100,RX_UCCS_D4B_SCAN70_v1
52940,ADV,-41,635,U4-07-100,e0:5a:1b:15:b2:ee,635_U4-07-100,RX_UCCS_D4B_SCAN70_v1
53474,ADV,-40,640,U4-07-100,e0:5a:1b:15:b2:ee,640_U4-07-100,RX_UCCS_D4B_SCAN70_v1
54095,ADV,-34,646,U4-03-100,e0:5a:1b:15:b2:ee,646_U4-03-100,RX_UCCS_D4B_SCAN70_v1
54529,ADV,-35,651,U4-03-100,e0:5a:1b:15:b2:ee,651_U4-03-100,RX_UCCS_D4B_SCAN70_v1
55044,ADV,-35,656,U4-03-100,e0:5a:1b:15:b2:ee,656_U4-03-100,RX_UCCS_D4B_SCAN70_v1
55688,ADV,-39,662,U4-03-100,e0:5a:1b:15:b2:ee,662_U4-03-100,RX_UCCS_D4B_SCAN70_v1
56140,ADV,-39,667,U4-03-100,e0:5a:1b:15:b2:ee,667_U4-03-100,RX_UCCS_D4B_SCAN70_v1
56635,ADV,-40,672,U4-03-100,e0:5a:1b:15:b2:ee,672_U4-03-100,RX_UCCS_D4B_SCAN70_v1
57264,ADV,-40,678,U4-03-100,e0:5a:1b:15:b2:ee,678_U4-03-100,RX_UCCS_D4B_SCAN70_v1
57797,ADV,-40,684,U4-09-100,e0:5a:1b:15:b2:ee,684_U4-09-100,RX_UCCS_D4B_SCAN70_v1
58106,ADV,-40,687,U4-09-100,e0:5a:1b:15:b2:ee,687_U4-09-100,RX_UCCS_D4B_SCAN70_v1
58531,ADV,-40,691,U4-09-100,e0:5a:1b:15:b2:ee,691_U4-09-100,RX_UCCS_D4B_SCAN70_v1
59370,ADV,-34,699,U4-09-100,e0:5a:1b:15:b2:ee,699_U4-09-100,RX_UCCS_D4B_SCAN70_v1
60009,ADV,-39,706,U4-09-100,e0:5a:1b:15:b2:ee,706_U4-09-100,RX_UCCS_D4B_SCAN70_v1
60312,ADV,-34,709,U4-09-100,e0:5a:1b:15:b2:ee,709_U4-09-100,RX_UCCS_D4B_SCAN70_v1
60930,ADV,-40,715,U4-08-100,e0:5a:1b:15:b2:ee,715_U4-08-100,RX_UCCS_D4B_SCAN70_v1
61450,ADV,-40,720,U4-08-100,e0:5a:1b:15:b2:ee,720_U4-08-100,RX_UCCS_D4B_SCAN70_v1
62267,ADV,-41,728,U4-07-100,e0:5a:1b:15:b2:ee,728_U4-07-100,RX_UCCS_D4B_SCAN70_v1
62696,ADV,-34,733,U4-07-100,e0:5a:1b:15:b2:ee,733_U4-07-100,RX_UCCS_D4B_SCAN70_v1
63229,ADV,-35,738,U4-07-100,e0:5a:1b:15:b2:ee,738_U4-07-100,RX_UCCS_D4B_SCAN70_v1
63865,ADV,-36,744,U4-07-100,e0:5a:1b:15:b2:ee,744_U4-07-100,RX_UCCS_D4B_SCAN70_v1
64178,ADV,-35,747,U4-07-100,e0:5a:1b:15:b2:ee,747_U4-07-100,RX_UCCS_D4B_SCAN70_v1
64602,ADV,-36,752,U4-07-100,e0:5a:1b:15:b2:ee,752_U4-07-100,RX_UCCS_D4B_SCAN70_v1
65125,ADV,-35,757,U4-07-100,e0:5a:1b:15:b2:ee,757_U4-07-100,RX_UCCS_D4B_SCAN70_v1
65757,ADV,-40,763,U4-07-100,e0:5a:1b:15:b2:ee,763_U4-07-100,RX_UCCS_D4B_SCAN70_v1
66177,ADV,-40,767,U4-07-100,e0:5a:1b:15:b2:ee,767_U4-07-100,RX_UCCS_D4B_SCAN70_v1
66921,ADV,-41,775,U4-00-500,e0:5a:1b:15:b2:ee,775_U4-00-500,RX_UCCS_D4B_SCAN70_v1
67320,ADV,-38,779,U4-00-100,e0:5a:1b:15:b2:ee,779_U4-00-100,RX_UCCS_D4B_SCAN70_v1
67851,ADV,-41,784,U4-00-100,e0:5a:1b:15:b2:ee,784_U4-00-100,RX_UCCS_D4B_SCAN70_v1
68458,ADV,-35,790,U4-00-100,e0:5a:1b:15:b2:ee,790_U4-00-100,RX_UCCS_D4B_SCAN70_v1
68987,ADV,-35,795,U4-00-100,e0:5a:1b:15:b2:ee,795_U4-00-100,RX_UCCS_D4B_SCAN70_v1
69322,ADV,-41,799,U4-07-100,e0:5a:1b:15:b2:ee,799_U4-07-100,RX_UCCS_D4B_SCAN70_v1
69925,ADV,-35,805,U4-07-100,e0:5a:1b:15:b2:ee,805_U4-07-100,RX_UCCS_D4B_SCAN70_v1
70567,ADV,-38,811,U4-07-100,e0:5a:1b:15:b2:ee,811_U4-07-100,RX_UCCS_D4B_SCAN70_v1
70990,ADV,-39,815,U4-07-100,e0:5a:1b:15:b2:ee,815_U4-07-100,RX_UCCS_D4B_SCAN70_v1
71514,ADV,-39,821,U4-07-100,e0:5a:1b:15:b2:ee,821_U4-07-100,RX_UCCS_D4B_SCAN70_v1
71940,ADV,-35,825,U4-07-100,e0:5a:1b:15:b2:ee,825_U4-07-100,RX_UCCS_D4B_SCAN70_v1
72480,ADV,-35,830,U4-07-100,e0:5a:1b:15:b2:ee,830_U4-07-100,RX_UCCS_D4B_SCAN70_v1
73218,ADV,-34,838,U4-07-100,e0:5a:1b:15:b2:ee,838_U4-07-100,RX_UCCS_D4B_SCAN70_v1
74116,ADV,-40,847,U4-07-500,e0:5a:1b:15:b2:ee,847_U4-07-500,RX_UCCS_D4B_SCAN70_v1
75327,ADV,-39,859,U4-04-100,e0:5a:1b:15:b2:ee,859_U4-04-100,RX_UCCS_D4B_SCAN70_v1
75843,ADV,-38,864,U4-04-100,e0:5a:1b:15:b2:ee,864_U4-04-100,RX_UCCS_D4B_SCAN70_v1
