ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D4B_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=F4-10-100
313,ADV,-35,131,F4-10-100,e0:5a:1b:15:b2:ee,131_F4-10-100,RX_UCCS_D4B_SCAN70_v1
1042,ADV,-39,139,F4-10-100,e0:5a:1b:15:b2:ee,139_F4-10-100,RX_UCCS_D4B_SCAN70_v1
2073,ADV,-39,149,F4-10-100,e0:5a:1b:15:b2:ee,149_F4-10-100,RX_UCCS_D4B_SCAN70_v1
2724,ADV,-36,155,F4-10-100,e0:5a:1b:15:b2:ee,155_F4-10-100,RX_UCCS_D4B_SCAN70_v1
3464,ADV,-39,163,F4-10-100,e0:5a:1b:15:b2:ee,163_F4-10-100,RX_UCCS_D4B_SCAN70_v1
4185,ADV,-35,170,F4-10-100,e0:5a:1b:15:b2:ee,170_F4-10-100,RX_UCCS_D4B_SCAN70_v1
4917,ADV,-38,177,F4-10-100,e0:5a:1b:15:b2:ee,177_F4-10-100,RX_UCCS_D4B_SCAN70_v1
5772,ADV,-38,186,F4-10-100,e0:5a:1b:15:b2:ee,186_F4-10-100,RX_UCCS_D4B_SCAN70_v1
6585,ADV,-36,194,F4-10-100,e0:5a:1b:15:b2:ee,194_F4-10-100,RX_UCCS_D4B_SCAN70_v1
7539,ADV,-36,203,F4-10-100,e0:5a:1b:15:b2:ee,203_F4-10-100,RX_UCCS_D4B_SCAN70_v1
8150,ADV,-35,210,F4-10-100,e0:5a:1b:15:b2:ee,210_F4-10-100,RX_UCCS_D4B_SCAN70_v1
8782,ADV,-38,216,F4-10-100,e0:5a:1b:15:b2:ee,216_F4-10-100,RX_UCCS_D4B_SCAN70_v1
9402,ADV,-35,222,F4-10-100,e0:5a:1b:15:b2:ee,222_F4-10-100,RX_UCCS_D4B_SCAN70_v1
10265,ADV,-39,231,F4-10-100,e0:5a:1b:15:b2:ee,231_F4-10-100,RX_UCCS_D4B_SCAN70_v1
11208,ADV,-38,240,F4-10-100,e0:5a:1b:15:b2:ee,240_F4-10-100,RX_UCCS_D4B_SCAN70_v1
12145,ADV,-38,250,F4-06-100,e0:5a:1b:15:b2:ee,250_F4-06-100,RX_UCCS_D4B_SCAN70_v1
12881,ADV,-35,257,F4-06-100,e0:5a:1b:15:b2:ee,257_F4-06-100,RX_UCCS_D4B_SCAN70_v1
13945,ADV,-35,267,F4-06-100,e0:5a:1b:15:b2:ee,267_F4-06-100,RX_UCCS_D4B_SCAN70_v1
14671,ADV,-35,275,F4-06-100,e0:5a:1b:15:b2:ee,275_F4-06-100,RX_UCCS_D4B_SCAN70_v1
15506,ADV,-37,283,F4-06-100,e0:5a:1b:15:b2:ee,283_F4-06-100,RX_UCCS_D4B_SCAN70_v1
16146,ADV,-36,290,F4-06-100,e0:5a:1b:15:b2:ee,290_F4-06-100,RX_UCCS_D4B_SCAN70_v1
16787,ADV,-38,296,F4-06-100,e0:5a:1b:15:b2:ee,296_F4-06-100,RX_UCCS_D4B_SCAN70_v1
17729,ADV,-38,305,F4-06-100,e0:5a:1b:15:b2:ee,305_F4-06-100,RX_UCCS_D4B_SCAN70_v1
18675,ADV,-35,315,F4-06-100,e0:5a:1b:15:b2:ee,315_F4-06-100,RX_UCCS_D4B_SCAN70_v1
19307,ADV,-39,321,F4-06-100,e0:5a:1b:15:b2:ee,321_F4-06-100,RX_UCCS_D4B_SCAN70_v1
19835,ADV,-40,326,F4-06-100,e0:5a:1b:15:b2:ee,326_F4-06-100,RX_UCCS_D4B_SCAN70_v1
20780,ADV,-39,336,F4-06-100,e0:5a:1b:15:b2:ee,336_F4-06-100,RX_UCCS_D4B_SCAN70_v1
21760,ADV,-39,345,F4-07-100,e0:5a:1b:15:b2:ee,345_F4-07-100,RX_UCCS_D4B_SCAN70_v1
22250,ADV,-38,351,F4-07-100,e0:5a:1b:15:b2:ee,351_F4-07-100,RX_UCCS_D4B_SCAN70_v1
22881,ADV,-36,357,F4-07-100,e0:5a:1b:15:b2:ee,357_F4-07-100,RX_UCCS_D4B_SCAN70_v1
23937,ADV,-35,367,F4-11-100,e0:5a:1b:15:b2:ee,367_F4-11-100,RX_UCCS_D4B_SCAN70_v1
24568,ADV,-39,374,F4-11-100,e0:5a:1b:15:b2:ee,374_F4-11-100,RX_UCCS_D4B_SCAN70_v1
25387,ADV,-35,382,F4-04-100,e0:5a:1b:15:b2:ee,382_F4-04-100,RX_UCCS_D4B_SCAN70_v1
26018,ADV,-38,388,F4-04-100,e0:5a:1b:15:b2:ee,388_F4-04-100,RX_UCCS_D4B_SCAN70_v1
26862,ADV,-35,397,F4-04-100,e0:5a:1b:15:b2:ee,397_F4-04-100,RX_UCCS_D4B_SCAN70_v1
27665,ADV,-36,405,F4-04-100,e0:5a:1b:15:b2:ee,405_F4-04-100,RX_UCCS_D4B_SCAN70_v1
28406,ADV,-39,412,F4-04-100,e0:5a:1b:15:b2:ee,412_F4-04-100,RX_UCCS_D4B_SCAN70_v1
28926,ADV,-38,417,F4-04-100,e0:5a:1b:15:b2:ee,417_F4-04-100,RX_UCCS_D4B_SCAN70_v1
29768,ADV,-38,426,F4-04-100,e0:5a:1b:15:b2:ee,426_F4-04-100,RX_UCCS_D4B_SCAN70_v1
30509,ADV,-36,433,F4-10-100,e0:5a:1b:15:b2:ee,433_F4-10-100,RX_UCCS_D4B_SCAN70_v1
31042,ADV,-36,439,F4-10-100,e0:5a:1b:15:b2:ee,439_F4-10-100,RX_UCCS_D4B_SCAN70_v1
31662,ADV,-38,445,F4-10-100,e0:5a:1b:15:b2:ee,445_F4-10-100,RX_UCCS_D4B_SCAN70_v1
32495,ADV,-35,453,F4-10-100,e0:5a:1b:15:b2:ee,453_F4-10-100,RX_UCCS_D4B_SCAN70_v1
33231,ADV,-38,460,F4-10-100,e0:5a:1b:15:b2:ee,460_F4-10-100,RX_UCCS_D4B_SCAN70_v1
34169,ADV,-38,470,F4-10-100,e0:5a:1b:15:b2:ee,470_F4-10-100,RX_UCCS_D4B_SCAN70_v1
35015,ADV,-38,478,F4-10-100,e0:5a:1b:15:b2:ee,478_F4-10-100,RX_UCCS_D4B_SCAN70_v1
35850,ADV,-35,487,F4-10-100,e0:5a:1b:15:b2:ee,487_F4-10-100,RX_UCCS_D4B_SCAN70_v1
36631,ADV,-39,494,F4-10-100,e0:5a:1b:15:b2:ee,494_F4-10-100,RX_UCCS_D4B_SCAN70_v1
37424,ADV,-35,502,F4-10-100,e0:5a:1b:15:b2:ee,502_F4-10-100,RX_UCCS_D4B_SCAN70_v1
38059,ADV,-38,509,F4-10-100,e0:5a:1b:15:b2:ee,509_F4-10-100,RX_UCCS_D4B_SCAN70_v1
38895,ADV,-35,517,F4-10-100,e0:5a:1b:15:b2:ee,517_F4-10-100,RX_UCCS_D4B_SCAN70_v1
39530,ADV,-38,523,F4-10-100,e0:5a:1b:15:b2:ee,523_F4-10-100,RX_UCCS_D4B_SCAN70_v1
40781,ADV,-35,536,F4-10-100,e0:5a:1b:15:b2:ee,536_F4-10-100,RX_UCCS_D4B_SCAN70_v1
41304,ADV,-35,541,F4-10-100,e0:5a:1b:15:b2:ee,541_F4-10-100,RX_UCCS_D4B_SCAN70_v1
42249,ADV,-38,551,F4-10-100,e0:5a:1b:15:b2:ee,551_F4-10-100,RX_UCCS_D4B_SCAN70_v1
42991,ADV,-36,558,F4-10-100,e0:5a:1b:15:b2:ee,558_F4-10-100,RX_UCCS_D4B_SCAN70_v1
43841,ADV,-38,566,F4-10-100,e0:5a:1b:15:b2:ee,566_F4-10-100,RX_UCCS_D4B_SCAN70_v1
44569,ADV,-35,574,F4-10-100,e0:5a:1b:15:b2:ee,574_F4-10-100,RX_UCCS_D4B_SCAN70_v1
45419,ADV,-35,582,F4-10-100,e0:5a:1b:15:b2:ee,582_F4-10-100,RX_UCCS_D4B_SCAN70_v1
46048,ADV,-35,589,F4-10-100,e0:5a:1b:15:b2:ee,589_F4-10-100,RX_UCCS_D4B_SCAN70_v1
46900,ADV,-35,597,F4-10-100,e0:5a:1b:15:b2:ee,597_F4-10-100,RX_UCCS_D4B_SCAN70_v1
47633,ADV,-38,604,F4-10-100,e0:5a:1b:15:b2:ee,604_F4-10-100,RX_UCCS_D4B_SCAN70_v1
48475,ADV,-38,613,F4-03-100,e0:5a:1b:15:b2:ee,613_F4-03-100,RX_UCCS_D4B_SCAN70_v1
49202,ADV,-35,620,F4-07-100,e0:5a:1b:15:b2:ee,620_F4-07-100,RX_UCCS_D4B_SCAN70_v1
49837,ADV,-35,626,F4-07-100,e0:5a:1b:15:b2:ee,626_F4-07-100,RX_UCCS_D4B_SCAN70_v1
50672,ADV,-35,635,F4-07-100,e0:5a:1b:15:b2:ee,635_F4-07-100,RX_UCCS_D4B_SCAN70_v1
51192,ADV,-35,640,F4-07-100,e0:5a:1b:15:b2:ee,640_F4-07-100,RX_UCCS_D4B_SCAN70_v1
52165,ADV,-35,650,F4-03-100,e0:5a:1b:15:b2:ee,650_F4-03-100,RX_UCCS_D4B_SCAN70_v1
52760,ADV,-38,656,F4-03-100,e0:5a:1b:15:b2:ee,656_F4-03-100,RX_UCCS_D4B_SCAN70_v1
53288,ADV,-35,661,F4-03-100,e0:5a:1b:15:b2:ee,661_F4-03-100,RX_UCCS_D4B_SCAN70_v1
53922,ADV,-39,667,F4-03-100,e0:5a:1b:15:b2:ee,667_F4-03-100,RX_UCCS_D4B_SCAN70_v1
54869,ADV,-39,677,F4-03-100,e0:5a:1b:15:b2:ee,677_F4-03-100,RX_UCCS_D4B_SCAN70_v1
55500,ADV,-36,683,F4-09-100,e0:5a:1b:15:b2:ee,683_F4-09-100,RX_UCCS_D4B_SCAN70_v1
56134,ADV,-38,689,F4-09-100,e0:5a:1b:15:b2:ee,689_F4-09-100,RX_UCCS_D4B_SCAN70_v1
56967,ADV,-35,698,F4-09-100,e0:5a:1b:15:b2:ee,698_F4-09-100,RX_UCCS_D4B_SCAN70_v1
57600,ADV,-38,704,F4-09-100,e0:5a:1b:15:b2:ee,704_F4-09-100,RX_UCCS_D4B_SCAN70_v1
58231,ADV,-38,710,F4-09-100,e0:5a:1b:15:b2:ee,710_F4-09-100,RX_UCCS_D4B_SCAN70_v1
59174,ADV,-39,720,F4-08-100,e0:5a:1b:15:b2:ee,720_F4-08-100,RX_UCCS_D4B_SCAN70_v1
60015,ADV,-38,728,F4-07-100,e0:5a:1b:15:b2:ee,728_F4-07-100,RX_UCCS_D4B_SCAN70_v1
60637,ADV,-38,734,F4-07-100,e0:5a:1b:15:b2:ee,734_F4-07-100,RX_UCCS_D4B_SCAN70_v1
61465,ADV,-38,743,F4-07-100,e0:5a:1b:15:b2:ee,743_F4-07-100,RX_UCCS_D4B_SCAN70_v1
62011,ADV,-39,748,F4-07-100,e0:5a:1b:15:b2:ee,748_F4-07-100,RX_UCCS_D4B_SCAN70_v1
62718,ADV,-36,755,F4-07-100,e0:5a:1b:15:b2:ee,755_F4-07-100,RX_UCCS_D4B_SCAN70_v1
63451,ADV,-39,763,F4-07-100,e0:5a:1b:15:b2:ee,763_F4-07-100,RX_UCCS_D4B_SCAN70_v1
64075,ADV,-36,769,F4-07-100,e0:5a:1b:15:b2:ee,769_F4-07-100,RX_UCCS_D4B_SCAN70_v1
64814,ADV,-35,776,F4-00-100,e0:5a:1b:15:b2:ee,776_F4-00-100,RX_UCCS_D4B_SCAN70_v1
65528,ADV,-36,783,F4-00-100,e0:5a:1b:15:b2:ee,783_F4-00-100,RX_UCCS_D4B_SCAN70_v1
66364,ADV,-38,792,F4-00-100,e0:5a:1b:15:b2:ee,792_F4-00-100,RX_UCCS_D4B_SCAN70_v1
67181,ADV,-38,800,F4-07-100,e0:5a:1b:15:b2:ee,800_F4-07-100,RX_UCCS_D4B_SCAN70_v1
68020,ADV,-36,808,F4-07-100,e0:5a:1b:15:b2:ee,808_F4-07-100,RX_UCCS_D4B_SCAN70_v1
68976,ADV,-38,818,F4-07-100,e0:5a:1b:15:b2:ee,818_F4-07-100,RX_UCCS_D4B_SCAN70_v1
69610,ADV,-35,824,F4-07-100,e0:5a:1b:15:b2:ee,824_F4-07-100,RX_UCCS_D4B_SCAN70_v1
70554,ADV,-35,834,F4-07-100,e0:5a:1b:15:b2:ee,834_F4-07-100,RX_UCCS_D4B_SCAN70_v1
71386,ADV,-35,842,F4-07-100,e0:5a:1b:15:b2:ee,842_F4-07-100,RX_UCCS_D4B_SCAN70_v1
72011,ADV,-35,848,F4-07-100,e0:5a:1b:15:b2:ee,848_F4-07-100,RX_UCCS_D4B_SCAN70_v1
72762,ADV,-36,856,F4-07-100,e0:5a:1b:15:b2:ee,856_F4-07-100,RX_UCCS_D4B_SCAN70_v1
73595,ADV,-39,864,F4-04-100,e0:5a:1b:15:b2:ee,864_F4-04-100,RX_UCCS_D4B_SCAN70_v1
74223,ADV,-35,870,F4-04-100,e0:5a:1b:15:b2:ee,870_F4-04-100,RX_UCCS_D4B_SCAN70_v1
74854,ADV,-38,877,F4-04-100,e0:5a:1b:15:b2:ee,877_F4-04-100,RX_UCCS_D4B_SCAN70_v1
75386,ADV,-35,882,F4-04-100,e0:5a:1b:15:b2:ee,882_F4-04-100,RX_UCCS_D4B_SCAN70_v1
76113,ADV,-36,889,F4-04-100,e0:5a:1b:15:b2:ee,889_F4-04-100,RX_UCCS_D4B_SCAN70_v1
76747,ADV,-35,896,F4-04-100,e0:5a:1b:15:b2:ee,896_F4-04-100,RX_UCCS_D4B_SCAN70_v1
77279,ADV,-38,901,F4-04-100,e0:5a:1b:15:b2:ee,901_F4-04-100,RX_UCCS_D4B_SCAN70_v1
78029,ADV,-36,908,F4-04-100,e0:5a:1b:15:b2:ee,908_F4-04-100,RX_UCCS_D4B_SCAN70_v1
78862,ADV,-39,917,F4-04-100,e0:5a:1b:15:b2:ee,917_F4-04-100,RX_UCCS_D4B_SCAN70_v1
79600,ADV,-35,924,F4-04-100,e0:5a:1b:15:b2:ee,924_F4-04-100,RX_UCCS_D4B_SCAN70_v1
80012,ADV,-36,928,F4-04-100,e0:5a:1b:15:b2:ee,928_F4-04-100,RX_UCCS_D4B_SCAN70_v1
80756,ADV,-39,936,F4-04-100,e0:5a:1b:15:b2:ee,936_F4-04-100,RX_UCCS_D4B_SCAN70_v1
81593,ADV,-35,944,F4-04-100,e0:5a:1b:15:b2:ee,944_F4-04-100,RX_UCCS_D4B_SCAN70_v1
82237,ADV,-38,950,F4-04-100,e0:5a:1b:15:b2:ee,950_F4-04-100,RX_UCCS_D4B_SCAN70_v1
83057,ADV,-35,959,F4-04-100,e0:5a:1b:15:b2:ee,959_F4-04-100,RX_UCCS_D4B_SCAN70_v1
83706,ADV,-38,965,F4-06-100,e0:5a:1b:15:b2:ee,965_F4-06-100,RX_UCCS_D4B_SCAN70_v1
84433,ADV,-35,972,F4-06-100,e0:5a:1b:15:b2:ee,972_F4-06-100,RX_UCCS_D4B_SCAN70_v1
85259,ADV,-36,981,F4-06-100,e0:5a:1b:15:b2:ee,981_F4-06-100,RX_UCCS_D4B_SCAN70_v1
85898,ADV,-35,987,F4-06-100,e0:5a:1b:15:b2:ee,987_F4-06-100,RX_UCCS_D4B_SCAN70_v1
86532,ADV,-39,993,F4-06-100,e0:5a:1b:15:b2:ee,993_F4-06-100,RX_UCCS_D4B_SCAN70_v1
87149,ADV,-36,1000,F4-06-100,e0:5a:1b:15:b2:ee,1000_F4-06-100,RX_UCCS_D4B_SCAN70_v1
88002,ADV,-39,1008,F4-06-100,e0:5a:1b:15:b2:ee,1008_F4-06-100,RX_UCCS_D4B_SCAN70_v1
88951,ADV,-38,1018,F4-06-100,e0:5a:1b:15:b2:ee,1018_F4-06-100,RX_UCCS_D4B_SCAN70_v1
89693,ADV,-35,1025,F4-06-100,e0:5a:1b:15:b2:ee,1025_F4-06-100,RX_UCCS_D4B_SCAN70_v1
90364,ADV,-39,1031,F4-06-100,e0:5a:1b:15:b2:ee,1031_F4-06-100,RX_UCCS_D4B_SCAN70_v1
90850,ADV,-38,1037,F4-05-100,e0:5a:1b:15:b2:ee,1037_F4-05-100,RX_UCCS_D4B_SCAN70_v1
91386,ADV,-38,1042,F4-05-100,e0:5a:1b:15:b2:ee,1042_F4-05-100,RX_UCCS_D4B_SCAN70_v1
92011,ADV,-36,1048,F4-05-100,e0:5a:1b:15:b2:ee,1048_F4-05-100,RX_UCCS_D4B_SCAN70_v1
92939,ADV,-36,1057,F4-09-100,e0:5a:1b:15:b2:ee,1057_F4-09-100,RX_UCCS_D4B_SCAN70_v1
93561,ADV,-35,1064,F4-09-100,e0:5a:1b:15:b2:ee,1064_F4-09-100,RX_UCCS_D4B_SCAN70_v1
