ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D4B_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=P4-11-100
393,ADV,-40,113,P4-11-100,e0:5a:1b:15:b2:ee,113_P4-11-100,RX_UCCS_D4B_SCAN70_v1
933,ADV,-40,118,P4-11-100,e0:5a:1b:15:b2:ee,118_P4-11-100,RX_UCCS_D4B_SCAN70_v1
1657,ADV,-38,125,P4-10-100,e0:5a:1b:15:b2:ee,125_P4-10-100,RX_UCCS_D4B_SCAN70_v1
2503,ADV,-35,134,P4-10-100,e0:5a:1b:15:b2:ee,134_P4-10-100,RX_UCCS_D4B_SCAN70_v1
3025,ADV,-35,139,P4-10-100,e0:5a:1b:15:b2:ee,139_P4-10-100,RX_UCCS_D4B_SCAN70_v1
3667,ADV,-38,145,P4-10-100,e0:5a:1b:15:b2:ee,145_P4-10-100,RX_UCCS_D4B_SCAN70_v1
4307,ADV,-40,152,P4-10-100,e0:5a:1b:15:b2:ee,152_P4-10-100,RX_UCCS_D4B_SCAN70_v1
4929,ADV,-35,158,P4-10-100,e0:5a:1b:15:b2:ee,158_P4-10-100,RX_UCCS_D4B_SCAN70_v1
5545,ADV,-39,164,P4-10-100,e0:5a:1b:15:b2:ee,164_P4-10-100,RX_UCCS_D4B_SCAN70_v1
6198,ADV,-40,171,P4-10-500,e0:5a:1b:15:b2:ee,171_P4-10-500,RX_UCCS_D4B_SCAN70_v1
6700,ADV,-40,176,P4-10-500,e0:5a:1b:15:b2:ee,176_P4-10-500,RX_UCCS_D4B_SCAN70_v1
8220,ADV,-35,191,P4-10-500,e0:5a:1b:15:b2:ee,191_P4-10-500,RX_UCCS_D4B_SCAN70_v1
8730,ADV,-36,196,P4-10-500,e0:5a:1b:15:b2:ee,196_P4-10-500,RX_UCCS_D4B_SCAN70_v1
9233,ADV,-35,201,P4-10-500,e0:5a:1b:15:b2:ee,201_P4-10-500,RX_UCCS_D4B_SCAN70_v1
11261,ADV,-39,221,P4-10-500,e0:5a:1b:15:b2:ee,221_P4-10-500,RX_UCCS_D4B_SCAN70_v1
11769,ADV,-39,226,P4-10-500,e0:5a:1b:15:b2:ee,226_P4-10-500,RX_UCCS_D4B_SCAN70_v1
12272,ADV,-39,232,P4-10-500,e0:5a:1b:15:b2:ee,232_P4-10-500,RX_UCCS_D4B_SCAN70_v1
12774,ADV,-38,237,P4-10-500,e0:5a:1b:15:b2:ee,237_P4-10-500,RX_UCCS_D4B_SCAN70_v1
13690,ADV,-39,246,P4-06-100,e0:5a:1b:15:b2:ee,246_P4-06-100,RX_UCCS_D4B_SCAN70_v1
14221,ADV,-39,251,P4-06-100,e0:5a:1b:15:b2:ee,251_P4-06-100,RX_UCCS_D4B_SCAN70_v1
14850,ADV,-40,257,P4-06-100,e0:5a:1b:15:b2:ee,257_P4-06-100,RX_UCCS_D4B_SCAN70_v1
15473,ADV,-35,264,P4-06-100,e0:5a:1b:15:b2:ee,264_P4-06-100,RX_UCCS_D4B_SCAN70_v1
16219,ADV,-40,271,P4-06-100,e0:5a:1b:15:b2:ee,271_P4-06-100,RX_UCCS_D4B_SCAN70_v1
16633,ADV,-39,275,P4-06-100,e0:5a:1b:15:b2:ee,275_P4-06-100,RX_UCCS_D4B_SCAN70_v1
17267,ADV,-40,281,P4-06-100,e0:5a:1b:15:b2:ee,281_P4-06-100,RX_UCCS_D4B_SCAN70_v1
17665,ADV,-40,285,P4-06-100,e0:5a:1b:15:b2:ee,285_P4-06-100,RX_UCCS_D4B_SCAN70_v1
18195,ADV,-39,291,P4-06-500,e0:5a:1b:15:b2:ee,291_P4-06-500,RX_UCCS_D4B_SCAN70_v1
18697,ADV,-40,296,P4-06-500,e0:5a:1b:15:b2:ee,296_P4-06-500,RX_UCCS_D4B_SCAN70_v1
20218,ADV,-34,311,P4-06-500,e0:5a:1b:15:b2:ee,311_P4-06-500,RX_UCCS_D4B_SCAN70_v1
20713,ADV,-34,316,P4-06-500,e0:5a:1b:15:b2:ee,316_P4-06-500,RX_UCCS_D4B_SCAN70_v1
21227,ADV,-34,321,P4-06-500,e0:5a:1b:15:b2:ee,321_P4-06-500,RX_UCCS_D4B_SCAN70_v1
21722,ADV,-35,326,P4-06-500,e0:5a:1b:15:b2:ee,326_P4-06-500,RX_UCCS_D4B_SCAN70_v1
22225,ADV,-35,331,P4-06-500,e0:5a:1b:15:b2:ee,331_P4-06-500,RX_UCCS_D4B_SCAN70_v1
22991,ADV,-39,339,P4-07-100,e0:5a:1b:15:b2:ee,339_P4-07-100,RX_UCCS_D4B_SCAN70_v1
23831,ADV,-39,347,P4-07-100,e0:5a:1b:15:b2:ee,347_P4-07-100,RX_UCCS_D4B_SCAN70_v1
24461,ADV,-40,353,P4-07-100,e0:5a:1b:15:b2:ee,353_P4-07-100,RX_UCCS_D4B_SCAN70_v1
25079,ADV,-35,360,P4-07-100,e0:5a:1b:15:b2:ee,360_P4-07-100,RX_UCCS_D4B_SCAN70_v1
25712,ADV,-38,366,P4-11-100,e0:5a:1b:15:b2:ee,366_P4-11-100,RX_UCCS_D4B_SCAN70_v1
26341,ADV,-41,372,P4-11-100,e0:5a:1b:15:b2:ee,372_P4-11-100,RX_UCCS_D4B_SCAN70_v1
26981,ADV,-35,379,P4-04-100,e0:5a:1b:15:b2:ee,379_P4-04-100,RX_UCCS_D4B_SCAN70_v1
27612,ADV,-35,385,P4-04-100,e0:5a:1b:15:b2:ee,385_P4-04-100,RX_UCCS_D4B_SCAN70_v1
28126,ADV,-35,390,P4-04-100,e0:5a:1b:15:b2:ee,390_P4-04-100,RX_UCCS_D4B_SCAN70_v1
28756,ADV,-40,396,P4-04-100,e0:5a:1b:15:b2:ee,396_P4-04-100,RX_UCCS_D4B_SCAN70_v1
29185,ADV,-39,401,P4-04-100,e0:5a:1b:15:b2:ee,401_P4-04-100,RX_UCCS_D4B_SCAN70_v1
29911,ADV,-35,408,P4-04-100,e0:5a:1b:15:b2:ee,408_P4-04-100,RX_UCCS_D4B_SCAN70_v1
30539,ADV,-35,414,P4-04-100,e0:5a:1b:15:b2:ee,414_P4-04-100,RX_UCCS_D4B_SCAN70_v1
30951,ADV,-34,418,P4-04-100,e0:5a:1b:15:b2:ee,418_P4-04-100,RX_UCCS_D4B_SCAN70_v1
32099,ADV,-38,430,P4-10-100,e0:5a:1b:15:b2:ee,430_P4-10-100,RX_UCCS_D4B_SCAN70_v1
32620,ADV,-38,435,P4-10-100,e0:5a:1b:15:b2:ee,435_P4-10-100,RX_UCCS_D4B_SCAN70_v1
33257,ADV,-34,441,P4-10-100,e0:5a:1b:15:b2:ee,441_P4-10-100,RX_UCCS_D4B_SCAN70_v1
33880,ADV,-39,448,P4-10-100,e0:5a:1b:15:b2:ee,448_P4-10-100,RX_UCCS_D4B_SCAN70_v1
34298,ADV,-38,452,P4-10-100,e0:5a:1b:15:b2:ee,452_P4-10-100,RX_UCCS_D4B_SCAN70_v1
34850,ADV,-35,457,P4-10-100,e0:5a:1b:15:b2:ee,457_P4-10-100,RX_UCCS_D4B_SCAN70_v1
35266,ADV,-34,461,P4-10-100,e0:5a:1b:15:b2:ee,461_P4-10-100,RX_UCCS_D4B_SCAN70_v1
35677,ADV,-34,465,P4-10-100,e0:5a:1b:15:b2:ee,465_P4-10-100,RX_UCCS_D4B_SCAN70_v1
36315,ADV,-35,472,P4-10-100,e0:5a:1b:15:b2:ee,472_P4-10-100,RX_UCCS_D4B_SCAN70_v1
37493,ADV,-35,484,P4-10-500,e0:5a:1b:15:b2:ee,484_P4-10-500,RX_UCCS_D4B_SCAN70_v1
38004,ADV,-34,489,P4-10-500,e0:5a:1b:15:b2:ee,489_P4-10-500,RX_UCCS_D4B_SCAN70_v1
38507,ADV,-34,494,P4-10-500,e0:5a:1b:15:b2:ee,494_P4-10-500,RX_UCCS_D4B_SCAN70_v1
39008,ADV,-35,499,P4-10-500,e0:5a:1b:15:b2:ee,499_P4-10-500,RX_UCCS_D4B_SCAN70_v1
39513,ADV,-35,504,P4-10-500,e0:5a:1b:15:b2:ee,504_P4-10-500,RX_UCCS_D4B_SCAN70_v1
41026,ADV,-35,519,P4-10-500,e0:5a:1b:15:b2:ee,519_P4-10-500,RX_UCCS_D4B_SCAN70_v1
41529,ADV,-35,524,P4-10-500,e0:5a:1b:15:b2:ee,524_P4-10-500,RX_UCCS_D4B_SCAN70_v1
42036,ADV,-34,529,P4-10-500,e0:5a:1b:15:b2:ee,529_P4-10-500,RX_UCCS_D4B_SCAN70_v1
42537,ADV,-35,534,P4-10-500,e0:5a:1b:15:b2:ee,534_P4-10-500,RX_UCCS_D4B_SCAN70_v1
44058,ADV,-40,549,P4-10-500,e0:5a:1b:15:b2:ee,549_P4-10-500,RX_UCCS_D4B_SCAN70_v1
45069,ADV,-40,559,P4-10-500,e0:5a:1b:15:b2:ee,559_P4-10-500,RX_UCCS_D4B_SCAN70_v1
45579,ADV,-40,564,P4-10-500,e0:5a:1b:15:b2:ee,564_P4-10-500,RX_UCCS_D4B_SCAN70_v1
46076,ADV,-40,570,P4-10-500,e0:5a:1b:15:b2:ee,570_P4-10-500,RX_UCCS_D4B_SCAN70_v1
47592,ADV,-35,585,P4-10-500,e0:5a:1b:15:b2:ee,585_P4-10-500,RX_UCCS_D4B_SCAN70_v1
48597,ADV,-35,595,P4-10-500,e0:5a:1b:15:b2:ee,595_P4-10-500,RX_UCCS_D4B_SCAN70_v1
49097,ADV,-36,600,P4-10-500,e0:5a:1b:15:b2:ee,600_P4-10-500,RX_UCCS_D4B_SCAN70_v1
49699,ADV,-34,606,P4-03-100,e0:5a:1b:15:b2:ee,606_P4-03-100,RX_UCCS_D4B_SCAN70_v1
50212,ADV,-35,611,P4-03-100,e0:5a:1b:15:b2:ee,611_P4-03-100,RX_UCCS_D4B_SCAN70_v1
50846,ADV,-40,617,P4-07-100,e0:5a:1b:15:b2:ee,617_P4-07-100,RX_UCCS_D4B_SCAN70_v1
51272,ADV,-40,621,P4-07-100,e0:5a:1b:15:b2:ee,621_P4-07-100,RX_UCCS_D4B_SCAN70_v1
51901,ADV,-36,628,P4-07-100,e0:5a:1b:15:b2:ee,628_P4-07-100,RX_UCCS_D4B_SCAN70_v1
52427,ADV,-36,633,P4-07-100,e0:5a:1b:15:b2:ee,633_P4-07-100,RX_UCCS_D4B_SCAN70_v1
52858,ADV,-35,637,P4-07-100,e0:5a:1b:15:b2:ee,637_P4-07-100,RX_UCCS_D4B_SCAN70_v1
53377,ADV,-35,643,P4-03-100,e0:5a:1b:15:b2:ee,643_P4-03-100,RX_UCCS_D4B_SCAN70_v1
53907,ADV,-35,648,P4-03-100,e0:5a:1b:15:b2:ee,648_P4-03-100,RX_UCCS_D4B_SCAN70_v1
54535,ADV,-35,654,P4-03-100,e0:5a:1b:15:b2:ee,654_P4-03-100,RX_UCCS_D4B_SCAN70_v1
55161,ADV,-41,660,P4-03-100,e0:5a:1b:15:b2:ee,660_P4-03-100,RX_UCCS_D4B_SCAN70_v1
55783,ADV,-36,667,P4-03-100,e0:5a:1b:15:b2:ee,667_P4-03-100,RX_UCCS_D4B_SCAN70_v1
56310,ADV,-35,672,P4-03-100,e0:5a:1b:15:b2:ee,672_P4-03-100,RX_UCCS_D4B_SCAN70_v1
56723,ADV,-38,676,P4-03-100,e0:5a:1b:15:b2:ee,676_P4-03-100,RX_UCCS_D4B_SCAN70_v1
57078,ADV,-40,679,P4-03-100,e0:5a:1b:15:b2:ee,679_P4-03-100,RX_UCCS_D4B_SCAN70_v1
57674,ADV,-35,686,P4-09-100,e0:5a:1b:15:b2:ee,686_P4-09-100,RX_UCCS_D4B_SCAN70_v1
58198,ADV,-35,691,P4-09-100,e0:5a:1b:15:b2:ee,691_P4-09-100,RX_UCCS_D4B_SCAN70_v1
58839,ADV,-35,697,P4-09-100,e0:5a:1b:15:b2:ee,697_P4-09-100,RX_UCCS_D4B_SCAN70_v1
59357,ADV,-35,702,P4-09-100,e0:5a:1b:15:b2:ee,702_P4-09-100,RX_UCCS_D4B_SCAN70_v1
59985,ADV,-41,709,P4-09-100,e0:5a:1b:15:b2:ee,709_P4-09-100,RX_UCCS_D4B_SCAN70_v1
60616,ADV,-38,715,P4-08-100,e0:5a:1b:15:b2:ee,715_P4-08-100,RX_UCCS_D4B_SCAN70_v1
61238,ADV,-34,721,P4-08-100,e0:5a:1b:15:b2:ee,721_P4-08-100,RX_UCCS_D4B_SCAN70_v1
61651,ADV,-34,725,P4-07-100,e0:5a:1b:15:b2:ee,725_P4-07-100,RX_UCCS_D4B_SCAN70_v1
62063,ADV,-35,729,P4-07-100,e0:5a:1b:15:b2:ee,729_P4-07-100,RX_UCCS_D4B_SCAN70_v1
62386,ADV,-40,733,P4-07-100,e0:5a:1b:15:b2:ee,733_P4-07-100,RX_UCCS_D4B_SCAN70_v1
62822,ADV,-41,737,P4-07-100,e0:5a:1b:15:b2:ee,737_P4-07-100,RX_UCCS_D4B_SCAN70_v1
63345,ADV,-41,742,P4-07-100,e0:5a:1b:15:b2:ee,742_P4-07-100,RX_UCCS_D4B_SCAN70_v1
63978,ADV,-35,748,P4-07-100,e0:5a:1b:15:b2:ee,748_P4-07-100,RX_UCCS_D4B_SCAN70_v1
64467,ADV,-35,753,P4-07-100,e0:5a:1b:15:b2:ee,753_P4-07-100,RX_UCCS_D4B_SCAN70_v1
65091,ADV,-35,760,P4-07-100,e0:5a:1b:15:b2:ee,760_P4-07-100,RX_UCCS_D4B_SCAN70_v1
65508,ADV,-34,764,P4-07-100,e0:5a:1b:15:b2:ee,764_P4-07-100,RX_UCCS_D4B_SCAN70_v1
66030,ADV,-35,769,P4-07-100,e0:5a:1b:15:b2:ee,769_P4-07-100,RX_UCCS_D4B_SCAN70_v1
66697,ADV,-40,776,P4-00-100,e0:5a:1b:15:b2:ee,776_P4-00-100,RX_UCCS_D4B_SCAN70_v1
67316,ADV,-36,782,P4-00-100,e0:5a:1b:15:b2:ee,782_P4-00-100,RX_UCCS_D4B_SCAN70_v1
67739,ADV,-38,786,P4-00-100,e0:5a:1b:15:b2:ee,786_P4-00-100,RX_UCCS_D4B_SCAN70_v1
68262,ADV,-35,791,P4-00-100,e0:5a:1b:15:b2:ee,791_P4-00-100,RX_UCCS_D4B_SCAN70_v1
68779,ADV,-35,797,P4-07-100,e0:5a:1b:15:b2:ee,797_P4-07-100,RX_UCCS_D4B_SCAN70_v1
69196,ADV,-35,801,P4-07-100,e0:5a:1b:15:b2:ee,801_P4-07-100,RX_UCCS_D4B_SCAN70_v1
69732,ADV,-36,806,P4-07-100,e0:5a:1b:15:b2:ee,806_P4-07-100,RX_UCCS_D4B_SCAN70_v1
70350,ADV,-35,812,P4-07-100,e0:5a:1b:15:b2:ee,812_P4-07-100,RX_UCCS_D4B_SCAN70_v1
70985,ADV,-40,819,P4-07-100,e0:5a:1b:15:b2:ee,819_P4-07-100,RX_UCCS_D4B_SCAN70_v1
71420,ADV,-40,823,P4-07-100,e0:5a:1b:15:b2:ee,823_P4-07-100,RX_UCCS_D4B_SCAN70_v1
72139,ADV,-35,830,P4-07-100,e0:5a:1b:15:b2:ee,830_P4-07-100,RX_UCCS_D4B_SCAN70_v1
72782,ADV,-34,836,P4-07-100,e0:5a:1b:15:b2:ee,836_P4-07-100,RX_UCCS_D4B_SCAN70_v1
74312,ADV,-41,852,P4-07-500,e0:5a:1b:15:b2:ee,852_P4-07-500,RX_UCCS_D4B_SCAN70_v1
74843,ADV,-40,857,P4-07-500,e0:5a:1b:15:b2:ee,857_P4-07-500,RX_UCCS_D4B_SCAN70_v1
75317,ADV,-40,862,P4-04-100,e0:5a:1b:15:b2:ee,862_P4-04-100,RX_UCCS_D4B_SCAN70_v1
75940,ADV,-35,868,P4-04-100,e0:5a:1b:15:b2:ee,868_P4-04-100,RX_UCCS_D4B_SCAN70_v1
76269,ADV,-40,871,P4-04-100,e0:5a:1b:15:b2:ee,871_P4-04-100,RX_UCCS_D4B_SCAN70_v1
76873,ADV,-35,877,P4-04-100,e0:5a:1b:15:b2:ee,877_P4-04-100,RX_UCCS_D4B_SCAN70_v1
77187,ADV,-40,881,P4-04-100,e0:5a:1b:15:b2:ee,881_P4-04-100,RX_UCCS_D4B_SCAN70_v1
77718,ADV,-41,886,P4-04-100,e0:5a:1b:15:b2:ee,886_P4-04-100,RX_UCCS_D4B_SCAN70_v1
78344,ADV,-35,892,P4-04-100,e0:5a:1b:15:b2:ee,892_P4-04-100,RX_UCCS_D4B_SCAN70_v1
78877,ADV,-36,898,P4-04-100,e0:5a:1b:15:b2:ee,898_P4-04-100,RX_UCCS_D4B_SCAN70_v1
