ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D4B_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=U4-10-100
194,ADV,-34,138,U4-10-100,e0:5a:1b:15:b2:ee,138_U4-10-100,RX_UCCS_D4B_SCAN70_v1
930,ADV,-39,145,U4-10-100,e0:5a:1b:15:b2:ee,145_U4-10-100,RX_UCCS_D4B_SCAN70_v1
1554,ADV,-36,152,U4-10-100,e0:5a:1b:15:b2:ee,152_U4-10-100,RX_UCCS_D4B_SCAN70_v1
1867,ADV,-38,155,U4-10-100,e0:5a:1b:15:b2:ee,155_U4-10-100,RX_UCCS_D4B_SCAN70_v1
2489,ADV,-39,161,U4-10-100,e0:5a:1b:15:b2:ee,161_U4-10-100,RX_UCCS_D4B_SCAN70_v1
2955,ADV,-39,166,U4-10-500,e0:5a:1b:15:b2:ee,166_U4-10-500,RX_UCCS_D4B_SCAN70_v1
3456,ADV,-40,171,U4-10-500,e0:5a:1b:15:b2:ee,171_U4-10-500,RX_UCCS_D4B_SCAN70_v1
3965,ADV,-39,176,U4-10-500,e0:5a:1b:15:b2:ee,176_U4-10-500,RX_UCCS_D4B_SCAN70_v1
5477,ADV,-35,191,U4-10-500,e0:5a:1b:15:b2:ee,191_U4-10-500,RX_UCCS_D4B_SCAN70_v1
5971,ADV,-34,196,U4-10-500,e0:5a:1b:15:b2:ee,196_U4-10-500,RX_UCCS_D4B_SCAN70_v1
6983,ADV,-34,206,U4-10-500,e0:5a:1b:15:b2:ee,206_U4-10-500,RX_UCCS_D4B_SCAN70_v1
7978,ADV,-34,216,U4-10-500,e0:5a:1b:15:b2:ee,216_U4-10-500,RX_UCCS_D4B_SCAN70_v1
9488,ADV,-37,231,U4-10-500,e0:5a:1b:15:b2:ee,231_U4-10-500,RX_UCCS_D4B_SCAN70_v1
9990,ADV,-39,236,U4-10-500,e0:5a:1b:15:b2:ee,236_U4-10-500,RX_UCCS_D4B_SCAN70_v1
10974,ADV,-38,246,U4-06-100,e0:5a:1b:15:b2:ee,246_U4-06-100,RX_UCCS_D4B_SCAN70_v1
11483,ADV,-37,251,U4-06-100,e0:5a:1b:15:b2:ee,251_U4-06-100,RX_UCCS_D4B_SCAN70_v1
11902,ADV,-39,255,U4-06-100,e0:5a:1b:15:b2:ee,255_U4-06-100,RX_UCCS_D4B_SCAN70_v1
12434,ADV,-38,260,U4-06-100,e0:5a:1b:15:b2:ee,260_U4-06-100,RX_UCCS_D4B_SCAN70_v1
13065,ADV,-39,267,U4-06-100,e0:5a:1b:15:b2:ee,267_U4-06-100,RX_UCCS_D4B_SCAN70_v1
13694,ADV,-34,273,U4-06-100,e0:5a:1b:15:b2:ee,273_U4-06-100,RX_UCCS_D4B_SCAN70_v1
14327,ADV,-38,279,U4-06-100,e0:5a:1b:15:b2:ee,279_U4-06-100,RX_UCCS_D4B_SCAN70_v1
15165,ADV,-34,288,U4-06-100,e0:5a:1b:15:b2:ee,288_U4-06-100,RX_UCCS_D4B_SCAN70_v1
15976,ADV,-39,296,U4-06-500,e0:5a:1b:15:b2:ee,296_U4-06-500,RX_UCCS_D4B_SCAN70_v1
17482,ADV,-34,311,U4-06-500,e0:5a:1b:15:b2:ee,311_U4-06-500,RX_UCCS_D4B_SCAN70_v1
17991,ADV,-34,316,U4-06-500,e0:5a:1b:15:b2:ee,316_U4-06-500,RX_UCCS_D4B_SCAN70_v1
18498,ADV,-34,321,U4-06-500,e0:5a:1b:15:b2:ee,321_U4-06-500,RX_UCCS_D4B_SCAN70_v1
19002,ADV,-34,326,U4-06-500,e0:5a:1b:15:b2:ee,326_U4-06-500,RX_UCCS_D4B_SCAN70_v1
20254,ADV,-37,339,U4-07-100,e0:5a:1b:15:b2:ee,339_U4-07-100,RX_UCCS_D4B_SCAN70_v1
20670,ADV,-39,343,U4-07-100,e0:5a:1b:15:b2:ee,343_U4-07-100,RX_UCCS_D4B_SCAN70_v1
21089,ADV,-39,347,U4-07-100,e0:5a:1b:15:b2:ee,347_U4-07-100,RX_UCCS_D4B_SCAN70_v1
21527,ADV,-40,351,U4-07-100,e0:5a:1b:15:b2:ee,351_U4-07-100,RX_UCCS_D4B_SCAN70_v1
22034,ADV,-40,356,U4-07-100,e0:5a:1b:15:b2:ee,356_U4-07-100,RX_UCCS_D4B_SCAN70_v1
22665,ADV,-36,363,U4-11-100,e0:5a:1b:15:b2:ee,363_U4-11-100,RX_UCCS_D4B_SCAN70_v1
23075,ADV,-39,367,U4-11-100,e0:5a:1b:15:b2:ee,367_U4-11-100,RX_UCCS_D4B_SCAN70_v1
23494,ADV,-39,371,U4-11-100,e0:5a:1b:15:b2:ee,371_U4-11-100,RX_UCCS_D4B_SCAN70_v1
23915,ADV,-39,375,U4-11-100,e0:5a:1b:15:b2:ee,375_U4-11-100,RX_UCCS_D4B_SCAN70_v1
24448,ADV,-38,380,U4-04-100,e0:5a:1b:15:b2:ee,380_U4-04-100,RX_UCCS_D4B_SCAN70_v1
24757,ADV,-34,384,U4-04-100,e0:5a:1b:15:b2:ee,384_U4-04-100,RX_UCCS_D4B_SCAN70_v1
25169,ADV,-34,388,U4-04-100,e0:5a:1b:15:b2:ee,388_U4-04-100,RX_UCCS_D4B_SCAN70_v1
25692,ADV,-34,393,U4-04-100,e0:5a:1b:15:b2:ee,393_U4-04-100,RX_UCCS_D4B_SCAN70_v1
26218,ADV,-35,398,U4-04-100,e0:5a:1b:15:b2:ee,398_U4-04-100,RX_UCCS_D4B_SCAN70_v1
26640,ADV,-33,403,U4-04-100,e0:5a:1b:15:b2:ee,403_U4-04-100,RX_UCCS_D4B_SCAN70_v1
27275,ADV,-39,409,U4-04-100,e0:5a:1b:15:b2:ee,409_U4-04-100,RX_UCCS_D4B_SCAN70_v1
27799,ADV,-40,414,U4-04-100,e0:5a:1b:15:b2:ee,414_U4-04-100,RX_UCCS_D4B_SCAN70_v1
28458,ADV,-37,421,U4-04-500,e0:5a:1b:15:b2:ee,421_U4-04-500,RX_UCCS_D4B_SCAN70_v1
29356,ADV,-36,430,U4-10-100,e0:5a:1b:15:b2:ee,430_U4-10-100,RX_UCCS_D4B_SCAN70_v1
29989,ADV,-34,436,U4-10-100,e0:5a:1b:15:b2:ee,436_U4-10-100,RX_UCCS_D4B_SCAN70_v1
30851,ADV,-39,444,U4-10-100,e0:5a:1b:15:b2:ee,444_U4-10-100,RX_UCCS_D4B_SCAN70_v1
31577,ADV,-39,452,U4-10-100,e0:5a:1b:15:b2:ee,452_U4-10-100,RX_UCCS_D4B_SCAN70_v1
32096,ADV,-37,457,U4-10-100,e0:5a:1b:15:b2:ee,457_U4-10-100,RX_UCCS_D4B_SCAN70_v1
32605,ADV,-38,462,U4-10-100,e0:5a:1b:15:b2:ee,462_U4-10-100,RX_UCCS_D4B_SCAN70_v1
33043,ADV,-37,466,U4-10-100,e0:5a:1b:15:b2:ee,466_U4-10-100,RX_UCCS_D4B_SCAN70_v1
33661,ADV,-41,473,U4-10-100,e0:5a:1b:15:b2:ee,473_U4-10-100,RX_UCCS_D4B_SCAN70_v1
34777,ADV,-33,484,U4-10-500,e0:5a:1b:15:b2:ee,484_U4-10-500,RX_UCCS_D4B_SCAN70_v1
35283,ADV,-34,489,U4-10-500,e0:5a:1b:15:b2:ee,489_U4-10-500,RX_UCCS_D4B_SCAN70_v1
35781,ADV,-34,494,U4-10-500,e0:5a:1b:15:b2:ee,494_U4-10-500,RX_UCCS_D4B_SCAN70_v1
36294,ADV,-35,499,U4-10-500,e0:5a:1b:15:b2:ee,499_U4-10-500,RX_UCCS_D4B_SCAN70_v1
37828,ADV,-37,514,U4-10-500,e0:5a:1b:15:b2:ee,514_U4-10-500,RX_UCCS_D4B_SCAN70_v1
38810,ADV,-39,524,U4-10-500,e0:5a:1b:15:b2:ee,524_U4-10-500,RX_UCCS_D4B_SCAN70_v1
39818,ADV,-39,534,U4-10-500,e0:5a:1b:15:b2:ee,534_U4-10-500,RX_UCCS_D4B_SCAN70_v1
41337,ADV,-40,549,U4-10-500,e0:5a:1b:15:b2:ee,549_U4-10-500,RX_UCCS_D4B_SCAN70_v1
42847,ADV,-39,565,U4-10-500,e0:5a:1b:15:b2:ee,565_U4-10-500,RX_UCCS_D4B_SCAN70_v1
44365,ADV,-34,580,U4-10-500,e0:5a:1b:15:b2:ee,580_U4-10-500,RX_UCCS_D4B_SCAN70_v1
45371,ADV,-35,590,U4-10-500,e0:5a:1b:15:b2:ee,590_U4-10-500,RX_UCCS_D4B_SCAN70_v1
45885,ADV,-34,595,U4-10-500,e0:5a:1b:15:b2:ee,595_U4-10-500,RX_UCCS_D4B_SCAN70_v1
46979,ADV,-38,606,U4-03-100,e0:5a:1b:15:b2:ee,606_U4-03-100,RX_UCCS_D4B_SCAN70_v1
47495,ADV,-37,611,U4-03-100,e0:5a:1b:15:b2:ee,611_U4-03-100,RX_UCCS_D4B_SCAN70_v1
48213,ADV,-34,618,U4-07-100,e0:5a:1b:15:b2:ee,618_U4-07-100,RX_UCCS_D4B_SCAN70_v1
48836,ADV,-39,624,U4-07-100,e0:5a:1b:15:b2:ee,624_U4-07-100,RX_UCCS_D4B_SCAN70_v1
49367,ADV,-40,630,U4-07-100,e0:5a:1b:15:b2:ee,630_U4-07-100,RX_UCCS_D4B_SCAN70_v1
49892,ADV,-38,635,U4-07-100,e0:5a:1b:15:b2:ee,635_U4-07-100,RX_UCCS_D4B_SCAN70_v1
50506,ADV,-39,641,U4-07-100,e0:5a:1b:15:b2:ee,641_U4-07-100,RX_UCCS_D4B_SCAN70_v1
50927,ADV,-40,645,U4-03-100,e0:5a:1b:15:b2:ee,645_U4-03-100,RX_UCCS_D4B_SCAN70_v1
51339,ADV,-39,649,U4-03-100,e0:5a:1b:15:b2:ee,649_U4-03-100,RX_UCCS_D4B_SCAN70_v1
51968,ADV,-36,656,U4-03-100,e0:5a:1b:15:b2:ee,656_U4-03-100,RX_UCCS_D4B_SCAN70_v1
52588,ADV,-33,662,U4-03-100,e0:5a:1b:15:b2:ee,662_U4-03-100,RX_UCCS_D4B_SCAN70_v1
53240,ADV,-38,668,U4-03-100,e0:5a:1b:15:b2:ee,668_U4-03-100,RX_UCCS_D4B_SCAN70_v1
53874,ADV,-40,675,U4-03-100,e0:5a:1b:15:b2:ee,675_U4-03-100,RX_UCCS_D4B_SCAN70_v1
54495,ADV,-32,681,U4-09-100,e0:5a:1b:15:b2:ee,681_U4-09-100,RX_UCCS_D4B_SCAN70_v1
55012,ADV,-34,686,U4-09-100,e0:5a:1b:15:b2:ee,686_U4-09-100,RX_UCCS_D4B_SCAN70_v1
55640,ADV,-39,692,U4-09-100,e0:5a:1b:15:b2:ee,692_U4-09-100,RX_UCCS_D4B_SCAN70_v1
56374,ADV,-34,700,U4-09-100,e0:5a:1b:15:b2:ee,700_U4-09-100,RX_UCCS_D4B_SCAN70_v1
56912,ADV,-35,705,U4-09-100,e0:5a:1b:15:b2:ee,705_U4-09-100,RX_UCCS_D4B_SCAN70_v1
57545,ADV,-39,712,U4-09-100,e0:5a:1b:15:b2:ee,712_U4-09-100,RX_UCCS_D4B_SCAN70_v1
58189,ADV,-39,718,U4-08-100,e0:5a:1b:15:b2:ee,718_U4-08-100,RX_UCCS_D4B_SCAN70_v1
58821,ADV,-38,724,U4-07-100,e0:5a:1b:15:b2:ee,724_U4-07-100,RX_UCCS_D4B_SCAN70_v1
59320,ADV,-35,729,U4-07-100,e0:5a:1b:15:b2:ee,729_U4-07-100,RX_UCCS_D4B_SCAN70_v1
59944,ADV,-38,736,U4-07-100,e0:5a:1b:15:b2:ee,736_U4-07-100,RX_UCCS_D4B_SCAN70_v1
60385,ADV,-39,740,U4-07-100,e0:5a:1b:15:b2:ee,740_U4-07-100,RX_UCCS_D4B_SCAN70_v1
60771,ADV,-37,744,U4-07-100,e0:5a:1b:15:b2:ee,744_U4-07-100,RX_UCCS_D4B_SCAN70_v1
61418,ADV,-39,750,U4-07-100,e0:5a:1b:15:b2:ee,750_U4-07-100,RX_UCCS_D4B_SCAN70_v1
62047,ADV,-36,756,U4-07-100,e0:5a:1b:15:b2:ee,756_U4-07-100,RX_UCCS_D4B_SCAN70_v1
62664,ADV,-38,763,U4-07-100,e0:5a:1b:15:b2:ee,763_U4-07-100,RX_UCCS_D4B_SCAN70_v1
63298,ADV,-40,769,U4-07-100,e0:5a:1b:15:b2:ee,769_U4-07-100,RX_UCCS_D4B_SCAN70_v1
63956,ADV,-39,776,U4-00-100,e0:5a:1b:15:b2:ee,776_U4-00-100,RX_UCCS_D4B_SCAN70_v1
64379,ADV,-40,780,U4-00-100,e0:5a:1b:15:b2:ee,780_U4-00-100,RX_UCCS_D4B_SCAN70_v1
64691,ADV,-40,783,U4-00-100,e0:5a:1b:15:b2:ee,783_U4-00-100,RX_UCCS_D4B_SCAN70_v1
65217,ADV,-39,788,U4-00-100,e0:5a:1b:15:b2:ee,788_U4-00-100,RX_UCCS_D4B_SCAN70_v1
65638,ADV,-39,792,U4-00-100,e0:5a:1b:15:b2:ee,792_U4-00-100,RX_UCCS_D4B_SCAN70_v1
66691,ADV,-39,803,U4-07-100,e0:5a:1b:15:b2:ee,803_U4-07-100,RX_UCCS_D4B_SCAN70_v1
67319,ADV,-39,809,U4-07-100,e0:5a:1b:15:b2:ee,809_U4-07-100,RX_UCCS_D4B_SCAN70_v1
67958,ADV,-34,816,U4-07-100,e0:5a:1b:15:b2:ee,816_U4-07-100,RX_UCCS_D4B_SCAN70_v1
68585,ADV,-39,822,U4-07-100,e0:5a:1b:15:b2:ee,822_U4-07-100,RX_UCCS_D4B_SCAN70_v1
69202,ADV,-39,828,U4-07-100,e0:5a:1b:15:b2:ee,828_U4-07-100,RX_UCCS_D4B_SCAN70_v1
69735,ADV,-39,833,U4-07-100,e0:5a:1b:15:b2:ee,833_U4-07-100,RX_UCCS_D4B_SCAN70_v1
70376,ADV,-34,840,U4-07-100,e0:5a:1b:15:b2:ee,840_U4-07-100,RX_UCCS_D4B_SCAN70_v1
71072,ADV,-40,847,U4-07-500,e0:5a:1b:15:b2:ee,847_U4-07-500,RX_UCCS_D4B_SCAN70_v1
71571,ADV,-41,852,U4-07-500,e0:5a:1b:15:b2:ee,852_U4-07-500,RX_UCCS_D4B_SCAN70_v1
72259,ADV,-34,859,U4-04-100,e0:5a:1b:15:b2:ee,859_U4-04-100,RX_UCCS_D4B_SCAN70_v1
72564,ADV,-39,862,U4-04-100,e0:5a:1b:15:b2:ee,862_U4-04-100,RX_UCCS_D4B_SCAN70_v1
73197,ADV,-35,868,U4-04-100,e0:5a:1b:15:b2:ee,868_U4-04-100,RX_UCCS_D4B_SCAN70_v1
73711,ADV,-35,873,U4-04-100,e0:5a:1b:15:b2:ee,873_U4-04-100,RX_UCCS_D4B_SCAN70_v1
74344,ADV,-39,880,U4-04-100,e0:5a:1b:15:b2:ee,880_U4-04-100,RX_UCCS_D4B_SCAN70_v1
74978,ADV,-41,886,U4-04-100,e0:5a:1b:15:b2:ee,886_U4-04-100,RX_UCCS_D4B_SCAN70_v1
75396,ADV,-40,890,U4-04-100,e0:5a:1b:15:b2:ee,890_U4-04-100,RX_UCCS_D4B_SCAN70_v1
75819,ADV,-40,894,U4-04-100,e0:5a:1b:15:b2:ee,894_U4-04-100,RX_UCCS_D4B_SCAN70_v1
76453,ADV,-37,901,U4-04-100,e0:5a:1b:15:b2:ee,901_U4-04-100,RX_UCCS_D4B_SCAN70_v1
77068,ADV,-34,907,U4-04-500,e0:5a:1b:15:b2:ee,907_U4-04-500,RX_UCCS_D4B_SCAN70_v1
77576,ADV,-34,912,U4-04-500,e0:5a:1b:15:b2:ee,912_U4-04-500,RX_UCCS_D4B_SCAN70_v1
79092,ADV,-40,927,U4-04-500,e0:5a:1b:15:b2:ee,927_U4-04-500,RX_UCCS_D4B_SCAN70_v1
80123,ADV,-40,937,U4-04-500,e0:5a:1b:15:b2:ee,937_U4-04-500,RX_UCCS_D4B_SCAN70_v1
82127,ADV,-40,957,U4-04-500,e0:5a:1b:15:b2:ee,957_U4-04-500,RX_UCCS_D4B_SCAN70_v1
82634,ADV,-41,962,U4-04-500,e0:5a:1b:15:b2:ee,962_U4-04-500,RX_UCCS_D4B_SCAN70_v1
83090,ADV,-40,967,U4-06-100,e0:5a:1b:15:b2:ee,967_U4-06-100,RX_UCCS_D4B_SCAN70_v1
83811,ADV,-34,974,U4-06-100,e0:5a:1b:15:b2:ee,974_U4-06-100,RX_UCCS_D4B_SCAN70_v1
84546,ADV,-40,982,U4-06-100,e0:5a:1b:15:b2:ee,982_U4-06-100,RX_UCCS_D4B_SCAN70_v1
