ms,event,rssi,seq,label,addr,mfd
# meta, firmware=RX_MODEC2P_1202, buf_size=512
42,ADV,-42,0,1,e0:5a:1b:15:c4:ca,0000_1
144,ADV,-40,0,1,e0:5a:1b:15:c4:ca,0000_1
251,ADV,-47,0,1,e0:5a:1b:15:c4:ca,0000_1
345,ADV,-43,1,1,e0:5a:1b:15:c4:ca,0001_1
450,ADV,-41,1,1,e0:5a:1b:15:c4:ca,0001_1
555,ADV,-47,1,1,e0:5a:1b:15:c4:ca,0001_1
654,ADV,-43,1,1,e0:5a:1b:15:c4:ca,0001_1
760,ADV,-40,1,1,e0:5a:1b:15:c4:ca,0001_1
875,ADV,-46,1,1,e0:5a:1b:15:c4:ca,0001_1
982,ADV,-42,1,1,e0:5a:1b:15:c4:ca,0001_1
1082,ADV,-40,1,1,e0:5a:1b:15:c4:ca,0001_1
1183,ADV,-47,1,1,e0:5a:1b:15:c4:ca,0001_1
1297,ADV,-46,2,0,e0:5a:1b:15:c4:ca,0002_0
1396,ADV,-42,2,0,e0:5a:1b:15:c4:ca,0002_0
1504,ADV,-40,2,0,e0:5a:1b:15:c4:ca,0002_0
1611,ADV,-47,2,0,e0:5a:1b:15:c4:ca,0002_0
1715,ADV,-42,2,0,e0:5a:1b:15:c4:ca,0002_0
1923,ADV,-48,2,0,e0:5a:1b:15:c4:ca,0002_0
2032,ADV,-43,2,0,e0:5a:1b:15:c4:ca,0002_0
2232,ADV,-47,2,0,e0:5a:1b:15:c4:ca,0002_0
2342,ADV,-47,3,0,e0:5a:1b:15:c4:ca,0003_0
2457,ADV,-43,3,0,e0:5a:1b:15:c4:ca,0003_0
2664,ADV,-48,3,0,e0:5a:1b:15:c4:ca,0003_0
2766,ADV,-43,3,0,e0:5a:1b:15:c4:ca,0003_0
2870,ADV,-40,3,0,e0:5a:1b:15:c4:ca,0003_0
2982,ADV,-46,3,0,e0:5a:1b:15:c4:ca,0003_0
3190,ADV,-44,3,0,e0:5a:1b:15:c4:ca,0003_0
3291,ADV,-40,4,0,e0:5a:1b:15:c4:ca,0004_0
3399,ADV,-47,4,0,e0:5a:1b:15:c4:ca,0004_0
3500,ADV,-42,4,0,e0:5a:1b:15:c4:ca,0004_0
3605,ADV,-40,4,0,e0:5a:1b:15:c4:ca,0004_0
3816,ADV,-43,4,0,e0:5a:1b:15:c4:ca,0004_0
3922,ADV,-41,4,0,e0:5a:1b:15:c4:ca,0004_0
4032,ADV,-47,4,0,e0:5a:1b:15:c4:ca,0004_0
4240,ADV,-43,4,0,e0:5a:1b:15:c4:ca,0004_0
4341,ADV,-41,5,0,e0:5a:1b:15:c4:ca,0005_0
4444,ADV,-47,5,0,e0:5a:1b:15:c4:ca,0005_0
4658,ADV,-40,5,0,e0:5a:1b:15:c4:ca,0005_0
4780,ADV,-47,5,0,e0:5a:1b:15:c4:ca,0005_0
4879,ADV,-43,5,0,e0:5a:1b:15:c4:ca,0005_0
4976,ADV,-41,5,0,e0:5a:1b:15:c4:ca,0005_0
5083,ADV,-47,5,0,e0:5a:1b:15:c4:ca,0005_0
5182,ADV,-43,5,0,e0:5a:1b:15:c4:ca,0005_0
5291,ADV,-42,6,0,e0:5a:1b:15:c4:ca,0006_0
5393,ADV,-40,6,0,e0:5a:1b:15:c4:ca,0006_0
5496,ADV,-47,6,0,e0:5a:1b:15:c4:ca,0006_0
5600,ADV,-42,6,0,e0:5a:1b:15:c4:ca,0006_0
5701,ADV,-40,6,0,e0:5a:1b:15:c4:ca,0006_0
5813,ADV,-46,6,0,e0:5a:1b:15:c4:ca,0006_0
5910,ADV,-43,6,0,e0:5a:1b:15:c4:ca,0006_0
6017,ADV,-41,6,0,e0:5a:1b:15:c4:ca,0006_0
6127,ADV,-47,6,0,e0:5a:1b:15:c4:ca,0006_0
6243,ADV,-47,6,0,e0:5a:1b:15:c4:ca,0006_0
6341,ADV,-44,7,0,e0:5a:1b:15:c4:ca,0007_0
6564,ADV,-46,7,0,e0:5a:1b:15:c4:ca,0007_0
6656,ADV,-105,7,0,e0:5a:1b:15:c4:ca,0007_0
6763,ADV,-41,7,0,e0:5a:1b:15:c4:ca,0007_0
6870,ADV,-48,7,0,e0:5a:1b:15:c4:ca,0007_0
7080,ADV,-38,7,0,e0:5a:1b:15:c4:ca,0007_0
7282,ADV,-42,8,0,e0:5a:1b:15:c4:ca,0008_0
7391,ADV,-44,8,0,e0:5a:1b:15:c4:ca,0008_0
7496,ADV,-40,8,0,e0:5a:1b:15:c4:ca,0008_0
7607,ADV,-47,8,0,e0:5a:1b:15:c4:ca,0008_0
7707,ADV,-42,8,0,e0:5a:1b:15:c4:ca,0008_0
7916,ADV,-47,8,0,e0:5a:1b:15:c4:ca,0008_0
8023,ADV,-42,8,0,e0:5a:1b:15:c4:ca,0008_0
8130,ADV,-41,8,0,e0:5a:1b:15:c4:ca,0008_0
8343,ADV,-47,9,6,e0:5a:1b:15:c4:ca,0009_6
8447,ADV,-42,9,6,e0:5a:1b:15:c4:ca,0009_6
8555,ADV,-40,9,6,e0:5a:1b:15:c4:ca,0009_6
8666,ADV,-47,9,6,e0:5a:1b:15:c4:ca,0009_6
8763,ADV,-43,9,6,e0:5a:1b:15:c4:ca,0009_6
8976,ADV,-46,9,6,e0:5a:1b:15:c4:ca,0009_6
9192,ADV,-42,9,6,e0:5a:1b:15:c4:ca,0009_6
9293,ADV,-40,10,11,e0:5a:1b:15:c4:ca,0010_11
9400,ADV,-46,10,11,e0:5a:1b:15:c4:ca,0010_11
9515,ADV,-43,10,11,e0:5a:1b:15:c4:ca,0010_11
9620,ADV,-41,10,11,e0:5a:1b:15:c4:ca,0010_11
9714,ADV,-47,10,11,e0:5a:1b:15:c4:ca,0010_11
9817,ADV,-44,10,11,e0:5a:1b:15:c4:ca,0010_11
9932,ADV,-40,10,11,e0:5a:1b:15:c4:ca,0010_11
10143,ADV,-47,10,11,e0:5a:1b:15:c4:ca,0010_11
10244,ADV,-43,11,11,e0:5a:1b:15:c4:ca,0011_11
10351,ADV,-40,11,11,e0:5a:1b:15:c4:ca,0011_11
10464,ADV,-46,11,11,e0:5a:1b:15:c4:ca,0011_11
10569,ADV,-43,11,11,e0:5a:1b:15:c4:ca,0011_11
10675,ADV,-40,11,11,e0:5a:1b:15:c4:ca,0011_11
10778,ADV,-47,11,11,e0:5a:1b:15:c4:ca,0011_11
10877,ADV,-44,11,11,e0:5a:1b:15:c4:ca,0011_11
10977,ADV,-40,11,11,e0:5a:1b:15:c4:ca,0011_11
11292,ADV,-42,12,10,e0:5a:1b:15:c4:ca,0012_10
11391,ADV,-40,12,10,e0:5a:1b:15:c4:ca,0012_10
11498,ADV,-47,12,10,e0:5a:1b:15:c4:ca,0012_10
11603,ADV,-43,12,10,e0:5a:1b:15:c4:ca,0012_10
11703,ADV,-40,12,10,e0:5a:1b:15:c4:ca,0012_10
11809,ADV,-47,12,10,e0:5a:1b:15:c4:ca,0012_10
11905,ADV,-43,12,10,e0:5a:1b:15:c4:ca,0012_10
12016,ADV,-40,12,10,e0:5a:1b:15:c4:ca,0012_10
12115,ADV,-47,12,10,e0:5a:1b:15:c4:ca,0012_10
12222,ADV,-43,12,10,e0:5a:1b:15:c4:ca,0012_10
12332,ADV,-40,13,10,e0:5a:1b:15:c4:ca,0013_10
12544,ADV,-47,13,10,e0:5a:1b:15:c4:ca,0013_10
12969,ADV,-42,13,10,e0:5a:1b:15:c4:ca,0013_10
13066,ADV,-40,13,10,e0:5a:1b:15:c4:ca,0013_10
13177,ADV,-47,13,10,e0:5a:1b:15:c4:ca,0013_10
13492,ADV,-40,14,10,e0:5a:1b:15:c4:ca,0014_10
13601,ADV,-48,14,10,e0:5a:1b:15:c4:ca,0014_10
13701,ADV,-43,14,10,e0:5a:1b:15:c4:ca,0014_10
13809,ADV,-40,14,10,e0:5a:1b:15:c4:ca,0014_10
13904,ADV,-47,14,10,e0:5a:1b:15:c4:ca,0014_10
14002,ADV,-42,14,10,e0:5a:1b:15:c4:ca,0014_10
14111,ADV,-41,14,10,e0:5a:1b:15:c4:ca,0014_10
14220,ADV,-47,14,10,e0:5a:1b:15:c4:ca,0014_10
14324,ADV,-42,15,10,e0:5a:1b:15:c4:ca,0015_10
14524,ADV,-46,15,10,e0:5a:1b:15:c4:ca,0015_10
14633,ADV,-44,15,10,e0:5a:1b:15:c4:ca,0015_10
14740,ADV,-42,15,10,e0:5a:1b:15:c4:ca,0015_10
14845,ADV,-40,15,10,e0:5a:1b:15:c4:ca,0015_10
14955,ADV,-47,15,10,e0:5a:1b:15:c4:ca,0015_10
15060,ADV,-43,15,10,e0:5a:1b:15:c4:ca,0015_10
15166,ADV,-40,15,10,e0:5a:1b:15:c4:ca,0015_10
15276,ADV,-46,16,10,e0:5a:1b:15:c4:ca,0016_10
15376,ADV,-43,16,10,e0:5a:1b:15:c4:ca,0016_10
15482,ADV,-40,16,10,e0:5a:1b:15:c4:ca,0016_10
15698,ADV,-47,16,10,e0:5a:1b:15:c4:ca,0016_10
15792,ADV,-43,16,10,e0:5a:1b:15:c4:ca,0016_10
15895,ADV,-40,16,10,e0:5a:1b:15:c4:ca,0016_10
15997,ADV,-47,16,10,e0:5a:1b:15:c4:ca,0016_10
16102,ADV,-43,16,10,e0:5a:1b:15:c4:ca,0016_10
16315,ADV,-47,17,10,e0:5a:1b:15:c4:ca,0017_10
16427,ADV,-43,17,10,e0:5a:1b:15:c4:ca,0017_10
16521,ADV,-40,17,10,e0:5a:1b:15:c4:ca,0017_10
16629,ADV,-47,17,10,e0:5a:1b:15:c4:ca,0017_10
16731,ADV,-43,17,10,e0:5a:1b:15:c4:ca,0017_10
16844,ADV,-43,17,10,e0:5a:1b:15:c4:ca,0017_10
16950,ADV,-40,17,10,e0:5a:1b:15:c4:ca,0017_10
17050,ADV,-47,17,10,e0:5a:1b:15:c4:ca,0017_10
17155,ADV,-43,17,10,e0:5a:1b:15:c4:ca,0017_10
17260,ADV,-41,18,10,e0:5a:1b:15:c4:ca,0018_10
17362,ADV,-46,18,10,e0:5a:1b:15:c4:ca,0018_10
17469,ADV,-43,18,10,e0:5a:1b:15:c4:ca,0018_10
17570,ADV,-40,18,10,e0:5a:1b:15:c4:ca,0018_10
17678,ADV,-47,18,10,e0:5a:1b:15:c4:ca,0018_10
17782,ADV,-43,18,10,e0:5a:1b:15:c4:ca,0018_10
17881,ADV,-40,18,10,e0:5a:1b:15:c4:ca,0018_10
17987,ADV,-41,18,10,e0:5a:1b:15:c4:ca,0018_10
18098,ADV,-47,18,10,e0:5a:1b:15:c4:ca,0018_10
18206,ADV,-43,18,10,e0:5a:1b:15:c4:ca,0018_10
18514,ADV,-43,19,10,e0:5a:1b:15:c4:ca,0019_10
18725,ADV,-47,19,10,e0:5a:1b:15:c4:ca,0019_10
18826,ADV,-43,19,10,e0:5a:1b:15:c4:ca,0019_10
18932,ADV,-40,19,10,e0:5a:1b:15:c4:ca,0019_10
19038,ADV,-41,19,10,e0:5a:1b:15:c4:ca,0019_10
19144,ADV,-47,19,10,e0:5a:1b:15:c4:ca,0019_10
19249,ADV,-43,20,10,e0:5a:1b:15:c4:ca,0020_10
19464,ADV,-47,20,10,e0:5a:1b:15:c4:ca,0020_10
19663,ADV,-41,20,10,e0:5a:1b:15:c4:ca,0020_10
19774,ADV,-47,20,10,e0:5a:1b:15:c4:ca,0020_10
19989,ADV,-42,20,10,e0:5a:1b:15:c4:ca,0020_10
20089,ADV,-41,20,10,e0:5a:1b:15:c4:ca,0020_10
20198,ADV,-46,20,10,e0:5a:1b:15:c4:ca,0020_10
20309,ADV,-43,21,10,e0:5a:1b:15:c4:ca,0021_10
20411,ADV,-40,21,10,e0:5a:1b:15:c4:ca,0021_10
20522,ADV,-47,21,10,e0:5a:1b:15:c4:ca,0021_10
20625,ADV,-44,21,10,e0:5a:1b:15:c4:ca,0021_10
20732,ADV,-40,21,10,e0:5a:1b:15:c4:ca,0021_10
21032,ADV,-100,21,10,e0:5a:1b:15:c4:ca,0021_10
21256,ADV,-47,22,10,e0:5a:1b:15:c4:ca,0022_10
21357,ADV,-42,22,10,e0:5a:1b:15:c4:ca,0022_10
21454,ADV,-40,22,10,e0:5a:1b:15:c4:ca,0022_10
21562,ADV,-47,22,10,e0:5a:1b:15:c4:ca,0022_10
21666,ADV,-43,22,10,e0:5a:1b:15:c4:ca,0022_10
21767,ADV,-40,22,10,e0:5a:1b:15:c4:ca,0022_10
21979,ADV,-42,22,10,e0:5a:1b:15:c4:ca,0022_10
22082,ADV,-41,22,10,e0:5a:1b:15:c4:ca,0022_10
22296,ADV,-47,23,10,e0:5a:1b:15:c4:ca,0023_10
22398,ADV,-42,23,10,e0:5a:1b:15:c4:ca,0023_10
22502,ADV,-40,23,10,e0:5a:1b:15:c4:ca,0023_10
22606,ADV,-48,23,10,e0:5a:1b:15:c4:ca,0023_10
22708,ADV,-42,23,10,e0:5a:1b:15:c4:ca,0023_10
22813,ADV,-40,23,10,e0:5a:1b:15:c4:ca,0023_10
22932,ADV,-47,23,10,e0:5a:1b:15:c4:ca,0023_10
23031,ADV,-42,23,10,e0:5a:1b:15:c4:ca,0023_10
23131,ADV,-40,23,10,e0:5a:1b:15:c4:ca,0023_10
23237,ADV,-40,23,10,e0:5a:1b:15:c4:ca,0023_10
23371,ADV,-47,24,10,e0:5a:1b:15:c4:ca,0024_10
23448,ADV,-42,24,10,e0:5a:1b:15:c4:ca,0024_10
23660,ADV,-47,24,10,e0:5a:1b:15:c4:ca,0024_10
23770,ADV,-42,24,10,e0:5a:1b:15:c4:ca,0024_10
23874,ADV,-41,24,10,e0:5a:1b:15:c4:ca,0024_10
23978,ADV,-48,24,10,e0:5a:1b:15:c4:ca,0024_10
24077,ADV,-43,24,10,e0:5a:1b:15:c4:ca,0024_10
24293,ADV,-40,25,6,e0:5a:1b:15:c4:ca,0025_6
24399,ADV,-47,25,6,e0:5a:1b:15:c4:ca,0025_6
24502,ADV,-43,25,6,e0:5a:1b:15:c4:ca,0025_6
24730,ADV,-47,25,6,e0:5a:1b:15:c4:ca,0025_6
24829,ADV,-42,25,6,e0:5a:1b:15:c4:ca,0025_6
24927,ADV,-40,25,6,e0:5a:1b:15:c4:ca,0025_6
25139,ADV,-46,25,6,e0:5a:1b:15:c4:ca,0025_6
25243,ADV,-43,25,6,e0:5a:1b:15:c4:ca,0025_6
25451,ADV,-45,26,6,e0:5a:1b:15:c4:ca,0026_6
25554,ADV,-43,26,6,e0:5a:1b:15:c4:ca,0026_6
25662,ADV,-83,26,6,e0:5a:1b:15:c4:ca,0026_6
25764,ADV,-46,26,6,e0:5a:1b:15:c4:ca,0026_6
25871,ADV,-43,26,6,e0:5a:1b:15:c4:ca,0026_6
25982,ADV,-40,26,6,e0:5a:1b:15:c4:ca,0026_6
26077,ADV,-47,26,6,e0:5a:1b:15:c4:ca,0026_6
26179,ADV,-42,26,6,e0:5a:1b:15:c4:ca,0026_6
26295,ADV,-43,27,6,e0:5a:1b:15:c4:ca,0027_6
26392,ADV,-40,27,6,e0:5a:1b:15:c4:ca,0027_6
26503,ADV,-47,27,6,e0:5a:1b:15:c4:ca,0027_6
26610,ADV,-42,27,6,e0:5a:1b:15:c4:ca,0027_6
26710,ADV,-40,27,6,e0:5a:1b:15:c4:ca,0027_6
26814,ADV,-47,27,6,e0:5a:1b:15:c4:ca,0027_6
26919,ADV,-43,27,6,e0:5a:1b:15:c4:ca,0027_6
27021,ADV,-40,27,6,e0:5a:1b:15:c4:ca,0027_6
27123,ADV,-47,27,6,e0:5a:1b:15:c4:ca,0027_6
27227,ADV,-43,27,6,e0:5a:1b:15:c4:ca,0027_6
27329,ADV,-40,28,6,e0:5a:1b:15:c4:ca,0028_6
27432,ADV,-46,28,6,e0:5a:1b:15:c4:ca,0028_6
27532,ADV,-42,28,6,e0:5a:1b:15:c4:ca,0028_6
27642,ADV,-43,28,6,e0:5a:1b:15:c4:ca,0028_6
27747,ADV,-41,28,6,e0:5a:1b:15:c4:ca,0028_6
27857,ADV,-47,28,6,e0:5a:1b:15:c4:ca,0028_6
27965,ADV,-43,28,6,e0:5a:1b:15:c4:ca,0028_6
28063,ADV,-40,28,6,e0:5a:1b:15:c4:ca,0028_6
28166,ADV,-47,28,6,e0:5a:1b:15:c4:ca,0028_6
28282,ADV,-43,29,6,e0:5a:1b:15:c4:ca,0029_6
28370,ADV,-40,29,6,e0:5a:1b:15:c4:ca,0029_6
28476,ADV,-47,29,6,e0:5a:1b:15:c4:ca,0029_6
28576,ADV,-43,29,6,e0:5a:1b:15:c4:ca,0029_6
28678,ADV,-40,29,6,e0:5a:1b:15:c4:ca,0029_6
28780,ADV,-47,29,6,e0:5a:1b:15:c4:ca,0029_6
28902,ADV,-47,29,6,e0:5a:1b:15:c4:ca,0029_6
28993,ADV,-44,29,6,e0:5a:1b:15:c4:ca,0029_6
29215,ADV,-47,29,6,e0:5a:1b:15:c4:ca,0029_6
29303,ADV,-44,30,6,e0:5a:1b:15:c4:ca,0030_6
29412,ADV,-40,30,6,e0:5a:1b:15:c4:ca,0030_6
29621,ADV,-44,30,6,e0:5a:1b:15:c4:ca,0030_6
29720,ADV,-40,30,6,e0:5a:1b:15:c4:ca,0030_6
29831,ADV,-47,30,6,e0:5a:1b:15:c4:ca,0030_6
29932,ADV,-43,30,6,e0:5a:1b:15:c4:ca,0030_6
30032,ADV,-41,30,6,e0:5a:1b:15:c4:ca,0030_6
30138,ADV,-40,30,6,e0:5a:1b:15:c4:ca,0030_6
30350,ADV,-42,31,6,e0:5a:1b:15:c4:ca,0031_6
30564,ADV,-47,31,6,e0:5a:1b:15:c4:ca,0031_6
30670,ADV,-42,31,6,e0:5a:1b:15:c4:ca,0031_6
30782,ADV,-38,31,6,e0:5a:1b:15:c4:ca,0031_6
30997,ADV,-47,31,6,e0:5a:1b:15:c4:ca,0031_6
31104,ADV,-43,31,6,e0:5a:1b:15:c4:ca,0031_6
31214,ADV,-40,31,6,e0:5a:1b:15:c4:ca,0031_6
31320,ADV,-47,32,6,e0:5a:1b:15:c4:ca,0032_6
31429,ADV,-42,32,6,e0:5a:1b:15:c4:ca,0032_6
31532,ADV,-40,32,6,e0:5a:1b:15:c4:ca,0032_6
31738,ADV,-47,32,6,e0:5a:1b:15:c4:ca,0032_6
31949,ADV,-40,32,6,e0:5a:1b:15:c4:ca,0032_6
32055,ADV,-47,32,6,e0:5a:1b:15:c4:ca,0032_6
32163,ADV,-43,32,6,e0:5a:1b:15:c4:ca,0032_6
