scenario_id,method,env_id,prior_env_id,filter_env_id,switch_env_id,switch_at,after_switch_k,actions,actions_used,tau_s,epsilon,reward_mode,cost_unit,constraint_ci,constraint_delta,init_strategy,filter_margin,filter_prior_weight,filter_reset_on_switch,avg_cost_mean,avg_cost_std,violation_rate_mean,violation_rate_std,violations_first_100_mean,violations_first_100_std,violations_last_100_mean,violations_last_100_std,violations_after_switch_mean,violations_after_switch_std,violations_first_after_switch_k_mean,violations_first_after_switch_k_std,safe_set_empty_rate_mean,safe_set_empty_rate_std,safe_set_size_mean_mean,safe_set_size_mean_std,distinct_actions_pulled_mean,distinct_actions_pulled_std,pull_100_mean,pull_1000_mean,pull_2000_mean,pull_500_mean,regret_vs_oracle_mean,regret_vs_oracle_std,n_reps
scan70_actions_100_500_warm_from_scan90,filter_ucb_online_w1_m0_r0,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,E1_uccs_d4b_scan90,,0,50,"100,500","100,500",1.0,0.1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,0.0,1.0,0,3368.598085376012,45.61571281340492,0.0251,0.004569331228832934,2.56,1.5197022568565688,2.46,1.6722331285929115,25.1,4.569331228832933,1.29,1.0664298979645719,1e-05,0.0001,0.9999899999999999,0.00010000000000000175,1.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,100
scan70_actions_100_500_warm_from_scan90,fixed_ccs,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,E1_uccs_d4b_scan90,,0,50,"100,500","100,500",1.0,0.1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,,,,1515.3998368280422,8.436709832082496,0.22878,0.014118960673684537,23.02,4.325120422215625,22.16,4.222881394584422,228.78,14.118960673684532,11.28,3.1239705375038223,,,,,1.0,0.0,0.0,0.0,0.0,1000.0,-1853198.24854797,37179.002981322395,100
scan70_actions_100_500_warm_from_scan90,oracle,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,E1_uccs_d4b_scan90,,0,50,"100,500","100,500",1.0,0.1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,,,,3368.598085376012,45.61571281340492,0.0251,0.004569331228832934,2.56,1.5197022568565688,2.46,1.6722331285929115,25.1,4.569331228832933,1.29,1.0664298979645719,,,,,1.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,100
scan70_actions_100_500_warm_from_scan90,safe_ucb_warm,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,E1_uccs_d4b_scan90,,0,50,"100,500","100,500",1.0,0.1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,,,,3368.598085376012,45.61571281340492,0.0251,0.004569331228832934,2.56,1.5197022568565688,2.46,1.6722331285929115,25.1,4.569331228832933,1.29,1.0664298979645719,0.04984,0.02369832283201714,0.95016,0.02369832283201713,2.0,0.0,1003.0,0.0,0.0,3.0,0.0,0.0,100
scan70_actions_100_500_warm_from_scan90,ucb,E1_uccs_d4b_scan70,E1_uccs_d4b_scan90,E1_uccs_d4b_scan90,,0,50,"100,500","100,500",1.0,0.1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,,,,1517.498322528814,8.426508756266765,0.22855,0.014123821127171051,22.79,4.274176629315391,22.16,4.222881394584422,228.55,14.123821127171043,11.05,3.0096645673697267,,,,,2.0,0.0,1.14,0.0,0.0,998.86,-1851099.762847198,37243.404511266795,100
scan90_to_scan70_actions_100_500_switch_mid,filter_ucb,E1_uccs_d4b_scan90,,,E1_uccs_d4b_scan70,500,50,"100,500",100,1.0,0.1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,,,,3368.598085376012,45.61571281340492,0.05403,0.006685511244928139,8.58,2.55516905289824,2.46,1.6722331285929115,12.54,3.4536468794126556,1.28,1.07383951926315,,,,,1.0,0.0,1000.0,0.0,0.0,0.0,,,100
scan90_to_scan70_actions_100_500_switch_mid,filter_ucb_online_w1_m0_r0,E1_uccs_d4b_scan90,,E1_uccs_d4b_scan90,E1_uccs_d4b_scan70,500,50,"100,500","100,500",1.0,0.1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,0.0,1.0,0,3368.598085376012,45.61571281340492,0.05403,0.006685511244928139,8.58,2.55516905289824,2.46,1.6722331285929115,12.54,3.4536468794126556,1.28,1.07383951926315,0.00214,0.007448164305058766,0.99786,0.007448164305058784,1.0,0.0,1000.0,0.0,0.0,0.0,,,100
scan90_to_scan70_actions_100_500_switch_mid,fixed_ccs,E1_uccs_d4b_scan90,,,E1_uccs_d4b_scan70,500,50,"100,500","100,500",1.0,0.1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,,,,1515.3998368280422,8.436709832082496,0.18027,0.012243204670594242,13.36,2.9662069783452125,22.16,4.222881394584422,113.53,10.259713308456393,11.84,2.841681107223595,,,,,1.0,0.0,0.0,0.0,0.0,1000.0,,,100
scan90_to_scan70_actions_100_500_switch_mid,oracle,E1_uccs_d4b_scan90,,,E1_uccs_d4b_scan70,500,50,"100,500","100,500",1.0,0.1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,,,,3368.598085376012,45.61571281340492,0.05403,0.006685511244928139,8.58,2.55516905289824,2.46,1.6722331285929115,12.54,3.4536468794126556,1.28,1.07383951926315,,,,,1.0,0.0,1000.0,0.0,0.0,0.0,,,100
scan90_to_scan70_actions_100_500_switch_mid,safe_ucb,E1_uccs_d4b_scan90,,,E1_uccs_d4b_scan70,500,50,"100,500","100,500",1.0,0.1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,,,,3368.598085376012,45.61571281340492,0.05403,0.006685511244928139,8.58,2.55516905289824,2.46,1.6722331285929115,12.54,3.4536468794126556,1.28,1.07383951926315,0.4737437437437438,0.16453168998894088,0.5262562562562563,0.16453168998894085,1.0,0.0,1000.0,0.0,0.0,0.0,,,100
scan90_to_scan70_actions_100_500_switch_mid,ucb,E1_uccs_d4b_scan90,,,E1_uccs_d4b_scan70,500,50,"100,500","100,500",1.0,0.1,per_60s,mJ_per_60s,wilson,0.05,safe_seed,,,,1517.498322528814,8.426508756266765,0.18021,0.012247692010985566,13.3,2.9422042173455023,22.16,4.222881394584422,113.53,10.259713308456393,11.84,2.841681107223595,,,,,2.0,0.0,1.14,0.0,0.0,998.86,,,100
