ms,mV,µA,p_mW
# meta, firmware=TXSD_ModeA_1202, trial_index=1, mode=A
12,3356,3500,11.7
21,3356,3500,11.7
31,3352,3500,11.7
41,3356,3500,11.7
51,3352,3500,11.7
61,3352,3500,11.7
71,3356,3500,11.7
81,3352,3500,11.7
91,3352,3500,11.7
101,3352,3500,11.7
111,3356,3500,11.7
121,3352,3500,11.7
131,3356,3500,11.7
141,3352,3500,11.7
151,3356,3500,11.7
161,3356,3500,11.7
171,3352,3400,11.4
181,3352,3500,11.7
191,3356,3500,11.7
201,3352,3500,11.7
211,3356,3500,11.7
221,3356,3500,11.7
231,3352,3500,11.7
241,3352,3500,11.7
251,3352,3500,11.7
261,3352,3500,11.7
271,3356,3500,11.7
281,3356,3600,12.1
291,3356,3500,11.7
301,3356,3500,11.7
311,3352,3500,11.7
321,3352,3500,11.7
331,3352,3500,11.7
341,3356,3500,11.7
351,3352,3500,11.7
361,3356,3500,11.7
371,3352,3500,11.7
381,3352,3500,11.7
391,3352,3500,11.7
401,3356,3500,11.7
411,3356,3500,11.7
421,3356,3500,11.7
431,3356,3600,12.1
441,3356,3500,11.7
451,3352,3500,11.7
461,3352,3500,11.7
471,3356,3500,11.7
481,3356,3500,11.7
491,3352,3500,11.7
501,3352,3500,11.7
511,3352,3500,11.7
521,3356,3500,11.7
531,3352,3500,11.7
541,3352,3500,11.7
551,3356,3500,11.7
561,3356,3500,11.7
571,3356,3500,11.7
581,3352,3500,11.7
591,3352,3500,11.7
601,3352,3500,11.7
611,3356,3500,11.7
621,3352,3500,11.7
631,3352,3500,11.7
641,3352,3500,11.7
651,3356,3500,11.7
661,3352,3600,12.1
671,3356,3500,11.7
681,3352,3600,12.1
691,3356,3500,11.7
701,3356,3500,11.7
711,3352,3500,11.7
721,3356,3500,11.7
731,3352,3500,11.7
741,3352,3500,11.7
751,3352,3600,12.1
761,3352,3500,11.7
771,3356,3500,11.7
781,3352,3500,11.7
791,3356,3500,11.7
801,3352,3500,11.7
811,3352,3600,12.1
821,3352,3500,11.7
831,3352,3500,11.7
841,3356,3500,11.7
851,3356,3600,12.1
861,3356,3500,11.7
871,3352,3500,11.7
881,3352,3500,11.7
891,3356,3500,11.7
901,3356,3500,11.7
911,3356,3500,11.7
921,3356,3500,11.7
931,3352,3500,11.7
941,3356,3500,11.7
951,3352,3500,11.7
961,3352,3500,11.7
971,3352,3500,11.7
981,3352,3500,11.7
991,3356,3600,12.1
1001,3356,3500,11.7
1011,3352,3500,11.7
1021,3352,3500,11.7
1031,3352,3500,11.7
1041,3352,3500,11.7
1051,3352,3500,11.7
1061,3356,3500,11.7
1071,3352,3500,11.7
1081,3352,3500,11.7
1091,3352,3500,11.7
1101,3356,3500,11.7
1111,3352,3500,11.7
1121,3352,3500,11.7
1131,3356,3500,11.7
1141,3356,3500,11.7
1151,3352,3500,11.7
1161,3352,3500,11.7
1171,3352,3500,11.7
1181,3352,3500,11.7
1191,3352,3500,11.7
1201,3352,3500,11.7
1211,3352,3500,11.7
1221,3352,3600,12.1
1231,3356,3500,11.7
1241,3356,3500,11.7
1251,3352,3500,11.7
1261,3352,3500,11.7
1271,3352,3500,11.7
1281,3352,3500,11.7
1291,3352,3600,12.1
1301,3352,3500,11.7
1311,3352,3500,11.7
1321,3352,3500,11.7
1331,3356,3500,11.7
1341,3356,3500,11.7
1351,3356,3500,11.7
1361,3356,3500,11.7
1371,3352,3500,11.7
1381,3352,3500,11.7
1391,3352,3500,11.7
1401,3352,3500,11.7
1411,3356,3600,12.1
1421,3356,3500,11.7
1431,3352,3600,12.1
1441,3352,3500,11.7
1451,3352,3600,12.1
1461,3352,3500,11.7
1471,3356,3500,11.7
1481,3352,3500,11.7
1491,3352,3500,11.7
1501,3352,3600,12.1
1511,3352,3500,11.7
1521,3356,3500,11.7
1531,3356,3500,11.7
1541,3356,3500,11.7
1551,3356,3500,11.7
1561,3356,3500,11.7
1571,3352,3500,11.7
1581,3352,3500,11.7
1591,3352,3500,11.7
1601,3352,3500,11.7
1611,3352,3500,11.7
1621,3352,3500,11.7
1631,3352,3500,11.7
1641,3352,3500,11.7
1651,3352,3500,11.7
1661,3352,3500,11.7
1671,3356,3500,11.7
1681,3352,3500,11.7
1691,3352,3500,11.7
1701,3352,3400,11.4
1711,3352,3500,11.7
1721,3352,3500,11.7
1731,3356,3500,11.7
1741,3352,3500,11.7
1751,3352,3500,11.7
1761,3352,3500,11.7
1771,3356,3500,11.7
1781,3352,3600,12.1
1791,3356,3500,11.7
1801,3356,3500,11.7
1811,3352,3500,11.7
1821,3352,3500,11.7
1831,3356,3500,11.7
1841,3352,3500,11.7
1851,3356,3500,11.7
1861,3356,3500,11.7
1871,3356,3500,11.7
1881,3356,3500,11.7
1891,3352,3500,11.7
1901,3352,3500,11.7
1911,3356,3500,11.7
1921,3356,3500,11.7
1931,3356,3500,11.7
1941,3352,3500,11.7
1951,3352,3500,11.7
1961,3356,3500,11.7
1971,3352,3500,11.7
1981,3352,3500,11.7
1991,3356,3500,11.7
2001,3352,3500,11.7
2011,3352,3600,12.1
2021,3356,3500,11.7
2031,3352,3500,11.7
2041,3356,3600,12.1
2051,3356,3500,11.7
2061,3352,3500,11.7
2071,3352,3500,11.7
