ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D3_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=F4-00-100
924,ADV,-36,13,F4-00-100,e0:5a:1b:15:b2:ee,13_F4-00-100,RX_UCCS_D3_SCAN70_v1
1241,ADV,-63,16,F4-00-100,e0:5a:1b:15:b2:ee,16_F4-00-100,RX_UCCS_D3_SCAN70_v1
2187,ADV,-62,26,F4-00-100,e0:5a:1b:15:b2:ee,26_F4-00-100,RX_UCCS_D3_SCAN70_v1
3043,ADV,-83,34,F4-00-100,e0:5a:1b:15:b2:ee,34_F4-00-100,RX_UCCS_D3_SCAN70_v1
3508,ADV,-34,39,F4-00-100,e0:5a:1b:15:b2:ee,39_F4-00-100,RX_UCCS_D3_SCAN70_v1
3985,ADV,-34,44,F4-00-100,e0:5a:1b:15:b2:ee,44_F4-00-100,RX_UCCS_D3_SCAN70_v1
4839,ADV,-36,52,F4-00-100,e0:5a:1b:15:b2:ee,52_F4-00-100,RX_UCCS_D3_SCAN70_v1
5465,ADV,-35,59,F4-00-100,e0:5a:1b:15:b2:ee,59_F4-00-100,RX_UCCS_D3_SCAN70_v1
6084,ADV,-63,65,F4-00-100,e0:5a:1b:15:b2:ee,65_F4-00-100,RX_UCCS_D3_SCAN70_v1
6894,ADV,-35,73,F4-00-100,e0:5a:1b:15:b2:ee,73_F4-00-100,RX_UCCS_D3_SCAN70_v1
7549,ADV,-62,79,F4-00-100,e0:5a:1b:15:b2:ee,79_F4-00-100,RX_UCCS_D3_SCAN70_v1
8599,ADV,-36,90,F4-06-100,e0:5a:1b:15:b2:ee,90_F4-06-100,RX_UCCS_D3_SCAN70_v1
9238,ADV,-35,96,F4-07-100,e0:5a:1b:15:b2:ee,96_F4-07-100,RX_UCCS_D3_SCAN70_v1
10079,ADV,-36,105,F4-11-100,e0:5a:1b:15:b2:ee,105_F4-11-100,RX_UCCS_D3_SCAN70_v1
10711,ADV,-34,111,F4-11-100,e0:5a:1b:15:b2:ee,111_F4-11-100,RX_UCCS_D3_SCAN70_v1
11140,ADV,-34,115,F4-11-100,e0:5a:1b:15:b2:ee,115_F4-11-100,RX_UCCS_D3_SCAN70_v1
12002,ADV,-36,124,F4-10-100,e0:5a:1b:15:b2:ee,124_F4-10-100,RX_UCCS_D3_SCAN70_v1
12639,ADV,-35,130,F4-10-100,e0:5a:1b:15:b2:ee,130_F4-10-100,RX_UCCS_D3_SCAN70_v1
13163,ADV,-35,136,F4-10-100,e0:5a:1b:15:b2:ee,136_F4-10-100,RX_UCCS_D3_SCAN70_v1
14110,ADV,-35,145,F4-10-100,e0:5a:1b:15:b2:ee,145_F4-10-100,RX_UCCS_D3_SCAN70_v1
14856,ADV,-36,152,F4-10-100,e0:5a:1b:15:b2:ee,152_F4-10-100,RX_UCCS_D3_SCAN70_v1
15676,ADV,-63,161,F4-10-100,e0:5a:1b:15:b2:ee,161_F4-10-100,RX_UCCS_D3_SCAN70_v1
16619,ADV,-62,170,F4-10-100,e0:5a:1b:15:b2:ee,170_F4-10-100,RX_UCCS_D3_SCAN70_v1
17154,ADV,-62,175,F4-10-100,e0:5a:1b:15:b2:ee,175_F4-10-100,RX_UCCS_D3_SCAN70_v1
17859,ADV,-35,183,F4-10-100,e0:5a:1b:15:b2:ee,183_F4-10-100,RX_UCCS_D3_SCAN70_v1
18407,ADV,-35,188,F4-10-100,e0:5a:1b:15:b2:ee,188_F4-10-100,RX_UCCS_D3_SCAN70_v1
19217,ADV,-36,196,F4-10-100,e0:5a:1b:15:b2:ee,196_F4-10-100,RX_UCCS_D3_SCAN70_v1
19839,ADV,-34,202,F4-10-100,e0:5a:1b:15:b2:ee,202_F4-10-100,RX_UCCS_D3_SCAN70_v1
20682,ADV,-36,211,F4-10-100,e0:5a:1b:15:b2:ee,211_F4-10-100,RX_UCCS_D3_SCAN70_v1
21631,ADV,-36,220,F4-10-100,e0:5a:1b:15:b2:ee,220_F4-10-100,RX_UCCS_D3_SCAN70_v1
22266,ADV,-35,227,F4-10-100,e0:5a:1b:15:b2:ee,227_F4-10-100,RX_UCCS_D3_SCAN70_v1
23220,ADV,-34,236,F4-10-100,e0:5a:1b:15:b2:ee,236_F4-10-100,RX_UCCS_D3_SCAN70_v1
23854,ADV,-62,242,F4-10-100,e0:5a:1b:15:b2:ee,242_F4-10-100,RX_UCCS_D3_SCAN70_v1
24464,ADV,-36,249,F4-06-100,e0:5a:1b:15:b2:ee,249_F4-06-100,RX_UCCS_D3_SCAN70_v1
25225,ADV,-62,256,F4-06-100,e0:5a:1b:15:b2:ee,256_F4-06-100,RX_UCCS_D3_SCAN70_v1
25740,ADV,-62,261,F4-06-100,e0:5a:1b:15:b2:ee,261_F4-06-100,RX_UCCS_D3_SCAN70_v1
26601,ADV,-35,270,F4-06-100,e0:5a:1b:15:b2:ee,270_F4-06-100,RX_UCCS_D3_SCAN70_v1
27540,ADV,-34,279,F4-06-100,e0:5a:1b:15:b2:ee,279_F4-06-100,RX_UCCS_D3_SCAN70_v1
28171,ADV,-62,286,F4-06-100,e0:5a:1b:15:b2:ee,286_F4-06-100,RX_UCCS_D3_SCAN70_v1
28683,ADV,-62,291,F4-06-100,e0:5a:1b:15:b2:ee,291_F4-06-100,RX_UCCS_D3_SCAN70_v1
29405,ADV,-34,298,F4-06-100,e0:5a:1b:15:b2:ee,298_F4-06-100,RX_UCCS_D3_SCAN70_v1
30256,ADV,-36,307,F4-06-100,e0:5a:1b:15:b2:ee,307_F4-06-100,RX_UCCS_D3_SCAN70_v1
30905,ADV,-34,313,F4-06-100,e0:5a:1b:15:b2:ee,313_F4-06-100,RX_UCCS_D3_SCAN70_v1
31530,ADV,-62,319,F4-06-100,e0:5a:1b:15:b2:ee,319_F4-06-100,RX_UCCS_D3_SCAN70_v1
32153,ADV,-36,326,F4-06-100,e0:5a:1b:15:b2:ee,326_F4-06-100,RX_UCCS_D3_SCAN70_v1
32896,ADV,-62,333,F4-06-100,e0:5a:1b:15:b2:ee,333_F4-06-100,RX_UCCS_D3_SCAN70_v1
33409,ADV,-62,338,F4-07-100,e0:5a:1b:15:b2:ee,338_F4-07-100,RX_UCCS_D3_SCAN70_v1
