ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D3_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=P4-01-500
319,ADV,-61,10,P4-01-500,e0:5a:1b:15:b2:ee,10_P4-01-500,RX_UCCS_D3_SCAN70_v1
1121,ADV,-35,18,P4-00-100,e0:5a:1b:15:b2:ee,18_P4-00-100,RX_UCCS_D3_SCAN70_v1
2182,ADV,-61,28,P4-00-100,e0:5a:1b:15:b2:ee,28_P4-00-100,RX_UCCS_D3_SCAN70_v1
3005,ADV,-34,37,P4-00-100,e0:5a:1b:15:b2:ee,37_P4-00-100,RX_UCCS_D3_SCAN70_v1
3645,ADV,-61,43,P4-00-100,e0:5a:1b:15:b2:ee,43_P4-00-100,RX_UCCS_D3_SCAN70_v1
4404,ADV,-34,51,P4-00-100,e0:5a:1b:15:b2:ee,51_P4-00-100,RX_UCCS_D3_SCAN70_v1
5035,ADV,-62,57,P4-00-100,e0:5a:1b:15:b2:ee,57_P4-00-100,RX_UCCS_D3_SCAN70_v1
6620,ADV,-35,73,P4-00-500,e0:5a:1b:15:b2:ee,73_P4-00-500,RX_UCCS_D3_SCAN70_v1
7633,ADV,-36,83,P4-00-500,e0:5a:1b:15:b2:ee,83_P4-00-500,RX_UCCS_D3_SCAN70_v1
8711,ADV,-34,94,P4-07-100,e0:5a:1b:15:b2:ee,94_P4-07-100,RX_UCCS_D3_SCAN70_v1
9674,ADV,-35,103,P4-11-100,e0:5a:1b:15:b2:ee,103_P4-11-100,RX_UCCS_D3_SCAN70_v1
10524,ADV,-36,112,P4-11-100,e0:5a:1b:15:b2:ee,112_P4-11-100,RX_UCCS_D3_SCAN70_v1
11041,ADV,-36,117,P4-11-100,e0:5a:1b:15:b2:ee,117_P4-11-100,RX_UCCS_D3_SCAN70_v1
11767,ADV,-60,124,P4-10-100,e0:5a:1b:15:b2:ee,124_P4-10-100,RX_UCCS_D3_SCAN70_v1
12297,ADV,-61,129,P4-10-100,e0:5a:1b:15:b2:ee,129_P4-10-100,RX_UCCS_D3_SCAN70_v1
13250,ADV,-62,139,P4-10-100,e0:5a:1b:15:b2:ee,139_P4-10-100,RX_UCCS_D3_SCAN70_v1
13873,ADV,-36,145,P4-10-100,e0:5a:1b:15:b2:ee,145_P4-10-100,RX_UCCS_D3_SCAN70_v1
14712,ADV,-62,154,P4-10-100,e0:5a:1b:15:b2:ee,154_P4-10-100,RX_UCCS_D3_SCAN70_v1
15575,ADV,-61,162,P4-10-100,e0:5a:1b:15:b2:ee,162_P4-10-100,RX_UCCS_D3_SCAN70_v1
16410,ADV,-34,171,P4-10-500,e0:5a:1b:15:b2:ee,171_P4-10-500,RX_UCCS_D3_SCAN70_v1
17420,ADV,-34,181,P4-10-500,e0:5a:1b:15:b2:ee,181_P4-10-500,RX_UCCS_D3_SCAN70_v1
18946,ADV,-61,196,P4-10-500,e0:5a:1b:15:b2:ee,196_P4-10-500,RX_UCCS_D3_SCAN70_v1
19442,ADV,-61,201,P4-10-500,e0:5a:1b:15:b2:ee,201_P4-10-500,RX_UCCS_D3_SCAN70_v1
20476,ADV,-60,211,P4-10-500,e0:5a:1b:15:b2:ee,211_P4-10-500,RX_UCCS_D3_SCAN70_v1
22467,ADV,-36,231,P4-10-500,e0:5a:1b:15:b2:ee,231_P4-10-500,RX_UCCS_D3_SCAN70_v1
23474,ADV,-36,241,P4-10-500,e0:5a:1b:15:b2:ee,241_P4-10-500,RX_UCCS_D3_SCAN70_v1
24615,ADV,-34,253,P4-06-100,e0:5a:1b:15:b2:ee,253_P4-06-100,RX_UCCS_D3_SCAN70_v1
25563,ADV,-34,262,P4-06-100,e0:5a:1b:15:b2:ee,262_P4-06-100,RX_UCCS_D3_SCAN70_v1
26401,ADV,-36,271,P4-06-100,e0:5a:1b:15:b2:ee,271_P4-06-100,RX_UCCS_D3_SCAN70_v1
27026,ADV,-34,277,P4-06-100,e0:5a:1b:15:b2:ee,277_P4-06-100,RX_UCCS_D3_SCAN70_v1
27653,ADV,-62,283,P4-06-100,e0:5a:1b:15:b2:ee,283_P4-06-100,RX_UCCS_D3_SCAN70_v1
28286,ADV,-36,289,P4-06-100,e0:5a:1b:15:b2:ee,289_P4-06-100,RX_UCCS_D3_SCAN70_v1
29428,ADV,-34,301,P4-06-500,e0:5a:1b:15:b2:ee,301_P4-06-500,RX_UCCS_D3_SCAN70_v1
30947,ADV,-62,316,P4-06-500,e0:5a:1b:15:b2:ee,316_P4-06-500,RX_UCCS_D3_SCAN70_v1
31957,ADV,-62,326,P4-06-500,e0:5a:1b:15:b2:ee,326_P4-06-500,RX_UCCS_D3_SCAN70_v1
34511,ADV,-36,352,P4-07-100,e0:5a:1b:15:b2:ee,352_P4-07-100,RX_UCCS_D3_SCAN70_v1
35361,ADV,-61,360,P4-07-100,e0:5a:1b:15:b2:ee,360_P4-07-100,RX_UCCS_D3_SCAN70_v1
36097,ADV,-35,367,P4-11-100,e0:5a:1b:15:b2:ee,367_P4-11-100,RX_UCCS_D3_SCAN70_v1
37047,ADV,-34,377,P4-04-100,e0:5a:1b:15:b2:ee,377_P4-04-100,RX_UCCS_D3_SCAN70_v1
37568,ADV,-35,382,P4-04-100,e0:5a:1b:15:b2:ee,382_P4-04-100,RX_UCCS_D3_SCAN70_v1
38212,ADV,-62,388,P4-04-100,e0:5a:1b:15:b2:ee,388_P4-04-100,RX_UCCS_D3_SCAN70_v1
38806,ADV,-36,395,P4-04-100,e0:5a:1b:15:b2:ee,395_P4-04-100,RX_UCCS_D3_SCAN70_v1
39668,ADV,-61,403,P4-04-100,e0:5a:1b:15:b2:ee,403_P4-04-100,RX_UCCS_D3_SCAN70_v1
40292,ADV,-36,409,P4-04-100,e0:5a:1b:15:b2:ee,409_P4-04-100,RX_UCCS_D3_SCAN70_v1
41249,ADV,-36,419,P4-04-100,e0:5a:1b:15:b2:ee,419_P4-04-100,RX_UCCS_D3_SCAN70_v1
41910,ADV,-34,426,P4-04-500,e0:5a:1b:15:b2:ee,426_P4-04-500,RX_UCCS_D3_SCAN70_v1
43015,ADV,-62,437,P4-10-100,e0:5a:1b:15:b2:ee,437_P4-10-100,RX_UCCS_D3_SCAN70_v1
