ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D3_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=P4-01-500
436,ADV,-62,10,P4-01-500,e0:5a:1b:15:b2:ee,10_P4-01-500,RX_UCCS_D3_SCAN70_v1
1456,ADV,-62,20,P4-00-100,e0:5a:1b:15:b2:ee,20_P4-00-100,RX_UCCS_D3_SCAN70_v1
2290,ADV,-34,28,P4-00-100,e0:5a:1b:15:b2:ee,28_P4-00-100,RX_UCCS_D3_SCAN70_v1
3030,ADV,-36,36,P4-00-100,e0:5a:1b:15:b2:ee,36_P4-00-100,RX_UCCS_D3_SCAN70_v1
3560,ADV,-36,41,P4-00-100,e0:5a:1b:15:b2:ee,41_P4-00-100,RX_UCCS_D3_SCAN70_v1
4193,ADV,-35,47,P4-00-100,e0:5a:1b:15:b2:ee,47_P4-00-100,RX_UCCS_D3_SCAN70_v1
4816,ADV,-63,54,P4-00-100,e0:5a:1b:15:b2:ee,54_P4-00-100,RX_UCCS_D3_SCAN70_v1
5735,ADV,-62,63,P4-00-500,e0:5a:1b:15:b2:ee,63_P4-00-500,RX_UCCS_D3_SCAN70_v1
6751,ADV,-62,73,P4-00-500,e0:5a:1b:15:b2:ee,73_P4-00-500,RX_UCCS_D3_SCAN70_v1
8834,ADV,-36,94,P4-07-100,e0:5a:1b:15:b2:ee,94_P4-07-100,RX_UCCS_D3_SCAN70_v1
9604,ADV,-62,101,P4-11-100,e0:5a:1b:15:b2:ee,101_P4-11-100,RX_UCCS_D3_SCAN70_v1
10611,ADV,-62,111,P4-11-100,e0:5a:1b:15:b2:ee,111_P4-11-100,RX_UCCS_D3_SCAN70_v1
11263,ADV,-36,118,P4-11-100,e0:5a:1b:15:b2:ee,118_P4-11-100,RX_UCCS_D3_SCAN70_v1
11996,ADV,-61,125,P4-10-100,e0:5a:1b:15:b2:ee,125_P4-10-100,RX_UCCS_D3_SCAN70_v1
12510,ADV,-60,130,P4-10-100,e0:5a:1b:15:b2:ee,130_P4-10-100,RX_UCCS_D3_SCAN70_v1
13272,ADV,-34,138,P4-10-100,e0:5a:1b:15:b2:ee,138_P4-10-100,RX_UCCS_D3_SCAN70_v1
14110,ADV,-36,146,P4-10-100,e0:5a:1b:15:b2:ee,146_P4-10-100,RX_UCCS_D3_SCAN70_v1
14619,ADV,-36,152,P4-10-100,e0:5a:1b:15:b2:ee,152_P4-10-100,RX_UCCS_D3_SCAN70_v1
15253,ADV,-34,158,P4-10-100,e0:5a:1b:15:b2:ee,158_P4-10-100,RX_UCCS_D3_SCAN70_v1
15894,ADV,-62,164,P4-10-100,e0:5a:1b:15:b2:ee,164_P4-10-100,RX_UCCS_D3_SCAN70_v1
18049,ADV,-35,186,P4-10-500,e0:5a:1b:15:b2:ee,186_P4-10-500,RX_UCCS_D3_SCAN70_v1
19559,ADV,-35,201,P4-10-500,e0:5a:1b:15:b2:ee,201_P4-10-500,RX_UCCS_D3_SCAN70_v1
21122,ADV,-62,216,P4-10-500,e0:5a:1b:15:b2:ee,216_P4-10-500,RX_UCCS_D3_SCAN70_v1
22093,ADV,-61,226,P4-10-500,e0:5a:1b:15:b2:ee,226_P4-10-500,RX_UCCS_D3_SCAN70_v1
24526,ADV,-61,251,P4-06-100,e0:5a:1b:15:b2:ee,251_P4-06-100,RX_UCCS_D3_SCAN70_v1
25151,ADV,-36,257,P4-06-100,e0:5a:1b:15:b2:ee,257_P4-06-100,RX_UCCS_D3_SCAN70_v1
25575,ADV,-36,261,P4-06-100,e0:5a:1b:15:b2:ee,261_P4-06-100,RX_UCCS_D3_SCAN70_v1
26424,ADV,-61,270,P4-06-100,e0:5a:1b:15:b2:ee,270_P4-06-100,RX_UCCS_D3_SCAN70_v1
26887,ADV,-60,274,P4-06-100,e0:5a:1b:15:b2:ee,274_P4-06-100,RX_UCCS_D3_SCAN70_v1
27579,ADV,-36,281,P4-06-100,e0:5a:1b:15:b2:ee,281_P4-06-100,RX_UCCS_D3_SCAN70_v1
28523,ADV,-36,291,P4-06-500,e0:5a:1b:15:b2:ee,291_P4-06-500,RX_UCCS_D3_SCAN70_v1
30041,ADV,-35,306,P4-06-500,e0:5a:1b:15:b2:ee,306_P4-06-500,RX_UCCS_D3_SCAN70_v1
31049,ADV,-35,316,P4-06-500,e0:5a:1b:15:b2:ee,316_P4-06-500,RX_UCCS_D3_SCAN70_v1
31583,ADV,-34,321,P4-06-500,e0:5a:1b:15:b2:ee,321_P4-06-500,RX_UCCS_D3_SCAN70_v1
33086,ADV,-62,336,P4-06-500,e0:5a:1b:15:b2:ee,336_P4-06-500,RX_UCCS_D3_SCAN70_v1
34094,ADV,-62,346,P4-07-500,e0:5a:1b:15:b2:ee,346_P4-07-500,RX_UCCS_D3_SCAN70_v1
34733,ADV,-36,353,P4-07-100,e0:5a:1b:15:b2:ee,353_P4-07-100,RX_UCCS_D3_SCAN70_v1
35583,ADV,-61,361,P4-07-100,e0:5a:1b:15:b2:ee,361_P4-07-100,RX_UCCS_D3_SCAN70_v1
36210,ADV,-36,367,P4-11-100,e0:5a:1b:15:b2:ee,367_P4-11-100,RX_UCCS_D3_SCAN70_v1
36847,ADV,-35,374,P4-11-100,e0:5a:1b:15:b2:ee,374_P4-11-100,RX_UCCS_D3_SCAN70_v1
37573,ADV,-36,381,P4-04-100,e0:5a:1b:15:b2:ee,381_P4-04-100,RX_UCCS_D3_SCAN70_v1
38416,ADV,-61,390,P4-04-100,e0:5a:1b:15:b2:ee,390_P4-04-100,RX_UCCS_D3_SCAN70_v1
39263,ADV,-34,398,P4-04-100,e0:5a:1b:15:b2:ee,398_P4-04-100,RX_UCCS_D3_SCAN70_v1
39979,ADV,-36,405,P4-04-100,e0:5a:1b:15:b2:ee,405_P4-04-100,RX_UCCS_D3_SCAN70_v1
40703,ADV,-35,412,P4-04-100,e0:5a:1b:15:b2:ee,412_P4-04-100,RX_UCCS_D3_SCAN70_v1
41438,ADV,-36,420,P4-04-100,e0:5a:1b:15:b2:ee,420_P4-04-100,RX_UCCS_D3_SCAN70_v1
42548,ADV,-34,431,P4-10-500,e0:5a:1b:15:b2:ee,431_P4-10-500,RX_UCCS_D3_SCAN70_v1
