ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D3_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=F4-01-100
431,ADV,-34,7,F4-01-100,e0:5a:1b:15:b2:ee,7_F4-01-100,RX_UCCS_D3_SCAN70_v1
945,ADV,-34,12,F4-01-100,e0:5a:1b:15:b2:ee,12_F4-01-100,RX_UCCS_D3_SCAN70_v1
1585,ADV,-55,18,F4-00-100,e0:5a:1b:15:b2:ee,18_F4-00-100,RX_UCCS_D3_SCAN70_v1
1899,ADV,-35,22,F4-00-100,e0:5a:1b:15:b2:ee,22_F4-00-100,RX_UCCS_D3_SCAN70_v1
2312,ADV,-35,26,F4-00-100,e0:5a:1b:15:b2:ee,26_F4-00-100,RX_UCCS_D3_SCAN70_v1
2854,ADV,-39,31,F4-00-100,e0:5a:1b:15:b2:ee,31_F4-00-100,RX_UCCS_D3_SCAN70_v1
3478,ADV,-50,37,F4-00-100,e0:5a:1b:15:b2:ee,37_F4-00-100,RX_UCCS_D3_SCAN70_v1
3794,ADV,-34,41,F4-00-100,e0:5a:1b:15:b2:ee,41_F4-00-100,RX_UCCS_D3_SCAN70_v1
4423,ADV,-51,47,F4-00-100,e0:5a:1b:15:b2:ee,47_F4-00-100,RX_UCCS_D3_SCAN70_v1
4944,ADV,-51,52,F4-00-100,e0:5a:1b:15:b2:ee,52_F4-00-100,RX_UCCS_D3_SCAN70_v1
5374,ADV,-50,56,F4-00-100,e0:5a:1b:15:b2:ee,56_F4-00-100,RX_UCCS_D3_SCAN70_v1
5880,ADV,-50,61,F4-00-100,e0:5a:1b:15:b2:ee,61_F4-00-100,RX_UCCS_D3_SCAN70_v1
6303,ADV,-50,66,F4-00-100,e0:5a:1b:15:b2:ee,66_F4-00-100,RX_UCCS_D3_SCAN70_v1
6710,ADV,-34,70,F4-00-100,e0:5a:1b:15:b2:ee,70_F4-00-100,RX_UCCS_D3_SCAN70_v1
7340,ADV,-48,76,F4-00-100,e0:5a:1b:15:b2:ee,76_F4-00-100,RX_UCCS_D3_SCAN70_v1
8069,ADV,-35,83,F4-00-100,e0:5a:1b:15:b2:ee,83_F4-00-100,RX_UCCS_D3_SCAN70_v1
8587,ADV,-35,88,F4-06-100,e0:5a:1b:15:b2:ee,88_F4-06-100,RX_UCCS_D3_SCAN70_v1
8914,ADV,-36,92,F4-07-100,e0:5a:1b:15:b2:ee,92_F4-07-100,RX_UCCS_D3_SCAN70_v1
9237,ADV,-48,95,F4-07-100,e0:5a:1b:15:b2:ee,95_F4-07-100,RX_UCCS_D3_SCAN70_v1
9653,ADV,-49,99,F4-11-100,e0:5a:1b:15:b2:ee,99_F4-11-100,RX_UCCS_D3_SCAN70_v1
10175,ADV,-50,104,F4-11-100,e0:5a:1b:15:b2:ee,104_F4-11-100,RX_UCCS_D3_SCAN70_v1
10603,ADV,-50,109,F4-11-100,e0:5a:1b:15:b2:ee,109_F4-11-100,RX_UCCS_D3_SCAN70_v1
11028,ADV,-34,113,F4-11-100,e0:5a:1b:15:b2:ee,113_F4-11-100,RX_UCCS_D3_SCAN70_v1
11445,ADV,-35,117,F4-11-100,e0:5a:1b:15:b2:ee,117_F4-11-100,RX_UCCS_D3_SCAN70_v1
11966,ADV,-38,122,F4-10-100,e0:5a:1b:15:b2:ee,122_F4-10-100,RX_UCCS_D3_SCAN70_v1
12390,ADV,-35,127,F4-10-100,e0:5a:1b:15:b2:ee,127_F4-10-100,RX_UCCS_D3_SCAN70_v1
12912,ADV,-35,132,F4-10-100,e0:5a:1b:15:b2:ee,132_F4-10-100,RX_UCCS_D3_SCAN70_v1
13543,ADV,-48,138,F4-10-100,e0:5a:1b:15:b2:ee,138_F4-10-100,RX_UCCS_D3_SCAN70_v1
13969,ADV,-48,142,F4-10-100,e0:5a:1b:15:b2:ee,142_F4-10-100,RX_UCCS_D3_SCAN70_v1
14379,ADV,-34,146,F4-10-100,e0:5a:1b:15:b2:ee,146_F4-10-100,RX_UCCS_D3_SCAN70_v1
14786,ADV,-35,150,F4-10-100,e0:5a:1b:15:b2:ee,150_F4-10-100,RX_UCCS_D3_SCAN70_v1
15328,ADV,-34,156,F4-10-100,e0:5a:1b:15:b2:ee,156_F4-10-100,RX_UCCS_D3_SCAN70_v1
15743,ADV,-35,160,F4-10-100,e0:5a:1b:15:b2:ee,160_F4-10-100,RX_UCCS_D3_SCAN70_v1
16290,ADV,-34,165,F4-10-100,e0:5a:1b:15:b2:ee,165_F4-10-100,RX_UCCS_D3_SCAN70_v1
16594,ADV,-35,169,F4-10-100,e0:5a:1b:15:b2:ee,169_F4-10-100,RX_UCCS_D3_SCAN70_v1
17010,ADV,-36,173,F4-10-100,e0:5a:1b:15:b2:ee,173_F4-10-100,RX_UCCS_D3_SCAN70_v1
17428,ADV,-50,177,F4-10-100,e0:5a:1b:15:b2:ee,177_F4-10-100,RX_UCCS_D3_SCAN70_v1
17860,ADV,-50,181,F4-10-100,e0:5a:1b:15:b2:ee,181_F4-10-100,RX_UCCS_D3_SCAN70_v1
18164,ADV,-35,184,F4-10-100,e0:5a:1b:15:b2:ee,184_F4-10-100,RX_UCCS_D3_SCAN70_v1
18682,ADV,-37,189,F4-10-100,e0:5a:1b:15:b2:ee,189_F4-10-100,RX_UCCS_D3_SCAN70_v1
19002,ADV,-36,193,F4-10-100,e0:5a:1b:15:b2:ee,193_F4-10-100,RX_UCCS_D3_SCAN70_v1
19634,ADV,-34,199,F4-10-100,e0:5a:1b:15:b2:ee,199_F4-10-100,RX_UCCS_D3_SCAN70_v1
19957,ADV,-35,202,F4-10-100,e0:5a:1b:15:b2:ee,202_F4-10-100,RX_UCCS_D3_SCAN70_v1
20278,ADV,-51,205,F4-10-100,e0:5a:1b:15:b2:ee,205_F4-10-100,RX_UCCS_D3_SCAN70_v1
20700,ADV,-49,210,F4-10-100,e0:5a:1b:15:b2:ee,210_F4-10-100,RX_UCCS_D3_SCAN70_v1
21100,ADV,-34,214,F4-10-100,e0:5a:1b:15:b2:ee,214_F4-10-100,RX_UCCS_D3_SCAN70_v1
21734,ADV,-51,220,F4-10-100,e0:5a:1b:15:b2:ee,220_F4-10-100,RX_UCCS_D3_SCAN70_v1
22156,ADV,-49,224,F4-10-100,e0:5a:1b:15:b2:ee,224_F4-10-100,RX_UCCS_D3_SCAN70_v1
