ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D3_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=F4-01-100
97,ADV,-63,4,F4-01-100,e0:5a:1b:15:b2:ee,4_F4-01-100,RX_UCCS_D3_SCAN70_v1
617,ADV,-62,9,F4-01-100,e0:5a:1b:15:b2:ee,9_F4-01-100,RX_UCCS_D3_SCAN70_v1
1033,ADV,-61,13,F4-00-100,e0:5a:1b:15:b2:ee,13_F4-00-100,RX_UCCS_D3_SCAN70_v1
1669,ADV,-36,19,F4-00-100,e0:5a:1b:15:b2:ee,19_F4-00-100,RX_UCCS_D3_SCAN70_v1
2287,ADV,-35,26,F4-00-100,e0:5a:1b:15:b2:ee,26_F4-00-100,RX_UCCS_D3_SCAN70_v1
2818,ADV,-34,31,F4-00-100,e0:5a:1b:15:b2:ee,31_F4-00-100,RX_UCCS_D3_SCAN70_v1
3337,ADV,-37,36,F4-00-100,e0:5a:1b:15:b2:ee,36_F4-00-100,RX_UCCS_D3_SCAN70_v1
3747,ADV,-38,40,F4-00-100,e0:5a:1b:15:b2:ee,40_F4-00-100,RX_UCCS_D3_SCAN70_v1
4283,ADV,-34,46,F4-00-100,e0:5a:1b:15:b2:ee,46_F4-00-100,RX_UCCS_D3_SCAN70_v1
4913,ADV,-63,52,F4-00-100,e0:5a:1b:15:b2:ee,52_F4-00-100,RX_UCCS_D3_SCAN70_v1
5331,ADV,-61,56,F4-00-100,e0:5a:1b:15:b2:ee,56_F4-00-100,RX_UCCS_D3_SCAN70_v1
5853,ADV,-62,61,F4-00-100,e0:5a:1b:15:b2:ee,61_F4-00-100,RX_UCCS_D3_SCAN70_v1
6382,ADV,-62,67,F4-00-100,e0:5a:1b:15:b2:ee,67_F4-00-100,RX_UCCS_D3_SCAN70_v1
7012,ADV,-36,73,F4-00-100,e0:5a:1b:15:b2:ee,73_F4-00-100,RX_UCCS_D3_SCAN70_v1
7632,ADV,-34,79,F4-00-100,e0:5a:1b:15:b2:ee,79_F4-00-100,RX_UCCS_D3_SCAN70_v1
8057,ADV,-35,83,F4-00-100,e0:5a:1b:15:b2:ee,83_F4-00-100,RX_UCCS_D3_SCAN70_v1
8586,ADV,-34,89,F4-06-100,e0:5a:1b:15:b2:ee,89_F4-06-100,RX_UCCS_D3_SCAN70_v1
9016,ADV,-34,93,F4-07-100,e0:5a:1b:15:b2:ee,93_F4-07-100,RX_UCCS_D3_SCAN70_v1
9533,ADV,-34,98,F4-11-100,e0:5a:1b:15:b2:ee,98_F4-11-100,RX_UCCS_D3_SCAN70_v1
10072,ADV,-37,104,F4-11-100,e0:5a:1b:15:b2:ee,104_F4-11-100,RX_UCCS_D3_SCAN70_v1
10690,ADV,-61,110,F4-11-100,e0:5a:1b:15:b2:ee,110_F4-11-100,RX_UCCS_D3_SCAN70_v1
11307,ADV,-36,116,F4-11-100,e0:5a:1b:15:b2:ee,116_F4-11-100,RX_UCCS_D3_SCAN70_v1
11820,ADV,-36,121,F4-10-100,e0:5a:1b:15:b2:ee,121_F4-10-100,RX_UCCS_D3_SCAN70_v1
12456,ADV,-34,127,F4-10-100,e0:5a:1b:15:b2:ee,127_F4-10-100,RX_UCCS_D3_SCAN70_v1
13188,ADV,-36,135,F4-10-100,e0:5a:1b:15:b2:ee,135_F4-10-100,RX_UCCS_D3_SCAN70_v1
14024,ADV,-60,143,F4-10-100,e0:5a:1b:15:b2:ee,143_F4-10-100,RX_UCCS_D3_SCAN70_v1
14448,ADV,-60,147,F4-10-100,e0:5a:1b:15:b2:ee,147_F4-10-100,RX_UCCS_D3_SCAN70_v1
14870,ADV,-34,151,F4-10-100,e0:5a:1b:15:b2:ee,151_F4-10-100,RX_UCCS_D3_SCAN70_v1
15605,ADV,-36,159,F4-10-100,e0:5a:1b:15:b2:ee,159_F4-10-100,RX_UCCS_D3_SCAN70_v1
16238,ADV,-35,165,F4-10-100,e0:5a:1b:15:b2:ee,165_F4-10-100,RX_UCCS_D3_SCAN70_v1
16854,ADV,-61,171,F4-10-100,e0:5a:1b:15:b2:ee,171_F4-10-100,RX_UCCS_D3_SCAN70_v1
17172,ADV,-34,175,F4-10-100,e0:5a:1b:15:b2:ee,175_F4-10-100,RX_UCCS_D3_SCAN70_v1
17592,ADV,-36,179,F4-10-100,e0:5a:1b:15:b2:ee,179_F4-10-100,RX_UCCS_D3_SCAN70_v1
18215,ADV,-34,185,F4-10-100,e0:5a:1b:15:b2:ee,185_F4-10-100,RX_UCCS_D3_SCAN70_v1
18851,ADV,-62,191,F4-10-100,e0:5a:1b:15:b2:ee,191_F4-10-100,RX_UCCS_D3_SCAN70_v1
19476,ADV,-36,198,F4-10-100,e0:5a:1b:15:b2:ee,198_F4-10-100,RX_UCCS_D3_SCAN70_v1
19907,ADV,-36,202,F4-10-100,e0:5a:1b:15:b2:ee,202_F4-10-100,RX_UCCS_D3_SCAN70_v1
20427,ADV,-36,207,F4-10-100,e0:5a:1b:15:b2:ee,207_F4-10-100,RX_UCCS_D3_SCAN70_v1
21063,ADV,-34,214,F4-10-100,e0:5a:1b:15:b2:ee,214_F4-10-100,RX_UCCS_D3_SCAN70_v1
21592,ADV,-34,219,F4-10-100,e0:5a:1b:15:b2:ee,219_F4-10-100,RX_UCCS_D3_SCAN70_v1
22232,ADV,-61,225,F4-10-100,e0:5a:1b:15:b2:ee,225_F4-10-100,RX_UCCS_D3_SCAN70_v1
22864,ADV,-36,231,F4-10-100,e0:5a:1b:15:b2:ee,231_F4-10-100,RX_UCCS_D3_SCAN70_v1
23181,ADV,-60,235,F4-10-100,e0:5a:1b:15:b2:ee,235_F4-10-100,RX_UCCS_D3_SCAN70_v1
23922,ADV,-35,242,F4-10-100,e0:5a:1b:15:b2:ee,242_F4-10-100,RX_UCCS_D3_SCAN70_v1
24438,ADV,-35,247,F4-06-100,e0:5a:1b:15:b2:ee,247_F4-06-100,RX_UCCS_D3_SCAN70_v1
25087,ADV,-61,254,F4-06-100,e0:5a:1b:15:b2:ee,254_F4-06-100,RX_UCCS_D3_SCAN70_v1
25717,ADV,-36,260,F4-06-100,e0:5a:1b:15:b2:ee,260_F4-06-100,RX_UCCS_D3_SCAN70_v1
26232,ADV,-36,265,F4-06-100,e0:5a:1b:15:b2:ee,265_F4-06-100,RX_UCCS_D3_SCAN70_v1
