ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D3_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=P4-00-100
1317,ADV,-36,16,P4-00-100,e0:5a:1b:15:b2:ee,16_P4-00-100,RX_UCCS_D3_SCAN70_v1
1939,ADV,-34,22,P4-00-100,e0:5a:1b:15:b2:ee,22_P4-00-100,RX_UCCS_D3_SCAN70_v1
2571,ADV,-61,28,P4-00-100,e0:5a:1b:15:b2:ee,28_P4-00-100,RX_UCCS_D3_SCAN70_v1
3197,ADV,-35,35,P4-00-100,e0:5a:1b:15:b2:ee,35_P4-00-100,RX_UCCS_D3_SCAN70_v1
3711,ADV,-36,40,P4-00-100,e0:5a:1b:15:b2:ee,40_P4-00-100,RX_UCCS_D3_SCAN70_v1
4033,ADV,-61,43,P4-00-100,e0:5a:1b:15:b2:ee,43_P4-00-100,RX_UCCS_D3_SCAN70_v1
4550,ADV,-60,48,P4-00-100,e0:5a:1b:15:b2:ee,48_P4-00-100,RX_UCCS_D3_SCAN70_v1
5178,ADV,-36,54,P4-00-100,e0:5a:1b:15:b2:ee,54_P4-00-100,RX_UCCS_D3_SCAN70_v1
7020,ADV,-36,73,P4-00-500,e0:5a:1b:15:b2:ee,73_P4-00-500,RX_UCCS_D3_SCAN70_v1
7558,ADV,-36,78,P4-00-500,e0:5a:1b:15:b2:ee,78_P4-00-500,RX_UCCS_D3_SCAN70_v1
8534,ADV,-36,88,P4-06-500,e0:5a:1b:15:b2:ee,88_P4-06-500,RX_UCCS_D3_SCAN70_v1
9005,ADV,-36,93,P4-07-100,e0:5a:1b:15:b2:ee,93_P4-07-100,RX_UCCS_D3_SCAN70_v1
9648,ADV,-34,99,P4-11-100,e0:5a:1b:15:b2:ee,99_P4-11-100,RX_UCCS_D3_SCAN70_v1
10055,ADV,-35,103,P4-11-100,e0:5a:1b:15:b2:ee,103_P4-11-100,RX_UCCS_D3_SCAN70_v1
10599,ADV,-37,108,P4-11-100,e0:5a:1b:15:b2:ee,108_P4-11-100,RX_UCCS_D3_SCAN70_v1
10902,ADV,-36,112,P4-11-100,e0:5a:1b:15:b2:ee,112_P4-11-100,RX_UCCS_D3_SCAN70_v1
11542,ADV,-34,118,P4-11-100,e0:5a:1b:15:b2:ee,118_P4-11-100,RX_UCCS_D3_SCAN70_v1
12368,ADV,-36,126,P4-10-100,e0:5a:1b:15:b2:ee,126_P4-10-100,RX_UCCS_D3_SCAN70_v1
12800,ADV,-36,130,P4-10-100,e0:5a:1b:15:b2:ee,130_P4-10-100,RX_UCCS_D3_SCAN70_v1
13408,ADV,-34,137,P4-10-100,e0:5a:1b:15:b2:ee,137_P4-10-100,RX_UCCS_D3_SCAN70_v1
13936,ADV,-34,142,P4-10-100,e0:5a:1b:15:b2:ee,142_P4-10-100,RX_UCCS_D3_SCAN70_v1
14570,ADV,-60,148,P4-10-100,e0:5a:1b:15:b2:ee,148_P4-10-100,RX_UCCS_D3_SCAN70_v1
15099,ADV,-61,153,P4-10-100,e0:5a:1b:15:b2:ee,153_P4-10-100,RX_UCCS_D3_SCAN70_v1
15722,ADV,-36,160,P4-10-100,e0:5a:1b:15:b2:ee,160_P4-10-100,RX_UCCS_D3_SCAN70_v1
16309,ADV,-35,166,P4-10-500,e0:5a:1b:15:b2:ee,166_P4-10-500,RX_UCCS_D3_SCAN70_v1
17316,ADV,-35,176,P4-10-500,e0:5a:1b:15:b2:ee,176_P4-10-500,RX_UCCS_D3_SCAN70_v1
17823,ADV,-35,181,P4-10-500,e0:5a:1b:15:b2:ee,181_P4-10-500,RX_UCCS_D3_SCAN70_v1
18840,ADV,-63,191,P4-10-500,e0:5a:1b:15:b2:ee,191_P4-10-500,RX_UCCS_D3_SCAN70_v1
19854,ADV,-62,201,P4-10-500,e0:5a:1b:15:b2:ee,201_P4-10-500,RX_UCCS_D3_SCAN70_v1
20864,ADV,-62,211,P4-10-500,e0:5a:1b:15:b2:ee,211_P4-10-500,RX_UCCS_D3_SCAN70_v1
22396,ADV,-36,226,P4-10-500,e0:5a:1b:15:b2:ee,226_P4-10-500,RX_UCCS_D3_SCAN70_v1
22889,ADV,-36,231,P4-10-500,e0:5a:1b:15:b2:ee,231_P4-10-500,RX_UCCS_D3_SCAN70_v1
23393,ADV,-35,236,P4-10-500,e0:5a:1b:15:b2:ee,236_P4-10-500,RX_UCCS_D3_SCAN70_v1
23903,ADV,-36,241,P4-10-500,e0:5a:1b:15:b2:ee,241_P4-10-500,RX_UCCS_D3_SCAN70_v1
24804,ADV,-36,251,P4-06-100,e0:5a:1b:15:b2:ee,251_P4-06-100,RX_UCCS_D3_SCAN70_v1
25443,ADV,-34,257,P4-06-100,e0:5a:1b:15:b2:ee,257_P4-06-100,RX_UCCS_D3_SCAN70_v1
25956,ADV,-34,262,P4-06-100,e0:5a:1b:15:b2:ee,262_P4-06-100,RX_UCCS_D3_SCAN70_v1
26603,ADV,-61,268,P4-06-100,e0:5a:1b:15:b2:ee,268_P4-06-100,RX_UCCS_D3_SCAN70_v1
27007,ADV,-61,273,P4-06-100,e0:5a:1b:15:b2:ee,273_P4-06-100,RX_UCCS_D3_SCAN70_v1
27330,ADV,-35,276,P4-06-100,e0:5a:1b:15:b2:ee,276_P4-06-100,RX_UCCS_D3_SCAN70_v1
27750,ADV,-36,280,P4-06-100,e0:5a:1b:15:b2:ee,280_P4-06-100,RX_UCCS_D3_SCAN70_v1
28375,ADV,-34,286,P4-06-100,e0:5a:1b:15:b2:ee,286_P4-06-100,RX_UCCS_D3_SCAN70_v1
29312,ADV,-34,296,P4-06-500,e0:5a:1b:15:b2:ee,296_P4-06-500,RX_UCCS_D3_SCAN70_v1
29817,ADV,-35,301,P4-06-500,e0:5a:1b:15:b2:ee,301_P4-06-500,RX_UCCS_D3_SCAN70_v1
31329,ADV,-61,316,P4-06-500,e0:5a:1b:15:b2:ee,316_P4-06-500,RX_UCCS_D3_SCAN70_v1
31888,ADV,-61,321,P4-06-500,e0:5a:1b:15:b2:ee,321_P4-06-500,RX_UCCS_D3_SCAN70_v1
32343,ADV,-62,326,P4-06-500,e0:5a:1b:15:b2:ee,326_P4-06-500,RX_UCCS_D3_SCAN70_v1
