ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D3_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=F4-00-500
1014,ADV,-34,15,F4-00-500,e0:5a:1b:15:b2:ee,15_F4-00-500,RX_UCCS_D3_SCAN70_v1
3032,ADV,-62,35,F4-00-500,e0:5a:1b:15:b2:ee,35_F4-00-500,RX_UCCS_D3_SCAN70_v1
4051,ADV,-62,45,F4-00-500,e0:5a:1b:15:b2:ee,45_F4-00-500,RX_UCCS_D3_SCAN70_v1
6067,ADV,-36,65,F4-00-500,e0:5a:1b:15:b2:ee,65_F4-00-500,RX_UCCS_D3_SCAN70_v1
7082,ADV,-36,75,F4-00-500,e0:5a:1b:15:b2:ee,75_F4-00-500,RX_UCCS_D3_SCAN70_v1
8093,ADV,-36,85,F4-00-500,e0:5a:1b:15:b2:ee,85_F4-00-500,RX_UCCS_D3_SCAN70_v1
9136,ADV,-35,95,F4-07-500,e0:5a:1b:15:b2:ee,95_F4-07-500,RX_UCCS_D3_SCAN70_v1
10111,ADV,-35,105,F4-11-500,e0:5a:1b:15:b2:ee,105_F4-11-500,RX_UCCS_D3_SCAN70_v1
11125,ADV,-34,115,F4-11-500,e0:5a:1b:15:b2:ee,115_F4-11-500,RX_UCCS_D3_SCAN70_v1
12644,ADV,-63,130,F4-10-500,e0:5a:1b:15:b2:ee,130_F4-10-500,RX_UCCS_D3_SCAN70_v1
13660,ADV,-63,140,F4-10-500,e0:5a:1b:15:b2:ee,140_F4-10-500,RX_UCCS_D3_SCAN70_v1
14173,ADV,-62,145,F4-10-500,e0:5a:1b:15:b2:ee,145_F4-10-500,RX_UCCS_D3_SCAN70_v1
15674,ADV,-36,160,F4-10-500,e0:5a:1b:15:b2:ee,160_F4-10-500,RX_UCCS_D3_SCAN70_v1
16684,ADV,-36,170,F4-10-500,e0:5a:1b:15:b2:ee,170_F4-10-500,RX_UCCS_D3_SCAN70_v1
18717,ADV,-34,190,F4-10-500,e0:5a:1b:15:b2:ee,190_F4-10-500,RX_UCCS_D3_SCAN70_v1
19713,ADV,-35,200,F4-10-500,e0:5a:1b:15:b2:ee,200_F4-10-500,RX_UCCS_D3_SCAN70_v1
20728,ADV,-34,210,F4-10-500,e0:5a:1b:15:b2:ee,210_F4-10-500,RX_UCCS_D3_SCAN70_v1
22255,ADV,-62,225,F4-10-500,e0:5a:1b:15:b2:ee,225_F4-10-500,RX_UCCS_D3_SCAN70_v1
23264,ADV,-62,235,F4-10-500,e0:5a:1b:15:b2:ee,235_F4-10-500,RX_UCCS_D3_SCAN70_v1
25782,ADV,-36,260,F4-06-500,e0:5a:1b:15:b2:ee,260_F4-06-500,RX_UCCS_D3_SCAN70_v1
26792,ADV,-36,270,F4-06-500,e0:5a:1b:15:b2:ee,270_F4-06-500,RX_UCCS_D3_SCAN70_v1
28314,ADV,-35,285,F4-06-500,e0:5a:1b:15:b2:ee,285_F4-06-500,RX_UCCS_D3_SCAN70_v1
29316,ADV,-34,295,F4-06-500,e0:5a:1b:15:b2:ee,295_F4-06-500,RX_UCCS_D3_SCAN70_v1
30321,ADV,-35,305,F4-06-500,e0:5a:1b:15:b2:ee,305_F4-06-500,RX_UCCS_D3_SCAN70_v1
31840,ADV,-62,320,F4-06-500,e0:5a:1b:15:b2:ee,320_F4-06-500,RX_UCCS_D3_SCAN70_v1
32858,ADV,-62,330,F4-06-500,e0:5a:1b:15:b2:ee,330_F4-06-500,RX_UCCS_D3_SCAN70_v1
33361,ADV,-62,335,F4-06-500,e0:5a:1b:15:b2:ee,335_F4-06-500,RX_UCCS_D3_SCAN70_v1
34875,ADV,-36,350,F4-07-500,e0:5a:1b:15:b2:ee,350_F4-07-500,RX_UCCS_D3_SCAN70_v1
36386,ADV,-36,365,F4-11-500,e0:5a:1b:15:b2:ee,365_F4-11-500,RX_UCCS_D3_SCAN70_v1
38905,ADV,-34,390,F4-04-500,e0:5a:1b:15:b2:ee,390_F4-04-500,RX_UCCS_D3_SCAN70_v1
39921,ADV,-34,400,F4-04-500,e0:5a:1b:15:b2:ee,400_F4-04-500,RX_UCCS_D3_SCAN70_v1
41438,ADV,-62,415,F4-04-500,e0:5a:1b:15:b2:ee,415_F4-04-500,RX_UCCS_D3_SCAN70_v1
42463,ADV,-61,425,F4-04-500,e0:5a:1b:15:b2:ee,425_F4-04-500,RX_UCCS_D3_SCAN70_v1
44475,ADV,-36,445,F4-10-500,e0:5a:1b:15:b2:ee,445_F4-10-500,RX_UCCS_D3_SCAN70_v1
45475,ADV,-36,455,F4-10-500,e0:5a:1b:15:b2:ee,455_F4-10-500,RX_UCCS_D3_SCAN70_v1
45979,ADV,-36,460,F4-10-500,e0:5a:1b:15:b2:ee,460_F4-10-500,RX_UCCS_D3_SCAN70_v1
48019,ADV,-34,485,F4-10-500,e0:5a:1b:15:b2:ee,485_F4-10-500,RX_UCCS_D3_SCAN70_v1
49001,ADV,-35,495,F4-10-500,e0:5a:1b:15:b2:ee,495_F4-10-500,RX_UCCS_D3_SCAN70_v1
51025,ADV,-63,515,F4-10-500,e0:5a:1b:15:b2:ee,515_F4-10-500,RX_UCCS_D3_SCAN70_v1
52041,ADV,-63,525,F4-10-500,e0:5a:1b:15:b2:ee,525_F4-10-500,RX_UCCS_D3_SCAN70_v1
52560,ADV,-62,530,F4-10-500,e0:5a:1b:15:b2:ee,530_F4-10-500,RX_UCCS_D3_SCAN70_v1
54573,ADV,-36,550,F4-10-500,e0:5a:1b:15:b2:ee,550_F4-10-500,RX_UCCS_D3_SCAN70_v1
55558,ADV,-36,560,F4-10-500,e0:5a:1b:15:b2:ee,560_F4-10-500,RX_UCCS_D3_SCAN70_v1
56574,ADV,-36,570,F4-10-500,e0:5a:1b:15:b2:ee,570_F4-10-500,RX_UCCS_D3_SCAN70_v1
57596,ADV,-34,580,F4-10-500,e0:5a:1b:15:b2:ee,580_F4-10-500,RX_UCCS_D3_SCAN70_v1
58590,ADV,-34,590,F4-10-500,e0:5a:1b:15:b2:ee,590_F4-10-500,RX_UCCS_D3_SCAN70_v1
59614,ADV,-35,600,F4-10-500,e0:5a:1b:15:b2:ee,600_F4-10-500,RX_UCCS_D3_SCAN70_v1
