ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D3_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=F4-01-100
356,ADV,-34,7,F4-01-100,e0:5a:1b:15:b2:ee,7_F4-01-100,RX_UCCS_D3_SCAN70_v1
1018,ADV,-63,13,F4-00-100,e0:5a:1b:15:b2:ee,13_F4-00-100,RX_UCCS_D3_SCAN70_v1
1622,ADV,-36,20,F4-00-100,e0:5a:1b:15:b2:ee,20_F4-00-100,RX_UCCS_D3_SCAN70_v1
2268,ADV,-34,26,F4-00-100,e0:5a:1b:15:b2:ee,26_F4-00-100,RX_UCCS_D3_SCAN70_v1
2776,ADV,-34,31,F4-00-100,e0:5a:1b:15:b2:ee,31_F4-00-100,RX_UCCS_D3_SCAN70_v1
3410,ADV,-62,37,F4-00-100,e0:5a:1b:15:b2:ee,37_F4-00-100,RX_UCCS_D3_SCAN70_v1
4041,ADV,-36,44,F4-00-100,e0:5a:1b:15:b2:ee,44_F4-00-100,RX_UCCS_D3_SCAN70_v1
4693,ADV,-34,50,F4-00-100,e0:5a:1b:15:b2:ee,50_F4-00-100,RX_UCCS_D3_SCAN70_v1
5320,ADV,-62,56,F4-00-100,e0:5a:1b:15:b2:ee,56_F4-00-100,RX_UCCS_D3_SCAN70_v1
5941,ADV,-36,63,F4-00-100,e0:5a:1b:15:b2:ee,63_F4-00-100,RX_UCCS_D3_SCAN70_v1
6575,ADV,-34,69,F4-00-100,e0:5a:1b:15:b2:ee,69_F4-00-100,RX_UCCS_D3_SCAN70_v1
7098,ADV,-35,74,F4-00-100,e0:5a:1b:15:b2:ee,74_F4-00-100,RX_UCCS_D3_SCAN70_v1
7505,ADV,-34,78,F4-00-100,e0:5a:1b:15:b2:ee,78_F4-00-100,RX_UCCS_D3_SCAN70_v1
8039,ADV,-34,84,F4-00-100,e0:5a:1b:15:b2:ee,84_F4-00-100,RX_UCCS_D3_SCAN70_v1
8667,ADV,-62,90,F4-06-100,e0:5a:1b:15:b2:ee,90_F4-06-100,RX_UCCS_D3_SCAN70_v1
9115,ADV,-62,94,F4-07-100,e0:5a:1b:15:b2:ee,94_F4-07-100,RX_UCCS_D3_SCAN70_v1
9608,ADV,-62,99,F4-11-100,e0:5a:1b:15:b2:ee,99_F4-11-100,RX_UCCS_D3_SCAN70_v1
10224,ADV,-36,106,F4-11-100,e0:5a:1b:15:b2:ee,106_F4-11-100,RX_UCCS_D3_SCAN70_v1
10759,ADV,-36,111,F4-11-100,e0:5a:1b:15:b2:ee,111_F4-11-100,RX_UCCS_D3_SCAN70_v1
11418,ADV,-35,117,F4-11-100,e0:5a:1b:15:b2:ee,117_F4-11-100,RX_UCCS_D3_SCAN70_v1
12021,ADV,-63,123,F4-10-100,e0:5a:1b:15:b2:ee,123_F4-10-100,RX_UCCS_D3_SCAN70_v1
12440,ADV,-63,128,F4-10-100,e0:5a:1b:15:b2:ee,128_F4-10-100,RX_UCCS_D3_SCAN70_v1
13166,ADV,-36,135,F4-10-100,e0:5a:1b:15:b2:ee,135_F4-10-100,RX_UCCS_D3_SCAN70_v1
13806,ADV,-34,141,F4-10-100,e0:5a:1b:15:b2:ee,141_F4-10-100,RX_UCCS_D3_SCAN70_v1
14458,ADV,-62,148,F4-10-100,e0:5a:1b:15:b2:ee,148_F4-10-100,RX_UCCS_D3_SCAN70_v1
15069,ADV,-36,154,F4-10-100,e0:5a:1b:15:b2:ee,154_F4-10-100,RX_UCCS_D3_SCAN70_v1
15716,ADV,-35,160,F4-10-100,e0:5a:1b:15:b2:ee,160_F4-10-100,RX_UCCS_D3_SCAN70_v1
16115,ADV,-34,164,F4-10-100,e0:5a:1b:15:b2:ee,164_F4-10-100,RX_UCCS_D3_SCAN70_v1
16650,ADV,-35,170,F4-10-100,e0:5a:1b:15:b2:ee,170_F4-10-100,RX_UCCS_D3_SCAN70_v1
17293,ADV,-63,176,F4-10-100,e0:5a:1b:15:b2:ee,176_F4-10-100,RX_UCCS_D3_SCAN70_v1
17934,ADV,-36,183,F4-10-100,e0:5a:1b:15:b2:ee,183_F4-10-100,RX_UCCS_D3_SCAN70_v1
18446,ADV,-36,188,F4-10-100,e0:5a:1b:15:b2:ee,188_F4-10-100,RX_UCCS_D3_SCAN70_v1
18886,ADV,-36,192,F4-10-100,e0:5a:1b:15:b2:ee,192_F4-10-100,RX_UCCS_D3_SCAN70_v1
19390,ADV,-36,197,F4-10-100,e0:5a:1b:15:b2:ee,197_F4-10-100,RX_UCCS_D3_SCAN70_v1
19822,ADV,-37,201,F4-10-100,e0:5a:1b:15:b2:ee,201_F4-10-100,RX_UCCS_D3_SCAN70_v1
20336,ADV,-36,207,F4-10-100,e0:5a:1b:15:b2:ee,207_F4-10-100,RX_UCCS_D3_SCAN70_v1
21000,ADV,-34,213,F4-10-100,e0:5a:1b:15:b2:ee,213_F4-10-100,RX_UCCS_D3_SCAN70_v1
21622,ADV,-63,220,F4-10-100,e0:5a:1b:15:b2:ee,220_F4-10-100,RX_UCCS_D3_SCAN70_v1
22249,ADV,-36,226,F4-10-100,e0:5a:1b:15:b2:ee,226_F4-10-100,RX_UCCS_D3_SCAN70_v1
22775,ADV,-36,231,F4-10-100,e0:5a:1b:15:b2:ee,231_F4-10-100,RX_UCCS_D3_SCAN70_v1
23213,ADV,-36,235,F4-10-100,e0:5a:1b:15:b2:ee,235_F4-10-100,RX_UCCS_D3_SCAN70_v1
23719,ADV,-36,240,F4-10-100,e0:5a:1b:15:b2:ee,240_F4-10-100,RX_UCCS_D3_SCAN70_v1
24138,ADV,-36,245,F4-06-100,e0:5a:1b:15:b2:ee,245_F4-06-100,RX_UCCS_D3_SCAN70_v1
24448,ADV,-63,248,F4-06-100,e0:5a:1b:15:b2:ee,248_F4-06-100,RX_UCCS_D3_SCAN70_v1
24976,ADV,-63,253,F4-06-100,e0:5a:1b:15:b2:ee,253_F4-06-100,RX_UCCS_D3_SCAN70_v1
25497,ADV,-62,258,F4-06-100,e0:5a:1b:15:b2:ee,258_F4-06-100,RX_UCCS_D3_SCAN70_v1
26132,ADV,-36,265,F4-06-100,e0:5a:1b:15:b2:ee,265_F4-06-100,RX_UCCS_D3_SCAN70_v1
