ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D3_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=F4-01-500
462,ADV,-37,10,F4-01-500,e0:5a:1b:15:b2:ee,10_F4-01-500,RX_UCCS_D3_SCAN70_v1
1986,ADV,-61,25,F4-00-500,e0:5a:1b:15:b2:ee,25_F4-00-500,RX_UCCS_D3_SCAN70_v1
2981,ADV,-62,35,F4-00-500,e0:5a:1b:15:b2:ee,35_F4-00-500,RX_UCCS_D3_SCAN70_v1
3984,ADV,-61,45,F4-00-500,e0:5a:1b:15:b2:ee,45_F4-00-500,RX_UCCS_D3_SCAN70_v1
5514,ADV,-100,60,F4-00-500,e0:5a:1b:15:b2:ee,60_F4-00-500,RX_UCCS_D3_SCAN70_v1
6521,ADV,-36,70,F4-00-500,e0:5a:1b:15:b2:ee,70_F4-00-500,RX_UCCS_D3_SCAN70_v1
7026,ADV,-36,75,F4-00-500,e0:5a:1b:15:b2:ee,75_F4-00-500,RX_UCCS_D3_SCAN70_v1
8041,ADV,-35,85,F4-00-500,e0:5a:1b:15:b2:ee,85_F4-00-500,RX_UCCS_D3_SCAN70_v1
8544,ADV,-34,90,F4-06-500,e0:5a:1b:15:b2:ee,90_F4-06-500,RX_UCCS_D3_SCAN70_v1
9556,ADV,-35,100,F4-11-500,e0:5a:1b:15:b2:ee,100_F4-11-500,RX_UCCS_D3_SCAN70_v1
10060,ADV,-34,105,F4-11-500,e0:5a:1b:15:b2:ee,105_F4-11-500,RX_UCCS_D3_SCAN70_v1
11584,ADV,-62,120,F4-10-500,e0:5a:1b:15:b2:ee,120_F4-10-500,RX_UCCS_D3_SCAN70_v1
12587,ADV,-61,130,F4-10-500,e0:5a:1b:15:b2:ee,130_F4-10-500,RX_UCCS_D3_SCAN70_v1
14602,ADV,-36,150,F4-10-500,e0:5a:1b:15:b2:ee,150_F4-10-500,RX_UCCS_D3_SCAN70_v1
15607,ADV,-36,160,F4-10-500,e0:5a:1b:15:b2:ee,160_F4-10-500,RX_UCCS_D3_SCAN70_v1
16611,ADV,-36,170,F4-10-500,e0:5a:1b:15:b2:ee,170_F4-10-500,RX_UCCS_D3_SCAN70_v1
18133,ADV,-35,185,F4-10-500,e0:5a:1b:15:b2:ee,185_F4-10-500,RX_UCCS_D3_SCAN70_v1
19144,ADV,-34,195,F4-10-500,e0:5a:1b:15:b2:ee,195_F4-10-500,RX_UCCS_D3_SCAN70_v1
20147,ADV,-34,205,F4-10-500,e0:5a:1b:15:b2:ee,205_F4-10-500,RX_UCCS_D3_SCAN70_v1
21237,ADV,-61,215,F4-10-500,e0:5a:1b:15:b2:ee,215_F4-10-500,RX_UCCS_D3_SCAN70_v1
21663,ADV,-62,220,F4-10-500,e0:5a:1b:15:b2:ee,220_F4-10-500,RX_UCCS_D3_SCAN70_v1
22687,ADV,-60,230,F4-10-500,e0:5a:1b:15:b2:ee,230_F4-10-500,RX_UCCS_D3_SCAN70_v1
23175,ADV,-62,235,F4-10-500,e0:5a:1b:15:b2:ee,235_F4-10-500,RX_UCCS_D3_SCAN70_v1
24696,ADV,-36,250,F4-06-500,e0:5a:1b:15:b2:ee,250_F4-06-500,RX_UCCS_D3_SCAN70_v1
25205,ADV,-36,255,F4-06-500,e0:5a:1b:15:b2:ee,255_F4-06-500,RX_UCCS_D3_SCAN70_v1
26216,ADV,-36,265,F4-06-500,e0:5a:1b:15:b2:ee,265_F4-06-500,RX_UCCS_D3_SCAN70_v1
27736,ADV,-34,280,F4-06-500,e0:5a:1b:15:b2:ee,280_F4-06-500,RX_UCCS_D3_SCAN70_v1
28752,ADV,-34,290,F4-06-500,e0:5a:1b:15:b2:ee,290_F4-06-500,RX_UCCS_D3_SCAN70_v1
29269,ADV,-34,295,F4-06-500,e0:5a:1b:15:b2:ee,295_F4-06-500,RX_UCCS_D3_SCAN70_v1
30774,ADV,-61,310,F4-06-500,e0:5a:1b:15:b2:ee,310_F4-06-500,RX_UCCS_D3_SCAN70_v1
31287,ADV,-61,315,F4-06-500,e0:5a:1b:15:b2:ee,315_F4-06-500,RX_UCCS_D3_SCAN70_v1
32297,ADV,-61,325,F4-06-500,e0:5a:1b:15:b2:ee,325_F4-06-500,RX_UCCS_D3_SCAN70_v1
33812,ADV,-36,340,F4-07-500,e0:5a:1b:15:b2:ee,340_F4-07-500,RX_UCCS_D3_SCAN70_v1
34812,ADV,-35,350,F4-07-500,e0:5a:1b:15:b2:ee,350_F4-07-500,RX_UCCS_D3_SCAN70_v1
35322,ADV,-36,355,F4-07-500,e0:5a:1b:15:b2:ee,355_F4-07-500,RX_UCCS_D3_SCAN70_v1
37335,ADV,-35,375,F4-11-500,e0:5a:1b:15:b2:ee,375_F4-11-500,RX_UCCS_D3_SCAN70_v1
38346,ADV,-34,385,F4-04-500,e0:5a:1b:15:b2:ee,385_F4-04-500,RX_UCCS_D3_SCAN70_v1
38850,ADV,-35,390,F4-04-500,e0:5a:1b:15:b2:ee,390_F4-04-500,RX_UCCS_D3_SCAN70_v1
40388,ADV,-60,405,F4-04-500,e0:5a:1b:15:b2:ee,405_F4-04-500,RX_UCCS_D3_SCAN70_v1
41391,ADV,-62,415,F4-04-500,e0:5a:1b:15:b2:ee,415_F4-04-500,RX_UCCS_D3_SCAN70_v1
43409,ADV,-36,435,F4-10-500,e0:5a:1b:15:b2:ee,435_F4-10-500,RX_UCCS_D3_SCAN70_v1
44415,ADV,-36,445,F4-10-500,e0:5a:1b:15:b2:ee,445_F4-10-500,RX_UCCS_D3_SCAN70_v1
45425,ADV,-36,455,F4-10-500,e0:5a:1b:15:b2:ee,455_F4-10-500,RX_UCCS_D3_SCAN70_v1
46445,ADV,-34,470,F4-10-500,e0:5a:1b:15:b2:ee,470_F4-10-500,RX_UCCS_D3_SCAN70_v1
47452,ADV,-34,480,F4-10-500,e0:5a:1b:15:b2:ee,480_F4-10-500,RX_UCCS_D3_SCAN70_v1
49977,ADV,-61,505,F4-10-500,e0:5a:1b:15:b2:ee,505_F4-10-500,RX_UCCS_D3_SCAN70_v1
50486,ADV,-60,510,F4-10-500,e0:5a:1b:15:b2:ee,510_F4-10-500,RX_UCCS_D3_SCAN70_v1
