ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D3_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=F4-01-500
132,ADV,-36,5,F4-01-500,e0:5a:1b:15:b2:ee,5_F4-01-500,RX_UCCS_D3_SCAN70_v1
637,ADV,-36,10,F4-01-500,e0:5a:1b:15:b2:ee,10_F4-01-500,RX_UCCS_D3_SCAN70_v1
1136,ADV,-36,15,F4-00-500,e0:5a:1b:15:b2:ee,15_F4-00-500,RX_UCCS_D3_SCAN70_v1
1640,ADV,-36,20,F4-00-500,e0:5a:1b:15:b2:ee,20_F4-00-500,RX_UCCS_D3_SCAN70_v1
3165,ADV,-34,35,F4-00-500,e0:5a:1b:15:b2:ee,35_F4-00-500,RX_UCCS_D3_SCAN70_v1
4184,ADV,-34,45,F4-00-500,e0:5a:1b:15:b2:ee,45_F4-00-500,RX_UCCS_D3_SCAN70_v1
4681,ADV,-34,50,F4-00-500,e0:5a:1b:15:b2:ee,50_F4-00-500,RX_UCCS_D3_SCAN70_v1
6219,ADV,-62,65,F4-00-500,e0:5a:1b:15:b2:ee,65_F4-00-500,RX_UCCS_D3_SCAN70_v1
6719,ADV,-62,70,F4-00-500,e0:5a:1b:15:b2:ee,70_F4-00-500,RX_UCCS_D3_SCAN70_v1
7207,ADV,-62,75,F4-00-500,e0:5a:1b:15:b2:ee,75_F4-00-500,RX_UCCS_D3_SCAN70_v1
7720,ADV,-62,80,F4-00-500,e0:5a:1b:15:b2:ee,80_F4-00-500,RX_UCCS_D3_SCAN70_v1
8226,ADV,-62,85,F4-00-500,e0:5a:1b:15:b2:ee,85_F4-00-500,RX_UCCS_D3_SCAN70_v1
9742,ADV,-36,100,F4-11-500,e0:5a:1b:15:b2:ee,100_F4-11-500,RX_UCCS_D3_SCAN70_v1
10251,ADV,-36,105,F4-11-500,e0:5a:1b:15:b2:ee,105_F4-11-500,RX_UCCS_D3_SCAN70_v1
10760,ADV,-36,110,F4-11-500,e0:5a:1b:15:b2:ee,110_F4-11-500,RX_UCCS_D3_SCAN70_v1
11266,ADV,-36,115,F4-11-500,e0:5a:1b:15:b2:ee,115_F4-11-500,RX_UCCS_D3_SCAN70_v1
12287,ADV,-35,125,F4-10-500,e0:5a:1b:15:b2:ee,125_F4-10-500,RX_UCCS_D3_SCAN70_v1
12779,ADV,-34,130,F4-10-500,e0:5a:1b:15:b2:ee,130_F4-10-500,RX_UCCS_D3_SCAN70_v1
13285,ADV,-35,135,F4-10-500,e0:5a:1b:15:b2:ee,135_F4-10-500,RX_UCCS_D3_SCAN70_v1
13791,ADV,-34,140,F4-10-500,e0:5a:1b:15:b2:ee,140_F4-10-500,RX_UCCS_D3_SCAN70_v1
14290,ADV,-34,145,F4-10-500,e0:5a:1b:15:b2:ee,145_F4-10-500,RX_UCCS_D3_SCAN70_v1
15807,ADV,-62,160,F4-10-500,e0:5a:1b:15:b2:ee,160_F4-10-500,RX_UCCS_D3_SCAN70_v1
16320,ADV,-62,165,F4-10-500,e0:5a:1b:15:b2:ee,165_F4-10-500,RX_UCCS_D3_SCAN70_v1
16822,ADV,-63,170,F4-10-500,e0:5a:1b:15:b2:ee,170_F4-10-500,RX_UCCS_D3_SCAN70_v1
17329,ADV,-62,175,F4-10-500,e0:5a:1b:15:b2:ee,175_F4-10-500,RX_UCCS_D3_SCAN70_v1
19341,ADV,-36,195,F4-10-500,e0:5a:1b:15:b2:ee,195_F4-10-500,RX_UCCS_D3_SCAN70_v1
19854,ADV,-36,200,F4-10-500,e0:5a:1b:15:b2:ee,200_F4-10-500,RX_UCCS_D3_SCAN70_v1
20351,ADV,-36,205,F4-10-500,e0:5a:1b:15:b2:ee,205_F4-10-500,RX_UCCS_D3_SCAN70_v1
20864,ADV,-35,210,F4-10-500,e0:5a:1b:15:b2:ee,210_F4-10-500,RX_UCCS_D3_SCAN70_v1
22369,ADV,-34,225,F4-10-500,e0:5a:1b:15:b2:ee,225_F4-10-500,RX_UCCS_D3_SCAN70_v1
22895,ADV,-34,230,F4-10-500,e0:5a:1b:15:b2:ee,230_F4-10-500,RX_UCCS_D3_SCAN70_v1
23388,ADV,-34,235,F4-10-500,e0:5a:1b:15:b2:ee,235_F4-10-500,RX_UCCS_D3_SCAN70_v1
23892,ADV,-34,240,F4-10-500,e0:5a:1b:15:b2:ee,240_F4-10-500,RX_UCCS_D3_SCAN70_v1
25418,ADV,-62,255,F4-06-500,e0:5a:1b:15:b2:ee,255_F4-06-500,RX_UCCS_D3_SCAN70_v1
25911,ADV,-63,260,F4-06-500,e0:5a:1b:15:b2:ee,260_F4-06-500,RX_UCCS_D3_SCAN70_v1
26415,ADV,-62,265,F4-06-500,e0:5a:1b:15:b2:ee,265_F4-06-500,RX_UCCS_D3_SCAN70_v1
26919,ADV,-62,270,F4-06-500,e0:5a:1b:15:b2:ee,270_F4-06-500,RX_UCCS_D3_SCAN70_v1
27421,ADV,-62,275,F4-06-500,e0:5a:1b:15:b2:ee,275_F4-06-500,RX_UCCS_D3_SCAN70_v1
28935,ADV,-36,290,F4-06-500,e0:5a:1b:15:b2:ee,290_F4-06-500,RX_UCCS_D3_SCAN70_v1
29437,ADV,-36,295,F4-06-500,e0:5a:1b:15:b2:ee,295_F4-06-500,RX_UCCS_D3_SCAN70_v1
29953,ADV,-36,300,F4-06-500,e0:5a:1b:15:b2:ee,300_F4-06-500,RX_UCCS_D3_SCAN70_v1
30455,ADV,-36,305,F4-06-500,e0:5a:1b:15:b2:ee,305_F4-06-500,RX_UCCS_D3_SCAN70_v1
31977,ADV,-34,320,F4-06-500,e0:5a:1b:15:b2:ee,320_F4-06-500,RX_UCCS_D3_SCAN70_v1
32474,ADV,-34,325,F4-06-500,e0:5a:1b:15:b2:ee,325_F4-06-500,RX_UCCS_D3_SCAN70_v1
32994,ADV,-34,330,F4-06-500,e0:5a:1b:15:b2:ee,330_F4-06-500,RX_UCCS_D3_SCAN70_v1
33484,ADV,-34,335,F4-06-500,e0:5a:1b:15:b2:ee,335_F4-06-500,RX_UCCS_D3_SCAN70_v1
35010,ADV,-64,350,F4-07-500,e0:5a:1b:15:b2:ee,350_F4-07-500,RX_UCCS_D3_SCAN70_v1
35519,ADV,-62,355,F4-07-500,e0:5a:1b:15:b2:ee,355_F4-07-500,RX_UCCS_D3_SCAN70_v1
