ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D3_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=P4-01-500
157,ADV,-36,5,P4-01-500,e0:5a:1b:15:b2:ee,5_P4-01-500,RX_UCCS_D3_SCAN70_v1
658,ADV,-36,10,P4-01-500,e0:5a:1b:15:b2:ee,10_P4-01-500,RX_UCCS_D3_SCAN70_v1
1148,ADV,-36,15,P4-00-100,e0:5a:1b:15:b2:ee,15_P4-00-100,RX_UCCS_D3_SCAN70_v1
1559,ADV,-36,19,P4-00-100,e0:5a:1b:15:b2:ee,19_P4-00-100,RX_UCCS_D3_SCAN70_v1
1987,ADV,-61,23,P4-00-100,e0:5a:1b:15:b2:ee,23_P4-00-100,RX_UCCS_D3_SCAN70_v1
2398,ADV,-60,27,P4-00-100,e0:5a:1b:15:b2:ee,27_P4-00-100,RX_UCCS_D3_SCAN70_v1
2935,ADV,-61,32,P4-00-100,e0:5a:1b:15:b2:ee,32_P4-00-100,RX_UCCS_D3_SCAN70_v1
3560,ADV,-36,39,P4-00-100,e0:5a:1b:15:b2:ee,39_P4-00-100,RX_UCCS_D3_SCAN70_v1
4188,ADV,-34,45,P4-00-100,e0:5a:1b:15:b2:ee,45_P4-00-100,RX_UCCS_D3_SCAN70_v1
4505,ADV,-36,48,P4-00-100,e0:5a:1b:15:b2:ee,48_P4-00-100,RX_UCCS_D3_SCAN70_v1
5028,ADV,-36,53,P4-00-100,e0:5a:1b:15:b2:ee,53_P4-00-100,RX_UCCS_D3_SCAN70_v1
5448,ADV,-36,58,P4-00-500,e0:5a:1b:15:b2:ee,58_P4-00-500,RX_UCCS_D3_SCAN70_v1
5953,ADV,-36,63,P4-00-500,e0:5a:1b:15:b2:ee,63_P4-00-500,RX_UCCS_D3_SCAN70_v1
6459,ADV,-36,68,P4-00-500,e0:5a:1b:15:b2:ee,68_P4-00-500,RX_UCCS_D3_SCAN70_v1
7978,ADV,-34,83,P4-00-500,e0:5a:1b:15:b2:ee,83_P4-00-500,RX_UCCS_D3_SCAN70_v1
8484,ADV,-35,88,P4-06-500,e0:5a:1b:15:b2:ee,88_P4-06-500,RX_UCCS_D3_SCAN70_v1
8964,ADV,-34,93,P4-07-100,e0:5a:1b:15:b2:ee,93_P4-07-100,RX_UCCS_D3_SCAN70_v1
9270,ADV,-36,96,P4-07-100,e0:5a:1b:15:b2:ee,96_P4-07-100,RX_UCCS_D3_SCAN70_v1
9790,ADV,-36,101,P4-11-100,e0:5a:1b:15:b2:ee,101_P4-11-100,RX_UCCS_D3_SCAN70_v1
10208,ADV,-36,105,P4-11-100,e0:5a:1b:15:b2:ee,105_P4-11-100,RX_UCCS_D3_SCAN70_v1
10628,ADV,-60,109,P4-11-100,e0:5a:1b:15:b2:ee,109_P4-11-100,RX_UCCS_D3_SCAN70_v1
10944,ADV,-34,113,P4-11-100,e0:5a:1b:15:b2:ee,113_P4-11-100,RX_UCCS_D3_SCAN70_v1
11587,ADV,-59,119,P4-11-100,e0:5a:1b:15:b2:ee,119_P4-11-100,RX_UCCS_D3_SCAN70_v1
11894,ADV,-35,122,P4-10-100,e0:5a:1b:15:b2:ee,122_P4-10-100,RX_UCCS_D3_SCAN70_v1
12511,ADV,-59,128,P4-10-100,e0:5a:1b:15:b2:ee,128_P4-10-100,RX_UCCS_D3_SCAN70_v1
12932,ADV,-62,132,P4-10-100,e0:5a:1b:15:b2:ee,132_P4-10-100,RX_UCCS_D3_SCAN70_v1
13337,ADV,-34,136,P4-10-100,e0:5a:1b:15:b2:ee,136_P4-10-100,RX_UCCS_D3_SCAN70_v1
13970,ADV,-62,143,P4-10-100,e0:5a:1b:15:b2:ee,143_P4-10-100,RX_UCCS_D3_SCAN70_v1
14599,ADV,-36,149,P4-10-100,e0:5a:1b:15:b2:ee,149_P4-10-100,RX_UCCS_D3_SCAN70_v1
14915,ADV,-61,152,P4-10-100,e0:5a:1b:15:b2:ee,152_P4-10-100,RX_UCCS_D3_SCAN70_v1
15328,ADV,-61,156,P4-10-100,e0:5a:1b:15:b2:ee,156_P4-10-100,RX_UCCS_D3_SCAN70_v1
15748,ADV,-35,161,P4-10-100,e0:5a:1b:15:b2:ee,161_P4-10-100,RX_UCCS_D3_SCAN70_v1
16767,ADV,-61,171,P4-10-500,e0:5a:1b:15:b2:ee,171_P4-10-500,RX_UCCS_D3_SCAN70_v1
17270,ADV,-61,176,P4-10-500,e0:5a:1b:15:b2:ee,176_P4-10-500,RX_UCCS_D3_SCAN70_v1
17775,ADV,-62,181,P4-10-500,e0:5a:1b:15:b2:ee,181_P4-10-500,RX_UCCS_D3_SCAN70_v1
18286,ADV,-61,186,P4-10-500,e0:5a:1b:15:b2:ee,186_P4-10-500,RX_UCCS_D3_SCAN70_v1
18785,ADV,-62,191,P4-10-500,e0:5a:1b:15:b2:ee,191_P4-10-500,RX_UCCS_D3_SCAN70_v1
20316,ADV,-36,206,P4-10-500,e0:5a:1b:15:b2:ee,206_P4-10-500,RX_UCCS_D3_SCAN70_v1
20802,ADV,-36,211,P4-10-500,e0:5a:1b:15:b2:ee,211_P4-10-500,RX_UCCS_D3_SCAN70_v1
21303,ADV,-36,216,P4-10-500,e0:5a:1b:15:b2:ee,216_P4-10-500,RX_UCCS_D3_SCAN70_v1
21807,ADV,-36,221,P4-10-500,e0:5a:1b:15:b2:ee,221_P4-10-500,RX_UCCS_D3_SCAN70_v1
23335,ADV,-35,236,P4-10-500,e0:5a:1b:15:b2:ee,236_P4-10-500,RX_UCCS_D3_SCAN70_v1
24340,ADV,-34,246,P4-06-500,e0:5a:1b:15:b2:ee,246_P4-06-500,RX_UCCS_D3_SCAN70_v1
24853,ADV,-35,252,P4-06-100,e0:5a:1b:15:b2:ee,252_P4-06-100,RX_UCCS_D3_SCAN70_v1
25484,ADV,-62,258,P4-06-100,e0:5a:1b:15:b2:ee,258_P4-06-100,RX_UCCS_D3_SCAN70_v1
25904,ADV,-60,262,P4-06-100,e0:5a:1b:15:b2:ee,262_P4-06-100,RX_UCCS_D3_SCAN70_v1
26424,ADV,-61,267,P4-06-100,e0:5a:1b:15:b2:ee,267_P4-06-100,RX_UCCS_D3_SCAN70_v1
26735,ADV,-34,270,P4-06-100,e0:5a:1b:15:b2:ee,270_P4-06-100,RX_UCCS_D3_SCAN70_v1
