ms,event,rssi,seq,label,addr,mfd,program_id
# meta, firmware=RX_UCCS_D3_SCAN70, buf_size=512
# meta, scan_interval_ms=100.0, scan_window_ms=70.0
# condition_label=F4-01-100
418,ADV,-35,9,F4-01-100,e0:5a:1b:15:b2:ee,9_F4-01-100,RX_UCCS_D3_SCAN70_v1
945,ADV,-34,14,F4-00-100,e0:5a:1b:15:b2:ee,14_F4-00-100,RX_UCCS_D3_SCAN70_v1
1695,ADV,-36,22,F4-00-100,e0:5a:1b:15:b2:ee,22_F4-00-100,RX_UCCS_D3_SCAN70_v1
2533,ADV,-61,30,F4-00-100,e0:5a:1b:15:b2:ee,30_F4-00-100,RX_UCCS_D3_SCAN70_v1
3261,ADV,-34,38,F4-00-100,e0:5a:1b:15:b2:ee,38_F4-00-100,RX_UCCS_D3_SCAN70_v1
3787,ADV,-35,43,F4-00-100,e0:5a:1b:15:b2:ee,43_F4-00-100,RX_UCCS_D3_SCAN70_v1
4314,ADV,-34,48,F4-00-100,e0:5a:1b:15:b2:ee,48_F4-00-100,RX_UCCS_D3_SCAN70_v1
5058,ADV,-36,56,F4-00-100,e0:5a:1b:15:b2:ee,56_F4-00-100,RX_UCCS_D3_SCAN70_v1
5895,ADV,-62,64,F4-00-100,e0:5a:1b:15:b2:ee,64_F4-00-100,RX_UCCS_D3_SCAN70_v1
6641,ADV,-34,71,F4-00-100,e0:5a:1b:15:b2:ee,71_F4-00-100,RX_UCCS_D3_SCAN70_v1
7364,ADV,-62,79,F4-00-100,e0:5a:1b:15:b2:ee,79_F4-00-100,RX_UCCS_D3_SCAN70_v1
7992,ADV,-36,85,F4-00-100,e0:5a:1b:15:b2:ee,85_F4-00-100,RX_UCCS_D3_SCAN70_v1
8728,ADV,-62,92,F4-07-100,e0:5a:1b:15:b2:ee,92_F4-07-100,RX_UCCS_D3_SCAN70_v1
9365,ADV,-36,98,F4-11-100,e0:5a:1b:15:b2:ee,98_F4-11-100,RX_UCCS_D3_SCAN70_v1
10515,ADV,-34,110,F4-11-100,e0:5a:1b:15:b2:ee,110_F4-11-100,RX_UCCS_D3_SCAN70_v1
11338,ADV,-36,118,F4-11-100,e0:5a:1b:15:b2:ee,118_F4-11-100,RX_UCCS_D3_SCAN70_v1
12060,ADV,-62,126,F4-10-100,e0:5a:1b:15:b2:ee,126_F4-10-100,RX_UCCS_D3_SCAN70_v1
12891,ADV,-34,134,F4-10-100,e0:5a:1b:15:b2:ee,134_F4-10-100,RX_UCCS_D3_SCAN70_v1
13844,ADV,-34,143,F4-10-100,e0:5a:1b:15:b2:ee,143_F4-10-100,RX_UCCS_D3_SCAN70_v1
14681,ADV,-36,152,F4-10-100,e0:5a:1b:15:b2:ee,152_F4-10-100,RX_UCCS_D3_SCAN70_v1
15512,ADV,-62,160,F4-10-100,e0:5a:1b:15:b2:ee,160_F4-10-100,RX_UCCS_D3_SCAN70_v1
16149,ADV,-36,166,F4-10-100,e0:5a:1b:15:b2:ee,166_F4-10-100,RX_UCCS_D3_SCAN70_v1
17091,ADV,-36,176,F4-10-100,e0:5a:1b:15:b2:ee,176_F4-10-100,RX_UCCS_D3_SCAN70_v1
17738,ADV,-34,182,F4-10-100,e0:5a:1b:15:b2:ee,182_F4-10-100,RX_UCCS_D3_SCAN70_v1
18679,ADV,-35,192,F4-10-100,e0:5a:1b:15:b2:ee,192_F4-10-100,RX_UCCS_D3_SCAN70_v1
19421,ADV,-36,199,F4-10-100,e0:5a:1b:15:b2:ee,199_F4-10-100,RX_UCCS_D3_SCAN70_v1
20164,ADV,-34,207,F4-10-100,e0:5a:1b:15:b2:ee,207_F4-10-100,RX_UCCS_D3_SCAN70_v1
21216,ADV,-61,217,F4-10-100,e0:5a:1b:15:b2:ee,217_F4-10-100,RX_UCCS_D3_SCAN70_v1
22050,ADV,-34,225,F4-10-100,e0:5a:1b:15:b2:ee,225_F4-10-100,RX_UCCS_D3_SCAN70_v1
22679,ADV,-62,232,F4-10-100,e0:5a:1b:15:b2:ee,232_F4-10-100,RX_UCCS_D3_SCAN70_v1
23520,ADV,-34,240,F4-10-100,e0:5a:1b:15:b2:ee,240_F4-10-100,RX_UCCS_D3_SCAN70_v1
24475,ADV,-35,250,F4-06-100,e0:5a:1b:15:b2:ee,250_F4-06-100,RX_UCCS_D3_SCAN70_v1
25430,ADV,-35,259,F4-06-100,e0:5a:1b:15:b2:ee,259_F4-06-100,RX_UCCS_D3_SCAN70_v1
26051,ADV,-62,265,F4-06-100,e0:5a:1b:15:b2:ee,265_F4-06-100,RX_UCCS_D3_SCAN70_v1
27007,ADV,-62,275,F4-06-100,e0:5a:1b:15:b2:ee,275_F4-06-100,RX_UCCS_D3_SCAN70_v1
27839,ADV,-35,283,F4-06-100,e0:5a:1b:15:b2:ee,283_F4-06-100,RX_UCCS_D3_SCAN70_v1
28793,ADV,-34,293,F4-06-100,e0:5a:1b:15:b2:ee,293_F4-06-100,RX_UCCS_D3_SCAN70_v1
29432,ADV,-62,299,F4-06-100,e0:5a:1b:15:b2:ee,299_F4-06-100,RX_UCCS_D3_SCAN70_v1
30060,ADV,-36,306,F4-06-100,e0:5a:1b:15:b2:ee,306_F4-06-100,RX_UCCS_D3_SCAN70_v1
30705,ADV,-35,312,F4-06-100,e0:5a:1b:15:b2:ee,312_F4-06-100,RX_UCCS_D3_SCAN70_v1
31325,ADV,-62,318,F4-06-100,e0:5a:1b:15:b2:ee,318_F4-06-100,RX_UCCS_D3_SCAN70_v1
32163,ADV,-34,327,F4-06-100,e0:5a:1b:15:b2:ee,327_F4-06-100,RX_UCCS_D3_SCAN70_v1
32900,ADV,-36,334,F4-06-100,e0:5a:1b:15:b2:ee,334_F4-06-100,RX_UCCS_D3_SCAN70_v1
33542,ADV,-34,340,F4-07-100,e0:5a:1b:15:b2:ee,340_F4-07-100,RX_UCCS_D3_SCAN70_v1
34390,ADV,-36,349,F4-07-100,e0:5a:1b:15:b2:ee,349_F4-07-100,RX_UCCS_D3_SCAN70_v1
35343,ADV,-36,358,F4-07-100,e0:5a:1b:15:b2:ee,358_F4-07-100,RX_UCCS_D3_SCAN70_v1
36274,ADV,-36,368,F4-11-100,e0:5a:1b:15:b2:ee,368_F4-11-100,RX_UCCS_D3_SCAN70_v1
37110,ADV,-61,376,F4-04-100,e0:5a:1b:15:b2:ee,376_F4-04-100,RX_UCCS_D3_SCAN70_v1
