ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=4, adv_interval_ms=100
13,ADV,-53,e0:5a:1b:15:c4:ca,MF00A3
120,ADV,-43,e0:5a:1b:15:c4:ca,MF00A4
227,ADV,-36,e0:5a:1b:15:c4:ca,MF00A5
331,ADV,-56,e0:5a:1b:15:c4:ca,MF00A6
532,ADV,-35,e0:5a:1b:15:c4:ca,MF00A8
643,ADV,-56,e0:5a:1b:15:c4:ca,MF00A9
750,ADV,-42,e0:5a:1b:15:c4:ca,MF00AA
856,ADV,-36,e0:5a:1b:15:c4:ca,MF00AB
966,ADV,-36,e0:5a:1b:15:c4:ca,MF00AC
1075,ADV,-54,e0:5a:1b:15:c4:ca,MF00AD
1181,ADV,-43,e0:5a:1b:15:c4:ca,MF00AE
1285,ADV,-36,e0:5a:1b:15:c4:ca,MF00AF
1491,ADV,-43,e0:5a:1b:15:c4:ca,MF00B1
1589,ADV,-36,e0:5a:1b:15:c4:ca,MF00B2
1706,ADV,-55,e0:5a:1b:15:c4:ca,MF00B4
1806,ADV,-43,e0:5a:1b:15:c4:ca,MF00B5
1911,ADV,-43,e0:5a:1b:15:c4:ca,MF00B6
2222,ADV,-43,e0:5a:1b:15:c4:ca,MF00B9
2330,ADV,-39,e0:5a:1b:15:c4:ca,MF00BA
2547,ADV,-44,e0:5a:1b:15:c4:ca,MF00BC
2647,ADV,-35,e0:5a:1b:15:c4:ca,MF00BD
2863,ADV,-55,e0:5a:1b:15:c4:ca,MF00BF
2976,ADV,-42,e0:5a:1b:15:c4:ca,MF00C0
3092,ADV,-36,e0:5a:1b:15:c4:ca,MF00C1
3188,ADV,-55,e0:5a:1b:15:c4:ca,MF00C2
3295,ADV,-42,e0:5a:1b:15:c4:ca,MF00C3
3406,ADV,-37,e0:5a:1b:15:c4:ca,MF00C5
3506,ADV,-56,e0:5a:1b:15:c4:ca,MF00C6
3619,ADV,-56,e0:5a:1b:15:c4:ca,MF00C7
3722,ADV,-40,e0:5a:1b:15:c4:ca,MF00C8
3822,ADV,-37,e0:5a:1b:15:c4:ca,MF00C9
3931,ADV,-56,e0:5a:1b:15:c4:ca,MF00CA
4037,ADV,-42,e0:5a:1b:15:c4:ca,MF00CB
4137,ADV,-36,e0:5a:1b:15:c4:ca,MF00CC
4240,ADV,-51,e0:5a:1b:15:c4:ca,MF00CD
4350,ADV,-41,e0:5a:1b:15:c4:ca,MF00CE
4456,ADV,-39,e0:5a:1b:15:c4:ca,MF00CF
4563,ADV,-39,e0:5a:1b:15:c4:ca,MF00D0
4685,ADV,-50,e0:5a:1b:15:c4:ca,MF00D1
4787,ADV,-40,e0:5a:1b:15:c4:ca,MF00D2
4876,ADV,-36,e0:5a:1b:15:c4:ca,MF00D3
4983,ADV,-55,e0:5a:1b:15:c4:ca,MF00D4
5086,ADV,-42,e0:5a:1b:15:c4:ca,MF00D5
5198,ADV,-36,e0:5a:1b:15:c4:ca,MF00D6
5306,ADV,-51,e0:5a:1b:15:c4:ca,MF00D8
5399,ADV,-40,e0:5a:1b:15:c4:ca,MF00D9
5505,ADV,-39,e0:5a:1b:15:c4:ca,MF00DA
5719,ADV,-51,e0:5a:1b:15:c4:ca,MF00DC
5823,ADV,-42,e0:5a:1b:15:c4:ca,MF00DD
5915,ADV,-37,e0:5a:1b:15:c4:ca,MF00DE
6035,ADV,-57,e0:5a:1b:15:c4:ca,MF00DF
6124,ADV,-43,e0:5a:1b:15:c4:ca,MF00E0
6228,ADV,-40,e0:5a:1b:15:c4:ca,MF00E1
6339,ADV,-57,e0:5a:1b:15:c4:ca,MF00E2
6445,ADV,-43,e0:5a:1b:15:c4:ca,MF00E3
