ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=19, adv_interval_ms=100
677,ADV,-43,e0:5a:1b:15:c4:ca,MF001F
1182,ADV,-50,e0:5a:1b:15:c4:ca,MF0020
1682,ADV,-37,e0:5a:1b:15:c4:ca,MF0021
2190,ADV,-44,e0:5a:1b:15:c4:ca,MF0022
2690,ADV,-50,e0:5a:1b:15:c4:ca,MF0023
3189,ADV,-36,e0:5a:1b:15:c4:ca,MF0024
3699,ADV,-42,e0:5a:1b:15:c4:ca,MF0025
4217,ADV,-55,e0:5a:1b:15:c4:ca,MF0026
4717,ADV,-36,e0:5a:1b:15:c4:ca,MF0027
5215,ADV,-42,e0:5a:1b:15:c4:ca,MF0028
5722,ADV,-36,e0:5a:1b:15:c4:ca,MF0029
6234,ADV,-42,e0:5a:1b:15:c4:ca,MF002A
6746,ADV,-53,e0:5a:1b:15:c4:ca,MF002B
7238,ADV,-38,e0:5a:1b:15:c4:ca,MF002C
7742,ADV,-42,e0:5a:1b:15:c4:ca,MF002D
8261,ADV,-55,e0:5a:1b:15:c4:ca,MF002E
9267,ADV,-42,e0:5a:1b:15:c4:ca,MF0030
10276,ADV,-44,e0:5a:1b:15:c4:ca,MF0032
10780,ADV,-53,e0:5a:1b:15:c4:ca,MF0033
11280,ADV,-37,e0:5a:1b:15:c4:ca,MF0034
11788,ADV,-42,e0:5a:1b:15:c4:ca,MF0035
12289,ADV,-54,e0:5a:1b:15:c4:ca,MF0036
12790,ADV,-36,e0:5a:1b:15:c4:ca,MF0037
13294,ADV,-43,e0:5a:1b:15:c4:ca,MF0038
13811,ADV,-54,e0:5a:1b:15:c4:ca,MF0039
14313,ADV,-36,e0:5a:1b:15:c4:ca,MF003A
15324,ADV,-36,e0:5a:1b:15:c4:ca,MF003C
15842,ADV,-44,e0:5a:1b:15:c4:ca,MF003D
16356,ADV,-52,e0:5a:1b:15:c4:ca,MF003E
16834,ADV,-37,e0:5a:1b:15:c4:ca,MF003F
17344,ADV,-44,e0:5a:1b:15:c4:ca,MF0040
17860,ADV,-55,e0:5a:1b:15:c4:ca,MF0041
18350,ADV,-37,e0:5a:1b:15:c4:ca,MF0042
19358,ADV,-55,e0:5a:1b:15:c4:ca,MF0044
19864,ADV,-36,e0:5a:1b:15:c4:ca,MF0045
20378,ADV,-55,e0:5a:1b:15:c4:ca,MF0046
21381,ADV,-43,e0:5a:1b:15:c4:ca,MF0048
21880,ADV,-55,e0:5a:1b:15:c4:ca,MF0049
22383,ADV,-39,e0:5a:1b:15:c4:ca,MF004A
22891,ADV,-42,e0:5a:1b:15:c4:ca,MF004B
23415,ADV,-55,e0:5a:1b:15:c4:ca,MF004C
23895,ADV,-37,e0:5a:1b:15:c4:ca,MF004D
24407,ADV,-43,e0:5a:1b:15:c4:ca,MF004E
25931,ADV,-55,e0:5a:1b:15:c4:ca,MF0051
26435,ADV,-36,e0:5a:1b:15:c4:ca,MF0052
26948,ADV,-42,e0:5a:1b:15:c4:ca,MF0053
27451,ADV,-55,e0:5a:1b:15:c4:ca,MF0054
27950,ADV,-37,e0:5a:1b:15:c4:ca,MF0055
28461,ADV,-44,e0:5a:1b:15:c4:ca,MF0056
28961,ADV,-55,e0:5a:1b:15:c4:ca,MF0057
29972,ADV,-55,e0:5a:1b:15:c4:ca,MF0059
30475,ADV,-36,e0:5a:1b:15:c4:ca,MF005A
30982,ADV,-44,e0:5a:1b:15:c4:ca,MF005B
31492,ADV,-54,e0:5a:1b:15:c4:ca,MF005C
31994,ADV,-37,e0:5a:1b:15:c4:ca,MF005D
32504,ADV,-42,e0:5a:1b:15:c4:ca,MF005E
33509,ADV,-36,e0:5a:1b:15:c4:ca,MF0060
34016,ADV,-43,e0:5a:1b:15:c4:ca,MF0061
35034,ADV,-42,e0:5a:1b:15:c4:ca,MF0063
35540,ADV,-54,e0:5a:1b:15:c4:ca,MF0064
36030,ADV,-36,e0:5a:1b:15:c4:ca,MF0065
36540,ADV,-44,e0:5a:1b:15:c4:ca,MF0066
37047,ADV,-52,e0:5a:1b:15:c4:ca,MF0067
37549,ADV,-36,e0:5a:1b:15:c4:ca,MF0068
38060,ADV,-42,e0:5a:1b:15:c4:ca,MF0069
38553,ADV,-54,e0:5a:1b:15:c4:ca,MF006A
39053,ADV,-36,e0:5a:1b:15:c4:ca,MF006B
39555,ADV,-42,e0:5a:1b:15:c4:ca,MF006C
40067,ADV,-54,e0:5a:1b:15:c4:ca,MF006D
41080,ADV,-54,e0:5a:1b:15:c4:ca,MF006F
41585,ADV,-36,e0:5a:1b:15:c4:ca,MF0070
42091,ADV,-45,e0:5a:1b:15:c4:ca,MF0071
42607,ADV,-50,e0:5a:1b:15:c4:ca,MF0072
43615,ADV,-43,e0:5a:1b:15:c4:ca,MF0074
44110,ADV,-50,e0:5a:1b:15:c4:ca,MF0075
44608,ADV,-36,e0:5a:1b:15:c4:ca,MF0076
45643,ADV,-36,e0:5a:1b:15:c4:ca,MF0078
