ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=33, adv_interval_ms=100
1743,ADV,-40,e0:5a:1b:15:c4:ca,MF0002
3758,ADV,-41,e0:5a:1b:15:c4:ca,MF0003
5758,ADV,-53,e0:5a:1b:15:c4:ca,MF0004
7762,ADV,-39,e0:5a:1b:15:c4:ca,MF0005
9771,ADV,-42,e0:5a:1b:15:c4:ca,MF0006
11761,ADV,-50,e0:5a:1b:15:c4:ca,MF0007
13771,ADV,-39,e0:5a:1b:15:c4:ca,MF0008
15783,ADV,-50,e0:5a:1b:15:c4:ca,MF0009
17780,ADV,-35,e0:5a:1b:15:c4:ca,MF000A
19787,ADV,-42,e0:5a:1b:15:c4:ca,MF000B
21790,ADV,-51,e0:5a:1b:15:c4:ca,MF000C
23806,ADV,-40,e0:5a:1b:15:c4:ca,MF000D
25797,ADV,-42,e0:5a:1b:15:c4:ca,MF000E
27804,ADV,-50,e0:5a:1b:15:c4:ca,MF000F
29812,ADV,-39,e0:5a:1b:15:c4:ca,MF0010
31814,ADV,-41,e0:5a:1b:15:c4:ca,MF0011
35819,ADV,-39,e0:5a:1b:15:c4:ca,MF0013
37827,ADV,-54,e0:5a:1b:15:c4:ca,MF0014
39829,ADV,-39,e0:5a:1b:15:c4:ca,MF0015
41836,ADV,-42,e0:5a:1b:15:c4:ca,MF0016
43836,ADV,-51,e0:5a:1b:15:c4:ca,MF0017
45842,ADV,-39,e0:5a:1b:15:c4:ca,MF0018
47847,ADV,-41,e0:5a:1b:15:c4:ca,MF0019
49871,ADV,-49,e0:5a:1b:15:c4:ca,MF001A
51864,ADV,-39,e0:5a:1b:15:c4:ca,MF001B
53867,ADV,-41,e0:5a:1b:15:c4:ca,MF001C
55871,ADV,-53,e0:5a:1b:15:c4:ca,MF001D
57882,ADV,-41,e0:5a:1b:15:c4:ca,MF001E
59889,ADV,-50,e0:5a:1b:15:c4:ca,MF001F
61890,ADV,-36,e0:5a:1b:15:c4:ca,MF0020
63901,ADV,-41,e0:5a:1b:15:c4:ca,MF0021
65911,ADV,-52,e0:5a:1b:15:c4:ca,MF0022
67904,ADV,-36,e0:5a:1b:15:c4:ca,MF0023
69914,ADV,-41,e0:5a:1b:15:c4:ca,MF0024
73929,ADV,-42,e0:5a:1b:15:c4:ca,MF0026
75935,ADV,-49,e0:5a:1b:15:c4:ca,MF0027
77946,ADV,-40,e0:5a:1b:15:c4:ca,MF0028
79948,ADV,-42,e0:5a:1b:15:c4:ca,MF0029
81960,ADV,-51,e0:5a:1b:15:c4:ca,MF002A
83971,ADV,-39,e0:5a:1b:15:c4:ca,MF002B
85984,ADV,-50,e0:5a:1b:15:c4:ca,MF002C
89985,ADV,-41,e0:5a:1b:15:c4:ca,MF002E
91987,ADV,-51,e0:5a:1b:15:c4:ca,MF002F
93993,ADV,-39,e0:5a:1b:15:c4:ca,MF0030
96003,ADV,-42,e0:5a:1b:15:c4:ca,MF0031
98012,ADV,-51,e0:5a:1b:15:c4:ca,MF0032
100018,ADV,-39,e0:5a:1b:15:c4:ca,MF0033
102030,ADV,-51,e0:5a:1b:15:c4:ca,MF0034
104030,ADV,-37,e0:5a:1b:15:c4:ca,MF0035
106040,ADV,-42,e0:5a:1b:15:c4:ca,MF0036
108044,ADV,-50,e0:5a:1b:15:c4:ca,MF0037
110045,ADV,-40,e0:5a:1b:15:c4:ca,MF0038
112054,ADV,-42,e0:5a:1b:15:c4:ca,MF0039
114057,ADV,-50,e0:5a:1b:15:c4:ca,MF003A
116064,ADV,-39,e0:5a:1b:15:c4:ca,MF003B
118071,ADV,-41,e0:5a:1b:15:c4:ca,MF003C
122079,ADV,-41,e0:5a:1b:15:c4:ca,MF003E
126082,ADV,-37,e0:5a:1b:15:c4:ca,MF0040
128093,ADV,-42,e0:5a:1b:15:c4:ca,MF0041
134091,ADV,-41,e0:5a:1b:15:c4:ca,MF0044
