ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=25, adv_interval_ms=100
516,ADV,-36,e0:5a:1b:15:c4:ca,MF000B
1519,ADV,-57,e0:5a:1b:15:c4:ca,MF000C
2520,ADV,-44,e0:5a:1b:15:c4:ca,MF000D
3521,ADV,-35,e0:5a:1b:15:c4:ca,MF000E
5536,ADV,-52,e0:5a:1b:15:c4:ca,MF0010
6547,ADV,-44,e0:5a:1b:15:c4:ca,MF0011
7546,ADV,-35,e0:5a:1b:15:c4:ca,MF0012
8556,ADV,-56,e0:5a:1b:15:c4:ca,MF0013
9561,ADV,-43,e0:5a:1b:15:c4:ca,MF0014
10567,ADV,-36,e0:5a:1b:15:c4:ca,MF0015
11571,ADV,-56,e0:5a:1b:15:c4:ca,MF0016
13580,ADV,-44,e0:5a:1b:15:c4:ca,MF0018
14578,ADV,-40,e0:5a:1b:15:c4:ca,MF0019
16586,ADV,-43,e0:5a:1b:15:c4:ca,MF001B
17602,ADV,-39,e0:5a:1b:15:c4:ca,MF001C
18617,ADV,-55,e0:5a:1b:15:c4:ca,MF001D
19609,ADV,-43,e0:5a:1b:15:c4:ca,MF001E
21623,ADV,-55,e0:5a:1b:15:c4:ca,MF0020
22639,ADV,-54,e0:5a:1b:15:c4:ca,MF0021
23634,ADV,-44,e0:5a:1b:15:c4:ca,MF0022
24634,ADV,-36,e0:5a:1b:15:c4:ca,MF0023
25646,ADV,-51,e0:5a:1b:15:c4:ca,MF0024
26650,ADV,-44,e0:5a:1b:15:c4:ca,MF0025
27656,ADV,-35,e0:5a:1b:15:c4:ca,MF0026
28673,ADV,-50,e0:5a:1b:15:c4:ca,MF0027
30678,ADV,-41,e0:5a:1b:15:c4:ca,MF0029
31680,ADV,-36,e0:5a:1b:15:c4:ca,MF002A
32684,ADV,-59,e0:5a:1b:15:c4:ca,MF002B
33682,ADV,-41,e0:5a:1b:15:c4:ca,MF002C
34683,ADV,-36,e0:5a:1b:15:c4:ca,MF002D
35686,ADV,-54,e0:5a:1b:15:c4:ca,MF002E
36691,ADV,-40,e0:5a:1b:15:c4:ca,MF002F
37698,ADV,-35,e0:5a:1b:15:c4:ca,MF0030
38707,ADV,-58,e0:5a:1b:15:c4:ca,MF0031
39703,ADV,-41,e0:5a:1b:15:c4:ca,MF0032
40704,ADV,-36,e0:5a:1b:15:c4:ca,MF0033
41715,ADV,-55,e0:5a:1b:15:c4:ca,MF0034
42722,ADV,-41,e0:5a:1b:15:c4:ca,MF0035
44743,ADV,-39,e0:5a:1b:15:c4:ca,MF0037
45744,ADV,-53,e0:5a:1b:15:c4:ca,MF0038
46746,ADV,-40,e0:5a:1b:15:c4:ca,MF0039
47747,ADV,-36,e0:5a:1b:15:c4:ca,MF003A
48751,ADV,-54,e0:5a:1b:15:c4:ca,MF003B
49755,ADV,-41,e0:5a:1b:15:c4:ca,MF003C
50768,ADV,-36,e0:5a:1b:15:c4:ca,MF003D
52771,ADV,-41,e0:5a:1b:15:c4:ca,MF003F
53773,ADV,-36,e0:5a:1b:15:c4:ca,MF0040
54784,ADV,-39,e0:5a:1b:15:c4:ca,MF0041
55787,ADV,-56,e0:5a:1b:15:c4:ca,MF0042
56794,ADV,-41,e0:5a:1b:15:c4:ca,MF0043
57792,ADV,-36,e0:5a:1b:15:c4:ca,MF0044
58799,ADV,-58,e0:5a:1b:15:c4:ca,MF0046
59804,ADV,-41,e0:5a:1b:15:c4:ca,MF0047
60810,ADV,-36,e0:5a:1b:15:c4:ca,MF0048
61822,ADV,-60,e0:5a:1b:15:c4:ca,MF0049
62846,ADV,-59,e0:5a:1b:15:c4:ca,MF004A
63830,ADV,-41,e0:5a:1b:15:c4:ca,MF004B
64858,ADV,-36,e0:5a:1b:15:c4:ca,MF004C
65839,ADV,-56,e0:5a:1b:15:c4:ca,MF004D
66850,ADV,-40,e0:5a:1b:15:c4:ca,MF004E
67847,ADV,-36,e0:5a:1b:15:c4:ca,MF004F
68862,ADV,-59,e0:5a:1b:15:c4:ca,MF0050
69870,ADV,-41,e0:5a:1b:15:c4:ca,MF0051
70871,ADV,-36,e0:5a:1b:15:c4:ca,MF0052
71896,ADV,-39,e0:5a:1b:15:c4:ca,MF0053
73887,ADV,-41,e0:5a:1b:15:c4:ca,MF0055
74897,ADV,-36,e0:5a:1b:15:c4:ca,MF0056
75905,ADV,-57,e0:5a:1b:15:c4:ca,MF0057
76904,ADV,-40,e0:5a:1b:15:c4:ca,MF0058
77923,ADV,-36,e0:5a:1b:15:c4:ca,MF0059
79920,ADV,-37,e0:5a:1b:15:c4:ca,MF005B
80919,ADV,-36,e0:5a:1b:15:c4:ca,MF005C
82950,ADV,-55,e0:5a:1b:15:c4:ca,MF005E
83932,ADV,-39,e0:5a:1b:15:c4:ca,MF005F
84941,ADV,-36,e0:5a:1b:15:c4:ca,MF0060
85948,ADV,-59,e0:5a:1b:15:c4:ca,MF0061
86948,ADV,-40,e0:5a:1b:15:c4:ca,MF0062
87944,ADV,-35,e0:5a:1b:15:c4:ca,MF0063
88949,ADV,-54,e0:5a:1b:15:c4:ca,MF0064
89951,ADV,-40,e0:5a:1b:15:c4:ca,MF0065
90969,ADV,-36,e0:5a:1b:15:c4:ca,MF0066
91965,ADV,-55,e0:5a:1b:15:c4:ca,MF0067
92965,ADV,-41,e0:5a:1b:15:c4:ca,MF0068
95990,ADV,-57,e0:5a:1b:15:c4:ca,MF006B
97001,ADV,-40,e0:5a:1b:15:c4:ca,MF006C
97998,ADV,-35,e0:5a:1b:15:c4:ca,MF006D
99010,ADV,-57,e0:5a:1b:15:c4:ca,MF006E
100010,ADV,-41,e0:5a:1b:15:c4:ca,MF006F
101023,ADV,-35,e0:5a:1b:15:c4:ca,MF0070
103039,ADV,-52,e0:5a:1b:15:c4:ca,MF0072
104040,ADV,-42,e0:5a:1b:15:c4:ca,MF0073
105029,ADV,-36,e0:5a:1b:15:c4:ca,MF0074
106040,ADV,-61,e0:5a:1b:15:c4:ca,MF0075
107041,ADV,-41,e0:5a:1b:15:c4:ca,MF0076
108044,ADV,-36,e0:5a:1b:15:c4:ca,MF0077
109070,ADV,-56,e0:5a:1b:15:c4:ca,MF0078
110045,ADV,-40,e0:5a:1b:15:c4:ca,MF0079
111052,ADV,-37,e0:5a:1b:15:c4:ca,MF007A
112072,ADV,-58,e0:5a:1b:15:c4:ca,MF007B
113062,ADV,-44,e0:5a:1b:15:c4:ca,MF007C
114070,ADV,-40,e0:5a:1b:15:c4:ca,MF007D
117079,ADV,-43,e0:5a:1b:15:c4:ca,MF0080
118081,ADV,-36,e0:5a:1b:15:c4:ca,MF0081
119086,ADV,-52,e0:5a:1b:15:c4:ca,MF0082
120094,ADV,-42,e0:5a:1b:15:c4:ca,MF0083
121089,ADV,-36,e0:5a:1b:15:c4:ca,MF0084
122099,ADV,-54,e0:5a:1b:15:c4:ca,MF0085
123095,ADV,-41,e0:5a:1b:15:c4:ca,MF0086
124096,ADV,-36,e0:5a:1b:15:c4:ca,MF0087
125100,ADV,-51,e0:5a:1b:15:c4:ca,MF0088
126102,ADV,-42,e0:5a:1b:15:c4:ca,MF0089
127102,ADV,-37,e0:5a:1b:15:c4:ca,MF008A
128112,ADV,-51,e0:5a:1b:15:c4:ca,MF008B
129120,ADV,-43,e0:5a:1b:15:c4:ca,MF008C
130130,ADV,-43,e0:5a:1b:15:c4:ca,MF008D
131135,ADV,-37,e0:5a:1b:15:c4:ca,MF008E
132145,ADV,-55,e0:5a:1b:15:c4:ca,MF008F
133157,ADV,-43,e0:5a:1b:15:c4:ca,MF0090
134153,ADV,-39,e0:5a:1b:15:c4:ca,MF0091
135169,ADV,-53,e0:5a:1b:15:c4:ca,MF0092
136171,ADV,-43,e0:5a:1b:15:c4:ca,MF0093
137163,ADV,-37,e0:5a:1b:15:c4:ca,MF0094
