ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=21, adv_interval_ms=100
420,ADV,-35,e0:5a:1b:15:c4:ca,MF001F
1433,ADV,-34,e0:5a:1b:15:c4:ca,MF0021
1945,ADV,-40,e0:5a:1b:15:c4:ca,MF0022
2450,ADV,-51,e0:5a:1b:15:c4:ca,MF0023
2955,ADV,-35,e0:5a:1b:15:c4:ca,MF0024
3465,ADV,-40,e0:5a:1b:15:c4:ca,MF0025
3976,ADV,-56,e0:5a:1b:15:c4:ca,MF0026
5002,ADV,-52,e0:5a:1b:15:c4:ca,MF0028
5485,ADV,-35,e0:5a:1b:15:c4:ca,MF0029
5984,ADV,-40,e0:5a:1b:15:c4:ca,MF002A
6493,ADV,-55,e0:5a:1b:15:c4:ca,MF002B
7000,ADV,-35,e0:5a:1b:15:c4:ca,MF002C
7495,ADV,-39,e0:5a:1b:15:c4:ca,MF002D
7996,ADV,-54,e0:5a:1b:15:c4:ca,MF002E
8500,ADV,-34,e0:5a:1b:15:c4:ca,MF002F
9014,ADV,-40,e0:5a:1b:15:c4:ca,MF0030
9514,ADV,-57,e0:5a:1b:15:c4:ca,MF0031
10022,ADV,-35,e0:5a:1b:15:c4:ca,MF0032
10524,ADV,-41,e0:5a:1b:15:c4:ca,MF0033
12040,ADV,-56,e0:5a:1b:15:c4:ca,MF0036
12538,ADV,-35,e0:5a:1b:15:c4:ca,MF0037
13041,ADV,-42,e0:5a:1b:15:c4:ca,MF0038
13552,ADV,-55,e0:5a:1b:15:c4:ca,MF0039
14051,ADV,-35,e0:5a:1b:15:c4:ca,MF003A
14556,ADV,-42,e0:5a:1b:15:c4:ca,MF003B
15061,ADV,-54,e0:5a:1b:15:c4:ca,MF003C
16069,ADV,-40,e0:5a:1b:15:c4:ca,MF003E
16572,ADV,-50,e0:5a:1b:15:c4:ca,MF003F
17071,ADV,-35,e0:5a:1b:15:c4:ca,MF0040
17577,ADV,-40,e0:5a:1b:15:c4:ca,MF0041
18586,ADV,-41,e0:5a:1b:15:c4:ca,MF0043
19090,ADV,-55,e0:5a:1b:15:c4:ca,MF0044
19590,ADV,-34,e0:5a:1b:15:c4:ca,MF0045
20092,ADV,-41,e0:5a:1b:15:c4:ca,MF0046
21108,ADV,-35,e0:5a:1b:15:c4:ca,MF0048
21610,ADV,-40,e0:5a:1b:15:c4:ca,MF0049
22126,ADV,-54,e0:5a:1b:15:c4:ca,MF004A
22626,ADV,-35,e0:5a:1b:15:c4:ca,MF004B
23125,ADV,-40,e0:5a:1b:15:c4:ca,MF004C
24637,ADV,-58,e0:5a:1b:15:c4:ca,MF004F
25633,ADV,-45,e0:5a:1b:15:c4:ca,MF0051
26142,ADV,-56,e0:5a:1b:15:c4:ca,MF0052
26643,ADV,-36,e0:5a:1b:15:c4:ca,MF0053
27164,ADV,-42,e0:5a:1b:15:c4:ca,MF0054
27654,ADV,-55,e0:5a:1b:15:c4:ca,MF0055
28153,ADV,-36,e0:5a:1b:15:c4:ca,MF0056
28661,ADV,-42,e0:5a:1b:15:c4:ca,MF0057
29168,ADV,-52,e0:5a:1b:15:c4:ca,MF0058
29672,ADV,-36,e0:5a:1b:15:c4:ca,MF0059
30182,ADV,-51,e0:5a:1b:15:c4:ca,MF005A
30685,ADV,-36,e0:5a:1b:15:c4:ca,MF005B
31190,ADV,-42,e0:5a:1b:15:c4:ca,MF005C
31695,ADV,-54,e0:5a:1b:15:c4:ca,MF005D
