ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=20, adv_interval_ms=100
543,ADV,-55,e0:5a:1b:15:c4:ca,MF001F
1048,ADV,-35,e0:5a:1b:15:c4:ca,MF0020
1549,ADV,-41,e0:5a:1b:15:c4:ca,MF0021
2060,ADV,-57,e0:5a:1b:15:c4:ca,MF0022
2556,ADV,-37,e0:5a:1b:15:c4:ca,MF0023
3566,ADV,-56,e0:5a:1b:15:c4:ca,MF0025
4064,ADV,-36,e0:5a:1b:15:c4:ca,MF0026
4597,ADV,-55,e0:5a:1b:15:c4:ca,MF0027
5111,ADV,-39,e0:5a:1b:15:c4:ca,MF0028
5596,ADV,-44,e0:5a:1b:15:c4:ca,MF0029
6091,ADV,-50,e0:5a:1b:15:c4:ca,MF002A
6591,ADV,-39,e0:5a:1b:15:c4:ca,MF002B
7103,ADV,-43,e0:5a:1b:15:c4:ca,MF002C
7603,ADV,-51,e0:5a:1b:15:c4:ca,MF002D
8115,ADV,-39,e0:5a:1b:15:c4:ca,MF002E
8616,ADV,-43,e0:5a:1b:15:c4:ca,MF002F
9628,ADV,-43,e0:5a:1b:15:c4:ca,MF0031
10139,ADV,-54,e0:5a:1b:15:c4:ca,MF0032
10648,ADV,-39,e0:5a:1b:15:c4:ca,MF0033
11649,ADV,-51,e0:5a:1b:15:c4:ca,MF0035
12152,ADV,-40,e0:5a:1b:15:c4:ca,MF0036
12655,ADV,-43,e0:5a:1b:15:c4:ca,MF0037
13169,ADV,-51,e0:5a:1b:15:c4:ca,MF0038
13666,ADV,-39,e0:5a:1b:15:c4:ca,MF0039
14675,ADV,-37,e0:5a:1b:15:c4:ca,MF003B
15178,ADV,-43,e0:5a:1b:15:c4:ca,MF003C
15679,ADV,-51,e0:5a:1b:15:c4:ca,MF003D
16182,ADV,-39,e0:5a:1b:15:c4:ca,MF003E
16687,ADV,-43,e0:5a:1b:15:c4:ca,MF003F
17215,ADV,-51,e0:5a:1b:15:c4:ca,MF0040
17692,ADV,-39,e0:5a:1b:15:c4:ca,MF0041
18208,ADV,-42,e0:5a:1b:15:c4:ca,MF0042
19211,ADV,-40,e0:5a:1b:15:c4:ca,MF0044
19719,ADV,-43,e0:5a:1b:15:c4:ca,MF0045
20728,ADV,-43,e0:5a:1b:15:c4:ca,MF0047
21233,ADV,-51,e0:5a:1b:15:c4:ca,MF0048
21737,ADV,-40,e0:5a:1b:15:c4:ca,MF0049
22244,ADV,-45,e0:5a:1b:15:c4:ca,MF004A
22748,ADV,-55,e0:5a:1b:15:c4:ca,MF004B
23254,ADV,-40,e0:5a:1b:15:c4:ca,MF004C
23759,ADV,-45,e0:5a:1b:15:c4:ca,MF004D
24269,ADV,-55,e0:5a:1b:15:c4:ca,MF004E
25276,ADV,-54,e0:5a:1b:15:c4:ca,MF0050
25780,ADV,-39,e0:5a:1b:15:c4:ca,MF0051
26288,ADV,-42,e0:5a:1b:15:c4:ca,MF0052
27293,ADV,-36,e0:5a:1b:15:c4:ca,MF0054
27802,ADV,-42,e0:5a:1b:15:c4:ca,MF0055
28810,ADV,-36,e0:5a:1b:15:c4:ca,MF0057
29314,ADV,-43,e0:5a:1b:15:c4:ca,MF0058
30333,ADV,-102,e0:5a:1b:15:c4:ca,MF005A
30836,ADV,-54,e0:5a:1b:15:c4:ca,MF005B
31835,ADV,-43,e0:5a:1b:15:c4:ca,MF005D
32344,ADV,-52,e0:5a:1b:15:c4:ca,MF005E
32844,ADV,-37,e0:5a:1b:15:c4:ca,MF005F
33360,ADV,-43,e0:5a:1b:15:c4:ca,MF0060
33851,ADV,-54,e0:5a:1b:15:c4:ca,MF0061
34357,ADV,-36,e0:5a:1b:15:c4:ca,MF0062
34862,ADV,-43,e0:5a:1b:15:c4:ca,MF0063
35361,ADV,-55,e0:5a:1b:15:c4:ca,MF0064
35869,ADV,-36,e0:5a:1b:15:c4:ca,MF0065
36389,ADV,-52,e0:5a:1b:15:c4:ca,MF0066
36886,ADV,-40,e0:5a:1b:15:c4:ca,MF0067
37385,ADV,-39,e0:5a:1b:15:c4:ca,MF0068
37895,ADV,-50,e0:5a:1b:15:c4:ca,MF0069
38406,ADV,-36,e0:5a:1b:15:c4:ca,MF006A
38900,ADV,-39,e0:5a:1b:15:c4:ca,MF006B
39418,ADV,-51,e0:5a:1b:15:c4:ca,MF006C
40425,ADV,-51,e0:5a:1b:15:c4:ca,MF006E
40933,ADV,-36,e0:5a:1b:15:c4:ca,MF006F
41947,ADV,-51,e0:5a:1b:15:c4:ca,MF0071
42448,ADV,-36,e0:5a:1b:15:c4:ca,MF0072
42956,ADV,-37,e0:5a:1b:15:c4:ca,MF0073
43464,ADV,-50,e0:5a:1b:15:c4:ca,MF0074
43969,ADV,-36,e0:5a:1b:15:c4:ca,MF0075
44476,ADV,-51,e0:5a:1b:15:c4:ca,MF0076
44976,ADV,-36,e0:5a:1b:15:c4:ca,MF0077
45503,ADV,-39,e0:5a:1b:15:c4:ca,MF0078
45981,ADV,-54,e0:5a:1b:15:c4:ca,MF0079
46483,ADV,-36,e0:5a:1b:15:c4:ca,MF007A
46999,ADV,-40,e0:5a:1b:15:c4:ca,MF007B
47503,ADV,-50,e0:5a:1b:15:c4:ca,MF007C
48007,ADV,-36,e0:5a:1b:15:c4:ca,MF007D
48512,ADV,-40,e0:5a:1b:15:c4:ca,MF007E
49018,ADV,-50,e0:5a:1b:15:c4:ca,MF007F
49513,ADV,-36,e0:5a:1b:15:c4:ca,MF0080
50039,ADV,-50,e0:5a:1b:15:c4:ca,MF0081
51028,ADV,-40,e0:5a:1b:15:c4:ca,MF0083
51545,ADV,-50,e0:5a:1b:15:c4:ca,MF0085
52037,ADV,-39,e0:5a:1b:15:c4:ca,MF0086
52548,ADV,-40,e0:5a:1b:15:c4:ca,MF0087
53043,ADV,-51,e0:5a:1b:15:c4:ca,MF0088
54068,ADV,-39,e0:5a:1b:15:c4:ca,MF008A
54562,ADV,-51,e0:5a:1b:15:c4:ca,MF008B
55581,ADV,-51,e0:5a:1b:15:c4:ca,MF008D
56077,ADV,-36,e0:5a:1b:15:c4:ca,MF008E
56585,ADV,-40,e0:5a:1b:15:c4:ca,MF008F
57097,ADV,-51,e0:5a:1b:15:c4:ca,MF0090
57588,ADV,-37,e0:5a:1b:15:c4:ca,MF0091
58101,ADV,-40,e0:5a:1b:15:c4:ca,MF0092
58618,ADV,-51,e0:5a:1b:15:c4:ca,MF0093
59100,ADV,-36,e0:5a:1b:15:c4:ca,MF0094
59619,ADV,-40,e0:5a:1b:15:c4:ca,MF0095
60112,ADV,-50,e0:5a:1b:15:c4:ca,MF0096
62633,ADV,-51,e0:5a:1b:15:c4:ca,MF009B
63132,ADV,-36,e0:5a:1b:15:c4:ca,MF009C
63639,ADV,-39,e0:5a:1b:15:c4:ca,MF009D
64143,ADV,-50,e0:5a:1b:15:c4:ca,MF009E
64641,ADV,-36,e0:5a:1b:15:c4:ca,MF009F
65153,ADV,-39,e0:5a:1b:15:c4:ca,MF00A0
66153,ADV,-36,e0:5a:1b:15:c4:ca,MF00A2
66657,ADV,-39,e0:5a:1b:15:c4:ca,MF00A3
67166,ADV,-50,e0:5a:1b:15:c4:ca,MF00A4
67664,ADV,-36,e0:5a:1b:15:c4:ca,MF00A5
68184,ADV,-50,e0:5a:1b:15:c4:ca,MF00A6
68678,ADV,-36,e0:5a:1b:15:c4:ca,MF00A7
69188,ADV,-39,e0:5a:1b:15:c4:ca,MF00A8
69690,ADV,-50,e0:5a:1b:15:c4:ca,MF00A9
70217,ADV,-36,e0:5a:1b:15:c4:ca,MF00AA
70707,ADV,-39,e0:5a:1b:15:c4:ca,MF00AB
71714,ADV,-36,e0:5a:1b:15:c4:ca,MF00AD
72241,ADV,-50,e0:5a:1b:15:c4:ca,MF00AE
72727,ADV,-36,e0:5a:1b:15:c4:ca,MF00AF
73235,ADV,-39,e0:5a:1b:15:c4:ca,MF00B0
73738,ADV,-50,e0:5a:1b:15:c4:ca,MF00B1
74238,ADV,-36,e0:5a:1b:15:c4:ca,MF00B2
74745,ADV,-39,e0:5a:1b:15:c4:ca,MF00B3
75255,ADV,-51,e0:5a:1b:15:c4:ca,MF00B4
75754,ADV,-37,e0:5a:1b:15:c4:ca,MF00B5
76258,ADV,-40,e0:5a:1b:15:c4:ca,MF00B6
76769,ADV,-51,e0:5a:1b:15:c4:ca,MF00B7
77269,ADV,-40,e0:5a:1b:15:c4:ca,MF00B8
77779,ADV,-50,e0:5a:1b:15:c4:ca,MF00B9
78278,ADV,-35,e0:5a:1b:15:c4:ca,MF00BA
78783,ADV,-40,e0:5a:1b:15:c4:ca,MF00BB
79289,ADV,-50,e0:5a:1b:15:c4:ca,MF00BC
79793,ADV,-35,e0:5a:1b:15:c4:ca,MF00BD
80298,ADV,-39,e0:5a:1b:15:c4:ca,MF00BE
80814,ADV,-50,e0:5a:1b:15:c4:ca,MF00BF
81310,ADV,-35,e0:5a:1b:15:c4:ca,MF00C0
81819,ADV,-40,e0:5a:1b:15:c4:ca,MF00C1
82828,ADV,-40,e0:5a:1b:15:c4:ca,MF00C3
83331,ADV,-50,e0:5a:1b:15:c4:ca,MF00C4
