ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=26, adv_interval_ms=100
909,ADV,-40,e0:5a:1b:15:c4:ca,MF000C
1923,ADV,-53,e0:5a:1b:15:c4:ca,MF000D
2922,ADV,-43,e0:5a:1b:15:c4:ca,MF000E
3928,ADV,-43,e0:5a:1b:15:c4:ca,MF000F
5936,ADV,-53,e0:5a:1b:15:c4:ca,MF0011
6941,ADV,-44,e0:5a:1b:15:c4:ca,MF0012
7948,ADV,-40,e0:5a:1b:15:c4:ca,MF0013
8951,ADV,-58,e0:5a:1b:15:c4:ca,MF0014
9954,ADV,-43,e0:5a:1b:15:c4:ca,MF0015
10960,ADV,-37,e0:5a:1b:15:c4:ca,MF0016
11973,ADV,-55,e0:5a:1b:15:c4:ca,MF0017
12981,ADV,-56,e0:5a:1b:15:c4:ca,MF0018
14985,ADV,-40,e0:5a:1b:15:c4:ca,MF001A
15988,ADV,-53,e0:5a:1b:15:c4:ca,MF001B
16990,ADV,-44,e0:5a:1b:15:c4:ca,MF001C
17995,ADV,-40,e0:5a:1b:15:c4:ca,MF001D
19019,ADV,-55,e0:5a:1b:15:c4:ca,MF001E
20006,ADV,-43,e0:5a:1b:15:c4:ca,MF001F
21013,ADV,-40,e0:5a:1b:15:c4:ca,MF0020
22023,ADV,-57,e0:5a:1b:15:c4:ca,MF0021
23032,ADV,-55,e0:5a:1b:15:c4:ca,MF0022
24035,ADV,-42,e0:5a:1b:15:c4:ca,MF0023
25036,ADV,-40,e0:5a:1b:15:c4:ca,MF0024
26039,ADV,-55,e0:5a:1b:15:c4:ca,MF0025
27055,ADV,-43,e0:5a:1b:15:c4:ca,MF0026
28041,ADV,-40,e0:5a:1b:15:c4:ca,MF0027
29051,ADV,-57,e0:5a:1b:15:c4:ca,MF0028
30058,ADV,-43,e0:5a:1b:15:c4:ca,MF0029
31063,ADV,-39,e0:5a:1b:15:c4:ca,MF002A
33083,ADV,-54,e0:5a:1b:15:c4:ca,MF002C
34091,ADV,-45,e0:5a:1b:15:c4:ca,MF002D
35109,ADV,-39,e0:5a:1b:15:c4:ca,MF002E
36099,ADV,-54,e0:5a:1b:15:c4:ca,MF002F
37102,ADV,-42,e0:5a:1b:15:c4:ca,MF0030
38102,ADV,-39,e0:5a:1b:15:c4:ca,MF0031
39119,ADV,-52,e0:5a:1b:15:c4:ca,MF0032
40115,ADV,-44,e0:5a:1b:15:c4:ca,MF0033
41123,ADV,-40,e0:5a:1b:15:c4:ca,MF0034
42130,ADV,-37,e0:5a:1b:15:c4:ca,MF0035
43143,ADV,-55,e0:5a:1b:15:c4:ca,MF0036
44159,ADV,-44,e0:5a:1b:15:c4:ca,MF0037
45150,ADV,-40,e0:5a:1b:15:c4:ca,MF0038
46157,ADV,-57,e0:5a:1b:15:c4:ca,MF0039
47158,ADV,-43,e0:5a:1b:15:c4:ca,MF003A
48161,ADV,-39,e0:5a:1b:15:c4:ca,MF003B
49172,ADV,-51,e0:5a:1b:15:c4:ca,MF003C
50168,ADV,-42,e0:5a:1b:15:c4:ca,MF003D
51168,ADV,-40,e0:5a:1b:15:c4:ca,MF003E
53182,ADV,-53,e0:5a:1b:15:c4:ca,MF0040
54193,ADV,-43,e0:5a:1b:15:c4:ca,MF0041
55182,ADV,-40,e0:5a:1b:15:c4:ca,MF0042
56189,ADV,-54,e0:5a:1b:15:c4:ca,MF0043
57206,ADV,-43,e0:5a:1b:15:c4:ca,MF0044
58202,ADV,-40,e0:5a:1b:15:c4:ca,MF0045
59215,ADV,-56,e0:5a:1b:15:c4:ca,MF0046
60223,ADV,-43,e0:5a:1b:15:c4:ca,MF0047
61218,ADV,-40,e0:5a:1b:15:c4:ca,MF0048
62227,ADV,-37,e0:5a:1b:15:c4:ca,MF0049
63239,ADV,-55,e0:5a:1b:15:c4:ca,MF004A
64246,ADV,-42,e0:5a:1b:15:c4:ca,MF004B
65252,ADV,-40,e0:5a:1b:15:c4:ca,MF004C
66265,ADV,-53,e0:5a:1b:15:c4:ca,MF004D
67272,ADV,-44,e0:5a:1b:15:c4:ca,MF004E
68270,ADV,-39,e0:5a:1b:15:c4:ca,MF004F
69284,ADV,-40,e0:5a:1b:15:c4:ca,MF0050
70292,ADV,-54,e0:5a:1b:15:c4:ca,MF0051
71303,ADV,-44,e0:5a:1b:15:c4:ca,MF0052
72298,ADV,-41,e0:5a:1b:15:c4:ca,MF0053
73303,ADV,-55,e0:5a:1b:15:c4:ca,MF0054
74305,ADV,-43,e0:5a:1b:15:c4:ca,MF0055
75318,ADV,-40,e0:5a:1b:15:c4:ca,MF0056
76317,ADV,-54,e0:5a:1b:15:c4:ca,MF0057
77320,ADV,-44,e0:5a:1b:15:c4:ca,MF0058
78330,ADV,-43,e0:5a:1b:15:c4:ca,MF0059
79333,ADV,-40,e0:5a:1b:15:c4:ca,MF005A
80354,ADV,-55,e0:5a:1b:15:c4:ca,MF005B
81351,ADV,-43,e0:5a:1b:15:c4:ca,MF005C
82349,ADV,-39,e0:5a:1b:15:c4:ca,MF005D
83362,ADV,-55,e0:5a:1b:15:c4:ca,MF005E
85370,ADV,-39,e0:5a:1b:15:c4:ca,MF0060
86377,ADV,-39,e0:5a:1b:15:c4:ca,MF0061
87405,ADV,-51,e0:5a:1b:15:c4:ca,MF0062
88395,ADV,-44,e0:5a:1b:15:c4:ca,MF0063
89397,ADV,-39,e0:5a:1b:15:c4:ca,MF0064
90416,ADV,-54,e0:5a:1b:15:c4:ca,MF0065
91397,ADV,-42,e0:5a:1b:15:c4:ca,MF0066
92403,ADV,-39,e0:5a:1b:15:c4:ca,MF0067
93409,ADV,-55,e0:5a:1b:15:c4:ca,MF0068
95413,ADV,-39,e0:5a:1b:15:c4:ca,MF006A
96423,ADV,-54,e0:5a:1b:15:c4:ca,MF006B
97432,ADV,-55,e0:5a:1b:15:c4:ca,MF006C
98432,ADV,-43,e0:5a:1b:15:c4:ca,MF006D
99436,ADV,-37,e0:5a:1b:15:c4:ca,MF006E
100444,ADV,-55,e0:5a:1b:15:c4:ca,MF006F
101451,ADV,-42,e0:5a:1b:15:c4:ca,MF0070
102456,ADV,-36,e0:5a:1b:15:c4:ca,MF0071
103459,ADV,-56,e0:5a:1b:15:c4:ca,MF0072
104466,ADV,-38,e0:5a:1b:15:c4:ca,MF0073
105469,ADV,-35,e0:5a:1b:15:c4:ca,MF0074
106473,ADV,-55,e0:5a:1b:15:c4:ca,MF0075
107472,ADV,-41,e0:5a:1b:15:c4:ca,MF0076
108496,ADV,-43,e0:5a:1b:15:c4:ca,MF0077
109487,ADV,-36,e0:5a:1b:15:c4:ca,MF0078
110509,ADV,-50,e0:5a:1b:15:c4:ca,MF0079
111498,ADV,-41,e0:5a:1b:15:c4:ca,MF007A
112502,ADV,-36,e0:5a:1b:15:c4:ca,MF007B
113515,ADV,-54,e0:5a:1b:15:c4:ca,MF007C
114520,ADV,-41,e0:5a:1b:15:c4:ca,MF007D
115517,ADV,-36,e0:5a:1b:15:c4:ca,MF007E
117533,ADV,-50,e0:5a:1b:15:c4:ca,MF0080
118542,ADV,-41,e0:5a:1b:15:c4:ca,MF0081
119541,ADV,-36,e0:5a:1b:15:c4:ca,MF0082
121561,ADV,-42,e0:5a:1b:15:c4:ca,MF0084
122568,ADV,-36,e0:5a:1b:15:c4:ca,MF0085
124584,ADV,-54,e0:5a:1b:15:c4:ca,MF0087
125580,ADV,-41,e0:5a:1b:15:c4:ca,MF0088
126583,ADV,-36,e0:5a:1b:15:c4:ca,MF0089
127605,ADV,-51,e0:5a:1b:15:c4:ca,MF008A
128607,ADV,-41,e0:5a:1b:15:c4:ca,MF008B
129618,ADV,-36,e0:5a:1b:15:c4:ca,MF008C
130619,ADV,-51,e0:5a:1b:15:c4:ca,MF008D
131621,ADV,-41,e0:5a:1b:15:c4:ca,MF008E
132632,ADV,-41,e0:5a:1b:15:c4:ca,MF008F
133627,ADV,-35,e0:5a:1b:15:c4:ca,MF0090
134640,ADV,-52,e0:5a:1b:15:c4:ca,MF0091
135644,ADV,-41,e0:5a:1b:15:c4:ca,MF0092
136657,ADV,-36,e0:5a:1b:15:c4:ca,MF0094
137659,ADV,-54,e0:5a:1b:15:c4:ca,MF0095
138663,ADV,-41,e0:5a:1b:15:c4:ca,MF0096
139670,ADV,-36,e0:5a:1b:15:c4:ca,MF0097
140670,ADV,-51,e0:5a:1b:15:c4:ca,MF0098
142696,ADV,-41,e0:5a:1b:15:c4:ca,MF009A
144696,ADV,-50,e0:5a:1b:15:c4:ca,MF009C
145704,ADV,-40,e0:5a:1b:15:c4:ca,MF009D
146719,ADV,-35,e0:5a:1b:15:c4:ca,MF009E
147717,ADV,-51,e0:5a:1b:15:c4:ca,MF009F
148723,ADV,-39,e0:5a:1b:15:c4:ca,MF00A0
149738,ADV,-40,e0:5a:1b:15:c4:ca,MF00A1
150734,ADV,-35,e0:5a:1b:15:c4:ca,MF00A2
151736,ADV,-50,e0:5a:1b:15:c4:ca,MF00A3
152744,ADV,-40,e0:5a:1b:15:c4:ca,MF00A4
153747,ADV,-35,e0:5a:1b:15:c4:ca,MF00A5
154766,ADV,-50,e0:5a:1b:15:c4:ca,MF00A6
155750,ADV,-39,e0:5a:1b:15:c4:ca,MF00A7
156754,ADV,-35,e0:5a:1b:15:c4:ca,MF00A8
159779,ADV,-39,e0:5a:1b:15:c4:ca,MF00AB
160783,ADV,-35,e0:5a:1b:15:c4:ca,MF00AC
161823,ADV,-51,e0:5a:1b:15:c4:ca,MF00AD
162800,ADV,-40,e0:5a:1b:15:c4:ca,MF00AE
163794,ADV,-36,e0:5a:1b:15:c4:ca,MF00AF
164802,ADV,-51,e0:5a:1b:15:c4:ca,MF00B0
165803,ADV,-40,e0:5a:1b:15:c4:ca,MF00B1
166810,ADV,-35,e0:5a:1b:15:c4:ca,MF00B2
167819,ADV,-52,e0:5a:1b:15:c4:ca,MF00B3
168821,ADV,-37,e0:5a:1b:15:c4:ca,MF00B4
169838,ADV,-40,e0:5a:1b:15:c4:ca,MF00B5
170833,ADV,-35,e0:5a:1b:15:c4:ca,MF00B6
171839,ADV,-51,e0:5a:1b:15:c4:ca,MF00B7
173845,ADV,-35,e0:5a:1b:15:c4:ca,MF00B9
174847,ADV,-51,e0:5a:1b:15:c4:ca,MF00BA
175855,ADV,-39,e0:5a:1b:15:c4:ca,MF00BB
176864,ADV,-35,e0:5a:1b:15:c4:ca,MF00BC
177871,ADV,-50,e0:5a:1b:15:c4:ca,MF00BD
179878,ADV,-40,e0:5a:1b:15:c4:ca,MF00BF
180880,ADV,-35,e0:5a:1b:15:c4:ca,MF00C0
181884,ADV,-51,e0:5a:1b:15:c4:ca,MF00C1
182888,ADV,-40,e0:5a:1b:15:c4:ca,MF00C2
183895,ADV,-34,e0:5a:1b:15:c4:ca,MF00C3
184902,ADV,-51,e0:5a:1b:15:c4:ca,MF00C4
185908,ADV,-40,e0:5a:1b:15:c4:ca,MF00C5
186910,ADV,-35,e0:5a:1b:15:c4:ca,MF00C6
187918,ADV,-51,e0:5a:1b:15:c4:ca,MF00C7
188920,ADV,-40,e0:5a:1b:15:c4:ca,MF00C8
189923,ADV,-35,e0:5a:1b:15:c4:ca,MF00C9
191961,ADV,-58,e0:5a:1b:15:c4:ca,MF00CB
193941,ADV,-39,e0:5a:1b:15:c4:ca,MF00CD
194952,ADV,-56,e0:5a:1b:15:c4:ca,MF00CE
195953,ADV,-41,e0:5a:1b:15:c4:ca,MF00CF
196952,ADV,-36,e0:5a:1b:15:c4:ca,MF00D0
197973,ADV,-55,e0:5a:1b:15:c4:ca,MF00D1
198971,ADV,-39,e0:5a:1b:15:c4:ca,MF00D2
201986,ADV,-66,e0:5a:1b:15:c4:ca,MF00D5
202979,ADV,-39,e0:5a:1b:15:c4:ca,MF00D6
203982,ADV,-35,e0:5a:1b:15:c4:ca,MF00D7
204984,ADV,-63,e0:5a:1b:15:c4:ca,MF00D8
205990,ADV,-35,e0:5a:1b:15:c4:ca,MF00D9
206997,ADV,-34,e0:5a:1b:15:c4:ca,MF00DA
208009,ADV,-59,e0:5a:1b:15:c4:ca,MF00DB
209014,ADV,-36,e0:5a:1b:15:c4:ca,MF00DC
211020,ADV,-57,e0:5a:1b:15:c4:ca,MF00DE
212030,ADV,-58,e0:5a:1b:15:c4:ca,MF00DF
213036,ADV,-36,e0:5a:1b:15:c4:ca,MF00E0
214039,ADV,-35,e0:5a:1b:15:c4:ca,MF00E1
215057,ADV,-57,e0:5a:1b:15:c4:ca,MF00E2
216063,ADV,-38,e0:5a:1b:15:c4:ca,MF00E3
217066,ADV,-35,e0:5a:1b:15:c4:ca,MF00E4
218069,ADV,-59,e0:5a:1b:15:c4:ca,MF00E5
219073,ADV,-39,e0:5a:1b:15:c4:ca,MF00E6
220072,ADV,-35,e0:5a:1b:15:c4:ca,MF00E7
221073,ADV,-59,e0:5a:1b:15:c4:ca,MF00E8
222081,ADV,-59,e0:5a:1b:15:c4:ca,MF00E9
223082,ADV,-39,e0:5a:1b:15:c4:ca,MF00EA
224084,ADV,-35,e0:5a:1b:15:c4:ca,MF00EB
225092,ADV,-56,e0:5a:1b:15:c4:ca,MF00EC
226092,ADV,-39,e0:5a:1b:15:c4:ca,MF00ED
227094,ADV,-34,e0:5a:1b:15:c4:ca,MF00EE
228108,ADV,-56,e0:5a:1b:15:c4:ca,MF00EF
229106,ADV,-39,e0:5a:1b:15:c4:ca,MF00F0
230106,ADV,-35,e0:5a:1b:15:c4:ca,MF00F1
231110,ADV,-56,e0:5a:1b:15:c4:ca,MF00F2
232115,ADV,-39,e0:5a:1b:15:c4:ca,MF00F3
233121,ADV,-34,e0:5a:1b:15:c4:ca,MF00F4
234120,ADV,-54,e0:5a:1b:15:c4:ca,MF00F5
235152,ADV,-56,e0:5a:1b:15:c4:ca,MF00F6
236134,ADV,-39,e0:5a:1b:15:c4:ca,MF00F7
237151,ADV,-34,e0:5a:1b:15:c4:ca,MF00F8
239145,ADV,-39,e0:5a:1b:15:c4:ca,MF00FA
240145,ADV,-34,e0:5a:1b:15:c4:ca,MF00FB
241149,ADV,-56,e0:5a:1b:15:c4:ca,MF00FC
242159,ADV,-39,e0:5a:1b:15:c4:ca,MF00FD
243160,ADV,-35,e0:5a:1b:15:c4:ca,MF00FE
244169,ADV,-58,e0:5a:1b:15:c4:ca,MF00FF
245169,ADV,-39,e0:5a:1b:15:c4:ca,MF0100
246172,ADV,-34,e0:5a:1b:15:c4:ca,MF0101
247179,ADV,-35,e0:5a:1b:15:c4:ca,MF0102
248205,ADV,-59,e0:5a:1b:15:c4:ca,MF0103
249205,ADV,-39,e0:5a:1b:15:c4:ca,MF0104
250196,ADV,-34,e0:5a:1b:15:c4:ca,MF0105
251201,ADV,-59,e0:5a:1b:15:c4:ca,MF0106
252200,ADV,-39,e0:5a:1b:15:c4:ca,MF0107
253201,ADV,-34,e0:5a:1b:15:c4:ca,MF0108
254211,ADV,-59,e0:5a:1b:15:c4:ca,MF0109
255219,ADV,-40,e0:5a:1b:15:c4:ca,MF010A
256222,ADV,-36,e0:5a:1b:15:c4:ca,MF010B
258229,ADV,-54,e0:5a:1b:15:c4:ca,MF010D
259229,ADV,-39,e0:5a:1b:15:c4:ca,MF010E
260237,ADV,-36,e0:5a:1b:15:c4:ca,MF010F
261233,ADV,-56,e0:5a:1b:15:c4:ca,MF0110
262238,ADV,-40,e0:5a:1b:15:c4:ca,MF0111
263244,ADV,-36,e0:5a:1b:15:c4:ca,MF0112
264245,ADV,-55,e0:5a:1b:15:c4:ca,MF0113
265246,ADV,-40,e0:5a:1b:15:c4:ca,MF0114
266246,ADV,-36,e0:5a:1b:15:c4:ca,MF0115
267249,ADV,-54,e0:5a:1b:15:c4:ca,MF0116
268258,ADV,-40,e0:5a:1b:15:c4:ca,MF0117
269263,ADV,-36,e0:5a:1b:15:c4:ca,MF0118
271280,ADV,-51,e0:5a:1b:15:c4:ca,MF011A
272285,ADV,-40,e0:5a:1b:15:c4:ca,MF011B
273296,ADV,-36,e0:5a:1b:15:c4:ca,MF011C
274298,ADV,-50,e0:5a:1b:15:c4:ca,MF011D
275314,ADV,-40,e0:5a:1b:15:c4:ca,MF011E
276303,ADV,-36,e0:5a:1b:15:c4:ca,MF011F
277309,ADV,-55,e0:5a:1b:15:c4:ca,MF0120
279329,ADV,-39,e0:5a:1b:15:c4:ca,MF0122
