ms,event,rssi,addr,mfd
# meta, firmware=RX_BLE_to_SD_SYNC_B, trial_index=32, adv_interval_ms=100
1289,ADV,-52,e0:5a:1b:15:c4:ca,MF0002
3283,ADV,-37,e0:5a:1b:15:c4:ca,MF0003
7292,ADV,-51,e0:5a:1b:15:c4:ca,MF0005
9304,ADV,-36,e0:5a:1b:15:c4:ca,MF0006
11297,ADV,-83,e0:5a:1b:15:c4:ca,MF0007
13306,ADV,-50,e0:5a:1b:15:c4:ca,MF0008
15311,ADV,-40,e0:5a:1b:15:c4:ca,MF0009
17325,ADV,-49,e0:5a:1b:15:c4:ca,MF000A
19329,ADV,-39,e0:5a:1b:15:c4:ca,MF000B
21333,ADV,-43,e0:5a:1b:15:c4:ca,MF000C
23332,ADV,-50,e0:5a:1b:15:c4:ca,MF000D
25348,ADV,-40,e0:5a:1b:15:c4:ca,MF000E
27340,ADV,-41,e0:5a:1b:15:c4:ca,MF000F
29342,ADV,-48,e0:5a:1b:15:c4:ca,MF0010
31346,ADV,-40,e0:5a:1b:15:c4:ca,MF0011
33347,ADV,-41,e0:5a:1b:15:c4:ca,MF0012
35357,ADV,-50,e0:5a:1b:15:c4:ca,MF0013
37366,ADV,-39,e0:5a:1b:15:c4:ca,MF0014
39368,ADV,-42,e0:5a:1b:15:c4:ca,MF0015
41374,ADV,-40,e0:5a:1b:15:c4:ca,MF0016
43384,ADV,-42,e0:5a:1b:15:c4:ca,MF0017
45418,ADV,-50,e0:5a:1b:15:c4:ca,MF0018
49400,ADV,-41,e0:5a:1b:15:c4:ca,MF001A
51410,ADV,-50,e0:5a:1b:15:c4:ca,MF001B
53411,ADV,-40,e0:5a:1b:15:c4:ca,MF001C
55423,ADV,-50,e0:5a:1b:15:c4:ca,MF001D
57432,ADV,-40,e0:5a:1b:15:c4:ca,MF001E
59450,ADV,-41,e0:5a:1b:15:c4:ca,MF001F
61451,ADV,-49,e0:5a:1b:15:c4:ca,MF0020
63444,ADV,-37,e0:5a:1b:15:c4:ca,MF0021
65451,ADV,-41,e0:5a:1b:15:c4:ca,MF0022
67460,ADV,-49,e0:5a:1b:15:c4:ca,MF0023
69460,ADV,-40,e0:5a:1b:15:c4:ca,MF0024
71465,ADV,-44,e0:5a:1b:15:c4:ca,MF0025
75477,ADV,-44,e0:5a:1b:15:c4:ca,MF0027
77485,ADV,-48,e0:5a:1b:15:c4:ca,MF0028
79488,ADV,-40,e0:5a:1b:15:c4:ca,MF0029
81491,ADV,-42,e0:5a:1b:15:c4:ca,MF002A
83496,ADV,-50,e0:5a:1b:15:c4:ca,MF002B
85495,ADV,-40,e0:5a:1b:15:c4:ca,MF002C
87503,ADV,-44,e0:5a:1b:15:c4:ca,MF002D
89516,ADV,-51,e0:5a:1b:15:c4:ca,MF002E
91516,ADV,-39,e0:5a:1b:15:c4:ca,MF002F
93517,ADV,-41,e0:5a:1b:15:c4:ca,MF0030
97528,ADV,-42,e0:5a:1b:15:c4:ca,MF0032
99531,ADV,-54,e0:5a:1b:15:c4:ca,MF0033
101536,ADV,-39,e0:5a:1b:15:c4:ca,MF0034
103544,ADV,-45,e0:5a:1b:15:c4:ca,MF0035
105553,ADV,-51,e0:5a:1b:15:c4:ca,MF0036
107558,ADV,-40,e0:5a:1b:15:c4:ca,MF0037
109567,ADV,-43,e0:5a:1b:15:c4:ca,MF0038
111575,ADV,-40,e0:5a:1b:15:c4:ca,MF0039
113580,ADV,-43,e0:5a:1b:15:c4:ca,MF003A
115591,ADV,-51,e0:5a:1b:15:c4:ca,MF003B
117608,ADV,-39,e0:5a:1b:15:c4:ca,MF003C
119607,ADV,-41,e0:5a:1b:15:c4:ca,MF003D
121615,ADV,-50,e0:5a:1b:15:c4:ca,MF003E
125639,ADV,-49,e0:5a:1b:15:c4:ca,MF0040
127634,ADV,-40,e0:5a:1b:15:c4:ca,MF0041
129644,ADV,-41,e0:5a:1b:15:c4:ca,MF0042
131653,ADV,-50,e0:5a:1b:15:c4:ca,MF0043
133652,ADV,-40,e0:5a:1b:15:c4:ca,MF0044
135662,ADV,-42,e0:5a:1b:15:c4:ca,MF0045
139698,ADV,-41,e0:5a:1b:15:c4:ca,MF0047
141683,ADV,-49,e0:5a:1b:15:c4:ca,MF0048
145693,ADV,-40,e0:5a:1b:15:c4:ca,MF004A
147713,ADV,-51,e0:5a:1b:15:c4:ca,MF004B
149714,ADV,-37,e0:5a:1b:15:c4:ca,MF004C
151715,ADV,-41,e0:5a:1b:15:c4:ca,MF004D
155728,ADV,-41,e0:5a:1b:15:c4:ca,MF004F
157731,ADV,-49,e0:5a:1b:15:c4:ca,MF0050
159735,ADV,-37,e0:5a:1b:15:c4:ca,MF0051
161744,ADV,-41,e0:5a:1b:15:c4:ca,MF0052
163756,ADV,-51,e0:5a:1b:15:c4:ca,MF0053
165762,ADV,-39,e0:5a:1b:15:c4:ca,MF0054
167792,ADV,-50,e0:5a:1b:15:c4:ca,MF0055
169799,ADV,-37,e0:5a:1b:15:c4:ca,MF0056
171779,ADV,-44,e0:5a:1b:15:c4:ca,MF0057
173790,ADV,-51,e0:5a:1b:15:c4:ca,MF0058
175795,ADV,-38,e0:5a:1b:15:c4:ca,MF0059
177816,ADV,-42,e0:5a:1b:15:c4:ca,MF005A
179816,ADV,-51,e0:5a:1b:15:c4:ca,MF005B
181814,ADV,-39,e0:5a:1b:15:c4:ca,MF005C
183830,ADV,-51,e0:5a:1b:15:c4:ca,MF005D
185828,ADV,-40,e0:5a:1b:15:c4:ca,MF005E
187828,ADV,-41,e0:5a:1b:15:c4:ca,MF005F
189834,ADV,-51,e0:5a:1b:15:c4:ca,MF0060
191843,ADV,-39,e0:5a:1b:15:c4:ca,MF0061
193843,ADV,-42,e0:5a:1b:15:c4:ca,MF0062
195850,ADV,-49,e0:5a:1b:15:c4:ca,MF0063
197852,ADV,-39,e0:5a:1b:15:c4:ca,MF0064
199862,ADV,-41,e0:5a:1b:15:c4:ca,MF0065
201868,ADV,-50,e0:5a:1b:15:c4:ca,MF0066
203868,ADV,-39,e0:5a:1b:15:c4:ca,MF0067
209880,ADV,-44,e0:5a:1b:15:c4:ca,MF006A
211887,ADV,-50,e0:5a:1b:15:c4:ca,MF006B
213884,ADV,-39,e0:5a:1b:15:c4:ca,MF006C
215895,ADV,-41,e0:5a:1b:15:c4:ca,MF006D
217893,ADV,-49,e0:5a:1b:15:c4:ca,MF006E
219892,ADV,-38,e0:5a:1b:15:c4:ca,MF006F
221907,ADV,-42,e0:5a:1b:15:c4:ca,MF0070
223907,ADV,-50,e0:5a:1b:15:c4:ca,MF0071
225917,ADV,-39,e0:5a:1b:15:c4:ca,MF0072
227918,ADV,-41,e0:5a:1b:15:c4:ca,MF0073
231935,ADV,-40,e0:5a:1b:15:c4:ca,MF0075
233938,ADV,-50,e0:5a:1b:15:c4:ca,MF0076
235924,ADV,-41,e0:5a:1b:15:c4:ca,MF0077
237936,ADV,-42,e0:5a:1b:15:c4:ca,MF0078
239957,ADV,-50,e0:5a:1b:15:c4:ca,MF0079
241953,ADV,-40,e0:5a:1b:15:c4:ca,MF007A
243959,ADV,-41,e0:5a:1b:15:c4:ca,MF007B
245962,ADV,-50,e0:5a:1b:15:c4:ca,MF007C
249985,ADV,-50,e0:5a:1b:15:c4:ca,MF007E
251977,ADV,-41,e0:5a:1b:15:c4:ca,MF007F
253985,ADV,-41,e0:5a:1b:15:c4:ca,MF0080
255990,ADV,-50,e0:5a:1b:15:c4:ca,MF0081
257998,ADV,-40,e0:5a:1b:15:c4:ca,MF0082
260006,ADV,-42,e0:5a:1b:15:c4:ca,MF0083
262007,ADV,-50,e0:5a:1b:15:c4:ca,MF0084
264012,ADV,-39,e0:5a:1b:15:c4:ca,MF0085
268031,ADV,-40,e0:5a:1b:15:c4:ca,MF0087
270027,ADV,-42,e0:5a:1b:15:c4:ca,MF0088
272030,ADV,-50,e0:5a:1b:15:c4:ca,MF0089
274037,ADV,-39,e0:5a:1b:15:c4:ca,MF008A
276050,ADV,-41,e0:5a:1b:15:c4:ca,MF008B
278053,ADV,-50,e0:5a:1b:15:c4:ca,MF008C
280049,ADV,-40,e0:5a:1b:15:c4:ca,MF008D
282054,ADV,-43,e0:5a:1b:15:c4:ca,MF008E
284067,ADV,-51,e0:5a:1b:15:c4:ca,MF008F
