ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2B_SCAN90, cond_id=4, tag=s4_fixed100, subject=uccs_d2_scan90_d2b
12,3264,56100,183.1
21,3260,54600,178.0
31,3264,56200,183.4
41,3260,54600,178.0
51,3260,56200,183.2
61,3260,54600,178.0
71,3260,56200,183.2
81,3260,54600,178.0
91,3260,56100,182.9
101,3260,54600,178.0
111,3260,55700,181.6
121,3260,55200,180.0
131,3264,55500,181.2
141,3260,55200,180.0
151,3260,55400,180.6
161,3244,159900,518.7
171,3260,55300,180.3
181,3260,56200,183.2
191,3260,54600,178.0
201,3260,56200,183.2
211,3260,54600,178.0
221,3260,56200,183.2
231,3260,54600,178.0
241,3260,56200,183.2
251,3260,54600,178.0
261,3264,56200,183.4
271,3260,54500,177.7
281,3260,55500,180.9
291,3260,55200,180.0
301,3260,55600,181.3
311,3260,55200,180.0
321,3260,55500,180.9
331,3260,55900,182.2
341,3260,54800,178.6
351,3260,56200,183.2
361,3260,54600,178.0
371,3260,56200,183.2
381,3260,54600,178.0
391,3260,56200,183.2
401,3260,54600,178.0
411,3260,56200,183.2
421,3260,54600,178.0
431,3260,56200,183.2
441,3260,54700,178.3
451,3260,55500,180.9
461,3260,55200,180.0
471,3264,55500,181.2
481,3260,55200,180.0
491,3260,55500,180.9
501,3260,56000,182.6
511,3260,54700,178.3
521,3260,56200,183.2
531,3260,54600,178.0
541,3260,56200,183.2
551,3260,54600,178.0
561,3260,56200,183.2
571,3260,54600,178.0
581,3264,56100,183.1
591,3260,54500,177.7
601,3264,55800,182.1
611,3260,55100,179.6
621,3260,55500,180.9
631,3260,55300,180.3
641,3260,55500,180.9
651,3260,55300,180.3
661,3260,55500,180.9
671,3128,132600,414.8
681,3260,54600,178.0
691,3260,56200,183.2
701,3260,54600,178.0
711,3260,56200,183.2
721,3260,54600,178.0
731,3260,56100,182.9
741,3260,54600,178.0
751,3260,56200,183.2
761,3260,54600,178.0
771,3264,55600,181.5
781,3260,55200,180.0
791,3260,55500,180.9
801,3260,55200,180.0
811,3260,55500,180.9
821,3260,55800,181.9
831,3260,55000,179.3
841,3260,56200,183.2
851,3260,54600,178.0
861,3260,56200,183.2
871,3260,54600,178.0
881,3260,56200,183.2
891,3260,54600,178.0
901,3260,56200,183.2
911,3260,54600,178.0
921,3260,56200,183.2
931,3260,54600,178.0
941,3260,55600,181.3
951,3260,55300,180.3
961,3260,55500,180.9
971,3260,55300,180.3
981,3260,55500,180.9
991,3260,56100,182.9
1001,3260,54700,178.3
1011,3260,56200,183.2
1021,3260,54600,178.0
1031,3260,56200,183.2
1041,3260,54600,178.0
1051,3260,56200,183.2
1061,3260,54600,178.0
1071,3260,56200,183.2
1081,3260,54600,178.0
1091,3264,56000,182.8
1101,3260,55000,179.3
1111,3260,55500,180.9
1121,3260,55200,180.0
1131,3260,55500,180.9
1141,3260,55200,180.0
1151,3260,55500,180.9
1161,3256,69300,225.6
1171,3260,54900,179.0
1181,3260,56200,183.2
1191,3260,54600,178.0
1201,3260,56200,183.2
1211,3260,54600,178.0
1221,3260,56100,182.9
1231,3260,54600,178.0
1241,3264,56100,183.1
1251,3260,54600,178.0
1261,3260,55700,181.6
1271,3188,132900,423.7
1281,3260,55500,180.9
1291,3260,55200,180.0
1301,3260,55600,181.3
1311,3260,55500,180.9
1321,3260,55300,180.3
1331,3264,56200,183.4
1341,3260,54600,178.0
1351,3260,56100,182.9
1361,3260,54600,178.0
1371,3264,56200,183.4
1381,3128,134300,420.1
1391,3260,56200,183.2
1401,3260,54600,178.0
1411,3264,56100,183.1
1421,3260,54600,178.0
1431,3260,55600,181.3
1441,3260,55300,180.3
1451,3260,55500,180.9
1461,3260,55200,180.0
1471,3260,55500,180.9
1481,3260,56000,182.6
1491,3184,210000,668.6
1501,3260,56100,182.9
1511,3260,54600,178.0
1521,3260,56100,182.9
1531,3260,54600,178.0
1541,3260,56200,183.2
1551,3256,54600,177.8
1561,3232,56500,182.6
1571,3260,54600,178.0
1581,3260,56100,182.9
1591,3184,139200,443.2
1601,3260,55500,180.9
1611,3260,55200,180.0
1621,3260,55500,180.9
1631,3260,55200,180.0
1641,3256,55500,180.7
1651,3260,56100,182.9
1661,3180,84200,267.8
1671,3264,56200,183.4
1681,3260,54600,178.0
1691,3260,56100,182.9
1701,3128,132500,414.5
1711,3260,56200,183.2
1721,3260,54600,178.0
1731,3260,56200,183.2
1741,3260,54700,178.3
1751,3260,55900,182.2
1761,3240,64100,207.7
1771,3260,55500,180.9
1781,3260,55200,180.0
1791,3260,55500,180.9
1801,3184,145500,463.3
1811,3260,55500,180.9
1821,3260,56200,183.2
1831,3260,54600,178.0
1842,3260,56200,183.2
1851,3260,54600,178.0
1861,3260,65700,214.2
1871,3260,54600,178.0
1881,3260,56200,183.2
1891,3260,54700,178.3
1901,3260,56200,183.2
1911,3180,141700,450.6
1921,3260,55600,181.3
1931,3260,55200,180.0
1941,3260,55500,180.9
1951,3260,55200,180.0
1961,3260,55500,180.9
1971,3260,56100,182.9
1981,3260,54800,178.6
1991,3260,56300,183.5
2001,3260,54500,177.7
2011,3260,56200,183.2
2021,3192,217300,693.6
2031,3264,56200,183.4
2041,3260,54600,178.0
2051,3260,56200,183.2
2061,3260,54700,178.3
2071,3260,55800,181.9
2081,3260,55100,179.6
2091,3260,55500,180.9
2101,3260,55200,180.0
2111,3260,55500,180.9
2121,3120,144500,450.8
2131,3260,55400,180.6
2141,3260,56200,183.2
2151,3260,54600,178.0
2161,3260,56100,182.9
2171,3260,54600,178.0
2181,3260,56200,183.2
2191,3260,54600,178.0
2201,3260,56200,183.2
2211,3260,54600,178.0
2221,3192,135100,431.2
2231,3260,54700,178.3
2241,3260,55500,180.9
2251,3260,55300,180.3
2261,3260,55500,180.9
2271,3260,55300,180.3
2281,3264,55600,181.5
2291,3260,56200,183.2
2301,3260,54700,178.3
2311,3264,56100,183.1
