ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2B_SCAN90, cond_id=7, tag=unk, subject=uccs_d2_scan90_d2b
12,3260,55100,179.6
21,3260,55000,179.3
31,3260,55200,180.0
41,3260,55200,180.0
51,3260,54300,177.0
61,3260,55800,181.9
71,3260,54300,177.0
81,3260,55800,181.9
91,3260,54200,176.7
101,3260,55800,181.9
111,3260,54300,177.0
121,3260,55800,181.9
131,3260,54200,176.7
141,3260,55800,181.9
151,3260,54500,177.7
161,3260,55600,181.3
171,3260,54900,179.0
181,3260,55200,180.0
191,3260,54900,179.0
201,3256,55200,179.7
211,3260,54900,179.0
221,3260,54400,177.3
231,3260,55800,181.9
241,3260,54300,177.0
251,3260,55800,181.9
261,3260,54300,177.0
271,3260,55800,181.9
281,3260,54200,176.7
291,3260,55800,181.9
301,3260,54300,177.0
311,3260,55900,182.2
321,3260,54200,176.7
331,3260,55800,181.9
341,3260,54900,179.0
351,3260,55200,180.0
361,3260,54900,179.0
371,3260,55200,180.0
381,3260,55400,180.6
391,3260,54900,179.0
401,3260,55400,180.6
411,3260,54300,177.0
421,3260,55800,181.9
431,3260,54300,177.0
441,3260,55800,181.9
451,3260,54300,177.0
461,3260,55800,181.9
471,3172,85200,270.3
481,3260,55800,181.9
491,3184,195200,621.5
501,3260,55900,182.2
511,3260,54700,178.3
521,3260,55400,180.6
531,3260,54900,179.0
541,3260,55200,180.0
551,3260,54900,179.0
561,3260,55200,180.0
571,3260,54900,179.0
581,3260,54300,177.0
591,3260,55800,181.9
601,3260,54300,177.0
611,3260,55800,181.9
621,3256,54200,176.5
631,3260,55800,181.9
641,3256,54200,176.5
651,3260,55800,181.9
661,3260,54300,177.0
671,3260,55900,182.2
681,3260,54300,177.0
691,3260,55800,181.9
701,3260,54900,179.0
711,3260,55200,180.0
721,3260,54900,179.0
731,3260,55200,180.0
741,3260,54900,179.0
751,3260,54600,178.0
761,3260,55600,181.3
771,3260,54300,177.0
781,3260,55800,181.9
791,3260,54200,176.7
801,3264,55800,182.1
811,3260,54200,176.7
821,3260,55800,181.9
831,3260,54300,177.0
841,3260,55800,181.9
851,3260,54300,177.0
861,3260,55800,181.9
871,3260,54900,179.0
881,3260,55300,180.3
891,3260,54900,179.0
901,3260,55200,180.0
911,3260,55000,179.3
921,3264,55100,179.8
931,3260,55100,179.6
941,3260,54300,177.0
951,3260,55800,181.9
961,3260,54200,176.7
971,3232,56100,181.3
981,3180,140400,446.5
991,3260,55900,182.2
1001,3260,54300,177.0
1011,3264,55900,182.5
1021,3260,54300,177.0
1031,3260,55800,181.9
1041,3260,54600,178.0
1051,3260,55700,181.6
1061,3260,54900,179.0
1071,3260,81100,264.4
1081,3260,54900,179.0
1091,3212,55500,178.3
1101,3260,54900,179.0
1111,3260,54400,177.3
1121,3260,55700,181.6
1131,3260,54300,177.0
1141,3260,55900,182.2
1151,3260,54200,176.7
1161,3260,55800,181.9
1171,3260,54300,177.0
1181,3264,55900,182.5
1191,3180,140600,447.1
1201,3260,55800,181.9
1211,3260,54300,177.0
1221,3260,55800,181.9
1231,3260,54900,179.0
1241,3260,55200,180.0
1251,3260,54900,179.0
1261,3260,55200,180.0
1271,3260,55300,180.3
1281,3260,54900,179.0
1291,3260,55400,180.6
1301,3132,134700,421.9
1311,3264,55800,182.1
1321,3260,54300,177.0
1331,3260,55900,182.2
1341,3260,54200,176.7
1351,3260,55800,181.9
1361,3260,54300,177.0
1371,3260,55800,181.9
1381,3260,54300,177.0
1391,3260,55800,181.9
1401,3256,54900,178.8
1411,3260,55400,180.6
1421,3260,54900,179.0
