ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2B_SCAN90, cond_id=1, tag=s1_fixed100, subject=uccs_d2_scan90_d2b
11,3260,55300,180.3
20,3260,55000,179.3
30,3260,55300,180.3
40,3184,148300,472.2
50,3260,54900,179.0
60,3260,55700,181.6
70,3260,54300,177.0
80,3260,55900,182.2
90,3260,54400,177.3
100,3260,55900,182.2
110,3260,54300,177.0
120,3260,55900,182.2
130,3260,54300,177.0
140,3260,55900,182.2
150,3128,133500,417.6
160,3260,56000,182.6
170,3260,54300,177.0
180,3260,55300,180.3
190,3260,55000,179.3
200,3260,55300,180.3
210,3260,55000,179.3
220,3260,55000,179.3
230,3260,55500,180.9
240,3260,54400,177.3
250,3260,56000,182.6
260,3160,184700,583.7
270,3260,56000,182.6
280,3260,54400,177.3
290,3260,56000,182.6
300,3260,54300,177.0
310,3260,55900,182.2
320,3260,54400,177.3
330,3260,55900,182.2
340,3260,54400,177.3
350,3260,55400,180.6
360,3128,134500,420.7
370,3260,55300,180.3
380,3260,55000,179.3
390,3260,55200,180.0
400,3260,55400,180.6
410,3260,54300,177.0
420,3260,55900,182.2
430,3260,54300,177.0
440,3260,56000,182.6
450,3260,54400,177.3
460,3192,135400,432.2
470,3260,54400,177.3
480,3260,55900,182.2
490,3260,54400,177.3
500,3260,55900,182.2
510,3260,54300,177.0
520,3260,55400,180.6
530,3260,55000,179.3
540,3260,55200,180.0
550,3260,55000,179.3
560,3260,55300,180.3
570,3140,134700,423.0
580,3260,54400,177.3
590,3260,55900,182.2
600,3260,54300,177.0
610,3260,55900,182.2
620,3260,54400,177.3
630,3252,56100,182.4
640,3260,54300,177.0
650,3260,56000,182.6
660,3260,54300,177.0
670,3264,55900,182.5
680,3184,208500,663.9
690,3260,55500,180.9
700,3260,54900,179.0
710,3260,55300,180.3
720,3260,55000,179.3
730,3204,118800,380.6
740,3260,55200,180.0
750,3260,54400,177.3
760,3260,55900,182.2
770,3260,54400,177.3
780,3168,135400,428.9
790,3260,54500,177.7
800,3260,56000,182.6
810,3260,54400,177.3
820,3260,55900,182.2
830,3248,72500,235.5
840,3260,55900,182.2
850,3260,54400,177.3
860,3260,55600,181.3
870,3260,54800,178.6
880,3184,143100,455.6
890,3260,55100,179.6
900,3260,55300,180.3
910,3260,55000,179.3
920,3260,54500,177.7
930,3264,57700,188.3
940,3260,54400,177.3
950,3260,56000,182.6
960,3260,54400,177.3
970,3260,56000,182.6
980,3240,160000,518.4
990,3260,56000,182.6
1000,3260,54400,177.3
1010,3260,55900,182.2
1020,3260,54400,177.3
1030,3260,55800,181.9
1040,3256,54900,178.8
1050,3260,55300,180.3
1060,3260,55000,179.3
1070,3260,55400,180.6
1080,3260,55000,179.3
1090,3188,163200,520.3
1100,3260,56000,182.6
1110,3260,54400,177.3
1120,3264,55900,182.5
1130,3260,54400,177.3
1140,3260,56000,182.6
1150,3260,54300,177.0
1160,3260,55900,182.2
1170,3260,54400,177.3
1180,3260,55900,182.2
1190,3256,54300,176.8
1200,3188,134000,427.2
1210,3260,54700,178.3
1220,3260,55300,180.3
1230,3260,54900,179.0
1240,3260,55300,180.3
1250,3260,55000,179.3
1260,3260,54500,177.7
1270,3260,55900,182.2
1280,3260,54400,177.3
1290,3260,55900,182.2
1300,3180,155800,495.4
1310,3260,55900,182.2
1320,3260,54400,177.3
1330,3260,55900,182.2
1340,3260,54400,177.3
1350,3260,55900,182.2
1360,3260,54300,177.0
1370,3260,55800,181.9
1380,3260,54600,178.0
1390,3260,55300,180.3
1400,3260,55000,179.3
1410,3184,143700,457.5
1420,3260,55000,179.3
1430,3260,54500,177.7
1440,3260,55900,182.2
1450,3260,54500,177.7
1460,3260,55900,182.2
1470,3260,54400,177.3
1480,3260,55900,182.2
1490,3260,54300,177.0
1500,3260,56000,182.6
1510,3260,54400,177.3
1520,3116,147900,460.9
1530,3260,54400,177.3
1540,3260,55900,182.2
1550,3260,54500,177.7
1560,3260,55300,180.3
1570,3260,55000,179.3
1580,3260,55300,180.3
1590,3260,55000,179.3
1600,3260,54600,178.0
1610,3260,55800,181.9
1620,3260,54500,177.7
1630,3264,56000,182.8
1640,3260,66600,217.1
1650,3260,55900,182.2
1660,3260,54300,177.0
1670,3260,55900,182.2
1680,3260,54400,177.3
1690,3260,55900,182.2
1700,3260,54300,177.0
1710,3260,56000,182.6
1720,3260,54300,177.0
1730,3168,141100,447.0
1740,3260,98700,321.8
1750,3260,55400,180.6
1760,3260,55000,179.3
1770,3260,54800,178.6
1780,3260,55800,181.9
1790,3260,54400,177.3
1800,3260,55900,182.2
1810,3260,54400,177.3
1820,3264,56000,182.8
1830,3180,157200,499.9
1841,3240,56900,184.4
1850,3260,54400,177.3
1860,3260,55900,182.2
1870,3260,54400,177.3
1880,3260,56000,182.6
1890,3260,54400,177.3
1900,3260,55300,180.3
1910,3260,55000,179.3
1920,3260,55300,180.3
1930,3260,55000,179.3
1940,3260,84800,276.4
1950,3260,55900,182.2
1960,3256,54500,177.5
1970,3260,56000,182.6
1980,3260,54400,177.3
1990,3260,55900,182.2
2000,3260,54400,177.3
2010,3260,56000,182.6
2020,3260,54400,177.3
2030,3260,56000,182.6
2040,3176,184300,585.3
2050,3260,55900,182.2
2060,3260,54700,178.3
2070,3260,55300,180.3
2080,3260,55000,179.3
2090,3260,55300,180.3
2100,3260,54900,179.0
2110,3260,54500,177.7
2120,3260,56000,182.6
2130,3260,54400,177.3
2140,3264,55900,182.5
2150,3156,182200,575.0
2160,3260,55900,182.2
2170,3260,54400,177.3
2180,3260,56000,182.6
2190,3260,54400,177.3
2200,3260,55900,182.2
2210,3260,54300,177.0
2220,3260,55600,181.3
2230,3260,54900,179.0
2240,3260,55300,180.3
2250,3124,134500,420.2
2260,3260,55300,180.3
2270,3260,55100,179.6
2280,3260,54400,177.3
2290,3260,55900,182.2
2300,3260,54400,177.3
2310,3260,55900,182.2
2320,3260,54500,177.7
2330,3260,55900,182.2
2340,3256,54400,177.1
2350,3260,56000,182.6
2360,3208,54700,175.5
2370,3260,56000,182.6
2380,3260,54400,177.3
2390,3260,55400,180.6
2400,3260,55000,179.3
2410,3260,55300,180.3
2420,3260,55000,179.3
2430,3260,55200,180.0
2440,3260,55500,180.9
2450,3256,54500,177.5
2460,3184,142300,453.1
2470,3260,54400,177.3
2480,3260,56000,182.6
2490,3256,54400,177.1
2500,3260,55900,182.2
2510,3260,54400,177.3
2520,3260,56000,182.6
2530,3260,54400,177.3
2540,3260,56000,182.6
2550,3260,54400,177.3
2560,3260,55300,180.3
2570,3188,211600,674.6
2580,3260,55300,180.3
2590,3260,55100,179.6
2600,3260,54800,178.6
2610,3260,55700,181.6
2620,3260,54600,178.0
2630,3260,55900,182.2
2640,3260,54300,177.0
2650,3252,56100,182.4
2660,3260,54400,177.3
2670,3184,141100,449.3
2680,3260,54400,177.3
2690,3260,55900,182.2
2700,3260,54400,177.3
2710,3260,55900,182.2
2720,3260,54500,177.7
2730,3260,55300,180.3
2740,3260,55000,179.3
2750,3216,130700,420.3
2760,3260,55000,179.3
2770,3260,54500,177.7
2780,3184,141500,450.5
2790,3260,54400,177.3
2800,3260,55900,182.2
2810,3260,54400,177.3
2820,3260,56000,182.6
2830,3260,54300,177.0
2840,3260,56000,182.6
2850,3248,73500,238.7
2860,3260,56000,182.6
2870,3260,54400,177.3
2880,3260,55800,181.9
2890,3180,140900,448.1
2900,3260,55300,180.3
2910,3260,55000,179.3
2920,3260,55300,180.3
2930,3260,55000,179.3
2940,3260,54400,177.3
2950,3260,57400,187.1
2960,3260,54400,177.3
2970,3260,55900,182.2
2980,3260,54400,177.3
2990,3260,56000,182.6
3000,3188,54900,175.0
3010,3260,56000,182.6
3020,3260,54400,177.3
3030,3260,56000,182.6
3040,3260,54400,177.3
3050,3260,55500,180.9
3060,3260,54900,179.0
3070,3264,55300,180.5
3080,3260,55000,179.3
3090,3260,55300,180.3
3100,3180,140900,448.1
3110,3260,54300,177.0
3120,3260,55900,182.2
3130,3260,54300,177.0
3140,3260,55900,182.2
3150,3260,54400,177.3
3160,3260,55900,182.2
3170,3260,54400,177.3
3180,3260,55900,182.2
3190,3260,54400,177.3
3200,3260,55900,182.2
3210,3128,132600,414.8
3220,3260,55400,180.6
3230,3260,55000,179.3
3240,3260,55300,180.3
3250,3260,55000,179.3
3260,3260,55000,179.3
3270,3260,55500,180.9
3280,3260,54400,177.3
3290,3260,55900,182.2
3300,3260,54400,177.3
3310,3260,57500,187.4
3320,3260,54300,177.0
3330,3260,56000,182.6
3340,3260,54400,177.3
3350,3260,56000,182.6
3360,3260,54400,177.3
3370,3260,56000,182.6
3380,3260,54400,177.3
3390,3260,55300,180.3
3400,3260,55000,179.3
3410,3260,55300,180.3
3420,3184,141100,449.3
3430,3260,54700,178.3
3440,3260,55800,181.9
3450,3260,54400,177.3
3460,3260,56000,182.6
3470,3260,54300,177.0
3480,3260,55900,182.2
3490,3260,54300,177.0
3500,3260,55900,182.2
3510,3260,54300,177.0
3520,3260,55900,182.2
3530,3208,54700,175.5
3540,3260,55900,182.2
3550,3260,54500,177.7
3560,3260,55400,180.6
3570,3260,55000,179.3
3580,3260,55300,180.3
3590,3260,55000,179.3
3600,3260,54600,178.0
3611,3260,56000,182.6
3620,3260,54400,177.3
3630,3260,58200,189.7
3640,3260,54400,177.3
3650,3260,55900,182.2
3660,3180,64100,203.8
3670,3260,55900,182.2
3680,3260,54400,177.3
3690,3260,55900,182.2
3700,3260,54300,177.0
3710,3260,55700,181.6
3720,3260,54800,178.6
3730,3260,55200,180.0
3740,3188,212700,678.1
3750,3260,55300,180.3
3760,3260,110300,359.6
3770,3260,54400,177.3
3780,3260,55900,182.2
3790,3260,54400,177.3
3800,3260,55900,182.2
3810,3260,54300,177.0
