ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2B_SCAN90, cond_id=3, tag=s1_policy, subject=uccs_d2_scan90_d2b
# meta, policy=actions{100,500} u_mid=0.20 u_high=0.35 c_mid=0.20 c_high=0.35 hyst=0.02 ema_alpha=0.20 ccs_inverted=true preamble_guard_ms=100
11,3260,55100,179.6
20,3260,55400,180.6
30,3260,55700,181.6
40,3260,55000,179.3
50,3260,56100,182.9
60,3260,54500,177.7
70,3260,56100,182.9
80,3260,54600,178.0
90,3260,56100,182.9
100,3260,54500,177.7
110,3260,56100,182.9
120,3260,54500,177.7
130,3260,56100,182.9
140,3260,54500,177.7
150,3260,56100,182.9
160,3180,132000,419.8
170,3260,55500,180.9
180,3260,55100,179.6
190,3260,55500,180.9
200,3260,55900,182.2
210,3260,54900,179.0
220,3260,56100,182.9
230,3260,54500,177.7
240,3260,56100,182.9
250,3260,54500,177.7
260,3260,56100,182.9
270,3260,54600,178.0
280,3260,56100,182.9
290,3260,54500,177.7
300,3260,56100,182.9
310,3260,54500,177.7
320,3260,56000,182.6
330,3260,55100,179.6
340,3260,55500,180.9
350,3260,55200,180.0
360,3260,55400,180.6
370,3260,55900,182.2
380,3260,54700,178.3
390,3260,56000,182.6
400,3260,54600,178.0
410,3260,56100,182.9
420,3260,54500,177.7
430,3260,56100,182.9
440,3260,54500,177.7
450,3260,56100,182.9
460,3260,54600,178.0
470,3260,56100,182.9
480,3260,54600,178.0
490,3260,56100,182.9
500,3260,55200,180.0
510,3260,55500,180.9
520,3260,55200,180.0
530,3260,55400,180.6
540,3260,56000,182.6
550,3260,54700,178.3
560,3260,56100,182.9
570,3260,54500,177.7
580,3260,56100,182.9
590,3260,54500,177.7
600,3260,56100,182.9
610,3260,54500,177.7
620,3260,56100,182.9
630,3260,54500,177.7
640,3264,56100,183.1
650,3260,54700,178.3
660,3260,58000,189.1
670,3256,55200,179.7
680,3260,55400,180.6
690,3260,55200,180.0
700,3260,55400,180.6
710,3260,56100,182.9
720,3260,54600,178.0
730,3260,56100,182.9
740,3260,54500,177.7
750,3260,56000,182.6
760,3260,54500,177.7
770,3260,56000,182.6
780,3260,54500,177.7
790,3260,56100,182.9
800,3260,54500,177.7
810,3260,56000,182.6
820,3260,54800,178.6
830,3260,55900,182.2
840,3260,55100,179.6
850,3260,55500,180.9
860,3260,55100,179.6
870,3260,55400,180.6
880,3260,56000,182.6
890,3260,54500,177.7
900,3260,56100,182.9
910,3260,54500,177.7
920,3260,56100,182.9
930,3260,54500,177.7
940,3260,56000,182.6
950,3256,54500,177.5
960,3260,56100,182.9
970,3260,54500,177.7
980,3260,56000,182.6
990,3260,54900,179.0
1000,3260,55700,181.6
1010,3260,55100,179.6
1020,3260,55400,180.6
1030,3260,55100,179.6
1040,3260,55400,180.6
1050,3260,56000,182.6
1060,3260,54500,177.7
1070,3260,56000,182.6
1080,3260,54500,177.7
1090,3260,56100,182.9
1100,3260,54500,177.7
1110,3260,56000,182.6
1120,3260,54500,177.7
1130,3260,56100,182.9
1140,3260,54500,177.7
1150,3256,56200,183.0
1160,3260,55000,179.3
1170,3188,208400,664.4
1180,3260,55200,180.0
1190,3260,55400,180.6
1200,3260,55200,180.0
1210,3260,55400,180.6
1220,3260,56000,182.6
1230,3260,54600,178.0
1240,3260,56100,182.9
1250,3260,54500,177.7
1260,3264,56100,183.1
1270,3260,54500,177.7
1280,3260,56100,182.9
1290,3260,54500,177.7
1300,3260,56100,182.9
1310,3260,54500,177.7
1320,3260,56100,182.9
1330,3260,55000,179.3
1340,3260,55600,181.3
1350,3260,55100,179.6
1360,3260,55400,180.6
1370,3260,55400,180.6
1380,3260,55400,180.6
1390,3260,56100,182.9
1400,3260,54500,177.7
1410,3260,56100,182.9
1420,3260,54500,177.7
1430,3260,56100,182.9
1440,3260,54500,177.7
1450,3260,56100,182.9
1460,3260,54500,177.7
1470,3260,56100,182.9
1480,3260,54500,177.7
1490,3260,56100,182.9
1500,3260,55100,179.6
1510,3260,55500,180.9
1520,3260,55200,180.0
1530,3260,55400,180.6
1540,3260,55400,180.6
1550,3260,55200,180.0
1560,3260,56100,182.9
1570,3260,54500,177.7
1580,3260,56000,182.6
1590,3260,54500,177.7
1600,3260,56100,182.9
1610,3260,54500,177.7
1620,3260,56100,182.9
1630,3260,54500,177.7
1640,3260,56100,182.9
1650,3172,75300,238.9
1660,3260,56100,182.9
1670,3260,55100,179.6
1680,3184,205800,655.3
1690,3260,55100,179.6
1700,3260,55500,180.9
1710,3260,55600,181.3
1720,3260,55100,179.6
1730,3260,56100,182.9
1740,3260,54500,177.7
1750,3260,56100,182.9
1760,3260,54500,177.7
1770,3260,56100,182.9
1780,3256,54500,177.5
1790,3260,56100,182.9
1800,3260,54500,177.7
1810,3260,56100,182.9
1820,3260,54500,177.7
