ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2B_SCAN90, cond_id=3, tag=s1_policy, subject=uccs_d2_scan90_d2b
# meta, policy=actions{100,500} u_mid=0.20 u_high=0.35 c_mid=0.20 c_high=0.35 hyst=0.02 ema_alpha=0.20 ccs_inverted=true preamble_guard_ms=100
12,3260,56100,182.9
21,3260,54600,178.0
31,3260,56100,182.9
41,3260,54500,177.7
51,3260,56100,182.9
61,3260,54600,178.0
71,3260,56100,182.9
81,3260,54600,178.0
91,3260,56100,182.9
101,3260,54500,177.7
111,3260,55700,181.6
121,3172,58100,184.3
131,3260,55600,181.3
141,3260,55200,180.0
151,3260,55500,180.9
161,3260,55300,180.3
171,3260,55400,180.6
181,3260,56200,183.2
191,3260,54600,178.0
201,3260,56100,182.9
211,3260,54500,177.7
221,3260,56100,182.9
231,3260,54500,177.7
241,3260,56200,183.2
251,3260,54600,178.0
261,3260,56100,182.9
271,3260,54600,178.0
281,3260,55600,181.3
291,3260,55200,180.0
301,3260,55600,181.3
311,3260,55200,180.0
321,3260,55400,180.6
331,3260,55400,180.6
341,3260,55300,180.3
351,3260,56100,182.9
361,3260,54600,178.0
371,3260,56100,182.9
381,3260,54600,178.0
391,3260,56100,182.9
401,3260,54600,178.0
411,3260,56100,182.9
421,3260,54500,177.7
431,3260,56100,182.9
441,3260,54500,177.7
451,3260,55600,181.3
461,3260,55100,179.6
471,3260,55500,180.9
481,3260,55200,180.0
491,3260,55400,180.6
501,3260,55600,181.3
511,3256,55200,179.7
521,3260,56100,182.9
531,3260,54600,178.0
541,3260,56100,182.9
551,3260,54500,177.7
561,3260,56100,182.9
571,3260,54600,178.0
581,3260,56100,182.9
591,3260,54500,177.7
601,3260,56100,182.9
611,3260,54500,177.7
621,3180,203200,646.2
631,3260,55100,179.6
641,3260,55500,180.9
651,3260,55200,180.0
661,3260,55400,180.6
671,3260,55800,181.9
681,3260,55000,179.3
691,3260,56100,182.9
701,3260,54500,177.7
711,3260,56100,182.9
721,3260,54600,178.0
731,3260,56100,182.9
741,3260,54600,178.0
751,3260,56100,182.9
761,3260,54600,178.0
771,3260,56200,183.2
781,3260,54600,178.0
791,3260,55500,180.9
801,3260,55200,180.0
811,3260,55500,180.9
821,3260,55200,180.0
831,3260,55500,180.9
841,3260,55900,182.2
851,3256,54800,178.4
861,3260,56200,183.2
871,3260,54500,177.7
881,3260,56100,182.9
891,3260,54500,177.7
901,3260,56200,183.2
911,3260,54600,178.0
921,3260,56100,182.9
931,3260,54500,177.7
941,3260,56200,183.2
951,3260,54600,178.0
961,3260,56100,182.9
971,3260,55200,180.0
981,3260,55500,180.9
991,3260,55200,180.0
1001,3260,55500,180.9
1011,3260,56000,182.6
1021,3260,54800,178.6
1031,3260,56100,182.9
1041,3260,54600,178.0
1051,3264,56200,183.4
1061,3260,54600,178.0
1071,3260,56100,182.9
1081,3260,54500,177.7
1091,3260,56200,183.2
1101,3260,54600,178.0
1111,3264,56100,183.1
1121,3188,135500,432.0
1131,3260,55400,180.6
1141,3260,55200,180.0
1151,3260,55500,180.9
1161,3260,55200,180.0
1171,3260,55500,180.9
1181,3260,56000,182.6
1191,3260,54700,178.3
1201,3260,56100,182.9
1211,3260,54600,178.0
1221,3260,56100,182.9
1231,3260,54500,177.7
1241,3260,56100,182.9
1251,3260,54600,178.0
1261,3260,56200,183.2
1271,3260,54500,177.7
1281,3260,56100,182.9
1291,3260,54700,178.3
1301,3260,56100,182.9
1311,3260,55200,180.0
1321,3260,55500,180.9
1331,3260,55200,180.0
1341,3260,55500,180.9
1351,3260,56000,182.6
1361,3260,54600,178.0
1371,3260,56100,182.9
1381,3260,54500,177.7
1391,3260,56200,183.2
1401,3260,54500,177.7
1411,3260,56100,182.9
1421,3260,54600,178.0
1431,3260,56100,182.9
1441,3260,54500,177.7
1451,3260,56000,182.6
1461,3260,54900,179.0
1471,3260,55900,182.2
1481,3260,55200,180.0
1491,3260,55400,180.6
1501,3260,55200,180.0
1511,3260,55400,180.6
1521,3260,56000,182.6
1531,3260,54500,177.7
1541,3260,56100,182.9
1551,3260,54600,178.0
1561,3260,56100,182.9
1571,3260,54500,177.7
1581,3260,56100,182.9
1591,3260,54500,177.7
1601,3260,56100,182.9
1611,3260,54600,178.0
1621,3260,58100,189.4
1631,3260,55000,179.3
1641,3260,55800,181.9
1651,3260,55200,180.0
1661,3260,55400,180.6
1671,3260,55200,180.0
1681,3260,55400,180.6
1691,3260,56000,182.6
1701,3260,54600,178.0
1711,3260,56100,182.9
1721,3260,54500,177.7
1731,3260,56100,182.9
1741,3260,54600,178.0
1751,3260,56100,182.9
1761,3260,54500,177.7
1771,3260,56100,182.9
1781,3260,54500,177.7
1791,3264,55800,182.1
1801,3260,55000,179.3
1811,3260,55700,181.6
1821,3260,55200,180.0
