ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2B_SCAN90, cond_id=2, tag=s1_fixed500, subject=uccs_d2_scan90_d2b
12,3260,55300,180.3
21,3264,55400,180.8
31,3260,55100,179.6
41,3260,55900,182.2
51,3260,54400,177.3
61,3260,55900,182.2
71,3256,54500,177.5
81,3260,55900,182.2
91,3180,144300,458.9
101,3260,56000,182.6
111,3260,54400,177.3
121,3260,56000,182.6
131,3260,54400,177.3
141,3260,55900,182.2
151,3260,55000,179.3
161,3260,55400,180.6
171,3240,55200,178.8
181,3260,55300,180.3
191,3180,143400,456.0
201,3260,55300,180.3
211,3260,55900,182.2
221,3260,54400,177.3
231,3260,56000,182.6
241,3260,54400,177.3
251,3260,56000,182.6
261,3260,54400,177.3
271,3244,56100,182.0
281,3260,54500,177.7
291,3260,56000,182.6
301,3180,144300,458.9
311,3260,56000,182.6
321,3260,55000,179.3
331,3260,55500,180.9
341,3260,55000,179.3
351,3260,55300,180.3
361,3260,55200,180.0
371,3260,83600,272.5
381,3260,56000,182.6
391,3260,54500,177.7
401,3260,55900,182.2
411,3180,161500,513.6
421,3260,55900,182.2
431,3260,54400,177.3
441,3260,55900,182.2
451,3260,54400,177.3
461,3260,55900,182.2
471,3260,54400,177.3
481,3260,56000,182.6
491,3260,54900,179.0
501,3260,55500,180.9
511,3180,145500,462.7
521,3260,55300,180.3
531,3260,55100,179.6
541,3260,55300,180.3
551,3260,56000,182.6
561,3260,54400,177.3
571,3260,56000,182.6
581,3260,54400,177.3
591,3260,56000,182.6
601,3260,54300,177.0
611,3216,156000,501.7
621,3260,54400,177.3
631,3260,56000,182.6
641,3260,54300,177.0
651,3260,56000,182.6
661,3260,54900,179.0
671,3260,55600,181.3
681,3260,55000,179.3
691,3260,55400,180.6
701,3260,55100,179.6
711,3260,55400,180.6
721,3260,56000,182.6
731,3260,54400,177.3
741,3264,55900,182.5
751,3260,54400,177.3
761,3260,55900,182.2
771,3260,54400,177.3
781,3260,56000,182.6
791,3260,54400,177.3
801,3260,56000,182.6
811,3260,54400,177.3
821,3260,55900,182.2
831,3260,54900,179.0
841,3260,55600,181.3
851,3260,55000,179.3
861,3260,55300,180.3
871,3260,55000,179.3
881,3260,55300,180.3
891,3260,56000,182.6
901,3260,54300,177.0
911,3260,55900,182.2
921,3260,54300,177.0
931,3184,158100,503.4
941,3260,54400,177.3
951,3260,56000,182.6
961,3260,54400,177.3
971,3260,56000,182.6
981,3260,54400,177.3
991,3260,56000,182.6
1001,3260,54800,178.6
1011,3260,55700,181.6
1021,3260,55000,179.3
1031,3176,144400,458.6
1041,3260,55000,179.3
1051,3260,55300,180.3
1061,3260,55900,182.2
1071,3260,54500,177.7
1081,3260,62500,203.8
1091,3260,54300,177.0
1101,3260,56000,182.6
1111,3260,54500,177.7
1121,3260,55900,182.2
1131,3260,54400,177.3
1141,3236,56200,181.9
1151,3260,54400,177.3
1161,3260,56000,182.6
1171,3260,54700,178.3
1181,3184,95400,303.8
1191,3260,55000,179.3
1201,3260,55300,180.3
1211,3260,55000,179.3
1221,3260,55300,180.3
1231,3260,55900,182.2
1241,3256,54800,178.4
1251,3260,55900,182.2
1261,3260,54400,177.3
1271,3264,55900,182.5
1281,3260,64500,210.3
1291,3260,55900,182.2
1301,3260,54400,177.3
1311,3260,56000,182.6
1321,3256,54400,177.1
1331,3260,56000,182.6
1341,3260,54600,178.0
1351,3184,148700,473.5
1361,3260,55100,179.6
1371,3260,55300,180.3
1381,3232,58000,187.5
1391,3260,55300,180.3
1401,3260,55900,182.2
1411,3260,54500,177.7
1421,3260,55900,182.2
1431,3260,54400,177.3
1441,3260,55900,182.2
1451,3260,54400,177.3
1461,3188,135900,433.2
1471,3260,54400,177.3
1481,3260,55900,182.2
1491,3260,54400,177.3
1501,3260,56000,182.6
1511,3260,54600,178.0
1521,3260,55900,182.2
1531,3260,55000,179.3
1541,3260,55300,180.3
1551,3260,55000,179.3
1561,3260,56800,185.2
1571,3260,55800,181.9
1581,3260,54500,177.7
1591,3260,55900,182.2
1601,3260,54400,177.3
1611,3260,56000,182.6
1621,3260,54300,177.0
1631,3260,56000,182.6
1641,3260,54400,177.3
1651,3260,55900,182.2
1661,3260,54300,177.0
1671,3184,141600,450.9
1681,3260,54400,177.3
1691,3260,55900,182.2
1701,3260,55000,179.3
1711,3260,55300,180.3
1721,3260,55000,179.3
1731,3260,55300,180.3
1741,3260,55900,182.2
1751,3260,54600,178.0
