ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2B_SCAN90, cond_id=7, tag=unk, subject=uccs_d2_scan90_d2b
12,3264,56100,183.1
21,3260,54900,179.0
31,3264,56000,182.8
41,3260,55300,180.3
51,3260,55500,180.9
61,3260,55200,180.0
71,3260,55500,180.9
81,3260,56200,183.2
91,3260,54700,178.3
101,3264,56200,183.4
111,3260,54600,178.0
121,3264,56100,183.1
131,3260,54600,178.0
141,3260,56100,182.9
151,3260,54600,178.0
161,3264,56200,183.4
171,3260,54600,178.0
181,3264,56200,183.4
191,3164,139100,440.1
201,3264,55600,181.5
211,3260,55200,180.0
221,3264,55500,181.2
231,3264,55400,180.8
241,3264,55400,180.8
251,3264,56200,183.4
261,3260,54600,178.0
271,3264,56200,183.4
281,3260,54600,178.0
291,3264,56100,183.1
301,3260,54600,178.0
311,3264,56100,183.1
321,3260,54500,177.7
331,3264,56200,183.4
341,3260,54600,178.0
351,3264,56100,183.1
361,3260,55200,180.0
371,3260,55600,181.3
381,3260,55200,180.0
391,3264,55500,181.2
401,3260,55800,181.9
411,3260,55000,179.3
421,3264,56200,183.4
431,3264,54600,178.2
441,3264,56200,183.4
451,3260,54600,178.0
461,3264,56200,183.4
471,3260,54600,178.0
481,3264,56200,183.4
491,3260,54600,178.0
501,3264,56200,183.4
511,3264,54600,178.2
521,3264,56100,183.1
531,3260,55200,180.0
541,3264,55500,181.2
551,3260,55200,180.0
561,3260,55400,180.6
571,3264,56000,182.8
581,3260,54700,178.3
591,3260,56200,183.2
601,3260,54600,178.0
611,3260,56100,182.9
621,3260,54600,178.0
631,3264,56200,183.4
641,3260,54600,178.0
651,3264,56200,183.4
661,3260,54600,178.0
671,3260,56000,182.6
681,3260,54900,179.0
691,3192,138900,443.4
701,3264,55200,180.2
711,3260,55500,180.9
721,3260,55200,180.0
731,3264,55500,181.2
741,3264,56100,183.1
751,3260,54600,178.0
761,3264,56200,183.4
771,3260,54600,178.0
781,3264,56100,183.1
791,3260,54500,177.7
801,3260,56100,182.9
811,3260,54600,178.0
821,3264,56200,183.4
831,3260,54500,177.7
841,3264,56100,183.1
851,3264,55200,180.2
861,3264,55600,181.5
871,3264,55200,180.2
881,3260,55500,180.9
891,3264,55400,180.8
901,3260,55400,180.6
911,3264,56100,183.1
921,3260,54600,178.0
931,3264,56100,183.1
941,3260,54600,178.0
951,3260,56200,183.2
961,3260,54600,178.0
971,3264,56200,183.4
981,3260,54500,177.7
991,3260,56100,182.9
1001,3260,54600,178.0
1011,3264,56100,183.1
1021,3260,55200,180.0
1031,3260,55400,180.6
1041,3264,55200,180.2
1051,3264,55500,181.2
1061,3260,55900,182.2
1071,3264,54900,179.2
1081,3264,56100,183.1
1091,3264,54600,178.2
1101,3264,56200,183.4
1111,3260,54600,178.0
1121,3260,56200,183.2
1131,3260,54600,178.0
1141,3264,56200,183.4
1151,3260,54500,177.7
1161,3264,56100,183.1
1171,3260,54700,178.3
1181,3260,76400,249.1
1191,3196,148700,475.2
1201,3260,55500,180.9
1211,3260,55200,180.0
1221,3264,55500,181.2
1231,3264,56100,183.1
1241,3260,54700,178.3
1251,3264,56200,183.4
1261,3260,54600,178.0
1271,3264,56200,183.4
1281,3260,54600,178.0
1291,3264,56100,183.1
1301,3188,138600,441.9
1311,3264,56200,183.4
1321,3260,54600,178.0
1331,3264,56000,182.8
1341,3260,55000,179.3
1351,3264,55800,182.1
1361,3260,55200,180.0
1371,3260,55500,180.9
1381,3176,66900,212.5
1391,3264,55500,181.2
1401,3264,58700,191.6
1411,3264,54700,178.5
1421,3260,56200,183.2
1431,3260,54600,178.0
1441,3260,56200,183.2
1451,3260,54600,178.0
1461,3264,56200,183.4
1471,3260,54600,178.0
1481,3204,115500,370.1
1491,3260,54500,177.7
1501,3264,56100,183.1
1511,3184,143500,456.9
1521,3260,55600,181.3
1531,3260,55200,180.0
1541,3264,55500,181.2
1551,3264,55500,181.2
1561,3264,55300,180.5
1571,3264,56100,183.1
1581,3260,83400,271.9
1591,3264,56200,183.4
1601,3260,54600,178.0
1611,3188,143700,458.1
1621,3260,54600,178.0
1631,3264,56200,183.4
1641,3264,54600,178.2
1651,3264,56200,183.4
1661,3260,54700,178.3
1671,3260,56100,182.9
1681,3260,55200,180.0
1691,3264,55600,181.5
1701,3264,55200,180.2
1711,3260,55500,180.9
1721,3188,56600,180.4
1731,3260,54900,179.0
1741,3264,56200,183.4
1751,3260,54600,178.0
1761,3264,56200,183.4
1771,3260,54600,178.0
1781,3260,56200,183.2
1791,3264,54600,178.2
1801,3264,56200,183.4
1811,3260,54600,178.0
1821,3248,56400,183.2
1831,3260,54800,178.6
1842,3264,55600,181.5
1851,3260,55200,180.0
1861,3264,55500,181.2
1871,3260,55300,180.3
1881,3260,55500,180.9
1891,3264,56100,183.1
1901,3264,54700,178.5
1911,3264,56200,183.4
1921,3192,132700,423.6
1931,3260,56200,183.2
1941,3260,54600,178.0
1951,3264,56200,183.4
1961,3260,54600,178.0
1971,3264,56200,183.4
1981,3264,54600,178.2
1991,3264,56200,183.4
2001,3260,55200,180.0
2011,3260,55600,181.3
2021,3184,142100,452.4
2031,3264,55500,181.2
2041,3260,55900,182.2
2051,3264,55000,179.5
2061,3264,56200,183.4
2071,3260,54600,178.0
2081,3260,56100,182.9
2091,3260,54600,178.0
2101,3264,56200,183.4
2111,3260,54600,178.0
2121,3264,56200,183.4
2131,3180,142900,454.4
2141,3264,56200,183.4
2151,3260,54900,179.0
2161,3264,56000,182.8
2171,3260,55200,180.0
2181,3264,55500,181.2
2191,3264,55200,180.2
2201,3264,55500,181.2
2211,3264,56200,183.4
2221,3260,54600,178.0
2231,3244,161500,523.9
2241,3260,54600,178.0
2251,3264,56200,183.4
2261,3264,54600,178.2
2271,3264,56200,183.4
2281,3260,54600,178.0
2291,3264,56200,183.4
2301,3260,54600,178.0
2311,3264,56200,183.4
2321,3260,55200,180.0
2331,3264,55500,181.2
2341,3188,142500,454.3
2351,3264,55500,181.2
