ms,mV,uA,p_mW
# meta, firmware=TXSD_UCCS_D2B_SCAN90, cond_id=7, tag=unk, subject=uccs_d2_scan90_d2b
12,3260,55100,179.6
21,3260,55500,180.9
31,3260,55200,180.0
41,3260,55400,180.6
51,3260,55800,181.9
61,3260,54900,179.0
71,3264,56100,183.1
81,3260,54500,177.7
91,3260,56100,182.9
101,3260,54500,177.7
111,3264,56100,183.1
121,3260,54500,177.7
131,3260,56200,183.2
141,3260,54600,178.0
151,3264,56100,183.1
161,3260,54600,178.0
171,3260,55600,181.3
181,3188,202200,644.6
191,3260,55500,180.9
201,3260,55200,180.0
211,3260,55500,180.9
221,3264,56000,182.8
231,3260,54700,178.3
241,3264,56100,183.1
251,3260,54500,177.7
261,3264,56100,183.1
271,3260,54600,178.0
281,3260,56100,182.9
291,3260,54500,177.7
301,3260,56100,182.9
311,3260,54500,177.7
321,3260,56200,183.2
331,3260,54700,178.3
341,3260,55500,180.9
351,3260,55200,180.0
361,3260,55500,180.9
371,3260,55200,180.0
381,3260,55500,180.9
391,3260,56100,182.9
401,3260,54600,178.0
411,3260,56100,182.9
421,3260,54500,177.7
431,3260,56100,182.9
441,3260,54500,177.7
451,3260,56100,182.9
461,3260,54600,178.0
471,3260,56100,182.9
481,3260,54500,177.7
491,3260,56000,182.6
501,3260,54800,178.6
511,3260,55500,180.9
521,3260,55200,180.0
531,3260,55500,180.9
541,3260,55200,180.0
551,3260,55500,180.9
561,3260,56100,182.9
571,3260,54600,178.0
581,3264,56100,183.1
591,3260,54500,177.7
601,3260,56100,182.9
611,3260,54600,178.0
621,3260,56100,182.9
631,3260,54500,177.7
641,3264,56100,183.1
651,3260,54600,178.0
661,3260,55900,182.2
671,3260,55000,179.3
681,3128,135600,424.2
691,3260,55300,180.3
701,3260,55500,180.9
711,3260,55200,180.0
721,3260,55500,180.9
731,3260,56100,182.9
741,3260,54600,178.0
751,3260,56100,182.9
761,3260,54500,177.7
771,3260,56100,182.9
781,3260,54600,178.0
791,3260,56100,182.9
801,3260,54600,178.0
811,3260,56100,182.9
821,3260,54500,177.7
831,3260,55700,181.6
841,3260,55100,179.6
851,3260,55400,180.6
861,3260,55200,180.0
871,3260,55400,180.6
881,3260,55200,180.0
891,3260,55400,180.6
901,3260,56100,182.9
911,3260,54500,177.7
921,3264,56000,182.8
931,3260,54500,177.7
941,3260,56200,183.2
951,3260,54600,178.0
961,3264,56100,183.1
971,3260,54500,177.7
981,3264,56100,183.1
991,3260,54500,177.7
1001,3260,55600,181.3
1011,3260,55100,179.6
1021,3260,55600,181.3
1031,3260,55200,180.0
1041,3260,55500,180.9
1051,3260,55400,180.6
1061,3260,55300,180.3
1071,3260,56100,182.9
1081,3260,54500,177.7
1091,3260,56200,183.2
1101,3260,54600,178.0
1111,3260,56100,182.9
1121,3260,54500,177.7
1131,3260,56200,183.2
1141,3260,54500,177.7
1151,3260,56100,182.9
1161,3260,54500,177.7
1171,3260,134500,438.5
1181,3260,55300,180.3
1191,3260,55500,180.9
1201,3260,55200,180.0
1211,3260,55400,180.6
1221,3260,55600,181.3
1231,3260,55200,180.0
1241,3260,56100,182.9
1251,3260,54500,177.7
1261,3260,56100,182.9
1271,3260,54500,177.7
1281,3192,139700,445.9
1291,3260,54600,178.0
1301,3260,56100,182.9
1311,3260,54500,177.7
1321,3260,56100,182.9
1331,3260,54500,177.7
1341,3260,55500,180.9
1351,3260,55200,180.0
1361,3260,55500,180.9
1371,3260,55200,180.0
1381,3252,57700,187.6
1391,3260,55800,181.9
1401,3260,55000,179.3
1411,3260,56100,182.9
1421,3260,54600,178.0
